universe,cost_bps,book,dropped,is_partial,is_best,best_year,excess_best,excess,pass4b,bad,pass4b_rel,bad_rel,sharpe,cagr,dd,h1,h2,oos,bar_H1,bar_H2,bar_OOS,bar_DD,bar_CAGR,mrg_H1,mrg_H2,mrg_OOS,mrg_DD,mrg_CAGR,d_sharpe,d_cagr,d_dd,d_bar_DD,d_bar_CAGR,d_bar_H2
u56,10,v1,full,False,False,2022,0.20757377009331124,,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",0.6641804017269177,0.06453053483847215,-0.13827796154480831,0.6409087934305884,0.6877921123353656,0.747063834691694,0.9566200326036914,0.834015937642442,0.8820107671822842,-0.20230341170038957,0.10659631490596622,-0.31571123917310306,-0.14622382530707634,-0.1349469324905902,6.402545015558125,-4.206578006749407,0.0,0.0,0.0,0.0,0.0,0.0
u56,10,v1,2009,True,False,2022,0.20757377009331124,-0.22019972140249666,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",0.6456769278560714,0.06284234487178453,-0.1382779615448082,0.6477178451019868,0.6452290541676008,0.747063834691694,0.9056326312686152,0.8524362653375671,0.8820107671822842,-0.20230341170038982,0.10016492558933293,-0.25791478616662833,-0.20720721116996632,-0.1349469324905902,6.402545015558162,-3.73225807175484,-0.018503473870846276,-0.0016881899666876254,1.1102230246251565e-16,-2.498001805406602e-16,-0.006431389316633285,0.018420327695125138
u56,10,v1,2010,False,False,2022,0.20757377009331124,-0.10707566388396983,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",0.6773999998684376,0.06581059254468569,-0.1382779615448081,0.7384515079773467,0.6252696066072251,0.747063834691694,0.9495021675714503,0.8443650364022066,0.8820107671822842,-0.2023034117003897,0.10666879169228229,-0.21105065959410363,-0.21909542979498153,-0.1349469324905902,6.402545015558162,-4.08581991475966,0.01321959814151985,0.0012800577062135332,2.220446049250313e-16,-1.3877787807814457e-16,7.247678631606969e-05,0.010349098759764641
u56,10,v1,2011,False,False,2022,0.20757377009331124,-0.0003341221279973272,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",0.6874761295972347,0.06735910086038266,-0.1382779615448082,0.7581387723730036,0.6252696066072251,0.747063834691694,1.084650691474709,0.8443650364022066,0.8820107671822842,-0.20230341170038962,0.11258819351147177,-0.3265119191017053,-0.21909542979498153,-0.1349469324905902,6.402545015558142,-4.522909265108911,0.023295727870316973,0.0028285660219105058,1.1102230246251565e-16,-5.551115123125783e-17,0.0059918786055055545,0.010349098759764641
u56,10,v1,2012,False,False,2022,0.20757377009331124,-0.09153749099000907,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",0.6545928763494168,0.06426846794905683,-0.13827796154480854,0.6822843308143481,0.630087344437116,0.747063834691694,0.9139353835138415,0.8462882846463775,0.8820107671822842,-0.20230341170038962,0.10622186592739269,-0.23165105269949338,-0.2162009402092615,-0.1349469324905902,6.4025450155581085,-4.1953397978335865,-0.00958752537750096,-0.0002620668894153244,-2.220446049250313e-16,-5.551115123125783e-17,-0.0003744489785735272,0.012272347003935535
u56,10,v1,2013,False,False,2022,0.20757377009331124,-0.2116502486603815,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",0.6364478886463515,0.06177199208904227,-0.13827796154480831,0.6504665115989788,0.6252696066072251,0.747063834691694,0.8171502936891366,0.8443650364022066,0.8820107671822842,-0.2023034117003897,0.09991424294864193,-0.16668378209015777,-0.21909542979498153,-0.1349469324905902,6.40254501555814,-3.814225085959966,-0.027732513080566235,-0.002758542749429882,0.0,-1.3877787807814457e-16,-0.006682071957324287,0.010349098759764641
u56,10,v1,2014,False,False,2022,0.20757377009331124,-0.06845602654408789,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",0.6625808413140011,0.06443123076923207,-0.13827796154480831,0.7061962947983257,0.6252696066072251,0.747063834691694,0.9268027391855929,0.8443650364022066,0.8820107671822842,-0.2023034117003897,0.107345701139007,-0.22060644438726718,-0.21909542979498153,-0.1349469324905902,6.40254501555814,-4.291447036977493,-0.0015995604129166452,-9.93040692400804e-05,0.0,-1.3877787807814457e-16,0.0007493862330407858,0.010349098759764641
u56,10,v1,2015,False,False,2022,0.20757377009331124,0.01874658901290549,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",0.6858483045212158,0.06657747003953829,-0.1382779615448082,0.7570520841943212,0.6252696066072251,0.747063834691694,1.028356986927002,0.8443650364022066,0.8820107671822842,-0.2023034117003897,0.11290638741185216,-0.2713049027326807,-0.21909542979498153,-0.1349469324905902,6.40254501555815,-4.632891737231387,0.02166790279429809,0.0020469352010661357,1.1102230246251565e-16,-1.3877787807814457e-16,0.006310072505885944,0.010349098759764641
u56,10,v1,2016,False,False,2022,0.20757377009331124,-0.15124281969570175,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",0.7136058119678672,0.07058932713158428,-0.1382779615448081,0.8116753630371023,0.6252696066072251,0.747063834691694,0.9432278923162104,0.8443650364022066,0.8820107671822842,-0.2023034117003897,0.10797780999041984,-0.1315525292791081,-0.21909542979498153,-0.1349469324905902,6.402545015558162,-3.738848285883556,0.049425410240949486,0.006058792293112125,2.220446049250313e-16,-1.3877787807814457e-16,0.0013814950844536211,0.010349098759764641
u56,10,v1,2017,False,False,2022,0.20757377009331124,-0.06955041567039566,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",0.6132955788482477,0.05971790393505638,-0.13827796154480831,0.6012622163512467,0.6252696066072251,0.6636597190782205,0.8650765967527898,0.8443650364022066,0.8174871127531562,-0.2023034117003897,0.10391909711241892,-0.26381438040154315,-0.21909542979498153,-0.1538273936749357,6.40254501555814,-4.420119317736254,-0.05088482287867002,-0.004812630903415771,0.0,-1.3877787807814457e-16,-0.002677217793547293,0.010349098759764641
