panel,frame,G,F,turnover,mean_idle,mean_idle_zirp,mean_idle_hike,mean_gross,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,FULL_H1,FULL_H2,FULL_4a,FULL_4b,FULL_4b_H1,FULL_4b_H2,FULL_4b_DD,FULL_4b_CAGR,ERA_ZIRP_CAGR,ERA_ZIRP_Sharpe,ERA_ZIRP_MaxDD,ERA_ZIRP_H1,ERA_ZIRP_H2,ERA_ZIRP_4a,ERA_ZIRP_4b,ERA_HIKE_CAGR,ERA_HIKE_Sharpe,ERA_HIKE_MaxDD,ERA_HIKE_H1,ERA_HIKE_H2,ERA_HIKE_4a,ERA_HIKE_4b,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_H1,IS_H2,IS_4a,IS_4b,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,OOS_4a,OOS_4b,OOS_4b_H1,OOS_4b_H2,OOS_4b_DD,OOS_4b_CAGR,OOS_ZIRP_CAGR,OOS_ZIRP_Sharpe,OOS_ZIRP_MaxDD,OOS_ZIRP_H1,OOS_ZIRP_H2,OOS_ZIRP_4a,OOS_ZIRP_4b,OOS_HIKE_CAGR,OOS_HIKE_Sharpe,OOS_HIKE_MaxDD,OOS_HIKE_H1,OOS_HIKE_H2,OOS_HIKE_4a,OOS_HIKE_4b
U56,LIVE,0.5,0.0,1.198673716440593,0.6446867021808529,0.6385361137982132,0.662703796771695,0.3553132978191471,0.05723186568691352,1.2011614169455693,-0.08117574860687349,1.2272550944806555,1.1814103503690312,False,False,True,True,True,False,0.05622482446028498,1.1587751716982866,-0.08117574860687349,1.1694770336145048,1.1492826734110695,False,False,0.060187349557086156,1.3391908597203468,-0.048634602292374485,1.3512255507979647,1.3359385716694503,False,False,0.05062276793225062,1.1039398344408173,-0.05290030372949739,0.9181600328200279,1.3472523857090017,False,False,0.06269702550393674,1.2774269388620811,-0.08117574860687304,1.43460180183508,1.1049013439948951,False,False,True,True,True,False,0.06487213851546114,1.2382969905313321,-0.08117574860687304,1.0797874287733067,1.3834005048777342,True,False,0.060187349557086156,1.3391908597203468,-0.048634602292374485,1.3512255507979647,1.3359385716694503,False,False
U56,LIVE,0.5,0.25,1.3694585255432878,0.6446892680806019,0.63853761826664,0.6627094719525962,0.35531073191939805,0.05920498767307869,1.243786902785117,-0.07894630795889013,1.2596467494658792,1.2339206335652348,True,False,True,True,True,False,0.057626336490440355,1.1935735546079007,-0.07894630795889013,1.2033645219757323,1.1850239284624644,True,False,0.06384294993967288,1.403086505171558,-0.04664888432101788,1.36862173037399,1.4395244167055545,True,False,0.05179207353631754,1.1359015474392595,-0.05171539944985637,0.9568351972364763,1.3697359522817072,True,False,0.06533903676426323,1.3279918130816228,-0.0789463079588899,1.4937479801235964,1.1475663063754822,True,False,True,True,True,False,0.06663452247658408,1.2771105811918209,-0.0789463079588899,1.1593022703220228,1.3958672226894464,True,False,0.06384294993967288,1.403086505171558,-0.04664888432101788,1.36862173037399,1.4395244167055545,True,False
U56,LIVE,0.5,0.5,1.5402974170437538,0.6446918130153944,0.6385391105124083,0.6627151005594776,0.3553081869846056,0.06117543167025441,1.2833380513788275,-0.07671311188755126,1.2906109786242077,1.2819857401417083,True,False,True,True,True,False,0.05902636864621491,1.2272071646183234,-0.07671311188755126,1.236038738096666,1.219642998534481,True,False,0.06749587477951602,1.4563645255123048,-0.044659969310664516,1.3695916055647934,1.5384144163457931,True,False,0.052959418162052296,1.1666313402395478,-0.05055429766731834,0.9945729764832215,1.390814280381416,True,False,0.0679786726856697,1.37391261506794,-0.0767131118875517,1.5521846111782518,1.1822498105052741,True,False,True,True,True,False,0.06839636381803227,1.3148408035220172,-0.0767131118875517,1.2385164076088058,1.406950888515373,True,False,0.06749587477951602,1.4563645255123048,-0.044659969310664516,1.3695916055647934,1.5384144163457931,True,False
U56,LIVE,0.5,0.75,1.7112274834668653,0.6446943369959311,0.6385405905374212,0.6627206826288098,0.35530566300406885,0.06314312963660651,1.3195085357835283,-0.07447616986465688,1.3199573139961926,1.325225363828415,True,False,True,True,True,False,0.06042488759936204,1.2594989919553372,-0.07447616986465688,1.2673122786619009,1.2529716536991728,True,False,0.07114592076077408,1.4989726420456868,-0.042667848061752056,1.356563419538113,1.632108995900667,True,False,0.05412477589111897,1.1959453986746038,-0.04939264267128707,1.031131456761194,1.4103842665754747,True,False,0.07061582456820514,1.414837652833133,-0.0744761698646571,1.6097018394477407,1.2090127962315853,True,False,True,True,True,False,0.07015761830764777,1.3513188554323055,-0.0744761698646571,1.3170577681574813,1.4165875928979277,True,False,0.07114592076077408,1.4989726420456868,-0.042667848061752056,1.356563419538113,1.632108995900667,True,False
U56,LIVE,0.5,1.0,1.8822428224353605,0.6446968400328069,0.6385420583435641,0.6627262181967024,0.3553031599671929,0.06510805883872517,1.352071966402655,-0.0764430589898829,1.3475116778045364,1.3634148825942423,True,False,True,True,True,False,0.06182188812192435,1.2902840371948303,-0.07223544371260482,1.2970100213335116,1.2848534196258519,True,False,0.07479298023047432,1.5314101209498738,-0.04371805611281632,1.3327227538521258,1.7202377049082604,False,False,0.05528813198253002,1.2236735293537864,-0.04823044332465065,1.0662770371424968,1.4283576473977515,True,False,0.07325045740732783,1.4505716143417253,-0.07644305898988368,1.6660924054721393,1.228295602964609,True,False,True,True,True,False,0.07191829614506773,1.3863862481160765,-0.07223544371260493,1.394548549369282,1.424727385486831,True,False,0.07479298023047432,1.5314101209498738,-0.04371805611281632,1.3327227538521258,1.7202377049082604,False,False
U56,LIVE,0.6,0.0,1.4316271107894378,0.5736704537465128,0.5662884676244733,0.595294716980332,0.4263295462534871,0.06878944611272964,1.2011655048769747,-0.09702273064446909,1.2275379664744328,1.1811864150587779,False,False,True,True,True,False,0.06755356355668996,1.1586782185032356,-0.09702273064446909,1.1697343327680094,1.148861539162594,False,False,0.07241799258520776,1.3395694460641605,-0.058133442285726145,1.3514551531060537,1.3364509518057501,False,False,0.060801718311140895,1.1041963429396742,-0.06332774642521943,0.9180486346686567,1.347968452942938,False,False,0.07540202456702616,1.277225939306501,-0.09702273064446887,1.4338265744553533,1.1053058942637184,False,False,True,True,True,False,0.07798925665526135,1.2377252950832465,-0.09702273064446887,1.079627335787696,1.3825486155238282,True,False,0.07241799258520776,1.3395694460641605,-0.058133442285726145,1.3514551531060537,1.3364509518057501,False,False
U56,LIVE,0.6,0.25,1.6369041045123447,0.5736731775959285,0.5662901113431372,0.5953006048876737,0.42632682240407155,0.07048093038250025,1.2315229301496315,-0.09511944922091808,1.2503018424584378,1.2188569008710741,True,False,True,True,True,False,0.06876237094220672,1.1835777058481272,-0.09511944922091808,1.1933543875965282,1.1750269685484187,True,False,0.0755310761204222,1.3847681139121883,-0.05639711223783739,1.3622293192571144,1.4109698191808326,True,False,0.06178439774180311,1.1266071160216156,-0.062361264726171095,0.9448991073512979,1.3640865118161007,True,False,0.0776845869613012,1.3135202128590426,-0.0951194492209183,1.4775196801809645,1.134492272071067,True,False,True,True,True,False,0.07955038142619131,1.2661175754913525,-0.0951194492209183,1.1390142240551675,1.3908151102852968,True,False,0.0755310761204222,1.3847681139121883,-0.05639711223783739,1.3622293192571144,1.4109698191808326,True,False
U56,LIVE,0.6,0.5,1.8422081764008875,0.5736758809785875,0.5662917433729345,0.5953064466149348,0.4263241190214125,0.07216961533322652,1.2601101880298684,-0.0932133335558708,1.2722398658290426,1.2539756525724703,True,False,True,True,True,False,0.06996974499149311,1.2078083188753794,-0.0932133335558708,1.2162610751406586,1.2005623425928353,True,False,0.07863982322148666,1.4238111751354947,-0.05465831759395767,1.3628832985013497,1.4830488896388707,True,False,0.0627652356021291,1.1482967745855832,-0.061430048234154544,0.9711708600418222,1.3794197365979488,True,False,0.07996424189356843,1.3471460350800968,-0.09321333355587047,1.520829005900827,1.159044108625547,True,False,True,True,True,False,0.0811108868459145,1.2939052975260388,-0.09321333355587047,1.1982666669476512,1.3982914507542892,True,False,0.07863982322148666,1.4238111751354947,-0.05465831759395767,1.3628832985013497,1.4830488896388707,True,False
U56,LIVE,0.6,0.75,2.047576535415992,0.5736785639038005,0.5662933637156307,0.5953122421935275,0.42632143609619955,0.07385543902550618,1.286790943821794,-0.09130435477613663,1.2932725247444035,1.286364458849361,True,False,True,True,True,False,0.07117564989047187,1.2312954986488627,-0.09130435477613663,1.2383768919092857,1.2253955777106658,True,False,0.08174406724102234,1.4566199084203555,-0.05291705587447382,1.354445857227291,1.552476185236461,True,False,0.06374419902097239,1.169188478648494,-0.0604985744557176,0.9967638387728707,1.393923654038854,True,False,0.08224089834033532,1.3779374246432228,-0.09130435477613652,1.5636667066357648,1.1789593285557964,True,False,True,True,True,False,0.08267073305722672,1.321016903481657,-0.09130435477613652,1.2572297080552406,1.4049507465363298,True,False,0.08174406724102234,1.4566199084203555,-0.05291705587447382,1.354445857227291,1.552476185236461,True,False
U56,LIVE,0.6,1.0,2.253023579661728,0.5736812263807886,0.5662949723729743,0.5953179916545623,0.42631877361921144,0.07553836389501001,1.311454905856547,-0.08939251241665547,1.3133256986765505,1.3158970463321151,True,False,True,True,True,False,0.07238006110250295,1.2539683239061026,-0.08939251241665547,1.2596286249320945,1.2494576476751686,True,False,0.0848437043428849,1.4833224100078344,-0.0511733252246388,1.3383354139990402,1.6190758727019396,False,False,0.06472127143967565,1.1892099540491867,-0.059566846987990196,1.0215809661813064,1.4075586805727212,True,False,0.08451449632055197,1.4057806910632524,-0.08939251241665536,1.6059450863035853,1.1943776958696968,True,False,True,True,True,False,0.08422988361105821,1.347383429361939,-0.08939251241665536,1.3157448733140948,1.4107704368775604,True,False,0.0848437043428849,1.4833224100078344,-0.0511733252246388,1.3383354139990402,1.6190758727019396,False,False
