cost,memo_set,split,lead,n,rho_FULL_IS,rho_FULL_POST,rho_IS_POST,perm95,n_moved,max_disp,mean_disp,n_moved_ge3,top1_FULL,top1_IS,top1_POST,top1_changed,argmax_disp,post_share,contam
0,MEMO12,2018-12-31,CAGR,12,0.965034965034965,0.9090909090909092,0.8531468531468532,0.5804195804195804,7,2.0,0.6666666666666666,0,R4,R4,K8,False,K4,0.4352914697276615,0.05594405594405594
0,MEMO12,2018-12-31,Sharpe,12,0.6713286713286714,0.6713286713286714,0.013986013986013986,0.5804195804195804,11,7.0,2.1666666666666665,3,K8,R4,K8,True,R4,0.4352914697276615,0.6573426573426574
0,MEMO12,2018-12-31,MaxDD,12,0.5244755244755246,1.0,0.5244755244755246,0.5804195804195804,9,8.0,2.3333333333333335,5,K7,K7,K7,False,K8,0.4352914697276615,0.4755244755244754
0,MEMO14,2013-12-31,CAGR,14,0.8549450549450549,0.9956043956043955,0.8417582417582418,0.5384615384615384,9,4.0,1.5714285714285714,3,R4,R4,R4,False,K2,0.7184334908845375,0.15384615384615374
0,MEMO14,2013-12-31,Sharpe,14,0.5208791208791209,0.7714285714285714,0.0989010989010989,0.5384615384615384,10,10.0,2.5714285714285716,5,K8,R3,K8,True,K8,0.7184334908845375,0.6725274725274725
0,MEMO14,2013-12-31,MaxDD,14,0.26593406593406593,0.9956043956043955,0.2175824175824176,0.5384615384615384,13,10.0,3.4285714285714284,5,K7,K7,K7,False,K3,0.7184334908845375,0.7780219780219779
0,MEMO14,2014-12-31,CAGR,14,0.8549450549450549,0.9780219780219781,0.7934065934065934,0.5384615384615384,7,4.0,1.4285714285714286,4,R4,R4,R4,False,K2,0.6617150573936529,0.18461538461538474
0,MEMO14,2014-12-31,Sharpe,14,0.5692307692307692,0.6747252747252748,-0.002197802197802198,0.5384615384615384,10,10.0,2.4285714285714284,4,K8,K7,K8,True,K8,0.6617150573936529,0.676923076923077
0,MEMO14,2014-12-31,MaxDD,14,0.26593406593406593,0.9956043956043955,0.2175824175824176,0.5384615384615384,13,10.0,3.4285714285714284,5,K7,K7,K7,False,K3,0.6617150573936529,0.7780219780219779
0,MEMO14,2015-12-31,CAGR,14,0.9032967032967033,0.9692307692307693,0.8417582417582418,0.5384615384615384,7,4.0,1.1428571428571428,3,R4,R4,K8,False,K3,0.6049966239027684,0.12747252747252757
0,MEMO14,2015-12-31,Sharpe,14,0.4593406593406593,0.7362637362637363,-0.03736263736263736,0.5384615384615384,11,10.0,3.0,6,K8,R3,K8,True,K8,0.6049966239027684,0.7736263736263737
0,MEMO14,2015-12-31,MaxDD,14,0.26593406593406593,0.9956043956043955,0.2175824175824176,0.5384615384615384,13,10.0,3.4285714285714284,5,K7,K7,K7,False,K3,0.6049966239027684,0.7780219780219779
0,MEMO14,2016-12-31,CAGR,14,0.9032967032967033,0.9384615384615385,0.7934065934065934,0.5384615384615384,7,4.0,1.1428571428571428,3,R4,R4,K8,False,K3,0.5482781904118839,0.1450549450549451
0,MEMO14,2016-12-31,Sharpe,14,0.4769230769230769,0.6131868131868132,-0.2351648351648352,0.5384615384615384,11,9.0,3.0,7,K8,R4,K8,True,K8,0.5482781904118839,0.8483516483516484
0,MEMO14,2016-12-31,MaxDD,14,0.07252747252747253,0.9956043956043955,0.06373626373626373,0.5384615384615384,11,10.0,4.0,6,K7,K7,K7,False,R4,0.5482781904118839,0.9318681318681318
0,MEMO14,2017-12-31,CAGR,14,0.9296703296703297,0.9428571428571428,0.8593406593406594,0.5384615384615384,6,4.0,0.8571428571428571,2,R4,R4,K8,False,K3,0.4917848300697727,0.08351648351648344
0,MEMO14,2017-12-31,Sharpe,14,0.5648351648351648,0.6571428571428571,-0.04175824175824176,0.5384615384615384,9,9.0,2.4285714285714284,5,K8,R4,K8,True,K8,0.4917848300697727,0.6989010989010989
0,MEMO14,2017-12-31,MaxDD,14,0.07252747252747253,0.9956043956043955,0.06373626373626373,0.5384615384615384,11,10.0,4.0,6,K7,K7,K7,False,R4,0.4917848300697727,0.9318681318681318
0,MEMO14,2018-12-31,CAGR,14,0.9780219780219781,0.9384615384615385,0.9032967032967033,0.5384615384615384,7,2.0,0.5714285714285714,0,R4,R4,K8,False,K4,0.4352914697276615,0.03516483516483515
0,MEMO14,2018-12-31,Sharpe,14,0.7538461538461538,0.7186813186813187,0.22637362637362637,0.5384615384615384,11,8.0,2.0,3,K8,R4,K8,True,R4,0.4352914697276615,0.49230769230769234
0,MEMO14,2018-12-31,MaxDD,14,0.6175824175824175,0.9956043956043955,0.5912087912087912,0.5384615384615384,11,8.0,2.5714285714285716,6,K7,K7,K7,False,K8,0.4352914697276615,0.4043956043956043
10,MEMO8,2013-12-31,CAGR,8,0.7142857142857144,0.9761904761904763,0.6190476190476191,0.7142857142857143,5,3.0,1.25,2,K8,K8,K8,False,K2,0.7184334908845375,0.3571428571428572
10,MEMO8,2013-12-31,Sharpe,8,0.4761904761904762,0.880952380952381,0.1666666666666667,0.7142857142857143,6,4.0,1.75,3,K6,K7,K8,True,K7,0.7184334908845375,0.7142857142857143
10,MEMO8,2013-12-31,MaxDD,8,0.14285714285714288,1.0,0.14285714285714288,0.7142857142857143,7,5.0,2.5,3,K7,K7,K7,False,K3,0.7184334908845375,0.8571428571428571
10,MEMO8,2014-12-31,CAGR,8,0.6904761904761906,0.9761904761904763,0.5952380952380953,0.7142857142857143,7,3.0,1.5,2,K8,K6,K8,True,K2,0.6617150573936529,0.38095238095238093
10,MEMO8,2014-12-31,Sharpe,8,0.4761904761904762,0.880952380952381,0.11904761904761905,0.7142857142857143,5,5.0,1.5,2,K6,K7,K8,True,K8,0.6617150573936529,0.761904761904762
10,MEMO8,2014-12-31,MaxDD,8,0.14285714285714288,1.0,0.14285714285714288,0.7142857142857143,7,5.0,2.5,3,K7,K7,K7,False,K3,0.6617150573936529,0.8571428571428571
10,MEMO8,2015-12-31,CAGR,8,0.8571428571428572,0.9761904761904763,0.7619047619047621,0.7142857142857143,6,2.0,1.0,0,K8,K6,K8,True,K2,0.6049966239027684,0.2142857142857142
10,MEMO8,2015-12-31,Sharpe,8,0.5714285714285715,0.6190476190476191,0.023809523809523815,0.7142857142857143,4,5.0,1.25,2,K6,K6,K8,False,K8,0.6049966239027684,0.5952380952380952
10,MEMO8,2015-12-31,MaxDD,8,0.14285714285714288,1.0,0.14285714285714288,0.7142857142857143,7,5.0,2.5,3,K7,K7,K7,False,K3,0.6049966239027684,0.8571428571428571
10,MEMO8,2016-12-31,CAGR,8,0.7619047619047621,0.9047619047619048,0.5000000000000001,0.7142857142857143,6,3.0,1.25,1,K8,K6,K8,True,K2,0.5482781904118839,0.40476190476190466
10,MEMO8,2016-12-31,Sharpe,8,0.7619047619047621,0.523809523809524,0.04761904761904763,0.7142857142857143,4,3.0,1.0,2,K6,K6,K8,False,K7,0.5482781904118839,0.47619047619047633
10,MEMO8,2016-12-31,MaxDD,8,0.14285714285714288,1.0,0.14285714285714288,0.7142857142857143,7,5.0,2.5,3,K7,K7,K7,False,K3,0.5482781904118839,0.8571428571428571
10,MEMO8,2017-12-31,CAGR,8,0.8571428571428572,0.9285714285714287,0.6904761904761906,0.7142857142857143,6,2.0,1.0,0,K8,K6,K8,True,K2,0.4917848300697727,0.23809523809523814
10,MEMO8,2017-12-31,Sharpe,8,0.6904761904761906,0.7619047619047621,0.2142857142857143,0.7142857142857143,3,4.0,1.0,2,K6,K7,K8,True,K7,0.4917848300697727,0.5476190476190478
10,MEMO8,2017-12-31,MaxDD,8,0.14285714285714288,1.0,0.14285714285714288,0.7142857142857143,7,5.0,2.5,3,K7,K7,K7,False,K3,0.4917848300697727,0.8571428571428571
10,MEMO8,2018-12-31,CAGR,8,0.9285714285714287,0.9047619047619048,0.7857142857142858,0.7142857142857143,3,2.0,0.5,0,K8,K8,K6,False,K2,0.4352914697276615,0.11904761904761896
10,MEMO8,2018-12-31,Sharpe,8,0.6904761904761906,0.8095238095238096,0.2380952380952381,0.7142857142857143,4,3.0,1.25,2,K6,K4,K8,True,K7,0.4352914697276615,0.5714285714285715
10,MEMO8,2018-12-31,MaxDD,8,0.5000000000000001,1.0,0.5000000000000001,0.7142857142857143,6,5.0,1.75,1,K7,K7,K7,False,K8,0.4352914697276615,0.4999999999999999
10,MEMO12,2013-12-31,CAGR,12,0.7342657342657343,0.9930069930069931,0.6923076923076924,0.5804195804195804,7,5.0,1.8333333333333333,5,R3,R3,R3,False,K2,0.7184334908845375,0.30069930069930073
10,MEMO12,2013-12-31,Sharpe,12,0.5524475524475525,0.8181818181818183,0.055944055944055944,0.5804195804195804,8,7.0,2.3333333333333335,5,R3,R3,K8,False,K8,0.7184334908845375,0.7622377622377624
10,MEMO12,2013-12-31,MaxDD,12,-0.08391608391608392,1.0,-0.08391608391608392,0.5804195804195804,11,9.0,3.6666666666666665,5,K7,K7,K7,False,K3,0.7184334908845375,1.083916083916084
10,MEMO12,2014-12-31,CAGR,12,0.7062937062937064,0.9860139860139862,0.6503496503496504,0.5804195804195804,9,5.0,2.0,5,R3,R3,R3,False,K2,0.6617150573936529,0.33566433566433573
10,MEMO12,2014-12-31,Sharpe,12,0.5524475524475525,0.7762237762237763,-0.006993006993006993,0.5804195804195804,8,8.0,2.1666666666666665,4,R3,R3,K8,False,K8,0.6617150573936529,0.7832167832167832
10,MEMO12,2014-12-31,MaxDD,12,-0.08391608391608392,1.0,-0.08391608391608392,0.5804195804195804,11,9.0,3.6666666666666665,5,K7,K7,K7,False,K3,0.6617150573936529,1.083916083916084
10,MEMO12,2015-12-31,CAGR,12,0.8181818181818183,0.9860139860139862,0.7622377622377624,0.5804195804195804,8,4.0,1.5,3,R3,R3,R3,False,K2,0.6049966239027684,0.22377622377622375
10,MEMO12,2015-12-31,Sharpe,12,0.5594405594405596,0.7132867132867133,-0.06993006993006995,0.5804195804195804,8,8.0,2.1666666666666665,3,R3,R3,K8,False,K8,0.6049966239027684,0.7832167832167833
10,MEMO12,2015-12-31,MaxDD,12,-0.08391608391608392,1.0,-0.08391608391608392,0.5804195804195804,11,9.0,3.6666666666666665,5,K7,K7,K7,False,K3,0.6049966239027684,1.083916083916084
10,MEMO12,2016-12-31,CAGR,12,0.7832167832167832,0.9160839160839163,0.5524475524475525,0.5804195804195804,9,5.0,1.6666666666666667,3,R3,R4,K8,True,K2,0.5482781904118839,0.36363636363636376
10,MEMO12,2016-12-31,Sharpe,12,0.5174825174825175,0.6083916083916086,-0.2797202797202798,0.5804195804195804,12,8.0,2.6666666666666665,4,R3,R4,K8,True,R4,0.5482781904118839,0.8881118881118883
10,MEMO12,2016-12-31,MaxDD,12,-0.08391608391608392,1.0,-0.08391608391608392,0.5804195804195804,11,9.0,3.6666666666666665,5,K7,K7,K7,False,K3,0.5482781904118839,1.083916083916084
10,MEMO12,2017-12-31,CAGR,12,0.8881118881118882,0.9090909090909092,0.6993006993006995,0.5804195804195804,10,3.0,1.3333333333333333,2,R3,R4,R3,True,K3,0.4917848300697727,0.20979020979020968
10,MEMO12,2017-12-31,Sharpe,12,0.5034965034965035,0.7132867132867133,-0.18181818181818185,0.5804195804195804,11,8.0,2.6666666666666665,5,R3,R4,K8,True,R4,0.4917848300697727,0.8951048951048952
10,MEMO12,2017-12-31,MaxDD,12,-0.08391608391608392,1.0,-0.08391608391608392,0.5804195804195804,11,9.0,3.6666666666666665,5,K7,K7,K7,False,K3,0.4917848300697727,1.083916083916084
10,MEMO12,2018-12-31,CAGR,12,0.9300699300699302,0.8391608391608393,0.6993006993006995,0.5804195804195804,9,3.0,1.0,1,R3,R4,K6,True,R1,0.4352914697276615,0.1398601398601398
10,MEMO12,2018-12-31,Sharpe,12,0.6153846153846154,0.7482517482517484,0.055944055944055944,0.5804195804195804,9,8.0,2.0,3,R3,R4,K8,True,R4,0.4352914697276615,0.6923076923076925
10,MEMO12,2018-12-31,MaxDD,12,0.43356643356643365,1.0,0.43356643356643365,0.5804195804195804,11,9.0,2.8333333333333335,4,K7,K7,K7,False,K8,0.4352914697276615,0.5664335664335663
10,MEMO14,2013-12-31,CAGR,14,0.8285714285714285,0.9956043956043955,0.8021978021978022,0.5384615384615384,9,5.0,1.7142857142857142,5,R3,R3,R3,False,K2,0.7184334908845375,0.19340659340659327
10,MEMO14,2013-12-31,Sharpe,14,0.621978021978022,0.8549450549450549,0.24395604395604395,0.5384615384615384,8,8.0,2.2857142857142856,5,R3,R3,K8,False,K8,0.7184334908845375,0.6109890109890109
10,MEMO14,2013-12-31,MaxDD,14,0.27472527472527475,0.9956043956043955,0.22637362637362637,0.5384615384615384,12,10.0,3.2857142857142856,5,K7,K7,K7,False,K3,0.7184334908845375,0.7692307692307692
10,MEMO14,2014-12-31,CAGR,14,0.8109890109890111,0.9912087912087912,0.7758241758241758,0.5384615384615384,11,5.0,1.8571428571428572,5,R3,R3,R3,False,K2,0.6617150573936529,0.2153846153846154
10,MEMO14,2014-12-31,Sharpe,14,0.6307692307692307,0.8241758241758241,0.2087912087912088,0.5384615384615384,8,9.0,2.142857142857143,4,R3,R3,K8,False,K8,0.6617150573936529,0.6153846153846153
10,MEMO14,2014-12-31,MaxDD,14,0.27472527472527475,0.9956043956043955,0.22637362637362637,0.5384615384615384,12,10.0,3.2857142857142856,5,K7,K7,K7,False,K3,0.6617150573936529,0.7692307692307692
10,MEMO14,2015-12-31,CAGR,14,0.8857142857142857,0.9912087912087912,0.8505494505494505,0.5384615384615384,8,4.0,1.2857142857142858,3,R3,R3,R3,False,K2,0.6049966239027684,0.14065934065934071
10,MEMO14,2015-12-31,Sharpe,14,0.621978021978022,0.7582417582417583,0.1164835164835165,0.5384615384615384,9,9.0,2.2857142857142856,6,R3,R3,K8,False,K8,0.6049966239027684,0.6417582417582418
10,MEMO14,2015-12-31,MaxDD,14,0.27472527472527475,0.9956043956043955,0.22637362637362637,0.5384615384615384,12,10.0,3.2857142857142856,5,K7,K7,K7,False,K3,0.6049966239027684,0.7692307692307692
10,MEMO14,2016-12-31,CAGR,14,0.8593406593406594,0.9472527472527472,0.7142857142857143,0.5384615384615384,11,5.0,1.5714285714285714,3,R3,R4,K8,True,K2,0.5482781904118839,0.23296703296703292
10,MEMO14,2016-12-31,Sharpe,14,0.5956043956043956,0.6747252747252748,-0.03736263736263736,0.5384615384615384,13,9.0,2.7142857142857144,7,R3,R4,K8,True,R4,0.5482781904118839,0.7120879120879121
10,MEMO14,2016-12-31,MaxDD,14,0.04175824175824176,0.9956043956043955,0.03736263736263736,0.5384615384615384,11,10.0,4.142857142857143,6,K7,K7,K7,False,R4,0.5482781904118839,0.9582417582417582
10,MEMO14,2017-12-31,CAGR,14,0.9252747252747253,0.9428571428571428,0.8065934065934066,0.5384615384615384,12,3.0,1.2857142857142858,2,R3,R4,R3,True,K3,0.4917848300697727,0.13626373626373622
10,MEMO14,2017-12-31,Sharpe,14,0.5824175824175825,0.767032967032967,0.04615384615384615,0.5384615384615384,12,9.0,2.7142857142857144,7,R3,R4,K8,True,R4,0.4917848300697727,0.7208791208791209
10,MEMO14,2017-12-31,MaxDD,14,0.04175824175824176,0.9956043956043955,0.03736263736263736,0.5384615384615384,11,10.0,4.142857142857143,6,K7,K7,K7,False,R4,0.4917848300697727,0.9582417582417582
10,MEMO14,2018-12-31,CAGR,14,0.956043956043956,0.8945054945054945,0.8065934065934066,0.5384615384615384,9,3.0,0.8571428571428571,1,R3,R4,K6,True,R1,0.4352914697276615,0.08791208791208793
10,MEMO14,2018-12-31,Sharpe,14,0.6791208791208792,0.8021978021978022,0.24395604395604395,0.5384615384615384,9,9.0,2.0,4,R3,R4,K8,True,R4,0.4352914697276615,0.5582417582417583
10,MEMO14,2018-12-31,MaxDD,14,0.5384615384615385,0.9956043956043955,0.5120879120879122,0.5384615384615384,12,9.0,3.0,7,K7,K7,K7,False,K8,0.4352914697276615,0.48351648351648335
25,MEMO8,2013-12-31,CAGR,8,0.8571428571428572,0.880952380952381,0.6190476190476191,0.7142857142857143,6,2.0,1.0,0,K6,K6,K6,False,K2,0.7184334908845375,0.261904761904762
25,MEMO8,2013-12-31,Sharpe,8,0.7619047619047621,0.9047619047619048,0.4761904761904762,0.7142857142857143,4,3.0,1.0,2,K6,K4,K6,True,K7,0.7184334908845375,0.42857142857142855
25,MEMO8,2013-12-31,MaxDD,8,0.523809523809524,0.8571428571428572,0.2142857142857143,0.7142857142857143,6,4.0,1.75,3,K7,K7,K7,False,K3,0.7184334908845375,0.6428571428571429
25,MEMO8,2014-12-31,CAGR,8,0.7857142857142858,0.8095238095238096,0.4047619047619048,0.7142857142857143,6,2.0,1.25,0,K6,K6,K6,False,K2,0.6617150573936529,0.4047619047619048
25,MEMO8,2014-12-31,Sharpe,8,0.6904761904761906,0.8333333333333335,0.30952380952380953,0.7142857142857143,3,4.0,1.0,2,K6,K6,K8,False,K7,0.6617150573936529,0.523809523809524
25,MEMO8,2014-12-31,MaxDD,8,0.523809523809524,0.8571428571428572,0.2142857142857143,0.7142857142857143,6,4.0,1.75,3,K7,K7,K7,False,K3,0.6617150573936529,0.6428571428571429
25,MEMO8,2015-12-31,CAGR,8,0.880952380952381,0.8333333333333335,0.6190476190476191,0.7142857142857143,4,2.0,0.75,0,K6,K6,K6,False,K2,0.6049966239027684,0.2142857142857144
25,MEMO8,2015-12-31,Sharpe,8,0.7619047619047621,0.8333333333333335,0.38095238095238104,0.7142857142857143,4,3.0,1.0,2,K6,K6,K8,False,K7,0.6049966239027684,0.45238095238095244
25,MEMO8,2015-12-31,MaxDD,8,0.523809523809524,0.8571428571428572,0.2142857142857143,0.7142857142857143,6,4.0,1.75,3,K7,K7,K7,False,K3,0.6049966239027684,0.6428571428571429
25,MEMO8,2016-12-31,CAGR,8,0.880952380952381,0.7857142857142858,0.523809523809524,0.7142857142857143,4,2.0,0.75,0,K6,K6,K6,False,K2,0.5482781904118839,0.26190476190476186
25,MEMO8,2016-12-31,Sharpe,8,0.8571428571428572,0.7619047619047621,0.5476190476190477,0.7142857142857143,4,3.0,0.75,1,K6,K6,K8,False,K7,0.5482781904118839,0.2142857142857144
25,MEMO8,2016-12-31,MaxDD,8,0.523809523809524,0.8571428571428572,0.2142857142857143,0.7142857142857143,6,4.0,1.75,3,K7,K7,K7,False,K3,0.5482781904118839,0.6428571428571429
25,MEMO8,2017-12-31,CAGR,8,0.880952380952381,0.7857142857142858,0.5000000000000001,0.7142857142857143,4,2.0,0.75,0,K6,K6,K6,False,K2,0.4917848300697727,0.2857142857142857
25,MEMO8,2017-12-31,Sharpe,8,0.7619047619047621,0.8333333333333335,0.38095238095238104,0.7142857142857143,4,3.0,1.0,2,K6,K6,K8,False,K7,0.4917848300697727,0.45238095238095244
25,MEMO8,2017-12-31,MaxDD,8,0.523809523809524,0.8571428571428572,0.2142857142857143,0.7142857142857143,6,4.0,1.75,3,K7,K7,K7,False,K3,0.4917848300697727,0.6428571428571429
25,MEMO8,2018-12-31,CAGR,8,0.9761904761904763,0.8333333333333335,0.7380952380952381,0.7142857142857143,2,1.0,0.25,0,K6,K6,K6,False,K2,0.4352914697276615,0.09523809523809534
25,MEMO8,2018-12-31,Sharpe,8,0.8333333333333335,0.9047619047619048,0.6428571428571429,0.7142857142857143,6,3.0,1.0,1,K6,K4,K6,True,K7,0.4352914697276615,0.26190476190476186
25,MEMO8,2018-12-31,MaxDD,8,0.7142857142857144,0.8571428571428572,0.3571428571428572,0.7142857142857143,5,3.0,1.25,2,K7,K7,K7,False,K6,0.4352914697276615,0.5
25,MEMO12,2013-12-31,CAGR,12,0.8671328671328673,0.8951048951048951,0.6293706293706295,0.5804195804195804,9,4.0,1.3333333333333333,2,R3,R3,R3,False,K2,0.7184334908845375,0.2657342657342656
25,MEMO12,2013-12-31,Sharpe,12,0.7412587412587414,0.8951048951048951,0.4545454545454546,0.5804195804195804,10,5.0,2.0,4,K6,R3,K6,True,K8,0.7184334908845375,0.4405594405594405
25,MEMO12,2013-12-31,MaxDD,12,0.10489510489510491,0.9580419580419581,-0.034965034965034975,0.5804195804195804,10,9.0,3.5,7,K7,K7,K7,False,R3,0.7184334908845375,0.9930069930069931
25,MEMO12,2014-12-31,CAGR,12,0.8111888111888113,0.8741258741258742,0.49650349650349657,0.5804195804195804,9,4.0,1.6666666666666667,4,R3,R3,R3,False,K2,0.6617150573936529,0.3776223776223776
25,MEMO12,2014-12-31,Sharpe,12,0.7202797202797203,0.8461538461538463,0.3356643356643357,0.5804195804195804,10,5.0,2.0,4,K6,R3,K8,True,K7,0.6617150573936529,0.5104895104895106
25,MEMO12,2014-12-31,MaxDD,12,0.10489510489510491,0.9580419580419581,-0.034965034965034975,0.5804195804195804,10,9.0,3.5,7,K7,K7,K7,False,R3,0.6617150573936529,0.9930069930069931
