book,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
RULES v2 (live),0.08613208348721235,1.199806892667932,-0.12054945176473186,1.2348551724631611,1.171836142861671,1.1042568982946726,0.09447597045404743,1.2746660728287855,-0.12054945176473153
RULES v1 (previous),0.06357105892269366,0.6554051377968462,-0.13827817657207953,0.6471689830310141,0.6661859416943928,0.5546717259948207,0.07541610804160026,0.7308532632913132,-0.13827817657207964
SPY,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.8986364369154567,0.15237187725667578,0.872122672456382,-0.33717256775620263
