arm,cell,tau,q,k,draw,panel_vol,Ebar,breadth,spy_OOS_S,v2_OOS_S
MATCH,q0.00/UNM,,0.0,20,0,0.27376362300094814,13.67481662591687,0.6837408312958435,0.8767278433896203,1.0351979629423214
MATCH,q0.00/UNM,,0.0,20,1,0.2312153553268871,14.204156479217604,0.7102078239608802,0.8767278433896203,1.0514197086980004
MATCH,q0.00/UNM,,0.0,20,2,0.2905667379357787,14.099022004889976,0.7049511002444988,0.8767278433896203,1.263943637246877
MATCH,q0.00/UNM,,0.0,20,3,0.2849400792996033,13.902200488997556,0.6951100244498778,0.8767278433896203,1.0041141843110224
MATCH,q0.00/UNM,,0.0,20,4,0.27836199190745914,14.096577017114914,0.7048288508557456,0.8767278433896203,1.0157668246998235
MATCH,q0.00/UNM,,0.0,20,5,0.23002761179606304,14.67359413202934,0.733679706601467,0.8767278433896203,0.9517607246429852
MATCH,q0.00/UNM,,0.0,20,6,0.24366310742124112,14.416870415647923,0.7208435207823961,0.8767278433896203,0.9491441603869413
MATCH,q0.00/UNM,,0.0,20,7,0.2876292716663997,13.531784841075794,0.6765892420537897,0.8767278433896203,1.0521691452873505
MATCH,q0.00/UNM,,0.0,30,0,0.2662944565699471,20.894865525672373,0.6964955175224125,0.8767278433896203,1.042784584864915
MATCH,q0.00/UNM,,0.0,30,1,0.2760040377577969,21.402200488997554,0.7134066829665852,0.8767278433896203,0.9955039107614574
MATCH,q0.00/UNM,,0.0,30,2,0.2732322889853422,21.075794621026894,0.7025264873675632,0.8767278433896203,1.0301477662972385
MATCH,q0.00/UNM,,0.0,30,3,0.24788860662461618,21.62469437652812,0.7208231458842707,0.8767278433896203,0.931444324521574
MATCH,q0.00/UNM,,0.0,30,4,0.24010430983267683,21.43765281173594,0.7145884270578647,0.8767278433896203,0.8349103856663636
MATCH,q0.00/UNM,,0.0,30,5,0.24810959352678008,21.58557457212714,0.719519152404238,0.8767278433896203,1.0299853087715019
MATCH,q0.00/UNM,,0.0,30,6,0.2459339624380501,21.133251833740832,0.704441727791361,0.8767278433896203,0.9288413275388542
MATCH,q0.00/UNM,,0.0,30,7,0.24037110065299302,21.814180929095354,0.7271393643031785,0.8767278433896203,0.9346460161414191
MATCH,q0.00/UNM,,0.0,40,0,0.2509854713687225,28.4119804400978,0.710299511002445,0.8767278433896203,1.0669012421152728
MATCH,q0.00/UNM,,0.0,40,1,0.26678205376013486,27.977995110024448,0.6994498777506112,0.8767278433896203,1.1850633001102322
MATCH,q0.00/UNM,,0.0,40,2,0.2641496734688792,28.65525672371638,0.7163814180929096,0.8767278433896203,1.0275352894683851
MATCH,q0.00/UNM,,0.0,40,3,0.25669142653745985,28.369193154034228,0.7092298288508557,0.8767278433896203,1.050677118930299
MATCH,q0.00/UNM,,0.0,40,4,0.2719656488720753,28.276283618581907,0.7069070904645477,0.8767278433896203,1.0180281509910731
MATCH,q0.00/UNM,,0.0,40,5,0.26278941502444375,27.87286063569682,0.6968215158924205,0.8767278433896203,0.9623551235518194
MATCH,q0.00/UNM,,0.0,40,6,0.2326576586330787,29.121026894865526,0.7280256723716382,0.8767278433896203,1.0412005756662965
MATCH,q0.00/UNM,,0.0,40,7,0.2583491556145509,28.20171149144254,0.7050427872860635,0.8767278433896203,1.1655359665031062
MATCH,q0.50/UNM,,0.5,20,0,0.33683754991851306,11.887530562347187,0.5943765281173594,0.8767278433896203,0.49790712629079253
MATCH,q0.50/UNM,,0.5,20,1,0.3818026126952182,10.86674816625917,0.5433374083129585,0.8767278433896203,0.7533409351533101
MATCH,q0.50/UNM,,0.5,20,2,0.2968271125687351,12.091687041564793,0.6045843520782397,0.8767278433896203,0.5580961877599742
MATCH,q0.50/UNM,,0.5,20,3,0.34366891396095556,12.380195599022004,0.6190097799511002,0.8767278433896203,0.7731639899708008
MATCH,q0.50/UNM,,0.5,20,4,0.335362822927714,12.19926650366748,0.609963325183374,0.8767278433896203,0.7905934774591569
MATCH,q0.50/UNM,,0.5,20,5,0.36363112306065104,11.771393643031784,0.5885696821515892,0.8767278433896203,0.45917721208816126
MATCH,q0.50/UNM,,0.5,20,6,0.2964839294994881,12.19804400977995,0.6099022004889976,0.8767278433896203,0.5718355938147003
MATCH,q0.50/UNM,,0.5,20,7,0.32822577496247257,11.899755501222494,0.5949877750611247,0.8767278433896203,0.6214484730911475
MATCH,q0.50/UNM,,0.5,30,0,0.3193705083348887,18.557457212713935,0.6185819070904645,0.8767278433896203,0.8719535410985628
MATCH,q0.50/UNM,,0.5,30,1,0.29509954424753854,18.794621026894866,0.6264873675631623,0.8767278433896203,0.7306636403734984
MATCH,q0.50/UNM,,0.5,30,2,0.31068024275503875,18.85452322738386,0.628484107579462,0.8767278433896203,0.5429846523684606
MATCH,q0.50/UNM,,0.5,30,3,0.3216327912529572,18.78239608801956,0.626079869600652,0.8767278433896203,0.8133952004611303
MATCH,q0.50/UNM,,0.5,30,4,0.39457993708037814,17.799511002444987,0.5933170334148329,0.8767278433896203,0.8709475122665354
MATCH,q0.50/UNM,,0.5,30,5,0.33246762950456393,16.965770171149146,0.5655256723716382,0.8767278433896203,0.46231035500433326
MATCH,q0.50/UNM,,0.5,30,6,0.3280141726979495,19.343520782396087,0.6447840260798696,0.8767278433896203,0.8860438127782926
MATCH,q0.50/UNM,,0.5,30,7,0.3375982250050964,18.162591687041566,0.6054197229013856,0.8767278433896203,0.8394478773021797
MATCH,q0.50/UNM,,0.5,40,0,0.3269899014491305,24.3239608801956,0.60809902200489,0.8767278433896203,0.6214095892492785
MATCH,q0.50/UNM,,0.5,40,1,0.3580714606499714,23.732273838630807,0.5933068459657702,0.8767278433896203,0.6401925873681354
MATCH,q0.50/UNM,,0.5,40,2,0.36085867889272627,23.83129584352078,0.5957823960880195,0.8767278433896203,0.8730383144641304
MATCH,q0.50/UNM,,0.5,40,3,0.3582741257591011,24.594132029339853,0.6148533007334963,0.8767278433896203,0.7368382867975493
MATCH,q0.50/UNM,,0.5,40,4,0.3243900347423422,23.987775061124694,0.5996943765281173,0.8767278433896203,0.6887649571676263
MATCH,q0.50/UNM,,0.5,40,5,0.3458115409181066,23.534229828850854,0.5883557457212714,0.8767278433896203,0.6872506162763738
MATCH,q0.50/UNM,,0.5,40,6,0.3392749045561339,24.23349633251834,0.6058374083129585,0.8767278433896203,0.8730978231491285
MATCH,q0.50/UNM,,0.5,40,7,0.3158810615122877,25.491442542787286,0.6372860635696822,0.8767278433896203,0.8650366908865452
MATCH,q1.00/UNM,,1.0,20,0,0.38014178528060094,10.7799511002445,0.538997555012225,0.8767278433896203,0.4966107384635517
MATCH,q1.00/UNM,,1.0,20,1,0.3571826749947583,10.767726161369193,0.5383863080684597,0.8767278433896203,0.5872243801075442
MATCH,q1.00/UNM,,1.0,20,2,0.4238808008824181,10.156479217603913,0.5078239608801957,0.8767278433896203,0.43742325142375627
MATCH,q1.00/UNM,,1.0,20,3,0.42433741032600913,9.34474327628362,0.46723716381418096,0.8767278433896203,0.23364488958871635
MATCH,q1.00/UNM,,1.0,20,4,0.44396800243587037,9.091687041564793,0.45458435207823966,0.8767278433896203,0.13500486137547402
MATCH,q1.00/UNM,,1.0,20,5,0.36298124363252365,11.900977995110024,0.5950488997555012,0.8767278433896203,0.48724685439803755
MATCH,q1.00/UNM,,1.0,20,6,0.361941581703802,10.679706601466993,0.5339853300733497,0.8767278433896203,0.36155485506022855
MATCH,q1.00/UNM,,1.0,20,7,0.3940368556635193,10.667481662591687,0.5333740831295843,0.8767278433896203,0.2720988670684245
MATCH,q1.00/UNM,,1.0,30,0,0.4819375093736396,14.298288508557457,0.4766096169519152,0.8767278433896203,0.49926635693559673
MATCH,q1.00/UNM,,1.0,30,1,0.3820564455177804,16.403422982885086,0.5467807660961695,0.8767278433896203,0.5533673818478574
MATCH,q1.00/UNM,,1.0,30,2,0.4144028636898845,15.816625916870416,0.5272208638956806,0.8767278433896203,0.7488146781942343
MATCH,q1.00/UNM,,1.0,30,3,0.43372328988307024,15.41320293398533,0.5137734311328443,0.8767278433896203,0.24820109097380463
MATCH,q1.00/UNM,,1.0,30,4,0.4296034604913965,14.514669926650367,0.48382233088834553,0.8767278433896203,0.5023967321184747
MATCH,q1.00/UNM,,1.0,30,5,0.4860736045843642,14.30684596577017,0.47689486552567234,0.8767278433896203,0.7219378539802499
MATCH,q1.00/UNM,,1.0,30,6,0.4263444055525241,15.30684596577017,0.5102281988590057,0.8767278433896203,0.5511702658554811
MATCH,q1.00/UNM,,1.0,30,7,0.4234138839790415,14.492665036674817,0.48308883455582724,0.8767278433896203,0.4183028199913605
MATCH,q1.00/UNM,,1.0,40,0,0.39548497903058966,20.97921760391198,0.5244804400977995,0.8767278433896203,0.509775303807405
MATCH,q1.00/UNM,,1.0,40,1,0.42252020394532,20.339853300733495,0.5084963325183374,0.8767278433896203,0.45816784099135144
MATCH,q1.00/UNM,,1.0,40,2,0.40124498220144844,20.89853300733496,0.522463325183374,0.8767278433896203,0.5698893390451096
MATCH,q1.00/UNM,,1.0,40,3,0.4037022535996363,20.545232273838632,0.5136308068459658,0.8767278433896203,0.7956663114507168
MATCH,q1.00/UNM,,1.0,40,4,0.4204188633625279,20.425427872860634,0.5106356968215159,0.8767278433896203,0.7773085558107264
MATCH,q1.00/UNM,,1.0,40,5,0.37838399189322847,21.845965770171148,0.5461491442542787,0.8767278433896203,0.5102660388573699
MATCH,q1.00/UNM,,1.0,40,6,0.4213975125072123,20.251833740831295,0.5062958435207824,0.8767278433896203,0.5745094849649458
MATCH,q1.00/UNM,,1.0,40,7,0.3792204929988728,21.231051344743275,0.5307762836185819,0.8767278433896203,0.4487480193518781
MATCH,q0.00/t0.45,0.45,0.0,20,0,0.21873990472740173,14.444987775061124,0.7222493887530562,0.8767278433896203,0.7981700486471043
MATCH,q0.00/t0.45,0.45,0.0,20,1,0.23698260015230438,14.2640586797066,0.7132029339853301,0.8767278433896203,0.9075874703289927
MATCH,q0.00/t0.45,0.45,0.0,20,2,0.23968698643519865,14.15158924205379,0.7075794621026895,0.8767278433896203,0.8679891779201807
MATCH,q0.00/t0.45,0.45,0.0,20,3,0.23034508172718393,14.548899755501223,0.7274449877750612,0.8767278433896203,0.7345146312300017
MATCH,q0.00/t0.45,0.45,0.0,20,4,0.2374972662052311,14.419315403422983,0.7209657701711492,0.8767278433896203,0.8888031623794048
MATCH,q0.00/t0.45,0.45,0.0,20,5,0.21567497917641024,14.76161369193154,0.738080684596577,0.8767278433896203,1.0304003067519463
MATCH,q0.00/t0.45,0.45,0.0,20,6,0.24361809654512795,14.487775061124694,0.7243887530562347,0.8767278433896203,0.7609761555818108
MATCH,q0.00/t0.45,0.45,0.0,20,7,0.226688352209213,14.595354523227384,0.7297677261613692,0.8767278433896203,1.1217066309729067
MATCH,q0.00/t0.45,0.45,0.0,30,0,0.23451315242575044,21.45354523227384,0.715118174409128,0.8767278433896203,0.9711193321711069
MATCH,q0.00/t0.45,0.45,0.0,30,1,0.2260809909313334,22.100244498777506,0.7366748166259168,0.8767278433896203,0.8551928035855216
MATCH,q0.00/t0.45,0.45,0.0,30,2,0.22469922683142077,21.8960880195599,0.7298696006519967,0.8767278433896203,0.8820967462562841
MATCH,q0.00/t0.45,0.45,0.0,30,3,0.23280608161414587,21.7799511002445,0.7259983700081499,0.8767278433896203,0.8418057587400128
MATCH,q0.00/t0.45,0.45,0.0,30,4,0.23305248912135873,22.066014669926652,0.7355338223308884,0.8767278433896203,0.8662519961794217
MATCH,q0.00/t0.45,0.45,0.0,30,5,0.2324347829193775,21.465770171149146,0.7155256723716382,0.8767278433896203,0.972781230578132
MATCH,q0.00/t0.45,0.45,0.0,30,6,0.24346150668617242,22.04156479217604,0.7347188264058679,0.8767278433896203,0.986298855101551
MATCH,q0.00/t0.45,0.45,0.0,30,7,0.24172280369755425,21.519559902200488,0.7173186634066829,0.8767278433896203,0.9780945310613647
MATCH,q0.00/t0.45,0.45,0.0,40,0,0.23236929298764938,29.503667481662593,0.7375916870415649,0.8767278433896203,0.8913331673140387
MATCH,q0.00/t0.45,0.45,0.0,40,1,0.232870190652269,28.687041564792175,0.7171760391198043,0.8767278433896203,1.0001985996409706
MATCH,q0.00/t0.45,0.45,0.0,40,2,0.2423784418026007,28.881418092909534,0.7220354523227384,0.8767278433896203,0.8634510958389021
MATCH,q0.00/t0.45,0.45,0.0,40,3,0.2313990434605584,28.433985330073348,0.7108496332518337,0.8767278433896203,1.0375840685199043
MATCH,q0.00/t0.45,0.45,0.0,40,4,0.23395940038618304,29.503667481662593,0.7375916870415649,0.8767278433896203,0.982632140880305
MATCH,q0.00/t0.45,0.45,0.0,40,5,0.2364207714357339,28.508557457212714,0.7127139364303179,0.8767278433896203,0.8888635409855933
MATCH,q0.00/t0.45,0.45,0.0,40,6,0.23323436964221528,28.595354523227385,0.7148838630806846,0.8767278433896203,0.9382323002568125
MATCH,q0.00/t0.45,0.45,0.0,40,7,0.2375369914160575,29.183374083129586,0.7295843520782397,0.8767278433896203,0.9134940701592693
MATCH,q0.50/t0.45,0.45,0.5,20,0,0.25483142899175165,13.365525672371637,0.6682762836185818,0.8767278433896203,0.7022465186617621
MATCH,q0.50/t0.45,0.45,0.5,20,1,0.255399989978602,13.579462102689487,0.6789731051344743,0.8767278433896203,0.6807347945244778
MATCH,q0.50/t0.45,0.45,0.5,20,2,0.26117583076788314,13.334963325183374,0.6667481662591687,0.8767278433896203,0.5060656428339315
MATCH,q0.50/t0.45,0.45,0.5,20,3,0.25105685332568484,13.356968215158924,0.6678484107579462,0.8767278433896203,0.5084761750686428
MATCH,q0.50/t0.45,0.45,0.5,20,4,0.27122506970846744,13.731051344743276,0.6865525672371638,0.8767278433896203,0.5621823793480567
MATCH,q0.50/t0.45,0.45,0.5,20,5,0.27016130410906636,13.059902200488997,0.6529951100244499,0.8767278433896203,0.7190404163781472
MATCH,q0.50/t0.45,0.45,0.5,20,6,0.2638090619977558,13.930317848410757,0.6965158924205379,0.8767278433896203,0.95808891822869
