panel,cost_bps,C_SHARPE,IS_Sharpe,IS_TO,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,TO,pass4a,pass4b,pass4b_oos,C_TO,C_TO_OOS_Sharpe,C_TO_TO,C_TO_pass4b,C_DIAG,C_DIAG_TO,C_DIAG_OOS_CAGR,C_DIAG_OOS_Sharpe,C_DIAG_OOS_MaxDD,C_DIAG_pass4a,C_DIAG_pass4b,C_DIAG_pass4b_oos,BASE_OOS_S,SPY_OOS_S,BASE_OOS_CAGR,SPY_OOS_CAGR,base_TO_is
u56,5.0,M/W,1.315231020948295,4.992512518670592,0.12839146541664115,1.3761869139999983,-0.11604297565563815,4.737582548033737,True,True,True,ABSTAIN,,,False,M/M,3.870036583096296,0.12914215880961688,1.3789840548660455,-0.10336561059614757,True,True,True,1.2889815018993998,0.8750760816641813,0.09553693392108098,0.15286966214114894,1.757573583807512
u56,10.0,M/W,1.286318120333189,4.992512518670592,0.1258423618296991,1.351473715427541,-0.11630325505880967,4.737582548033737,True,True,True,ABSTAIN,,,False,M/M,3.870036583096296,0.1270678752625931,1.3590753825129538,-0.1034649339275765,True,True,True,1.2767122316543114,0.8750760816641813,0.09455896847608769,0.15286966214114894,1.757573583807512
u56,25.0,M/W,1.1993261416685301,4.992512518670592,0.11822789296985792,1.2770740698860519,-0.11708377095836886,4.737582548033737,True,True,True,ABSTAIN,,,False,M/M,3.870036583096296,0.12086555879841998,1.2989869065542743,-0.10376290392186216,True,True,True,1.2398733886368856,0.8750760816641813,0.09163013641609163,0.15286966214114894,1.757573583807512
u56,50.0,M/M,1.0751163728895554,4.097703691798277,0.11059650982339031,1.197772760733385,-0.10425952057900534,3.870036583096296,True,False,True,ABSTAIN,,,False,M/M,3.870036583096296,0.11059650982339031,1.197772760733385,-0.10425952057900534,True,False,True,1.1783814389985978,0.8750760816641813,0.08676558828999292,0.15286966214114894,1.757573583807512
broad,5.0,M/W,1.4624471359343179,5.89840424051963,0.12409396955183816,1.1636469624198094,-0.12289197641773097,5.805122206446468,False,True,True,ABSTAIN,,,False,M/M,4.9680528946509135,0.1247750337555027,1.1662029746164395,-0.11119864307018179,True,True,True,1.116524766132875,0.8736721309012504,0.07960724597554547,0.15257181383948715,1.8991339264894325
broad,10.0,M/W,1.4321229085600684,5.89840424051963,0.12088253650368985,1.1366545603848281,-0.1231185883344117,5.805122206446468,False,True,True,ABSTAIN,,,False,M/M,4.9680528946509135,0.12201577865140623,1.1431678157313172,-0.1112798929753609,True,True,True,1.1016867720596069,0.8736721309012504,0.0784728360555127,0.15257181383948715,1.8991339264894325
broad,25.0,M/W,1.3407922883125059,5.89840424051963,0.11130024672248284,1.0553865986265674,-0.12379817778569846,5.805122206446468,False,True,True,ABSTAIN,,,False,M/M,4.9680528946509135,0.11377475929223801,1.0736868904790746,-0.11152364269089776,True,True,True,1.057138821217919,0.8736721309012504,0.07507655272231117,0.15257181383948715,1.8991339264894325
broad,50.0,M/M,1.2100859777812338,5.027243580312933,0.10016148090156407,0.9568369763575173,-0.11192989221679284,4.9680528946509135,True,True,False,ABSTAIN,,,False,M/M,4.9680528946509135,0.10016148090156407,0.9568369763575173,-0.11192989221679284,True,True,False,0.9827932668211912,0.8736721309012504,0.06943916638398329,0.15257181383948715,1.8991339264894325
