panel,gmode,bps,etf_share,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,f4a,f4b,pass4a,pass4b
MIX~s0.125~1,none,25,0.125,0.1109642726731126,0.9306760601957742,-0.1697811289976362,0.9895241002040386,0.874594941774715,0.9910112209663268,"H1,H2,DD",-,0,1
MIX~s0.125~1,g075,0,0.125,0.13464035314426215,1.1059701244498572,-0.16660635922354172,1.1574396896348824,1.0570029860603811,1.1695000502595703,"H1,DD",-,0,1
MIX~s0.125~1,g075,10,0.125,0.1251122965108049,1.0359448408615575,-0.16787699148933466,1.0903674241733181,0.9841302887614131,1.0982060091941108,"H1,H2,DD",-,0,1
MIX~s0.125~1,g075,25,0.125,0.1109642726731126,0.9306760601957741,-0.1697811289976363,0.9895241002040384,0.8745949417747149,0.9910112209663264,"H1,H2,DD",-,0,1
MIX~s0.125~2,none,0,0.125,0.1345829037739712,1.1007866156755286,-0.27474229250760007,1.388630048572523,0.8399421451450568,0.9544666111188599,"H2,DD",DD,0,0
MIX~s0.125~2,none,10,0.125,0.12446513967524475,1.026357845993323,-0.2795586729550451,1.3191656467982245,0.7610046539016639,0.876848065966693,"H2,DD","H2,OOS,DD",0,0
MIX~s0.125~2,none,25,0.125,0.1094506487409761,0.9145836651284243,-0.2867326923111164,1.2146590166905704,0.6426370228846835,0.7604110946596837,"H1,H2,DD","H2,OOS,DD",0,0
MIX~s0.125~2,g075,0,0.125,0.13458290377397142,1.1007866156755286,-0.2747422925076002,1.3886300485725225,0.8399421451450568,0.9544666111188596,"H2,DD",DD,0,0
MIX~s0.125~2,g075,10,0.125,0.12446513967524453,1.026357845993323,-0.2795586729550452,1.3191656467982245,0.7610046539016636,0.8768480659666928,"H2,DD","H2,OOS,DD",0,0
MIX~s0.125~2,g075,25,0.125,0.1094506487409761,0.9145836651284243,-0.2867326923111163,1.2146590166905704,0.6426370228846833,0.7604110946596837,"H1,H2,DD","H2,OOS,DD",0,0
MIX~s0.125~3,none,0,0.125,0.13236445366444372,1.072022046329065,-0.26381809356952945,1.2591248638825054,0.9046627486303841,1.0113020336138199,"H2,DD",DD,0,0
MIX~s0.125~3,none,10,0.125,0.12257981549732722,1.0010932424814802,-0.2669392427773263,1.1915670091922157,0.8306994415174856,0.9385445996305574,"H1,H2,DD","H2,DD",0,0
MIX~s0.125~3,none,25,0.125,0.10805503114200321,0.8945324055260935,-0.271602136014517,1.0898761169149642,0.7197491257687485,0.8293657303027062,"H1,H2,DD","H2,OOS,DD",0,0
MIX~s0.125~3,g075,0,0.125,0.13236445366444372,1.072022046329065,-0.2638180935695297,1.2591248638825054,0.9046627486303841,1.0113020336138199,"H2,DD",DD,0,0
MIX~s0.125~3,g075,10,0.125,0.122579815497327,1.0010932424814798,-0.2669392427773264,1.1915670091922155,0.8306994415174856,0.9385445996305571,"H1,H2,DD","H2,DD",0,0
MIX~s0.125~3,g075,25,0.125,0.10805503114200321,0.8945324055260934,-0.271602136014517,1.0898761169149642,0.7197491257687483,0.8293657303027061,"H1,H2,DD","H2,OOS,DD",0,0
MIX~s0.125~4,none,0,0.125,0.11514338059851403,0.961873031065826,-0.24563668846167863,0.9016876005343396,1.023636093132914,1.1080431571409712,"H1,DD","H1,DD",0,0
MIX~s0.125~4,none,10,0.125,0.10574782445604969,0.891808700765215,-0.25169904914757435,0.8372012840260307,0.9478650269366371,1.033101877846174,"H1,H2,DD","H1,DD,CAGR",0,0
MIX~s0.125~4,none,25,0.125,0.09179666663701669,0.7864759235958999,-0.26070809196429956,0.7403031292842797,0.8338929922871529,0.9203443642891267,"H1,H2,DD","H1,H2,DD,CAGR",0,0
MIX~s0.125~4,g075,0,0.125,0.11514338059851403,0.9618730310658261,-0.24563668846167863,0.9016876005343396,1.023636093132914,1.1080431571409712,"H1,DD","H1,DD",0,0
MIX~s0.125~4,g075,10,0.125,0.10574782445604969,0.891808700765215,-0.25169904914757424,0.8372012840260304,0.9478650269366371,1.033101877846174,"H1,H2,DD","H1,DD,CAGR",0,0
MIX~s0.125~4,g075,25,0.125,0.09179666663701669,0.7864759235958999,-0.26070809196429945,0.7403031292842797,0.833892992287153,0.9203443642891268,"H1,H2,DD","H1,H2,DD,CAGR",0,0
MIX~s0.125~5,none,0,0.125,0.12654375164891718,1.1120267063128773,-0.15941770429857383,1.120128103285632,1.1046298835722603,1.1771398030483013,"H1,DD",-,0,1
MIX~s0.125~5,none,10,0.125,0.11691420016480714,1.0359695837726823,-0.16092406813738425,1.0478840660858146,1.0249018875839615,1.0986445501125779,"H1,DD",-,0,1
MIX~s0.125~5,none,25,0.125,0.10261793067138347,0.9215272985679265,-0.16318099913090467,0.9391872236811243,0.9049275269763208,0.980501824057627,"H1,H2,DD","H1,CAGR",0,0
MIX~s0.125~5,g075,0,0.125,0.1265437516489174,1.1120267063128777,-0.15941770429857383,1.1201281032856323,1.1046298835722606,1.1771398030483013,"H1,DD",-,0,1
MIX~s0.125~5,g075,10,0.125,0.11691420016480736,1.0359695837726823,-0.16092406813738414,1.0478840660858146,1.0249018875839617,1.0986445501125779,"H1,DD",-,0,1
MIX~s0.125~5,g075,25,0.125,0.10261793067138347,0.9215272985679266,-0.16318099913090467,0.9391872236811241,0.9049275269763208,0.980501824057627,"H1,H2,DD","H1,CAGR",0,0
MIX~s0.250~0,none,0,0.25,0.105818149612674,1.0016589545094974,-0.18294770468511534,1.0304151011682041,0.9814532381366843,1.0614915961244547,"H1,H2,DD",CAGR,0,0
MIX~s0.250~0,none,10,0.25,0.09630377884417518,0.9199977613388218,-0.19287183821611376,0.947263303968395,0.9007326383342247,0.9818093898484549,"H1,H2,DD","H1,CAGR",0,0
MIX~s0.250~0,none,25,0.25,0.08217987509606695,0.7972405741244049,-0.2075403418687376,0.8221551008712387,0.7794699635235027,0.8620768494758094,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.250~0,g075,0,0.25,0.105818149612674,1.0016589545094974,-0.182947704685115,1.0304151011682041,0.9814532381366842,1.0614915961244547,"H1,H2,DD",CAGR,0,0
MIX~s0.250~0,g075,10,0.25,0.0963037788441754,0.9199977613388218,-0.1928718382161131,0.9472633039683948,0.9007326383342247,0.9818093898484549,"H1,H2,DD","H1,CAGR",0,0
MIX~s0.250~0,g075,25,0.25,0.08217987509606717,0.7972405741244049,-0.20754034186873782,0.8221551008712387,0.7794699635235027,0.8620768494758095,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.250~1,none,0,0.25,0.1352539899179741,1.1896573810180835,-0.19216755856207923,1.2194382085773,1.165053095014587,1.261623802136155,"H1,DD",-,0,1
MIX~s0.250~1,none,10,0.25,0.1259224144562483,1.1156038666189827,-0.19326169944378335,1.1425419916931037,1.0933641855125313,1.1913204418614878,"H1,DD",-,0,1
MIX~s0.250~1,none,25,0.25,0.112063259931241,1.0042542707515083,-0.19490152891768486,1.0270325020841142,0.9854829263625169,1.0854967468874743,"H1,DD",-,0,1
MIX~s0.250~1,g075,0,0.25,0.1352539899179741,1.1896573810180835,-0.19216755856207923,1.2194382085773,1.1650530950145872,1.2616238021361552,"H1,DD",-,0,1
MIX~s0.250~1,g075,10,0.25,0.12592241445624808,1.1156038666189827,-0.19326169944378324,1.1425419916931037,1.0933641855125311,1.1913204418614873,"H1,DD",-,0,1
MIX~s0.250~1,g075,25,0.25,0.112063259931241,1.0042542707515085,-0.19490152891768475,1.027032502084114,0.9854829263625169,1.085496746887474,"H1,DD",-,0,1
MIX~s0.250~2,none,0,0.25,0.11495845398900739,1.0073574074758815,-0.1810830605042305,0.9764807650624381,1.037136439697343,1.1320186823909824,"H1,DD",-,0,1
MIX~s0.250~2,none,10,0.25,0.10518649600990382,0.9308624355990336,-0.18215996724474226,0.904144161704937,0.9566892543288088,1.0536068868058364,"H1,H2,DD","H1,CAGR",0,0
MIX~s0.250~2,none,25,0.25,0.0906823764219824,0.8156554919560761,-0.18792416305954107,0.7952213246566309,0.8355103576815497,0.9354594870671215,"H1,H2,DD","H1,CAGR",0,0
MIX~s0.250~2,g075,0,0.25,0.11495845398900739,1.0073574074758815,-0.18108306050423062,0.976480765062438,1.0371364396973433,1.1320186823909824,"H1,DD",-,0,1
MIX~s0.250~2,g075,10,0.25,0.10518649600990404,0.9308624355990335,-0.18215996724474215,0.9041441617049369,0.9566892543288088,1.0536068868058366,"H1,H2,DD","H1,CAGR",0,0
MIX~s0.250~2,g075,25,0.25,0.0906823764219824,0.8156554919560762,-0.18792416305954107,0.7952213246566309,0.8355103576815498,0.9354594870671216,"H1,H2,DD","H1,CAGR",0,0
MIX~s0.250~3,none,0,0.25,0.13536426376759003,1.173710576808439,-0.23396839548266013,1.3808762457108938,0.9699077397889421,1.077665889973922,"H2,DD",DD,0,0
MIX~s0.250~3,none,10,0.25,0.12584139110235282,1.099375334889684,-0.236515370639085,1.30972858963906,0.8924960383250589,1.0014329425614337,"H2,DD",DD,0,0
MIX~s0.250~3,none,25,0.25,0.11170120282475704,0.9876086502531162,-0.24032481167164876,1.2026562712060014,0.7762086874519443,0.8868760152381913,"H1,H2,DD","H2,DD",0,0
MIX~s0.250~3,g075,0,0.25,0.13536426376759003,1.1737105768084386,-0.23396839548266024,1.380876245710894,0.9699077397889417,1.0776658899739218,"H2,DD",DD,0,0
MIX~s0.250~3,g075,10,0.25,0.1258413911023526,1.0993753348896835,-0.23651537063908512,1.3097285896390598,0.8924960383250585,1.0014329425614332,"H2,DD",DD,0,0
MIX~s0.250~3,g075,25,0.25,0.1117012028247566,0.9876086502531161,-0.24032481167164865,1.2026562712060016,0.7762086874519439,0.8868760152381912,"H1,H2,DD","H2,DD",0,0
MIX~s0.250~4,none,0,0.25,0.10697106374217058,0.9756498192226902,-0.1830161481750744,1.1363983553594512,0.8487563134120814,0.9475915504537616,"H1,H2,DD",-,0,1
MIX~s0.250~4,none,10,0.25,0.09745102405177541,0.8973448714455219,-0.18436926185188052,1.0576427476453414,0.7701796661244086,0.8704621206213494,"H1,H2,DD","H2,OOS,CAGR",0,0
MIX~s0.250~4,none,25,0.25,0.08331779732554145,0.7795703966416057,-0.19918049021297524,0.9391815618734445,0.6520109329063479,0.7544322338034066,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.250~4,g075,0,0.25,0.10697106374217058,0.97564981922269,-0.1830161481750744,1.136398355359451,0.8487563134120812,0.9475915504537616,"H1,H2,DD",-,0,1
MIX~s0.250~4,g075,10,0.25,0.09745102405177541,0.8973448714455217,-0.18436926185188074,1.057642747645341,0.7701796661244088,0.8704621206213494,"H1,H2,DD","H2,OOS,CAGR",0,0
MIX~s0.250~4,g075,25,0.25,0.08331779732554123,0.7795703966416057,-0.19918049021297624,0.9391815618734443,0.6520109329063477,0.7544322338034064,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.250~5,none,0,0.25,0.12922801724971755,1.0746568446548066,-0.21018380606635256,1.287442596751238,0.8527572832752307,0.955048140804042,"H2,DD",DD,0,0
MIX~s0.250~5,none,10,0.25,0.11885581964391068,0.9973473349702909,-0.22226251127378738,1.2162981497590661,0.768914425574141,0.8724214678655262,"H1,H2,DD","H2,OOS,DD",0,0
MIX~s0.250~5,none,25,0.25,0.10346870991941115,0.8811033968393204,-0.2400470365394356,1.1092750686508197,0.6429028663854508,0.7482019861421851,"H1,H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.250~5,g075,0,0.25,0.12922801724971755,1.0746568446548066,-0.21018380606635256,1.287442596751238,0.8527572832752309,0.9550481408040423,"H2,DD",DD,0,0
MIX~s0.250~5,g075,10,0.25,0.11885581964391068,0.9973473349702909,-0.2222625112737876,1.2162981497590664,0.7689144255741412,0.8724214678655268,"H1,H2,DD","H2,OOS,DD",0,0
MIX~s0.250~5,g075,25,0.25,0.10346870991941115,0.8811033968393204,-0.2400470365394355,1.1092750686508197,0.642902866385451,0.7482019861421854,"H1,H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.375~0,none,0,0.375,0.1350163612602504,1.089733271983103,-0.19177895684981672,0.9998692825213906,1.1760566525896732,1.2324676545745858,"H1,DD",-,0,1
MIX~s0.375~0,none,10,0.375,0.12433710123182262,1.0127393762833659,-0.19312721572361424,0.9227495423333651,1.0991600870996177,1.1565111376870485,"H1,DD",H1,0,0
MIX~s0.375~0,none,25,0.375,0.10849874604790588,0.8969658274432278,-0.19514760448396873,0.8068043967963576,0.9835197584523842,1.0422617102240146,"H1,H2,DD",H1,0,0
MIX~s0.375~0,g075,0,0.375,0.1350163612602504,1.089733271983103,-0.19177895684981672,0.9998692825213905,1.1760566525896734,1.2324676545745863,"H1,DD",-,0,1
MIX~s0.375~0,g075,10,0.375,0.12433710123182262,1.0127393762833659,-0.19312721572361446,0.922749542333365,1.0991600870996179,1.1565111376870485,"H1,DD",H1,0,0
MIX~s0.375~0,g075,25,0.375,0.10849874604790588,0.896965827443228,-0.19514760448396873,0.8068043967963575,0.9835197584523842,1.0422617102240146,"H1,H2,DD",H1,0,0
MIX~s0.375~1,none,0,0.375,0.09976078358817975,1.0278992083971483,-0.1562179619935632,1.1724829154949923,0.9029485815786032,0.9958612605266672,"H1,H2,DD",CAGR,0,0
MIX~s0.375~1,none,10,0.375,0.09077182288202312,0.9436967540776122,-0.1625669543595798,1.0928268066142381,0.8143288030459825,0.908901055777959,"H1,H2,DD","H2,CAGR",0,0
MIX~s0.375~1,none,25,0.375,0.07742049469730516,0.8168762416025563,-0.1771537443662996,0.9728882117019196,0.6808323665922426,0.7778641801386649,"H1,H2,DD","H2,OOS,CAGR",0,0
MIX~s0.375~1,g075,0,0.375,0.09976078358817975,1.0278992083971483,-0.1562179619935632,1.172482915494992,0.9029485815786032,0.9958612605266672,"H1,H2,DD",CAGR,0,0
MIX~s0.375~1,g075,10,0.375,0.09077182288202312,0.9436967540776122,-0.16256695435957946,1.0928268066142381,0.8143288030459825,0.9089010557779589,"H1,H2,DD","H2,CAGR",0,0
MIX~s0.375~1,g075,25,0.375,0.07742049469730539,0.8168762416025566,-0.17715374436629938,0.9728882117019197,0.6808323665922428,0.7778641801386649,"H1,H2,DD","H2,OOS,CAGR",0,0
MIX~s0.375~2,none,0,0.375,0.12034950317440907,0.9814663646590781,-0.30720983805091906,1.1252457527942483,0.8675897477469466,0.9524816438187799,"H1,H2,DD",DD,0,0
MIX~s0.375~2,none,10,0.375,0.10972119161868665,0.9039357491950181,-0.3212927298000793,1.0488810554287693,0.7886388474962271,0.8754237215797794,"H1,H2,DD","H2,OOS,DD",0,0
MIX~s0.375~2,none,25,0.375,0.09395907992446562,0.7874310522671751,-0.3418998595211823,0.9339894675259935,0.6701100347708094,0.7596916475121666,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.375~2,g075,0,0.375,0.12034950317440885,0.9814663646590779,-0.30720983805091895,1.1252457527942479,0.8675897477469464,0.9524816438187799,"H1,H2,DD",DD,0,0
MIX~s0.375~2,g075,10,0.375,0.10972119161868665,0.9039357491950181,-0.3212927298000793,1.0488810554287695,0.788638847496227,0.8754237215797794,"H1,H2,DD","H2,OOS,DD",0,0
MIX~s0.375~2,g075,25,0.375,0.09395907992446562,0.7874310522671751,-0.3418998595211823,0.9339894675259939,0.6701100347708093,0.7596916475121666,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.375~3,none,0,0.375,0.0997597329095834,0.9679769332786707,-0.19215352764815508,1.078872239174868,0.8660763825600105,0.9406342026509593,"H1,H2,DD",CAGR,0,0
MIX~s0.375~3,none,10,0.375,0.08999180166250387,0.8821852123239425,-0.20437345683227137,0.9987262483300855,0.7748236890604135,0.8507625158492199,"H1,H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.375~3,none,25,0.375,0.07549561186611409,0.7530393600472247,-0.2223695074635066,0.8781573148778468,0.6373830727226666,0.715365441534326,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.375~3,g075,0,0.375,0.0997597329095834,0.9679769332786707,-0.19215352764815585,1.078872239174868,0.8660763825600106,0.9406342026509593,"H1,H2,DD",CAGR,0,0
MIX~s0.375~3,g075,10,0.375,0.08999180166250365,0.8821852123239424,-0.2043734568322716,0.998726248330085,0.7748236890604138,0.8507625158492199,"H1,H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.375~3,g075,25,0.375,0.07549561186611431,0.7530393600472246,-0.2223695074635068,0.8781573148778468,0.6373830727226666,0.715365441534326,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.375~4,none,0,0.375,0.10772555110114834,1.0940136473726407,-0.19891642948416977,1.2480796362476758,0.9576129242432116,1.0353051892256828,"H2,DD",-,0,1
MIX~s0.375~4,none,10,0.375,0.09809638765243012,1.0045779102248302,-0.20873551131538315,1.1588935565779013,0.8677897391613144,0.9460139087401344,"H1,H2,DD","DD,CAGR",0,0
MIX~s0.375~4,none,25,0.375,0.08380374155943149,0.8700991744393736,-0.22332966222471584,1.0246844692079236,0.7328229649279175,0.8118129979463816,"H1,H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.375~4,g075,0,0.375,0.10772555110114834,1.0940136473726405,-0.19891642948416977,1.248079636247676,0.9576129242432113,1.0353051892256826,"H2,DD",-,0,1
MIX~s0.375~4,g075,10,0.375,0.09809638765243012,1.0045779102248302,-0.20873551131538282,1.158893556577901,0.8677897391613143,0.9460139087401344,"H1,H2,DD","DD,CAGR",0,0
MIX~s0.375~4,g075,25,0.375,0.08380374155943171,0.8700991744393733,-0.22332966222471562,1.0246844692079236,0.7328229649279173,0.8118129979463816,"H1,H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.375~5,none,0,0.375,0.10231461078145765,0.9697092830454899,-0.2291990413194983,1.1405929611099472,0.8116670819638335,0.9146713621642687,"H1,H2,DD","H2,DD,CAGR",0,0
MIX~s0.375~5,none,10,0.375,0.09291438881277414,0.8889302693728148,-0.23264715334641906,1.0606549652451096,0.7300843683429761,0.8353424441210804,"H1,H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.375~5,none,25,0.375,0.07895826713318921,0.767509207796335,-0.2377966627767728,0.9403805561502624,0.6075659548496585,0.7161589957654891,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
