panel,book,gross,inst,cad,dTurn,dTurn_abs,dCAGR,dSharpe,dMaxDD,dOOS_Sharpe,w4b,c4b
U56,CAND,0.75,LQD,M,-0.005736568187658442,-0.025209766583824234,0.007085028039275798,0.00010081568005460007,-0.04112858905299266,-0.06802444789184281,True,False
U56,CAND,0.75,LQD,Q,-0.011596574886230004,-0.0509619926914926,0.007095467225912699,0.0012061569528372118,-0.04112858905299255,-0.06719203543010055,True,False
U56,CAND,0.75,LQD,NEVER,-0.01937928223823515,-0.08516366681372567,-0.0036145031651833026,-0.03296393851895507,-0.0032244899675584193,-0.03830884462615347,True,True
U56,CAND,0.75,ZERO,n/a,-0.01937928223823515,-0.08516366681372567,-0.0036145031651833026,-0.03296393851895507,-0.0032244899675584193,-0.03830884462615347,True,True
U56,CAND,1.0,SHY,M,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,False,False
U56,CAND,1.0,SHY,Q,0.0,0.0,2.220446049250313e-16,0.0,0.0,2.220446049250313e-16,False,False
U56,CAND,1.0,SHY,NEVER,-1.1102230246251565e-16,-8.881784197001252e-16,2.220446049250313e-16,0.0,0.0,2.220446049250313e-16,False,False
U56,CAND,1.0,IEF,W,0.0,0.0,0.0,0.0,0.0,0.0,False,False
U56,CAND,1.0,IEF,M,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,False,False
U56,CAND,1.0,IEF,Q,-1.1102230246251565e-16,-8.881784197001252e-16,2.220446049250313e-16,0.0,0.0,2.220446049250313e-16,False,False
U56,CAND,1.0,IEF,NEVER,-1.1102230246251565e-16,-8.881784197001252e-16,2.220446049250313e-16,0.0,0.0,2.220446049250313e-16,False,False
U56,CAND,1.0,LQD,W,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,False,False
U56,CAND,1.0,LQD,M,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,False,False
U56,CAND,1.0,LQD,Q,-1.1102230246251565e-16,-8.881784197001252e-16,2.220446049250313e-16,0.0,0.0,2.220446049250313e-16,False,False
U56,CAND,1.0,LQD,NEVER,-1.1102230246251565e-16,-8.881784197001252e-16,2.220446049250313e-16,0.0,0.0,2.220446049250313e-16,False,False
U56,CAND,1.0,ZERO,n/a,-1.1102230246251565e-16,-8.881784197001252e-16,2.220446049250313e-16,0.0,0.0,2.220446049250313e-16,False,False
B136,CAP2,0.75,SHY,M,-0.019549836311905988,-0.09139793682446928,-0.0001475346605932515,-0.0012820457377449301,-0.0004234568719234666,-0.0028414928740181367,True,True
B136,CAP2,0.75,SHY,Q,-0.02877652101651651,-0.13453384508870947,-0.00014852369228757212,-0.0012920594111107686,-0.0003867325372679531,-0.0030900029235589876,True,True
B136,CAP2,0.75,SHY,NEVER,-0.07831717810982275,-0.3661426307080129,-0.0034547812016818558,-0.032200436966457247,0.0009433937396394754,-0.04028801587502806,True,True
B136,CAP2,0.75,IEF,W,0.006539053783073179,0.030570896606083586,0.002485136696855461,0.03480570455575882,-0.02671513522768354,-0.00872100800399278,True,True
B136,CAP2,0.75,IEF,M,-0.016001981377151808,-0.07481127000969057,0.0012205756430092585,0.02475459559995241,-0.028452506750019535,-0.024051247733247072,True,True
B136,CAP2,0.75,IEF,Q,-0.025326099093886167,-0.11840268982628555,0.0011453584288996232,0.024938201844983743,-0.028254778665984026,-0.023815224026600745,True,True
B136,CAP2,0.75,IEF,NEVER,-0.07831717810982275,-0.3661426307080129,-0.0034547812016818558,-0.032200436966457247,0.0009433937396394754,-0.04028801587502806,True,True
B136,CAP2,0.75,LQD,W,0.0004929193816842758,0.002304459934495462,0.008742301408631192,-0.005784022517355991,-0.06752910616679986,-0.04759702170332325,True,False
B136,CAP2,0.75,LQD,M,-0.022426377871717307,-0.10484612941094529,0.007274604445092203,-0.00124181893255626,-0.03921522904496588,-0.04361530266595137,True,False
B136,CAP2,0.75,LQD,Q,-0.03129701532343132,-0.1463174721101561,0.0073591456637012165,0.0007621532646933105,-0.03872536870625187,-0.04280861189629781,True,False
B136,CAP2,0.75,LQD,NEVER,-0.07831717810982253,-0.366142630708012,-0.0034547812016818558,-0.032200436966457247,0.0009433937396394754,-0.04028801587502806,True,True
B136,CAP2,0.75,ZERO,n/a,-0.07831717810982275,-0.3661426307080129,-0.0034547812016818558,-0.032200436966457247,0.0009433937396394754,-0.04028801587502806,True,True
B136,CAP2,1.0,SHY,M,-0.020884049974621677,-0.12174626547166678,-0.0001899848777857649,-0.0011929777994710289,2.220446049250313e-16,-0.0026078335560542065,False,False
B136,CAP2,1.0,SHY,Q,-0.033931174656718355,-0.197806163198341,-6.115488647706613e-06,6.83688637097557e-05,1.1102230246251565e-16,-0.0008358021718601893,False,False
B136,CAP2,1.0,SHY,NEVER,-0.0950749109466168,-0.5542514675969388,0.0004964264377400607,0.003399910844291698,0.0,0.0029031832167047966,False,False
B136,CAP2,1.0,IEF,W,0.00040180005474765856,0.002342345291802772,6.169860198079746e-06,-0.0025694754525829033,4.440892098500626e-16,0.008147464759168388,False,False
B136,CAP2,1.0,IEF,M,-0.020748147885307655,-0.12095400669696144,-0.0018274195929930404,-0.014711352876800143,2.220446049250313e-16,-0.009371280910027258,False,False
B136,CAP2,1.0,IEF,Q,-0.033988716919900575,-0.19814161325030533,-0.0022213025630668515,-0.01709036540326414,2.220446049250313e-16,-0.005432941099007049,False,False
B136,CAP2,1.0,IEF,NEVER,-0.0950749109466168,-0.5542514675969388,0.0004964264377400607,0.003399910844291698,0.0,0.0029031832167047966,False,False
B136,CAP2,1.0,LQD,W,0.0010326188668561276,0.006019784996113664,0.0022724918152181584,-0.008090411776228601,-0.0389646981293017,0.015707918054370218,False,False
B136,CAP2,1.0,LQD,M,-0.02101245210139413,-0.12249480224648579,0.0009905366472928723,-0.0036867053327815924,5.551115123125783e-16,0.021384627124626965,False,False
B136,CAP2,1.0,LQD,Q,-0.03432519065561146,-0.20010313033161342,0.001506950300937282,0.0002282949714929039,3.3306690738754696e-16,0.030215146543936866,False,False
B136,CAP2,1.0,LQD,NEVER,-0.0950749109466168,-0.5542514675969388,0.0004964264377400607,0.003399910844291698,0.0,0.0029031832167047966,False,False
B136,CAP2,1.0,ZERO,n/a,-0.0950749109466168,-0.5542514675969388,0.0004964264377400607,0.003399910844291698,0.0,0.0029031832167047966,False,False
B136,CAND,0.75,SHY,M,-0.004326787507521135,-0.02122731775431319,-4.1542767224900246e-05,-0.0003533658767662651,-6.33924835097277e-05,-0.00037259677166390226,True,True
B136,CAND,0.75,SHY,Q,-0.01002160573457056,-0.049166225280624865,-5.235647007961752e-05,-0.00044241661167432333,-6.339248350961668e-05,-0.0006048292829496926,True,True
B136,CAND,0.75,SHY,NEVER,-0.02151100823584462,-0.10553349482593966,-0.0035676334936876053,-0.03187861552118276,-0.004168503199394102,-0.037950144993835755,True,True
B136,CAND,0.75,IEF,W,0.006091654142206249,0.029885793536478467,0.0023883000967026558,0.03897982706779057,-0.014609037108744283,-0.015412771715768159,True,True
B136,CAND,0.75,IEF,M,-0.0006662250717663909,-0.0032685153291422964,0.0020874404024093796,0.03648152716211195,-0.014375048766764986,-0.016206355917113058,True,True
B136,CAND,0.75,IEF,Q,-0.006810109828386701,-0.03341055344586508,0.0021326879280665345,0.0369734729652893,-0.013758708243821194,-0.015954298370496778,True,True
B136,CAND,0.75,IEF,NEVER,-0.02151100823584462,-0.10553349482593966,-0.0035676334936876053,-0.03187861552118276,-0.004168503199394102,-0.037950144993835755,True,True
B136,CAND,0.75,LQD,W,-0.0006946908434473098,-0.0034081690513421137,0.007347220003859567,0.00913508900859683,-0.045452044567779404,-0.057867742329846594,True,False
B136,CAND,0.75,LQD,M,-0.007742056263092989,-0.037982703814960495,0.006960098420361938,0.0067986327066227314,-0.04520677888451974,-0.05893978235537878,True,False
B136,CAND,0.75,LQD,Q,-0.013003746273601235,-0.06379667447647375,0.0069108325805258275,0.007205960190641347,-0.04520677888451985,-0.058844820886495786,True,False
B136,CAND,0.75,LQD,NEVER,-0.02151100823584462,-0.10553349482593966,-0.0035676334936876053,-0.03187861552118276,-0.004168503199394102,-0.037950144993835755,True,True
B136,CAND,0.75,ZERO,n/a,-0.02151100823584462,-0.10553349482593966,-0.0035676334936876053,-0.03187861552118276,-0.004168503199394102,-0.037950144993835755,True,True
B136,CAND,1.0,SHY,M,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,False,False
B136,CAND,1.0,SHY,Q,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,False,False
B136,CAND,1.0,SHY,NEVER,-1.1102230246251565e-16,-8.881784197001252e-16,0.0,-2.220446049250313e-16,0.0,0.0,False,False
B136,CAND,1.0,IEF,W,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,False,False
B136,CAND,1.0,IEF,M,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,False,False
B136,CAND,1.0,IEF,Q,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,False,False
B136,CAND,1.0,IEF,NEVER,-1.1102230246251565e-16,-8.881784197001252e-16,0.0,-2.220446049250313e-16,0.0,0.0,False,False
B136,CAND,1.0,LQD,W,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,False,False
B136,CAND,1.0,LQD,M,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,False,False
B136,CAND,1.0,LQD,Q,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,False,False
B136,CAND,1.0,LQD,NEVER,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,False,False
B136,CAND,1.0,ZERO,n/a,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,False,False
