panel,H,full_CAGR,full_Sharpe,full_MaxDD,h1_CAGR,h1_Sharpe,h1_MaxDD,h2_CAGR,h2_Sharpe,h2_MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,is_CAGR,is_Sharpe,is_MaxDD,turnover,pass4a,pass4b,fails4a,fails4b,in_base
U56,5,0.13325930709585254,1.1032824164736832,-0.18461776158756316,0.12141173363145108,1.101176701647957,-0.1191485882220612,0.14522663692678428,1.112200854916288,-0.18461776158756327,0.1520457111502833,1.1837077949969443,-0.18461776158756282,0.11083196643828686,0.997642180194771,-0.1191485882220612,9.294637153108367,False,True,"H1,H2,DD",-,True
U56,10,0.1376077500171442,1.111739117873682,-0.19390170464023937,0.12957254536377927,1.1445861343669068,-0.11384453417758578,0.14569646147238102,1.091450958483034,-0.19390170464023915,0.15319028625213105,1.1656218174069388,-0.19390170464023904,0.11894668569898004,1.042652644255919,-0.11384453417758578,7.396418534846405,False,True,"H1,H2,DD",-,True
U56,21,0.14180691740293483,1.108346743835367,-0.20192294540169775,0.1363424255646286,1.188265329053651,-0.1173319493541759,0.1472952123269342,1.0547862968575132,-0.20192294540169797,0.15162480038723403,1.10786771047321,-0.20192294540169764,0.129983541590597,1.1178208341203901,-0.1173319493541759,5.783528225416099,False,True,"H1,H2,DD",-,True
U56,42,0.14126846680823824,1.063993658862333,-0.2282840041427341,0.13418218538601412,1.1493208864082893,-0.11536933448652487,0.14839580658559282,1.011553395291978,-0.2282840041427341,0.15736386811974712,1.0898384157754941,-0.2282840041427342,0.1220017476604418,1.038486159652789,-0.11536933448652487,4.470997447391166,False,False,"H1,H2,DD",DD,True
U56,63,0.15259954527276554,1.1203636367540135,-0.2553328701844375,0.14474644245781487,1.2146086276448473,-0.12760268683420817,0.16050295389206437,1.0631169133565432,-0.2553328701844376,0.1673849920838213,1.1306277492224373,-0.2553328701844376,0.13487620786817334,1.1190446826095897,-0.12760268683420817,3.6812852378514673,False,False,"H1,H2,DD",DD,True
U56,90,0.15395789253417935,1.1070370093353132,-0.25011197005250063,0.15443942757451068,1.2666130209875848,-0.12727744657848095,0.15347677473188726,1.0008775886264645,-0.2501119700525003,0.1614994679427808,1.0720361956217832,-0.2501119700525002,0.1448551833365972,1.1747438889478332,-0.12727744657848095,3.2624316270334,False,False,"H2,DD",DD,True
U56,126,0.1578143852165539,1.152200994598872,-0.19127563591226449,0.14985422354517652,1.2126878654965827,-0.13952247957155728,0.1658260367270643,1.1127597044294906,-0.19127563591226415,0.17284600189211563,1.1831862943616596,-0.19127563591226437,0.1397990134833147,1.1157639886864141,-0.13952247957155728,2.7545467683703984,False,True,"H1,H2,DD",-,True
U56,189,0.15578413144491754,1.1231704270134937,-0.21753419701251098,0.15983720928198664,1.324435170368833,-0.13018459317414732,0.15174703006485157,0.9898805761707764,-0.21753419701251098,0.15801217588581307,1.0530445140025766,-0.21753419701251098,0.15308117086274597,1.2465742147599201,-0.13018459317414732,2.2541002135482135,False,False,"H2,DD",DD,True
U56,210,0.15664479640852758,1.123395373128222,-0.2439503433397885,0.15949565969974455,1.365078318636169,-0.13338239012574105,0.15380221970138774,0.9789437226533633,-0.24395034333978893,0.16138224422983827,1.049631396509251,-0.2439503433397887,0.15091128907945794,1.2701809543735898,-0.13338239012574105,2.1339215456325396,False,False,"H2,DD",DD,False
U56,252,0.15961142526911276,1.1670107370849376,-0.21843527860630396,0.15053562390716113,1.2249777263979964,-0.16074254477689376,0.16875469031137236,1.1306292548299925,-0.21843527860630374,0.17447054166912612,1.1968670347321877,-0.21843527860630396,0.14179950664172059,1.132155700171334,-0.16074254477689376,2.0091753903601077,False,False,"H1,H2,DD",DD,True
B135,5,0.13459113806203526,0.9716449632228609,-0.198367914373068,0.15828362038406274,1.1834539710701044,-0.1323391997676855,0.11139361825937577,0.7871016932444177,-0.1983679143730681,0.12550075772664093,0.8880152347591168,-0.19836791437306833,0.14572329951530927,1.083406498870667,-0.1323391997676855,12.164812010979233,False,False,"H1,H2,DD",H2,True
B135,10,0.13896601755461813,0.9730611677361213,-0.25031072464803206,0.1709204755727869,1.2516236994986394,-0.13323215742525985,0.10789739367945028,0.739056375988922,-0.2503107246480325,0.12192251946776,0.836426432366158,-0.2503107246480326,0.16000081374370856,1.1611755174405136,-0.13323215742525985,9.576915405683676,False,False,"H2,DD","H2,OOS,DD",True
