k,n,draw,n_elig,sd,n_elig_IS,sd_IS,CAGR,Sharpe,MaxDD,H1,H2,Sharpe_IS,Sharpe_OOS,CAGR_OOS,MaxDD_OOS,ew_Sharpe,ew_CAGR,ew_MaxDD,premium,f4a,f4b
20,5,0,13.776330076004344,0.2595190582903147,14.091346153846153,0.2945388723717673,0.13665627783101164,1.0414365493734938,-0.17384674517598853,1.2665151688987473,0.7913730305312221,1.1803941894144525,0.9125433442277721,0.10779480105916983,-0.17384674517598808,0.998517028827482,0.1018058845914862,-0.16819969329793194,0.04291952054601189,-,H2
20,20,0,13.776330076004344,0.2595190582903147,14.091346153846153,0.2945388723717673,0.06624348132477986,0.995958033613239,-0.10677256374747368,1.2535879004588866,0.7212931448157615,1.2114281833192353,0.7970519163687412,0.04897373473774458,-0.10677256374747313,0.998517028827482,0.1018058845914862,-0.16819969329793194,-0.002558995214242965,-,"H2,OOS,CAGR"
20,5,1,14.243213897937025,0.23430039427220029,14.391826923076923,0.20026564771208116,0.08741270140820045,0.6713714070593051,-0.2255156000418952,0.7456054846007862,0.605287078442725,0.6638546209000017,0.677504081681914,0.09013928465996202,-0.22551560004189553,0.8486373788180009,0.08951962996062934,-0.23759151829410186,-0.17726597175869585,"H1,DD","H1,H2,OOS,DD,CAGR"
20,20,1,14.243213897937025,0.23430039427220029,14.391826923076923,0.20026564771208116,0.07134612006139207,0.9967809025624255,-0.11000852434388819,1.080986416542707,0.9167189315011595,0.840039862669117,1.124973700215924,0.08154390846587978,-0.11000852434388853,0.8486373788180009,0.08951962996062934,-0.23759151829410186,0.14814352374442452,-,CAGR
20,5,2,13.255157437567862,0.22365243019076075,13.134615384615385,0.21859429498522703,0.1243293629479496,0.9090033200507276,-0.19147992616537002,1.1943866513736476,0.6659991012582469,1.054473209250003,0.8018651672302417,0.11201377702169224,-0.19140803693055264,0.8605339639927048,0.10567260376755838,-0.2860341413461276,0.04846935605802283,-,"H2,OOS"
20,20,2,13.255157437567862,0.22365243019076075,13.134615384615385,0.21859429498522703,0.07138741411962224,0.9816077526700846,-0.1275018547613761,1.166129398490852,0.8113387786054153,0.9943696277805609,0.971234066014676,0.07130977904812053,-0.127501854761376,0.8605339639927048,0.10567260376755838,-0.2860341413461276,0.12107378867737983,-,"H2,CAGR"
20,5,3,14.159609120521173,0.23764785763386517,14.264423076923077,0.2285986136039304,0.14141080802209682,0.945937449134199,-0.22118617449042222,1.087883548913485,0.830439421794694,0.973610681488774,0.9274633985827244,0.144382406557799,-0.22118617449042222,0.9218716046654793,0.10924682789627349,-0.28028495085073546,0.02406584446871962,DD,"H2,DD"
20,20,3,14.159609120521173,0.23764785763386517,14.264423076923077,0.2285986136039304,0.08220994685737293,1.076078594328651,-0.13858730243470596,1.1081834317629358,1.0458270540778867,0.9801668778336214,1.1557573273655661,0.08844061125447333,-0.13858730243470607,0.9218716046654793,0.10924682789627349,-0.28028495085073546,0.1542069896631717,-,CAGR
20,5,4,13.26601520086862,0.23703874445237327,12.615384615384615,0.22715275283489592,0.11885240546935538,0.8769888023887107,-0.2677605369795949,0.922567802553422,0.8468495586970108,0.9027863146760051,0.8641034750619896,0.12496612757281467,-0.26776053697959445,0.9677191809262324,0.1073957458493906,-0.28158342761134814,-0.09073037853752175,DD,"H1,OOS,DD"
20,20,4,13.26601520086862,0.23703874445237327,12.615384615384615,0.22715275283489592,0.06805631367397047,1.0209968109209753,-0.14700702669078158,1.0913341978007953,0.9692960887595384,0.9733171428771158,1.0591177549632185,0.07489292599626673,-0.14700702669078158,0.9677191809262324,0.1073957458493906,-0.28158342761134814,0.05327762999474284,-,CAGR
20,5,5,13.093376764386536,0.2326882435049792,13.420673076923077,0.24372992751649195,0.09473076229016919,0.793178029304917,-0.1874072964860768,0.8548586262308129,0.737994209257497,0.7841129605105255,0.800431148667292,0.09686076647362074,-0.18740729648607724,0.9253049314875434,0.08342495975089514,-0.18434721196289683,-0.13212690218262646,-,"H1,H2,OOS,CAGR"
20,20,5,13.093376764386536,0.2326882435049792,13.420673076923077,0.24372992751649195,0.0499933471248295,0.9304101554937076,-0.09907187587989041,1.0717730780031582,0.795036080924132,1.0342243964314641,0.8424271959851104,0.04448097508311255,-0.09907187587989075,0.9253049314875434,0.08342495975089514,-0.18434721196289683,0.0051052240061642,-,"H2,OOS,CAGR"
20,5,6,13.84799131378936,0.19422013485668488,13.86298076923077,0.1860068522201612,0.07814547279802353,0.6428710537463745,-0.17903053923334922,0.7823349637470811,0.5184485111885041,0.6470938106677101,0.6401181069772385,0.07987943593984581,-0.17903053923335055,0.617622777001289,0.071934986062832,-0.28742335157486165,0.025248276745085563,H2,"H1,H2,OOS,CAGR"
20,20,6,13.84799131378936,0.19422013485668488,13.86298076923077,0.1860068522201612,0.06017546980099708,0.8440539620082668,-0.116760003548391,1.0022053990272994,0.6902498171828904,0.8726625496005918,0.8198204448803555,0.057715936770397214,-0.11676000354839,0.617622777001289,0.071934986062832,-0.28742335157486165,0.2264311850069778,-,"H2,OOS,CAGR"
20,5,7,13.1357220412595,0.23155411332193562,13.872596153846153,0.23011452903333843,0.08163849314225913,0.6355526099912784,-0.21718102215323887,0.804250747090897,0.47881663967107646,0.7089421131996158,0.5763842061528923,0.0735020078371742,-0.21718102215323887,0.7086981781908539,0.07716767697382809,-0.21624955409724167,-0.07314556819957552,"H2,DD","H1,H2,OOS,DD,CAGR"
20,20,7,13.1357220412595,0.23155411332193562,13.872596153846153,0.23011452903333843,0.05579022923278543,0.8100566752650127,-0.11317710263612069,0.9046827776382934,0.7103707046028065,0.8240379383150581,0.7994727328801794,0.0521471207668085,-0.11317710263612035,0.7086981781908539,0.07716767697382809,-0.21624955409724167,0.10135849707415878,-,"H1,H2,OOS,CAGR"
20,5,8,13.867535287730728,0.20551009118283656,13.401442307692308,0.20645855264869167,0.11002575398788417,0.8350813921912176,-0.1917370155180792,0.90817755151381,0.7654260684298364,0.8428095205469825,0.8284792506853045,0.10840454752174566,-0.1917370155180792,0.8639241056097421,0.10441992439927628,-0.2779687520658989,-0.028842713418524513,-,"H1,H2,OOS"
20,20,8,13.867535287730728,0.20551009118283656,13.401442307692308,0.20645855264869167,0.06730567003784715,0.9250964769900161,-0.12854892155390074,0.926015823543649,0.9243345105412035,0.7730780953793126,1.052216125282333,0.07681439211908492,-0.12854892155390074,0.8639241056097421,0.10441992439927628,-0.2779687520658989,0.06117237138027398,-,"H1,CAGR"
20,5,9,12.060803474484256,0.2548859864848595,11.896634615384615,0.20463598496942337,0.10830459492955669,0.8331524234878926,-0.20323780020156612,0.784394049597264,0.879326642486295,0.7093808718741355,0.9266310968142943,0.12806834704599468,-0.17920586411207495,0.9318470308023327,0.09513493630334491,-0.14723931128729095,-0.09869460731444002,-,"H1,DD"
20,20,9,12.060803474484256,0.2548859864848595,11.896634615384615,0.20463598496942337,0.056029904342916215,0.936021862107871,-0.0961172876410259,0.872532712048154,0.9962939108121185,0.8105688419011489,1.0384213816065586,0.06283684904473996,-0.09611728764102567,0.9318470308023327,0.09513493630334491,-0.14723931128729095,0.004174831305538307,-,"H1,CAGR"
20,5,10,13.963083604777417,0.2141683851488866,14.002403846153847,0.18011996126255772,0.09977488962108216,0.7764515440190422,-0.24738537607944278,0.9500296097293506,0.6255073960890706,0.8159932013320779,0.7466777389484694,0.09813733680302494,-0.24738537607944255,0.9569590347404076,0.1198655449329229,-0.20703846771466328,-0.1805074907213654,DD,"H1,H2,OOS,DD,CAGR"
20,20,10,13.963083604777417,0.2141683851488866,14.002403846153847,0.18011996126255772,0.076072563584201,0.978040556891174,-0.13582826041834695,1.1123536668091685,0.8450221065992595,0.9751421720925991,0.9807498857003588,0.07481297481368232,-0.13582826041834672,0.9569590347404076,0.1198655449329229,-0.20703846771466328,0.02108152215076642,-,CAGR
