panel,book,d,cost,win,CAGR,Sharpe,MaxDD,H1,H2,turnover_yr,pass4b,leg_H1,leg_H2,leg_DD,leg_CAGR,mrg_H1,mrg_H2,mrg_DD,mrg_CAGR
U56,RULES v1,0,10,FULL,0.06354589291260848,0.6552748928075371,-0.13827791043318094,0.6499237971709989,0.6636051862189187,,,,,,,,,,
U56,RULES v1,0,10,IS,0.04966122127053474,0.5576160831256345,-0.1310365840808828,0.6769890666001743,0.44323291604067633,,,,,,,,,,
U56,RULES v1,0,10,OOS,0.0750994024732099,0.728306879485473,-0.13827791043318105,1.024792893218422,0.4124369613875441,,,,,,,,,,
U56,RULES v2,0,0,FULL,0.08811645471909801,1.2260772909325255,-0.12029812214763835,1.2528619330093715,1.2055790425000439,,False,True,True,True,False,0.29581447376037573,0.37917922957060624,8.200541819747349,-1.7854973181290923
U56,RULES v2,0,0,IS,0.07798753978657458,1.1299587672429432,-0.07741677613432474,0.9431944344283492,1.3743106731976025,,False,True,True,True,False,0.10544206752158314,0.31399857883523596,5.495523145227491,-2.672403271547889
U56,RULES v2,0,0,OOS,0.09651574458861623,1.3012453352065745,-0.12029812214763824,1.452960967666912,1.1343499505477297,,False,True,True,True,False,0.46189177763968725,0.38459153101198396,8.20054181974736,-1.049301891018803
U56,RULES v2,0,10,FULL,0.08618880526313721,1.201049296027575,-0.12054941914043871,1.227649981048117,1.1806425080695122,,False,True,True,True,False,0.27060252179912114,0.35424269514007456,8.175412120467312,-1.9782622637251723
U56,RULES v2,0,10,IS,0.07609486935133747,1.1042710247053533,-0.07887196637752447,0.9173846701079902,1.348341234887065,,False,True,True,True,False,0.07963230320122416,0.2880291405246984,5.350004120907517,-2.8616703150716
U56,RULES v2,0,10,OOS,0.09455896847608769,1.2767122316543114,-0.12054941914043871,1.4320251236926695,1.1056231587407939,,False,True,True,True,False,0.44095593366544483,0.35586473920504813,8.175412120467312,-1.2449795022716565
U56,RULES v2,0,25,FULL,0.08330351576993,1.1634688271693323,-0.12092630671374727,1.189790934573022,1.1432012948488115,,False,True,True,True,False,0.23274347532402617,0.31680148191937385,8.137723363136457,-2.2667912130458934
U56,RULES v2,0,25,IS,0.07326187255099925,1.065702404318384,-0.08184511356050517,0.8786243579076776,1.3093671396404813,,False,True,True,True,False,0.040871991000911545,0.24905504527811484,5.052689402609448,-3.1449699951054217
U56,RULES v2,0,25,OOS,0.09163013641609163,1.2398733886368856,-0.12092630671374771,1.4005896150793256,1.0624834759670283,,False,True,True,True,False,0.40952042505210084,0.31272505643128257,8.137723363136413,-1.5378627082712621
U56,RULES v2,0,50,FULL,0.07851114701170414,1.1007438563030478,-0.1215542982343577,1.126595636968293,1.0807131422584972,,False,True,True,True,False,0.1695481777192972,0.2543133293290596,8.074924211075412,-2.7460280888684796
U56,RULES v2,0,50,IS,0.06855619119780254,1.001336027169409,-0.08805456646688659,0.8139163349294327,1.244369142392449,,False,False,True,True,False,-0.023836031977333305,0.1840570480300825,4.431744111971306,-3.615538130425093
