panel,book,cost,pool,selector,arm,n_pool,moved,pool_mean_dSharpe_OOS,pool_mean_dSharpe_IS,pool_mean_dSharpe_A,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,ctl_OOS_Sharpe,ctl_OOS_CAGR,ctl_OOS_MaxDD,d_OOS_Sharpe,d_OOS_CAGR,d_OOS_MaxDD,armA,movedA,B_Sharpe,ctl_B_Sharpe,d_B_Sharpe,A_OOS_Sharpe,A_OOS_CAGR,A_OOS_MaxDD,v1_OOS_Sharpe,v2_OOS_Sharpe,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,pass4a_v2,pass4a_v1,pass4b,pass4b_oos,ctl_pass4b,ctl_pass4b_oos,ctl_pass4a_v2,ctl_pass4a_v1,ctl_Sharpe,ctl_CAGR,ctl_MaxDD,full_Sharpe,full_CAGR,full_MaxDD
broad,EWall,0.0,P_ALL,K_Sharpe,vol60-dg,17,True,0.006654065435687473,-0.04865668499214881,-0.11643731038730065,1.1360571399639032,0.1217256495607002,-0.1868755829279981,1.1094375225693065,0.1403681035306461,-0.25357542583688464,0.02661961739459673,-0.018642453969945905,0.06669984290888653,vol60-dg,True,1.3396035911809188,1.3835377372948745,-0.04393414611395574,1.1360571399639032,0.1217256495607002,-0.1868755829279981,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,True,True,False,False,False,False,1.1289168712344126,0.14256296328763862,-0.25357542583688475,1.1507828583070434,0.12512001118682492,-0.18687558292799833
broad,EWall,0.0,P_ALL,K_CAGR,control,17,False,0.006654065435687473,-0.04865668499214881,-0.11643731038730065,1.1094375225693065,0.1403681035306461,-0.25357542583688464,1.1094375225693065,0.1403681035306461,-0.25357542583688464,0.0,0.0,0.0,control,False,1.3835377372948745,1.3835377372948745,0.0,1.1094375225693065,0.1403681035306461,-0.25357542583688464,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,False,False,False,1.1289168712344126,0.14256296328763862,-0.25357542583688475,1.1289168712344126,0.14256296328763862,-0.25357542583688475
broad,EWall,0.0,P_S1,K_Sharpe,vol60-dg,5,True,0.009144088199235734,-0.03311095201945946,-0.1131811076558048,1.1360571399639032,0.1217256495607002,-0.1868755829279981,1.1094375225693065,0.1403681035306461,-0.25357542583688464,0.02661961739459673,-0.018642453969945905,0.06669984290888653,vol60-dg,True,1.3396035911809188,1.3835377372948745,-0.04393414611395574,1.1360571399639032,0.1217256495607002,-0.1868755829279981,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,True,True,False,False,False,False,1.1289168712344126,0.14256296328763862,-0.25357542583688475,1.1507828583070434,0.12512001118682492,-0.18687558292799833
broad,EWall,0.0,P_S1,K_CAGR,vol60-dg,5,True,0.009144088199235734,-0.03311095201945946,-0.1131811076558048,1.1360571399639032,0.1217256495607002,-0.1868755829279981,1.1094375225693065,0.1403681035306461,-0.25357542583688464,0.02661961739459673,-0.018642453969945905,0.06669984290888653,vol60-dg,True,1.3396035911809188,1.3835377372948745,-0.04393414611395574,1.1360571399639032,0.1217256495607002,-0.1868755829279981,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,True,True,False,False,False,False,1.1289168712344126,0.14256296328763862,-0.25357542583688475,1.1507828583070434,0.12512001118682492,-0.18687558292799833
broad,EWall,10.0,P_ALL,K_Sharpe,vol60-dg,17,True,-0.017492894962020333,-0.07146321620306417,-0.14080399283361533,1.1224553129457142,0.12011126700793429,-0.18696236312424186,1.1022031339130582,0.13933574083806333,-0.2537106610635026,0.02025217903265597,-0.01922447383012904,0.06674829793926074,vol60-dg,True,1.3285392277442414,1.3756793448264422,-0.04714011708220078,1.1224553129457142,0.12011126700793429,-0.18696236312424186,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,True,True,False,False,False,False,1.1219549467170122,0.14157411947237497,-0.2537106610635025,1.1381201336577496,0.12359420654058484,-0.18696236312424186
broad,EWall,10.0,P_ALL,K_CAGR,control,17,False,-0.017492894962020333,-0.07146321620306417,-0.14080399283361533,1.1022031339130582,0.13933574083806333,-0.2537106610635026,1.1022031339130582,0.13933574083806333,-0.2537106610635026,0.0,0.0,0.0,control,False,1.3756793448264422,1.3756793448264422,0.0,1.1022031339130582,0.13933574083806333,-0.2537106610635026,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,False,False,False,1.1219549467170122,0.14157411947237497,-0.2537106610635025,1.1219549467170122,0.14157411947237497,-0.2537106610635025
broad,EWall,10.0,P_S1,K_Sharpe,vol60-dg,5,True,-0.03477584992753613,-0.07767980603289026,-0.16137732553421247,1.1224553129457142,0.12011126700793429,-0.18696236312424186,1.1022031339130582,0.13933574083806333,-0.2537106610635026,0.02025217903265597,-0.01922447383012904,0.06674829793926074,vol60-dg,True,1.3285392277442414,1.3756793448264422,-0.04714011708220078,1.1224553129457142,0.12011126700793429,-0.18696236312424186,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,True,True,False,False,False,False,1.1219549467170122,0.14157411947237497,-0.2537106610635025,1.1381201336577496,0.12359420654058484,-0.18696236312424186
broad,EWall,10.0,P_S1,K_CAGR,vol60-dg,5,True,-0.03477584992753613,-0.07767980603289026,-0.16137732553421247,1.1224553129457142,0.12011126700793429,-0.18696236312424186,1.1022031339130582,0.13933574083806333,-0.2537106610635026,0.02025217903265597,-0.01922447383012904,0.06674829793926074,vol60-dg,True,1.3285392277442414,1.3756793448264422,-0.04714011708220078,1.1224553129457142,0.12011126700793429,-0.18696236312424186,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,True,True,False,False,False,False,1.1219549467170122,0.14157411947237497,-0.2537106610635025,1.1381201336577496,0.12359420654058484,-0.18696236312424186
broad,EWall,25.0,P_ALL,K_Sharpe,vol60-dg,17,True,-0.05167744650244588,-0.10630584965968803,-0.17659755112073605,1.1020383628219215,0.11769385576362001,-0.18709252316824732,1.0913501695849346,0.13778891144087635,-0.25391347869315706,0.010688193236986887,-0.020095055677256335,0.06682095552490974,control,False,1.363890784878358,1.363890784878358,0.0,1.0913501695849346,0.13778891144087635,-0.25391347869315706,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,True,True,False,False,False,True,1.1115111687130292,0.1400924235152614,-0.25391347869315684,1.1191160964632159,0.12130922960363022,-0.18709252316824732
broad,EWall,25.0,P_ALL,K_CAGR,control,17,False,-0.05167744650244588,-0.10630584965968803,-0.17659755112073605,1.0913501695849346,0.13778891144087635,-0.25391347869315706,1.0913501695849346,0.13778891144087635,-0.25391347869315706,0.0,0.0,0.0,control,False,1.363890784878358,1.363890784878358,0.0,1.0913501695849346,0.13778891144087635,-0.25391347869315706,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,False,False,True,1.1115111687130292,0.1400924235152614,-0.25391347869315684,1.1115111687130292,0.1400924235152614,-0.25391347869315684
