panel,family,state,side,q,w,depth,cadence,gross,rate,nswitch,nruns,max_runlen,sd_runlen,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.25,D,0.75,0.11093609360936094,116,58,49,9.791242058729402,0.10497783794671434,1.1199919186396332,-0.14339566277262916,1.1029927864411966,1.1368371129271655,0.9952289579653806,0.11576051181321989,1.2221204780027908,-0.14339566277262905
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.25,D,1.0,0.11093609360936094,116,58,49,9.791242058729402,0.14028204690585078,1.1203045409697765,-0.18863293340608978,1.1031818465473044,1.137273613971014,0.9954096424966982,0.15517283379532953,1.222507185595127,-0.18863293340608944
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.25,W,0.75,0.11566156615661566,56,28,57,13.160587304564269,0.10335873316010735,1.1026283426081633,-0.13856868301885006,1.0682687747822637,1.1357538423876108,0.9577788753405545,0.11607217775861423,1.2206340960948714,-0.13856868301884995
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.25,W,1.0,0.11566156615661566,56,28,57,13.160587304564269,0.13804604202781734,1.102851617543985,-0.1825990589239651,1.068429298679831,1.1360383541592365,0.9579382669741486,0.15558027238467265,1.2208649229096056,-0.18259905892396522
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,0.11093609360936094,116,58,49,9.791242058729402,0.10569074183916616,1.1793812274157731,-0.12845376524879926,1.1181249557333974,1.2391032395357617,1.0072817707383042,0.11829578052310152,1.325989881082753,-0.1284537652487996
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,0.11093609360936094,116,58,49,9.791242058729402,0.14144581053599947,1.179832521812359,-0.16901754987027218,1.1181762997276803,1.2399434265229374,1.0072969077312879,0.1589394591127704,1.326814610911636,-0.16901754987027218
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,0.11566156615661566,56,28,57,13.160587304564269,0.10245736325615962,1.1431489763195164,-0.11861963169880818,1.0463311232194992,1.2368043128315602,0.9297982766532981,0.11893189435625384,1.3229091849950338,-0.1186196316988084
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,0.11566156615661566,56,28,57,13.160587304564269,0.13698253400457183,1.1434140802228994,-0.15663871080523228,1.046332733570175,1.2373118454723238,0.9297772806127454,0.15977865227093946,1.323395201781451,-0.15663871080523195
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.75,D,0.75,0.11093609360936094,116,58,49,9.791242058729402,0.10622286572865391,1.2206917322656192,-0.11362538551643864,1.1214380053680255,1.3201786430156754,1.008173409361753,0.12059250418725931,1.4072488339368223,-0.11362538551643853
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.75,D,1.0,0.11093609360936094,116,58,49,9.791242058729402,0.14227488222995688,1.2211770689265422,-0.14958540559133426,1.121299520230097,1.3213171036401556,1.007972748733732,0.16226284324703522,1.4083977089903068,-0.14958540559133404
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.75,W,0.75,0.11566156615661566,56,28,57,13.160587304564269,0.10138076559174447,1.165232990681391,-0.11533024323759244,1.0111828838621661,1.3176917552010445,0.8891605210062153,0.1215656666353988,1.403661165026246,-0.09860525498848915
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.75,W,1.0,0.11566156615661566,56,28,57,13.160587304564269,0.13559485242545377,1.1654540963544298,-0.15205097991653316,1.010989573502694,1.318332588104672,0.8889238838108755,0.1635576902654856,1.404306741835378,-0.13055327310879383
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,0.11093609360936094,116,58,49,9.791242058729402,0.10657453619154,1.237224649671328,-0.11308031348803838,1.1115148726894155,1.3647162402238513,0.9965927350837727,0.12265021021308398,1.4507902158543955,-0.10527248736869188
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,0.11093609360936094,116,58,49,9.791242058729402,0.14277003481276562,1.237566617640889,-0.14880203382237311,1.1111300755162719,1.365847092414694,0.9961234636160158,0.16514173239032082,1.4519488163293293,-0.13852534665791172
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,0.75,0.11566156615661566,56,28,57,13.160587304564269,0.100129980832673,1.163668388148218,-0.11899914548176804,0.9626875250621045,1.3644819318334926,0.8360135248651326,0.12397282753377503,1.4491951259813518,-0.09774945054285256
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,1.0,0.11566156615661566,56,28,57,13.160587304564269,0.13388553112789592,1.1637172295910896,-0.15675767038818433,0.9622666405960145,1.3650302568131267,0.8355311169148646,0.16691567063343404,1.449767360116988,-0.12922280021538846
U56,BREADTH-LO,BREADTH,LO,0.07,1008,0.25,D,0.75,0.0594059405940594,64,32,57,13.690118875988976,0.1025465045211933,1.0695947404179884,-0.1558281052674222,1.0976265144682913,1.0461645410788782,0.9910975726487232,0.11076086211026337,1.1322451922007277,-0.15582810526742208
U56,BREADTH-LO,BREADTH,LO,0.07,1008,0.25,D,1.0,0.0594059405940594,64,32,57,13.690118875988976,0.13682634406712602,1.0699538155667583,-0.2046098177645117,1.0980667592661186,1.046483809729967,0.9915497103847237,0.14807914567554725,1.1325116269148654,-0.20460981776451204
U56,BREADTH-LO,BREADTH,LO,0.07,1008,0.25,W,0.75,0.059180918091809184,24,12,62,20.187567431166112,0.10341906415612923,1.0730188146214161,-0.16121468044422305,1.0899163305549928,1.0602330646583313,0.9829256026847829,0.11301558191109495,1.1445129010766295,-0.16121468044422294
U56,BREADTH-LO,BREADTH,LO,0.07,1008,0.25,W,1.0,0.059180918091809184,24,12,62,20.187567431166112,0.13800757796743057,1.0731230991083975,-0.21184304918265318,1.0902941516083942,1.0601545493905993,0.9833157012940416,0.1511601900954247,1.1443456251319974,-0.21184304918265306
U56,BREADTH-LO,BREADTH,LO,0.07,1008,0.5,D,0.75,0.0594059405940594,64,32,57,13.690118875988976,0.1009062589623928,1.0796758940209927,-0.15341676629715684,1.1099463536316607,1.0532847802799314,1.0014575309734213,0.1084093439731042,1.1426609464583017,-0.15341676629715684
