vintage,arm,rows,last,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b,base_Sharpe,base_H1,base_H2,base_MaxDD,spy_Sharpe,spy_H1,spy_H2,spy_CAGR,spy_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD
NOW,v2_band01,4700,2026-09-08,0.08383411891997561,1.187608034409547,-0.12025474312825346,1.2055422556493163,1.1740641587970886,1.0782567571497257,0.09250291435418845,1.2737752822799098,-0.12025474312825335,False,False,1.2037308291391255,1.2308642464341357,1.182843123927143,-0.12054947359101975,0.8871396799528589,0.9586943616589273,0.8286721229522932,0.15188355769560324,-0.33717289200673806,0.878646168321868,0.153780735432695,-0.3371728920067377
NOW,v2_band02,4700,2026-09-08,0.08497523468364876,1.1964687693650562,-0.11858554450073244,1.2086486262623757,1.1885676027859122,1.084532692785475,0.0940765608626124,1.284340823916158,-0.11858554450073233,False,False,1.2037308291391255,1.2308642464341357,1.182843123927143,-0.12054947359101975,0.8871396799528589,0.9586943616589273,0.8286721229522932,0.15188355769560324,-0.33717289200673806,0.878646168321868,0.153780735432695,-0.3371728920067377
NOW,v2_band03,4700,2026-09-08,0.08644750633071019,1.2037308291391255,-0.12054947359101975,1.2308642464341357,1.182843123927143,1.1042574813043367,0.0950629792087272,1.2816876607860581,-0.12054947359101964,False,False,1.2037308291391255,1.2308642464341357,1.182843123927143,-0.12054947359101975,0.8871396799528589,0.9586943616589273,0.8286721229522932,0.15188355769560324,-0.33717289200673806,0.878646168321868,0.153780735432695,-0.3371728920067377
NOW,v2_band04,4700,2026-09-08,0.08447315894529006,1.1712712805062508,-0.12555174849868544,1.1922859371304881,1.1569842837038427,1.0612118422349035,0.09423087454566659,1.2567066028589506,-0.12555174849868556,False,False,1.2037308291391255,1.2308642464341357,1.182843123927143,-0.12054947359101975,0.8871396799528589,0.9586943616589273,0.8286721229522932,0.15188355769560324,-0.33717289200673806,0.878646168321868,0.153780735432695,-0.3371728920067377
NOW,v2_band05,4700,2026-09-08,0.08328099438174097,1.1481765499430112,-0.1256730936931718,1.1917385793343305,1.1134979412531874,1.06249202562864,0.09134601743977466,1.2150766113342044,-0.12567309369317248,False,False,1.2037308291391255,1.2308642464341357,1.182843123927143,-0.12054947359101975,0.8871396799528589,0.9586943616589273,0.8286721229522932,0.15188355769560324,-0.33717289200673806,0.878646168321868,0.153780735432695,-0.3371728920067377
NOW,v2_band06,4700,2026-09-08,0.08331128613867711,1.1414969926175582,-0.13472540556334156,1.1880410181073113,1.104466732078939,1.055459164538666,0.09151640188006138,1.2085927926253348,-0.13472540556334123,False,False,1.2037308291391255,1.2308642464341357,1.182843123927143,-0.12054947359101975,0.8871396799528589,0.9586943616589273,0.8286721229522932,0.15188355769560324,-0.33717289200673806,0.878646168321868,0.153780735432695,-0.3371728920067377
NOW,RULESv1,4700,2026-09-08,0.06419373995428534,0.6611011896775674,-0.13827804260512722,0.6428944530146987,0.6804042828966702,0.5546702419943361,0.07657544479101164,0.7407821445671212,-0.13827804260512733,False,False,1.2037308291391255,1.2308642464341357,1.182843123927143,-0.12054947359101975,0.8871396799528589,0.9586943616589273,0.8286721229522932,0.15188355769560324,-0.33717289200673806,0.878646168321868,0.153780735432695,-0.3371728920067377
NOW,TOP20_keep4b,4700,2026-09-08,0.11811175037966715,1.064955352536441,-0.16509716230761529,1.080917789096767,1.0558581974856032,0.976646528854147,0.13238590210117085,1.1328991662591859,-0.1650971623076155,False,True,1.2037308291391255,1.2308642464341357,1.182843123927143,-0.12054947359101975,0.8871396799528589,0.9586943616589273,0.8286721229522932,0.15188355769560324,-0.33717289200673806,0.878646168321868,0.153780735432695,-0.3371728920067377
NOW,EWall_v1gate,4700,2026-09-08,0.07316311005126197,1.1117852328558695,-0.10885889294716267,1.0759057135772798,1.1463717085415244,0.9453716297625517,0.08286294076753187,1.24881850395943,-0.10885889294716311,False,False,1.2037308291391255,1.2308642464341357,1.182843123927143,-0.12054947359101975,0.8871396799528589,0.9586943616589273,0.8286721229522932,0.15188355769560324,-0.33717289200673806,0.878646168321868,0.153780735432695,-0.3371728920067377
NOW,EWall_ungated,4700,2026-09-08,0.13252074064831088,1.1228116792111047,-0.22525886233200354,1.193636677127316,1.066632393485572,1.1099709031695586,0.1378512706722077,1.133567952359865,-0.22525886233200332,False,False,1.2037308291391255,1.2308642464341357,1.182843123927143,-0.12054947359101975,0.8871396799528589,0.9586943616589273,0.8286721229522932,0.15188355769560324,-0.33717289200673806,0.878646168321868,0.153780735432695,-0.3371728920067377
