panel,T_trade,chooser,family,c_IS,pick,target,R_refresh,fresh,turn_py,oos_CAGR,oos_Sharpe,oos_MaxDD,CAGR,Sharpe,MaxDD,H1,H2,keep4b_full,keep4b_oos,keep4b,keep4a,keep4a_oos,bind,keep4b@0,keep4b@10,keep4b@25,keep4b@50,cost_fragile
U56,W,F_GXS@10,F_GXS,10,"t=0.16,R=M",0.16,M,False,1.6730487084002543,0.1629795609133713,1.1815336504062817,-0.2452176352862262,0.16296890036392142,1.2027641718672892,-0.2452176352862261,1.324734688109355,1.0981944845616514,False,False,False,False,False,L4_DD,False,False,False,False,True
U56,W,F_GXDD@10,F_GXDD,10,"t=0.08,R=M",0.08,M,False,2.8336184400736166,0.11742743809402412,1.2561223062377382,-0.16281316611106156,0.11191001070110818,1.2140601295553965,-0.16281316611106167,1.3148258511614404,1.121295452882642,True,True,True,False,False,none,True,True,True,False,False
U56,W,F_SHARPE@25,F_SHARPE,25,"t=0.16,R=M",0.16,M,False,1.6730487084002543,0.1629795609133713,1.1815336504062817,-0.2452176352862262,0.16296890036392142,1.2027641718672892,-0.2452176352862261,1.324734688109355,1.0981944845616514,False,False,False,False,False,L4_DD,False,False,False,False,True
U56,W,F_CALMAR@25,F_CALMAR,25,"t=0.20,R=M",0.2,M,False,1.502080480867304,0.16572200289794292,1.102576884279414,-0.27704733386702973,0.16767144909653298,1.1503979979860557,-0.27704733386703007,1.3040802592946061,1.0266002722542886,False,False,False,False,False,L4_DD,False,False,False,False,True
U56,W,F_DD@25,F_DD,25,"t=0.08,R=M",0.08,M,False,2.8336184400736166,0.11742743809402412,1.2561223062377382,-0.16281316611106156,0.11191001070110818,1.2140601295553965,-0.16281316611106167,1.3148258511614404,1.121295452882642,True,True,True,False,False,none,True,True,True,False,False
U56,W,F_LEGS@25,F_LEGS,25,"t=0.12,R=M",0.12,M,False,2.134724459710851,0.15221849267829013,1.2649923221170265,-0.21272867194044376,0.14726313909357236,1.2333018971147576,-0.21272867194044354,1.3061493189664932,1.1672336006769757,False,False,False,False,False,L4_DD,False,False,False,False,True
U56,W,F_GXS@25,F_GXS,25,"t=0.16,R=M",0.16,M,False,1.6730487084002543,0.1629795609133713,1.1815336504062817,-0.2452176352862262,0.16296890036392142,1.2027641718672892,-0.2452176352862261,1.324734688109355,1.0981944845616514,False,False,False,False,False,L4_DD,False,False,False,False,True
U56,W,F_GXDD@25,F_GXDD,25,"t=0.08,R=M",0.08,M,False,2.8336184400736166,0.11742743809402412,1.2561223062377382,-0.16281316611106156,0.11191001070110818,1.2140601295553965,-0.16281316611106167,1.3148258511614404,1.121295452882642,True,True,True,False,False,none,True,True,True,False,False
U56,W,F_SHARPE@50,F_SHARPE,50,"t=0.16,R=M",0.16,M,False,1.6730487084002543,0.1629795609133713,1.1815336504062817,-0.2452176352862262,0.16296890036392142,1.2027641718672892,-0.2452176352862261,1.324734688109355,1.0981944845616514,False,False,False,False,False,L4_DD,False,False,False,False,True
U56,W,F_CALMAR@50,F_CALMAR,50,"t=0.20,R=M",0.2,M,False,1.502080480867304,0.16572200289794292,1.102576884279414,-0.27704733386702973,0.16767144909653298,1.1503979979860557,-0.27704733386703007,1.3040802592946061,1.0266002722542886,False,False,False,False,False,L4_DD,False,False,False,False,True
U56,W,F_DD@50,F_DD,50,"t=0.08,R=M",0.08,M,False,2.8336184400736166,0.11742743809402412,1.2561223062377382,-0.16281316611106156,0.11191001070110818,1.2140601295553965,-0.16281316611106167,1.3148258511614404,1.121295452882642,True,True,True,False,False,none,True,True,True,False,False
U56,W,F_LEGS@50,F_LEGS,50,"t=0.12,R=M",0.12,M,False,2.134724459710851,0.15221849267829013,1.2649923221170265,-0.21272867194044376,0.14726313909357236,1.2333018971147576,-0.21272867194044354,1.3061493189664932,1.1672336006769757,False,False,False,False,False,L4_DD,False,False,False,False,True
U56,W,F_GXS@50,F_GXS,50,"t=0.16,R=M",0.16,M,False,1.6730487084002543,0.1629795609133713,1.1815336504062817,-0.2452176352862262,0.16296890036392142,1.2027641718672892,-0.2452176352862261,1.324734688109355,1.0981944845616514,False,False,False,False,False,L4_DD,False,False,False,False,True
U56,W,F_GXDD@50,F_GXDD,50,"t=0.08,R=M",0.08,M,False,2.8336184400736166,0.11742743809402412,1.2561223062377382,-0.16281316611106156,0.11191001070110818,1.2140601295553965,-0.16281316611106167,1.3148258511614404,1.121295452882642,True,True,True,False,False,none,True,True,True,False,False
U56,W,C_MEMO,C_MEMO,-1,"t=0.16,R=W",0.16,W,True,1.8332902198544074,0.15939920336045454,1.2193264066924652,-0.19861405013202715,0.1560741893658233,1.2026704983373397,-0.19861405013202782,1.2827529393652546,1.130693559462392,True,True,True,False,False,none,True,True,True,False,False
U56,W,C_ORACLE_OOS,C_ORACLE_OOS,-1,"t=0.12,R=D",0.12,D,True,3.7273054111757156,0.15130856186503672,1.3344774398616566,-0.15972245935531348,0.1386361273899963,1.231939501449444,-0.15972245935531237,1.2329179906551442,1.2317631193443523,True,True,True,False,False,none,True,True,True,True,False
U56,M,F_SHARPE@0,F_SHARPE,0,"t=0.16,R=M",0.16,M,False,1.0540969569008192,0.16460058030960023,1.201821197210332,-0.2424267774427421,0.1637840502252479,1.2156294727115968,-0.24242677744274166,1.3274842580106823,1.1191002136842771,False,False,False,False,False,L4_DD,False,False,False,False,True
U56,M,F_CALMAR@0,F_CALMAR,0,"t=0.08,R=M",0.08,M,False,2.190068145517449,0.11870330469245571,1.2779895735466718,-0.16128146474466498,0.11260985874024843,1.228542571673278,-0.1612814647446651,1.3197867364139497,1.1441830380285998,True,True,True,False,False,none,True,True,True,False,False
U56,M,F_DD@0,F_DD,0,"t=0.08,R=M",0.08,M,False,2.190068145517449,0.11870330469245571,1.2779895735466718,-0.16128146474466498,0.11260985874024843,1.228542571673278,-0.1612814647446651,1.3197867364139497,1.1441830380285998,True,True,True,False,False,none,True,True,True,False,False
U56,M,F_LEGS@0,F_LEGS,0,"t=0.10,R=M",0.1,M,False,1.9107969252425276,0.13813183927283634,1.2821545551524056,-0.19391464170012096,0.13312146380117262,1.2437020668743903,-0.19391464170012107,1.3234424791040995,1.169975618856904,True,True,True,False,False,none,True,True,True,True,False
U56,M,F_GXS@0,F_GXS,0,"t=0.16,R=M",0.16,M,False,1.0540969569008192,0.16460058030960023,1.201821197210332,-0.2424267774427421,0.1637840502252479,1.2156294727115968,-0.24242677744274166,1.3274842580106823,1.1191002136842771,False,False,False,False,False,L4_DD,False,False,False,False,True
U56,M,F_GXDD@0,F_GXDD,0,"t=0.08,R=M",0.08,M,False,2.190068145517449,0.11870330469245571,1.2779895735466718,-0.16128146474466498,0.11260985874024843,1.228542571673278,-0.1612814647446651,1.3197867364139497,1.1441830380285998,True,True,True,False,False,none,True,True,True,False,False
U56,M,F_SHARPE@10,F_SHARPE,10,"t=0.16,R=M",0.16,M,False,1.0540969569008192,0.16460058030960023,1.201821197210332,-0.2424267774427421,0.1637840502252479,1.2156294727115968,-0.24242677744274166,1.3274842580106823,1.1191002136842771,False,False,False,False,False,L4_DD,False,False,False,False,True
U56,M,F_CALMAR@10,F_CALMAR,10,"t=0.20,R=M",0.2,M,False,0.8984167546926686,0.16752179271010936,1.1211207760419306,-0.274786116522331,0.16847642023384357,1.1618395919065745,-0.2747861165223312,1.305317281008119,1.045752791915801,False,False,False,False,False,L4_DD,False,False,False,False,True
U56,M,F_DD@10,F_DD,10,"t=0.08,R=M",0.08,M,False,2.190068145517449,0.11870330469245571,1.2779895735466718,-0.16128146474466498,0.11260985874024843,1.228542571673278,-0.1612814647446651,1.3197867364139497,1.1441830380285998,True,True,True,False,False,none,True,True,True,False,False
U56,M,F_LEGS@10,F_LEGS,10,"t=0.12,R=M",0.12,M,False,1.4658876121097217,0.1536992580236911,1.2865298993454573,-0.2100819118598538,0.14810939348156915,1.2475605515675694,-0.2100819118598537,1.3111364244220383,1.1895754852764113,False,False,False,False,False,L4_DD,False,False,False,False,True
U56,M,F_GXS@10,F_GXS,10,"t=0.16,R=M",0.16,M,False,1.0540969569008192,0.16460058030960023,1.201821197210332,-0.2424267774427421,0.1637840502252479,1.2156294727115968,-0.24242677744274166,1.3274842580106823,1.1191002136842771,False,False,False,False,False,L4_DD,False,False,False,False,True
U56,M,F_GXDD@10,F_GXDD,10,"t=0.08,R=M",0.08,M,False,2.190068145517449,0.11870330469245571,1.2779895735466718,-0.16128146474466498,0.11260985874024843,1.228542571673278,-0.1612814647446651,1.3197867364139497,1.1441830380285998,True,True,True,False,False,none,True,True,True,False,False
U56,M,F_SHARPE@25,F_SHARPE,25,"t=0.16,R=M",0.16,M,False,1.0540969569008192,0.16460058030960023,1.201821197210332,-0.2424267774427421,0.1637840502252479,1.2156294727115968,-0.24242677744274166,1.3274842580106823,1.1191002136842771,False,False,False,False,False,L4_DD,False,False,False,False,True
U56,M,F_CALMAR@25,F_CALMAR,25,"t=0.20,R=M",0.2,M,False,0.8984167546926686,0.16752179271010936,1.1211207760419306,-0.274786116522331,0.16847642023384357,1.1618395919065745,-0.2747861165223312,1.305317281008119,1.045752791915801,False,False,False,False,False,L4_DD,False,False,False,False,True
U56,M,F_DD@25,F_DD,25,"t=0.08,R=M",0.08,M,False,2.190068145517449,0.11870330469245571,1.2779895735466718,-0.16128146474466498,0.11260985874024843,1.228542571673278,-0.1612814647446651,1.3197867364139497,1.1441830380285998,True,True,True,False,False,none,True,True,True,False,False
U56,M,F_LEGS@25,F_LEGS,25,"t=0.12,R=M",0.12,M,False,1.4658876121097217,0.1536992580236911,1.2865298993454573,-0.2100819118598538,0.14810939348156915,1.2475605515675694,-0.2100819118598537,1.3111364244220383,1.1895754852764113,False,False,False,False,False,L4_DD,False,False,False,False,True
U56,M,F_GXS@25,F_GXS,25,"t=0.16,R=M",0.16,M,False,1.0540969569008192,0.16460058030960023,1.201821197210332,-0.2424267774427421,0.1637840502252479,1.2156294727115968,-0.24242677744274166,1.3274842580106823,1.1191002136842771,False,False,False,False,False,L4_DD,False,False,False,False,True
U56,M,F_GXDD@25,F_GXDD,25,"t=0.08,R=M",0.08,M,False,2.190068145517449,0.11870330469245571,1.2779895735466718,-0.16128146474466498,0.11260985874024843,1.228542571673278,-0.1612814647446651,1.3197867364139497,1.1441830380285998,True,True,True,False,False,none,True,True,True,False,False
U56,M,F_SHARPE@50,F_SHARPE,50,"t=0.16,R=M",0.16,M,False,1.0540969569008192,0.16460058030960023,1.201821197210332,-0.2424267774427421,0.1637840502252479,1.2156294727115968,-0.24242677744274166,1.3274842580106823,1.1191002136842771,False,False,False,False,False,L4_DD,False,False,False,False,True
U56,M,F_CALMAR@50,F_CALMAR,50,"t=0.20,R=M",0.2,M,False,0.8984167546926686,0.16752179271010936,1.1211207760419306,-0.274786116522331,0.16847642023384357,1.1618395919065745,-0.2747861165223312,1.305317281008119,1.045752791915801,False,False,False,False,False,L4_DD,False,False,False,False,True
U56,M,F_DD@50,F_DD,50,"t=0.08,R=M",0.08,M,False,2.190068145517449,0.11870330469245571,1.2779895735466718,-0.16128146474466498,0.11260985874024843,1.228542571673278,-0.1612814647446651,1.3197867364139497,1.1441830380285998,True,True,True,False,False,none,True,True,True,False,False
U56,M,F_LEGS@50,F_LEGS,50,"t=0.12,R=M",0.12,M,False,1.4658876121097217,0.1536992580236911,1.2865298993454573,-0.2100819118598538,0.14810939348156915,1.2475605515675694,-0.2100819118598537,1.3111364244220383,1.1895754852764113,False,False,False,False,False,L4_DD,False,False,False,False,True
U56,M,F_GXS@50,F_GXS,50,"t=0.16,R=M",0.16,M,False,1.0540969569008192,0.16460058030960023,1.201821197210332,-0.2424267774427421,0.1637840502252479,1.2156294727115968,-0.24242677744274166,1.3274842580106823,1.1191002136842771,False,False,False,False,False,L4_DD,False,False,False,False,True
U56,M,F_GXDD@50,F_GXDD,50,"t=0.08,R=M",0.08,M,False,2.190068145517449,0.11870330469245571,1.2779895735466718,-0.16128146474466498,0.11260985874024843,1.228542571673278,-0.1612814647446651,1.3197867364139497,1.1441830380285998,True,True,True,False,False,none,True,True,True,False,False
U56,M,C_MEMO,C_MEMO,-1,"t=0.16,R=W",0.16,W,True,1.512986516113168,0.161049734601606,1.2343035427356428,-0.19675607090861813,0.15707462624982216,1.212863020127838,-0.19675607090861802,1.2864192159215375,1.1467817437269776,True,True,True,False,False,none,True,True,True,False,False
U56,M,C_ORACLE_OOS,C_ORACLE_OOS,-1,"t=0.12,R=D",0.12,D,True,3.4184233005329134,0.15277029508582807,1.348483233161068,-0.15794875063714242,0.1396700623437137,1.2421432064353854,-0.15794875063714264,1.2375700346171818,1.2471881046153748,True,True,True,False,False,none,True,True,True,True,False
B136,W,F_SHARPE@0,F_SHARPE,0,"t=0.20,R=M",0.2,M,False,1.5585055762616997,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.17464700170738623,1.1610577379830251,-0.30019189671555147,1.370371946103551,0.9801308114943531,False,False,False,False,False,L4_DD,False,False,False,False,True
B136,W,F_CALMAR@0,F_CALMAR,0,"t=0.08,R=M",0.08,M,False,2.9654807281804083,0.11141596793319297,1.1696125718136356,-0.16459975439544205,0.11123047201179914,1.1795508108999349,-0.16459975439544183,1.3663913292159044,1.0070513216115071,True,True,True,False,False,none,True,True,False,False,True
B136,W,F_DD@0,F_DD,0,"t=0.08,R=W",0.08,W,True,3.6299945183953914,0.1096813412205333,1.2444707398266623,-0.10857052373008103,0.10238881813349998,1.1671947371850586,-0.10857052373008103,1.2665404153908728,1.0717603858546292,False,True,False,True,True,L5_CAGR,True,False,False,False,True
B136,W,F_LEGS@0,F_LEGS,0,"t=0.10,R=M",0.1,M,False,2.7108640125898167,0.13052091034103186,1.1883824024585299,-0.20268617135667255,0.1320081736586458,1.195905904131179,-0.20268617135667277,1.352332469726482,1.0478365364796784,False,False,False,False,False,L4_DD,True,False,False,False,True
B136,W,F_GXS@0,F_GXS,0,"t=0.20,R=M",0.2,M,False,1.5585055762616997,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.17464700170738623,1.1610577379830251,-0.30019189671555147,1.370371946103551,0.9801308114943531,False,False,False,False,False,L4_DD,False,False,False,False,True
B136,W,F_GXDD@0,F_GXDD,0,"t=0.10,R=W",0.1,W,True,3.1033617880416666,0.12683314614348595,1.2380130521914539,-0.13457437685108253,0.12196919605142553,1.1819770644986514,-0.13457437685108253,1.2795741777982388,1.0871949770271614,True,True,True,False,False,none,True,True,True,True,False
B136,W,F_SHARPE@10,F_SHARPE,10,"t=0.20,R=M",0.2,M,False,1.5585055762616997,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.17464700170738623,1.1610577379830251,-0.30019189671555147,1.370371946103551,0.9801308114943531,False,False,False,False,False,L4_DD,False,False,False,False,True
B136,W,F_CALMAR@10,F_CALMAR,10,"t=0.20,R=M",0.2,M,False,1.5585055762616997,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.17464700170738623,1.1610577379830251,-0.30019189671555147,1.370371946103551,0.9801308114943531,False,False,False,False,False,L4_DD,False,False,False,False,True
B136,W,F_DD@10,F_DD,10,"t=0.08,R=W",0.08,W,True,3.6299945183953914,0.1096813412205333,1.2444707398266623,-0.10857052373008103,0.10238881813349998,1.1671947371850586,-0.10857052373008103,1.2665404153908728,1.0717603858546292,False,True,False,True,True,L5_CAGR,True,False,False,False,True
B136,W,F_LEGS@10,F_LEGS,10,"t=0.10,R=M",0.1,M,False,2.7108640125898167,0.13052091034103186,1.1883824024585299,-0.20268617135667255,0.1320081736586458,1.195905904131179,-0.20268617135667277,1.352332469726482,1.0478365364796784,False,False,False,False,False,L4_DD,True,False,False,False,True
B136,W,F_GXS@10,F_GXS,10,"t=0.20,R=M",0.2,M,False,1.5585055762616997,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.17464700170738623,1.1610577379830251,-0.30019189671555147,1.370371946103551,0.9801308114943531,False,False,False,False,False,L4_DD,False,False,False,False,True
B136,W,F_GXDD@10,F_GXDD,10,"t=0.10,R=W",0.1,W,True,3.1033617880416666,0.12683314614348595,1.2380130521914539,-0.13457437685108253,0.12196919605142553,1.1819770644986514,-0.13457437685108253,1.2795741777982388,1.0871949770271614,True,True,True,False,False,none,True,True,True,True,False
B136,W,F_SHARPE@25,F_SHARPE,25,"t=0.20,R=M",0.2,M,False,1.5585055762616997,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.17464700170738623,1.1610577379830251,-0.30019189671555147,1.370371946103551,0.9801308114943531,False,False,False,False,False,L4_DD,False,False,False,False,True
B136,W,F_CALMAR@25,F_CALMAR,25,"t=0.20,R=M",0.2,M,False,1.5585055762616997,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.17464700170738623,1.1610577379830251,-0.30019189671555147,1.370371946103551,0.9801308114943531,False,False,False,False,False,L4_DD,False,False,False,False,True
B136,W,F_DD@25,F_DD,25,"t=0.08,R=W",0.08,W,True,3.6299945183953914,0.1096813412205333,1.2444707398266623,-0.10857052373008103,0.10238881813349998,1.1671947371850586,-0.10857052373008103,1.2665404153908728,1.0717603858546292,False,True,False,True,True,L5_CAGR,True,False,False,False,True
B136,W,F_LEGS@25,F_LEGS,25,"t=0.10,R=M",0.1,M,False,2.7108640125898167,0.13052091034103186,1.1883824024585299,-0.20268617135667255,0.1320081736586458,1.195905904131179,-0.20268617135667277,1.352332469726482,1.0478365364796784,False,False,False,False,False,L4_DD,True,False,False,False,True
B136,W,F_GXS@25,F_GXS,25,"t=0.20,R=M",0.2,M,False,1.5585055762616997,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.17464700170738623,1.1610577379830251,-0.30019189671555147,1.370371946103551,0.9801308114943531,False,False,False,False,False,L4_DD,False,False,False,False,True
B136,W,F_GXDD@25,F_GXDD,25,"t=0.10,R=W",0.1,W,True,3.1033617880416666,0.12683314614348595,1.2380130521914539,-0.13457437685108253,0.12196919605142553,1.1819770644986514,-0.13457437685108253,1.2795741777982388,1.0871949770271614,True,True,True,False,False,none,True,True,True,True,False
B136,W,F_SHARPE@50,F_SHARPE,50,"t=0.20,R=M",0.2,M,False,1.5585055762616997,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.17464700170738623,1.1610577379830251,-0.30019189671555147,1.370371946103551,0.9801308114943531,False,False,False,False,False,L4_DD,False,False,False,False,True
B136,W,F_CALMAR@50,F_CALMAR,50,"t=0.20,R=M",0.2,M,False,1.5585055762616997,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.17464700170738623,1.1610577379830251,-0.30019189671555147,1.370371946103551,0.9801308114943531,False,False,False,False,False,L4_DD,False,False,False,False,True
B136,W,F_DD@50,F_DD,50,"t=0.08,R=W",0.08,W,True,3.6299945183953914,0.1096813412205333,1.2444707398266623,-0.10857052373008103,0.10238881813349998,1.1671947371850586,-0.10857052373008103,1.2665404153908728,1.0717603858546292,False,True,False,True,True,L5_CAGR,True,False,False,False,True
B136,W,F_LEGS@50,F_LEGS,50,"t=0.10,R=M",0.1,M,False,2.7108640125898167,0.13052091034103186,1.1883824024585299,-0.20268617135667255,0.1320081736586458,1.195905904131179,-0.20268617135667277,1.352332469726482,1.0478365364796784,False,False,False,False,False,L4_DD,True,False,False,False,True
B136,W,F_GXS@50,F_GXS,50,"t=0.20,R=M",0.2,M,False,1.5585055762616997,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.17464700170738623,1.1610577379830251,-0.30019189671555147,1.370371946103551,0.9801308114943531,False,False,False,False,False,L4_DD,False,False,False,False,True
B136,W,F_GXDD@50,F_GXDD,50,"t=0.10,R=W",0.1,W,True,3.1033617880416666,0.12683314614348595,1.2380130521914539,-0.13457437685108253,0.12196919605142553,1.1819770644986514,-0.13457437685108253,1.2795741777982388,1.0871949770271614,True,True,True,False,False,none,True,True,True,True,False
B136,W,C_MEMO,C_MEMO,-1,"t=0.16,R=W",0.16,W,True,1.928880928823379,0.15363121068308483,1.1836768379269715,-0.18755462349374052,0.15941859088287735,1.2048539495603232,-0.18755462349374075,1.3439116099437811,1.0708483309642152,True,True,True,False,False,none,True,True,True,True,False
B136,W,C_ORACLE_OOS,C_ORACLE_OOS,-1,"t=0.12,R=D",0.12,D,True,3.73326867688893,0.14455763849951841,1.2910978936787845,-0.1380367462008234,0.1392844855960842,1.2274974086009172,-0.1380367462008233,1.2973853988845483,1.1589715457598677,True,True,True,False,False,none,True,True,True,True,False
B136,M,F_SHARPE@0,F_SHARPE,0,"t=0.20,R=M",0.2,M,False,0.9337441661472567,0.1626749659754536,1.082416560136597,-0.296669409852657,0.17383358282237338,1.1634631590850217,-0.29666940985265666,1.3655140359937123,0.9870813258844497,False,False,False,False,False,L4_DD,False,False,False,False,True
B136,M,F_CALMAR@0,F_CALMAR,0,"t=0.08,R=M",0.08,M,False,2.29170473939595,0.11146731877587457,1.1816366561124734,-0.1615343260675558,0.11091414675695299,1.1850971549164366,-0.1615343260675557,1.3651420916769887,1.0174715156280143,True,True,True,False,False,none,True,True,True,False,False
B136,M,F_DD@0,F_DD,0,"t=0.08,R=W",0.08,W,True,3.689160794265325,0.10959403102865406,1.2466267519380154,-0.10856630804032974,0.10204218744377846,1.1655539104713493,-0.1085663080403294,1.2611042017918,1.0735419302322362,False,True,False,True,True,L5_CAGR,True,False,False,False,True
B136,M,F_LEGS@0,F_LEGS,0,"t=0.10,R=M",0.1,M,False,1.9991079023564786,0.13048107802973363,1.2000101248389705,-0.19873936611768628,0.13163392871544466,1.2014348740561716,-0.19873936611768594,1.3515920012435318,1.0580567604119009,True,True,True,False,False,none,True,True,True,True,False
B136,M,F_GXS@0,F_GXS,0,"t=0.20,R=M",0.2,M,False,0.9337441661472567,0.1626749659754536,1.082416560136597,-0.296669409852657,0.17383358282237338,1.1634631590850217,-0.29666940985265666,1.3655140359937123,0.9870813258844497,False,False,False,False,False,L4_DD,False,False,False,False,True
B136,M,F_GXDD@0,F_GXDD,0,"t=0.10,R=W",0.1,W,True,3.0499197874567567,0.12686649600621314,1.2417137558222724,-0.13457135059340242,0.12167010268173462,1.1816842516401478,-0.1345713505934022,1.275458832417353,1.0903975589055874,True,True,True,False,False,none,True,True,True,True,False
B136,M,F_SHARPE@10,F_SHARPE,10,"t=0.20,R=M",0.2,M,False,0.9337441661472567,0.1626749659754536,1.082416560136597,-0.296669409852657,0.17383358282237338,1.1634631590850217,-0.29666940985265666,1.3655140359937123,0.9870813258844497,False,False,False,False,False,L4_DD,False,False,False,False,True
B136,M,F_CALMAR@10,F_CALMAR,10,"t=0.20,R=M",0.2,M,False,0.9337441661472567,0.1626749659754536,1.082416560136597,-0.296669409852657,0.17383358282237338,1.1634631590850217,-0.29666940985265666,1.3655140359937123,0.9870813258844497,False,False,False,False,False,L4_DD,False,False,False,False,True
B136,M,F_DD@10,F_DD,10,"t=0.08,R=W",0.08,W,True,3.689160794265325,0.10959403102865406,1.2466267519380154,-0.10856630804032974,0.10204218744377846,1.1655539104713493,-0.1085663080403294,1.2611042017918,1.0735419302322362,False,True,False,True,True,L5_CAGR,True,False,False,False,True
B136,M,F_LEGS@10,F_LEGS,10,"t=0.10,R=M",0.1,M,False,1.9991079023564786,0.13048107802973363,1.2000101248389705,-0.19873936611768628,0.13163392871544466,1.2014348740561716,-0.19873936611768594,1.3515920012435318,1.0580567604119009,True,True,True,False,False,none,True,True,True,True,False
B136,M,F_GXS@10,F_GXS,10,"t=0.20,R=M",0.2,M,False,0.9337441661472567,0.1626749659754536,1.082416560136597,-0.296669409852657,0.17383358282237338,1.1634631590850217,-0.29666940985265666,1.3655140359937123,0.9870813258844497,False,False,False,False,False,L4_DD,False,False,False,False,True
B136,M,F_GXDD@10,F_GXDD,10,"t=0.10,R=W",0.1,W,True,3.0499197874567567,0.12686649600621314,1.2417137558222724,-0.13457135059340242,0.12167010268173462,1.1816842516401478,-0.1345713505934022,1.275458832417353,1.0903975589055874,True,True,True,False,False,none,True,True,True,True,False
B136,M,F_SHARPE@25,F_SHARPE,25,"t=0.20,R=M",0.2,M,False,0.9337441661472567,0.1626749659754536,1.082416560136597,-0.296669409852657,0.17383358282237338,1.1634631590850217,-0.29666940985265666,1.3655140359937123,0.9870813258844497,False,False,False,False,False,L4_DD,False,False,False,False,True
B136,M,F_CALMAR@25,F_CALMAR,25,"t=0.20,R=M",0.2,M,False,0.9337441661472567,0.1626749659754536,1.082416560136597,-0.296669409852657,0.17383358282237338,1.1634631590850217,-0.29666940985265666,1.3655140359937123,0.9870813258844497,False,False,False,False,False,L4_DD,False,False,False,False,True
