target,lookback,gstar,vt_CAGR,vt_Sharpe,vt_MaxDD,vt_OOS_Sharpe,vt_Ebar,vt_turn,ct_CAGR,ct_Sharpe,ct_MaxDD,ct_OOS_Sharpe,ct_Ebar,ct_turn,dSharpe,dCAGR,dMaxDD,dOOS_Sharpe
0.05,21,0.628193406997458,0.061242081603662735,1.1104687378964726,-0.07190405811492961,1.2258252197915378,0.44612859829846435,3.6367837664955793,0.07201076617454683,1.1998416766951188,-0.10146696999237459,1.2749562215198755,0.44630376266834476,1.4930852031838768,-0.08937293879864616,-0.01076868457088409,0.029562911877444975,-0.04913100172833773
0.05,42,0.6078435357660319,0.0646732734687765,1.1886264485184694,-0.07625142708171884,1.2955350240271728,0.4316765849107035,2.4680596556120964,0.06965590572732339,1.1998442875596869,-0.09826011077024932,1.2750012976280292,0.43185560098682935,1.4459731912110567,-0.011217839041217426,-0.004982632258546893,0.022008683688530484,0.020533726399143637
0.05,63,0.5980322784855808,0.062432819451972765,1.154517605285367,-0.08608335288900126,1.2383595570855577,0.42470885425750526,2.075956088205958,0.06852102418530581,1.199845252035926,-0.09671206856455461,1.2750227168623869,0.4248895085492495,1.4232440432250757,-0.045327646750559,-0.006088204733333047,0.010628715675553346,-0.03666315977682921
0.05,126,0.5796546688338983,0.06024748582529682,1.1150230281313331,-0.09649011191812029,1.1214128835827544,0.4116574959613895,1.6594120736108329,0.06639608177027245,1.1998465225307546,-0.09380904210677443,1.275062222301897,0.41184083448312253,1.380642702920303,-0.0848234943994215,-0.006148595944975632,-0.0026810698113458598,-0.15364933871914266
0.05,252,0.5727091489906949,0.06398520573222477,1.183335459766472,-0.09430841727452288,1.2347619186832552,0.4067249465306136,1.4414874430205733,0.06559327472360077,1.1998468142047964,-0.09271074776230481,1.2750769525473422,0.4069091687091174,1.3645330020241728,-0.01651135443832441,-0.0016080689913759993,-0.0015976695122180695,-0.04031503386408697
0.06,21,0.725252062351,0.07162057437292879,1.1183490098992177,-0.07974170788278323,1.2386305294499982,0.5150574367473923,3.7672066732935106,0.08325950015887296,1.1998165943869672,-0.11668801898430248,1.274727785380792,0.5152058791544649,1.7174081645442918,-0.08146758448774949,-0.011638925785944165,0.03694631110151925,-0.036097255930793715
0.06,42,0.7094426197193759,0.07505325240060112,1.1761154369361622,-0.09116425711868148,1.2753282574308287,0.5038299319653261,2.6712957888374165,0.0814253571149548,1.1998221374954081,-0.11421708863771296,1.274766488095805,0.5039836616298177,1.6808971495407614,-0.023706700559245952,-0.006372104714353677,0.02305283151903148,0.0005617693350237207
0.06,63,0.7027828260835434,0.07383912178033247,1.1606527808361624,-0.10286483492419429,1.2491142695183697,0.499100298755847,2.285248062638211,0.08065293210471647,1.1998243025540825,-0.1131752248096759,1.2747826346928965,0.4992561473920168,1.6655145885428428,-0.039171521717920044,-0.006813810324383995,0.010310389885481608,-0.025668365174526864
0.06,126,0.6899789753768606,0.07243567907503201,1.128055343956285,-0.1152332054029721,1.1367683068702175,0.4900072966565456,1.9243218379025144,0.07916825937844396,1.1998281540992186,-0.11117055723925562,1.274813368028588,0.4901670383153316,1.635937969837663,-0.07177281014293357,-0.00673258030341195,-0.004062648163716487,-0.13804506115837056
0.06,252,0.6819156509917185,0.0757009687328214,1.1828198578072766,-0.11263864217708786,1.2381492944072485,0.48428090799105,1.7006395481097303,0.07823352242444481,1.1998303965856818,-0.10990700721223612,1.2748325088611885,0.48444297898370603,1.617307739420849,-0.017010538778405193,-0.002532553691623418,-0.002731634964851737,-0.03668321445393996
