panel,cost,key,share,instr,dial,base_nfail,treat_nfail,fixed,zmin,m_H1,m_H2,m_OOS,m_DD,m_CAGR,cleared_H1,cleared_H2,cleared_OOS,cleared_DD,cleared_CAGR
u56,25.0,NONE,0.05,SLOW,MILD,4,2,False,-1.6560914852303477,0.0966659717069075,0.04774634506001507,-0.024507842973114036,-0.15075175963297793,0.13574416021462488,True,True,False,False,True
u56,25.0,NONE,0.05,SLOW,STRONG,4,3,False,-2.696617733575116,0.16404380468808955,-0.2879566782807361,-0.2846564514530383,-0.24546945142791932,0.09614565410340725,True,False,False,False,True
u56,10.0,NONE,0.1,GUP,MILD,1,1,False,-0.9099633725095274,0.11378374809515746,0.14419207649414445,0.10176090485131672,-0.08283273045648798,0.12649350970341178,True,True,True,False,True
u56,10.0,NONE,0.1,GUP,STRONG,1,1,False,-1.2066008058265798,0.11435217528675234,0.1453840939779547,0.10300731950498343,-0.1098352333039293,0.15160292765184524,True,True,True,False,True
u56,10.0,NONE,0.1,GDN,MILD,1,0,True,0.03837372033077441,0.11178119196253722,0.14034131166722663,0.09775823585173704,0.0034931076665268845,0.049762600774147736,True,True,True,True,True
u56,10.0,NONE,0.1,GDN,STRONG,1,0,True,0.2298957833256166,0.11062857984033359,0.13824514499856366,0.09558994962208978,0.04979546867808449,0.010849746251138215,True,True,True,True,True
u56,10.0,NONE,0.1,WIDE,MILD,1,1,False,-0.21713108504448048,-0.06127037375609934,0.15305932003274714,0.10498459693146134,0.008128811233076627,0.048544617812973034,False,True,True,True,True
u56,10.0,NONE,0.1,WIDE,STRONG,1,1,False,-0.18875800756888148,-0.05326401639282918,0.12538246522930874,0.10696702127830549,0.026921508142594197,0.02416203898699021,False,True,True,True,True
u56,10.0,NONE,0.1,SLOW,MILD,1,1,False,-0.8324359279606458,0.28948965465252796,0.08779245526736301,0.03947602917468451,-0.07577551242848368,0.10692790042860356,True,True,True,False,True
u56,10.0,NONE,0.1,SLOW,STRONG,1,3,False,-0.9444379481675871,0.3108869989609634,-0.2270248748252186,-0.24110791387799724,-0.08597090427683696,0.07263801798037439,True,False,False,False,True
u56,25.0,NONE,0.1,GUP,MILD,4,4,False,-1.0072585640673113,-0.04732956510307562,-0.00396618245635727,-0.045438509229680846,-0.09168937965852375,0.08327134186062424,False,False,False,False,True
u56,25.0,NONE,0.1,GUP,STRONG,4,4,False,-1.3106904854169772,-0.04673550660593817,-0.0028410707068016183,-0.04425301604249343,-0.1193103755275503,0.10268746244549154,False,False,False,False,True
u56,25.0,NONE,0.1,GDN,MILD,4,4,False,-0.17646087244288458,-0.049793992443265545,-0.007937372041107116,-0.049573828172559065,-0.003120402846808923,0.022529675984495623,False,False,False,False,True
u56,25.0,NONE,0.1,GDN,STRONG,4,4,False,-0.19052969324619914,-0.05136827371627517,-0.010293542484340779,-0.052009143730464835,0.04454462913078805,-0.008991895349818368,False,False,False,True,False
u56,25.0,NONE,0.1,WIDE,MILD,4,2,False,-0.8054581850697788,-0.2272853932177653,0.013803727736778515,-0.036621977277508155,0.005575853186946311,0.019570039425714447,False,True,False,True,True
u56,25.0,NONE,0.1,WIDE,STRONG,4,4,False,-0.775183432531647,-0.21874241834613528,-0.019551507576736515,-0.040647864231705744,0.025953054067394343,-0.00046218518796348196,False,False,False,True,False
u56,25.0,NONE,0.1,SLOW,MILD,4,2,False,-0.8457464517578287,0.22140482928367733,0.028007628713593413,-0.02103797165376653,-0.07698715133971379,0.09161749069050151,True,True,False,False,True
u56,25.0,NONE,0.1,SLOW,STRONG,4,3,False,-1.0137248816592208,0.28153172126275916,-0.25698755957409203,-0.2719028061728458,-0.09227799977040752,0.06549655271564625,True,False,False,False,True
u56,10.0,NONE,0.15,GUP,MILD,1,2,False,-0.3034756972286304,-0.06007737724185547,0.15483288900532743,0.10683270994379146,-0.027624980727859683,0.07871130182504726,False,True,True,False,True
u56,10.0,NONE,0.15,GUP,STRONG,1,2,False,-0.5592988104539547,-0.059340764906811394,0.1559665016674503,0.10801820763194225,-0.05091221142583047,0.09856150556889876,False,True,True,False,True
u56,10.0,NONE,0.15,GDN,MILD,1,1,False,-0.22170356862260115,-0.0625606439989238,0.1511986114822017,0.10305072185312758,0.044888599430219944,0.01798446418298061,False,True,True,True,True
u56,10.0,NONE,0.15,GDN,STRONG,1,2,False,-0.2730424719422649,-0.06394183611063886,0.14926830767460875,0.10104699383677418,0.08267122679005834,-0.012886019454133257,False,True,True,True,False
u56,10.0,NONE,0.15,WIDE,MILD,1,1,False,-0.07350040968269844,-0.02074045534089608,0.12182676230394174,0.11136217767053536,0.030975189987928475,0.030590276465915278,False,True,True,True,True
u56,10.0,NONE,0.15,WIDE,STRONG,1,0,True,0.11628362917723632,0.10409637381459491,0.18838822100980435,0.19722062251536554,0.010585140900316148,0.02694252963823851,True,True,True,True,True
u56,10.0,NONE,0.15,SLOW,MILD,1,1,False,-0.4314610496320747,0.23940120491583683,0.1180577063371,0.06710531047302104,-0.0392753136074967,0.07873384229546565,True,True,True,False,True
u56,10.0,NONE,0.15,SLOW,STRONG,1,3,False,-0.5581079646738704,0.3244712788643621,-0.15521077906566982,-0.17007160584453007,-0.05080381035113124,0.06187275693579697,True,False,False,False,True
u56,25.0,NONE,0.15,GUP,MILD,2,3,False,-0.8006292177182245,-0.22592274800082124,0.015734724605160788,-0.034615617907352014,-0.030278120170540768,0.043155553950836256,False,True,False,False,True
u56,25.0,NONE,0.15,GUP,STRONG,2,3,False,-0.7978987519172347,-0.22515226108449315,0.016898204368653524,-0.033396552220491316,-0.0535582453126644,0.058463348361174616,False,True,False,False,True
u56,25.0,NONE,0.15,GDN,MILD,2,3,False,-0.8110857902794693,-0.2288733992578902,0.011653025836169562,-0.03884498901128841,0.042573351653873104,-0.004679909986628261,False,True,False,True,False
u56,25.0,NONE,0.15,GDN,STRONG,2,3,False,-0.8174522193121543,-0.2306698877074569,0.009327840970668966,-0.04124372721039282,0.0807235624120416,-0.02950247627073488,False,True,False,True,False
u56,25.0,NONE,0.15,WIDE,MILD,2,3,False,-0.6486226369592945,-0.18302930409536466,-0.02295640932950005,-0.03373025687268416,0.030112195905437122,0.005268210693062714,False,False,False,True,True
u56,25.0,NONE,0.15,WIDE,STRONG,2,1,False,-0.18998203883260253,-0.05360941536231334,0.05403781484867798,0.062083316376615905,0.009336765107313294,0.00602011794358337,False,True,True,True,True
u56,25.0,NONE,0.15,SLOW,MILD,2,1,False,-0.44109125702551355,0.17066136348875538,0.056813520736433865,0.004101740954654098,-0.04015193831279762,0.06546382454372035,True,True,True,False,True
u56,25.0,NONE,0.15,SLOW,STRONG,2,3,False,-0.6342693605029786,0.2927697274247386,-0.18644693681566438,-0.2026972816065754,-0.05080381035113135,0.0552190772201967,True,False,False,False,True
u56,10.0,NONE,0.2,GUP,MILD,1,2,False,-0.23009078647031372,-0.06492736165336699,0.16859984113908932,0.13194592808101635,-0.019539259710016577,0.07066712238804673,False,True,True,False,True
u56,10.0,NONE,0.2,GUP,STRONG,1,2,False,-0.46035725496297164,-0.06445722154728661,0.1695197283265747,0.13292073510770697,-0.04190569595001725,0.08969889544874154,False,True,True,False,True
u56,10.0,NONE,0.2,GDN,MILD,1,1,False,-0.2360058849404893,-0.06659649297096504,0.1655982210902016,0.1287780608951411,0.050259583999795576,0.012517472221348025,False,True,True,True,True
u56,10.0,NONE,0.2,GDN,STRONG,1,2,False,-0.3604950504460935,-0.06757236945643441,0.16397767563726873,0.12707174788349718,0.0866978201124542,-0.017013273430037557,False,True,True,True,False
u56,10.0,NONE,0.2,WIDE,MILD,1,1,False,-0.18875800756888148,-0.05326401639282918,0.12538246522930874,0.10696702127830549,0.026921508142594197,0.02416203898699021,False,True,True,True,True
u56,10.0,NONE,0.2,WIDE,STRONG,1,0,True,0.11119640017501814,0.09924720363912731,0.1743139966683106,0.19252187028365297,0.010122057350536506,0.019880336563422474,True,True,True,True,True
u56,10.0,NONE,0.2,SLOW,MILD,1,1,False,-0.39557292976909875,0.2651108093616267,0.17034963099243028,0.14224635182929546,-0.03600846677716574,0.07861259210389415,True,True,True,False,True
u56,10.0,NONE,0.2,SLOW,STRONG,1,3,False,-0.5307815507312588,0.37694704346703467,-0.07738845755399215,-0.08678226455635418,-0.04831632398757757,0.06700771000000272,True,False,False,False,True
u56,25.0,NONE,0.2,GUP,MILD,3,3,False,-0.8311586880619402,-0.23453759952312636,0.026315611134322126,-0.011674524385525409,-0.04273168865331001,0.036438231193157145,False,True,False,False,True
u56,25.0,NONE,0.2,GUP,STRONG,3,3,False,-0.8293399159123378,-0.2340243756825119,0.02723666356487653,-0.01069937163854906,-0.06735370718285227,0.051113258799282746,False,True,False,False,True
u56,25.0,NONE,0.2,GDN,MILD,3,3,False,-0.8387514796079991,-0.23668014477768484,0.02295657643225424,-0.015198181829854995,0.034247805655306496,-0.00932990111389731,False,True,False,True,False
u56,25.0,NONE,0.2,GDN,STRONG,3,3,False,-0.8437062796372612,-0.23807829764749355,0.020985425384433043,-0.017257815296774948,0.07449428373399869,-0.03304295762868359,False,True,False,True,False
u56,25.0,NONE,0.2,WIDE,MILD,3,4,False,-0.775183432531647,-0.21874241834613528,-0.019551507576736515,-0.040647864231705744,0.025953054067394343,-0.00046218518796348196,False,False,False,True,False
u56,25.0,NONE,0.2,WIDE,STRONG,3,1,False,-0.17866840647588803,-0.0504169176925624,0.03901233595935483,0.05632591775501572,0.008702704687782115,0.00042218221266077105,False,True,True,True,True
u56,25.0,NONE,0.2,SLOW,MILD,3,1,False,-0.40389348579287765,0.19731505066293942,0.1095700407767638,0.07994223408816681,-0.036765875696235795,0.06605931185698244,True,True,True,False,True
u56,25.0,NONE,0.2,SLOW,STRONG,3,3,False,-0.5307815507312612,0.3444928742690144,-0.10847702254140401,-0.11925533077429518,-0.04831632398757779,0.06059279140823082,True,False,False,False,True
u56,10.0,NONE,0.27,GUP,MILD,1,2,False,-0.18567383151740097,-0.05239371898992573,0.12637376623257834,0.1080449056328191,-0.006051324253111945,0.04966930895315269,False,True,True,False,True
u56,10.0,NONE,0.27,GUP,STRONG,1,2,False,-0.30374300025200374,-0.05186696202309227,0.12698763895017007,0.10871582225223475,-0.027649312959193595,0.06648819709832698,False,True,True,False,True
u56,10.0,NONE,0.27,GDN,MILD,1,2,False,-0.19219313037998356,-0.05423334447632866,0.12431262483680006,0.10580942078772759,0.06059314136715943,-0.0016302762558225714,False,True,True,True,False
u56,10.0,NONE,0.27,GDN,STRONG,1,2,False,-0.5859383114908279,-0.05528954606143155,0.12316879323354468,0.10457502276146957,0.09496643627442913,-0.027652886479834327,False,True,True,True,False
u56,10.0,NONE,0.27,WIDE,MILD,1,0,True,0.11628362917723632,0.10409637381459491,0.18838822100980435,0.19722062251536554,0.010585140900316148,0.02694252963823851,True,True,True,True,True
u56,10.0,NONE,0.27,WIDE,STRONG,1,0,True,0.26098219785335136,0.07915363061673542,0.25833689914140534,0.27158636307354966,0.023756855167818447,0.01449500905226564,True,True,True,True,True
u56,10.0,NONE,0.27,SLOW,MILD,1,1,False,-0.3278929967334001,0.252279611047978,0.2615297358722172,0.24872424350622413,-0.02984765435347614,0.06544824619277889,True,True,True,False,True
u56,10.0,NONE,0.27,SLOW,STRONG,1,2,False,-0.4648009070177341,0.2791706389374323,-0.014278217480327204,0.011859598701354557,-0.04231019556397364,0.05010128940732417,True,False,True,False,True
u56,25.0,NONE,0.27,GUP,MILD,4,4,False,-0.771677614635316,-0.21775314141793767,-0.0183705969377157,-0.03939156922020115,-0.007159943895523435,0.019542914820674162,False,False,False,False,True
u56,25.0,NONE,0.27,GUP,STRONG,4,4,False,-0.7697935828806592,-0.21722150252453587,-0.017696439258956254,-0.03866811895070088,-0.028849420533089698,0.03257837462854385,False,False,False,False,True
u56,25.0,NONE,0.27,GDN,MILD,4,4,False,-0.779528835965289,-0.2199686107747585,-0.02092018345757074,-0.042093735233129204,0.05977953409191494,-0.02095340665847989,False,False,False,True,False
u56,25.0,NONE,0.27,GDN,STRONG,4,4,False,-0.8871487850872798,-0.22140057114010203,-0.022464167106393318,-0.043720994250075806,0.09432622269693736,-0.04186827207513211,False,False,False,True,False
u56,25.0,NONE,0.27,WIDE,MILD,4,1,False,-0.18998203883260253,-0.05360941536231334,0.05403781484867798,0.062083316376615905,0.009336765107313294,0.00602011794358337,False,True,True,True,True
u56,25.0,NONE,0.27,WIDE,STRONG,4,2,False,-0.21663003133690395,-0.06112898567281866,0.12912681627666867,0.14309924929288653,0.022315822528932383,-0.0023895821899163616,False,True,True,True,False
u56,25.0,NONE,0.27,SLOW,MILD,4,1,False,-0.33564914888793546,0.18496333854043934,0.20006485224801096,0.1862186399891842,-0.030553686354549248,0.054379675496291635,True,True,True,False,True
u56,25.0,NONE,0.27,SLOW,STRONG,4,3,False,-0.46480090701773286,0.24353893395472703,-0.04394178207193067,-0.018921173510352607,-0.04231019556397353,0.044230953901775005,True,False,False,False,True
u56,10.0,NONE,0.35,GUP,MILD,0,1,False,-0.26852753597474427,0.06362903435276224,0.17705397941131562,0.1704557037570017,-0.02444369705365035,0.053938305496649686,True,True,True,False,True
u56,10.0,NONE,0.35,GUP,STRONG,0,1,False,-0.5245201147007895,0.06371954814621772,0.17735447781172897,0.17078277927053265,-0.04774635396608973,0.07150458654187186,True,True,True,False,True
u56,10.0,NONE,0.35,GDN,MILD,0,0,False,0.015789430165163893,0.06310073594683774,0.17592473881710846,0.16924090992056462,0.04771162499782833,0.0007451694340102621,True,True,True,True,True
u56,10.0,NONE,0.35,GDN,STRONG,0,1,False,-0.5517411378549475,0.06269799784486241,0.17524082368482163,0.16851136345876683,0.0850686065498889,-0.026038978425114157,True,True,True,True,False
u56,10.0,NONE,0.35,WIDE,MILD,0,0,False,0.21114150677721893,0.1115488260319194,0.2323740614790456,0.2486861744338552,0.019219924721608495,0.02128827206553352,True,True,True,True,True
u56,10.0,NONE,0.35,WIDE,STRONG,0,0,False,0.18182058472922122,0.08949219972041578,0.25557325049889046,0.2831825403913376,0.029387556580816043,0.008580875990889969,True,True,True,True,True
u56,10.0,NONE,0.35,SLOW,MILD,0,1,False,-0.20981124812021912,0.18814989350076583,0.3391079220502832,0.33644133734560555,-0.01909883308198701,0.05608017324760761,True,True,True,False,True
u56,10.0,NONE,0.35,SLOW,STRONG,0,1,False,-0.5627337132275324,0.21402313006444074,0.08779329440576078,0.11366389312181624,-0.051224885962172895,0.046193573607694716,True,True,True,False,True
u56,25.0,NONE,0.35,GUP,MILD,1,2,False,-0.33747269916005734,-0.09522855009811504,0.04102251024602832,0.03258278708731388,-0.0259184669477851,0.027179719974906535,False,True,True,False,True
u56,25.0,NONE,0.35,GUP,STRONG,1,2,False,-0.542065191714297,-0.0951247992634291,0.041382068003281036,0.03296606225727472,-0.04934345850788047,0.041363557164174725,False,True,True,False,True
u56,25.0,NONE,0.35,GDN,MILD,1,2,False,-0.3472066514608478,-0.09615976769052514,0.03940520373284495,0.03088494011602816,0.046635462257675675,-0.016386138147309937,False,True,True,True,False
u56,25.0,NONE,0.35,GDN,STRONG,1,2,False,-0.8185937491067296,-0.09695885439634289,0.038317127905099446,0.029751975492174343,0.08422426728531784,-0.03863287239155844,False,True,True,True,False
u56,25.0,NONE,0.35,WIDE,MILD,1,1,False,-0.11851508531665665,-0.033442763718515955,0.09998668749992556,0.11650003684985089,0.01789628969301693,0.002841313532549017,False,True,True,True,True
u56,25.0,NONE,0.35,WIDE,STRONG,1,2,False,-0.13355420312027208,-0.03744849443104914,0.13116917807907735,0.16027239864251197,0.027779283050693993,-0.006302983002413609,False,True,True,True,False
u56,25.0,NONE,0.35,SLOW,MILD,1,1,False,-0.21864259834602162,0.12241058533969384,0.27880930620045563,0.2754087811590601,-0.0199027389038261,0.046013241847193576,True,True,True,False,True
u56,25.0,NONE,0.35,SLOW,STRONG,1,1,False,-0.5627337132275263,0.1774298788698111,0.05763342314357345,0.08240824880240527,-0.05122488596217234,0.04055232073784054,True,True,True,False,True
u56,10.0,NONE,0.53,GUP,MILD,0,1,False,-0.1654274904233033,0.11158280303595391,0.23269485529404388,0.24900115486387342,-0.015058639873093638,0.0468505116282284,True,True,True,False,True
u56,10.0,NONE,0.53,GUP,STRONG,0,1,False,-0.4117986926265038,0.11154739720009854,0.23285588204221497,0.24915531849563688,-0.03748547594239371,0.06384262622260006,True,True,True,False,True
u56,10.0,NONE,0.53,GDN,MILD,0,1,False,-0.09166792923902606,0.11142372907497611,0.23197344145237275,0.2482871318427463,0.05427323306165932,-0.0043261940572526525,True,True,True,True,False
u56,10.0,NONE,0.53,GDN,STRONG,0,1,False,-0.6347298581913032,0.11121970262491121,0.2314986843501755,0.24780879463097072,0.09010523423738581,-0.02995556421164347,True,True,True,True,False
u56,10.0,NONE,0.53,WIDE,MILD,0,0,False,0.18252123155181996,0.06414258555359831,0.251906529893661,0.2710031894460493,0.0276245781983242,0.00861394245312297,True,True,True,True,True
u56,10.0,NONE,0.53,WIDE,STRONG,0,1,False,-0.049925614509882504,0.11063713335460224,0.20626197097651333,0.23557354432953914,0.04355636322244427,-0.002356199148277338,True,True,True,True,False
u56,10.0,NONE,0.53,SLOW,MILD,0,0,False,0.07948044495523525,0.2432523723359713,0.3976222189507729,0.42519934524028236,0.007234997003651156,0.04641172167265706,True,True,True,True,True
u56,10.0,NONE,0.53,SLOW,STRONG,0,1,False,-0.7571294981700194,0.17885170182844556,0.18037635034157617,0.21620611779152477,-0.06892047035873039,0.037215369069276805,True,True,True,False,True
u56,25.0,NONE,0.53,GUP,MILD,1,2,False,-0.18215051060644424,-0.03317874094203743,0.10053669456199887,0.11703598248506208,-0.016580913697619493,0.024277641605049527,False,True,True,False,True
u56,25.0,NONE,0.53,GUP,STRONG,1,2,False,-0.429917845641263,-0.03314276642297187,0.10077904746589539,0.11726371651829393,-0.039134837843227466,0.03842643402046264,False,True,True,False,True
u56,25.0,NONE,0.53,GDN,MILD,1,2,False,-0.39841404409792314,-0.033924939248813235,0.09925152984200092,0.11577213718929946,0.05316788286338803,-0.018802829781482955,False,True,True,True,False
u56,25.0,NONE,0.53,GDN,STRONG,1,2,False,-0.8604589537448902,-0.0345945952645349,0.09834546637659192,0.1148639579695443,0.08924028237244486,-0.04060866699076893,False,True,True,True,False
u56,25.0,NONE,0.53,WIDE,MILD,1,2,False,-0.23429906430384254,-0.06611485977542075,0.12553775358537567,0.14613888496815075,0.026007982529844043,-0.006810272625106362,False,True,True,True,False
u56,25.0,NONE,0.53,WIDE,STRONG,1,2,False,-0.3363523999717605,-0.012847553156728253,0.07941287530480057,0.11112400744246964,0.0411681087117427,-0.015873880494302717,False,True,True,True,False
u56,25.0,NONE,0.53,SLOW,MILD,1,0,True,0.06964108446101912,0.18150249299545085,0.3418873248742852,0.36975861595267256,0.0063393333755273895,0.03811817316919586,True,True,True,True,True
u56,25.0,NONE,0.53,SLOW,STRONG,1,1,False,-0.7571294981700255,0.1458717835712383,0.1524445322759258,0.18782728394997494,-0.06892047035873095,0.03258332946169251,True,True,True,False,True
u56,10.0,NONE,0.75,GUP,MILD,0,1,False,-0.0670964416010032,0.07439077309434128,0.26105905445329414,0.27677426645767367,-0.006107697990522354,0.03514651277061731,True,True,True,False,True
u56,10.0,NONE,0.75,GUP,STRONG,0,1,False,-0.3045081235509678,0.07435741115622385,0.261028880886219,0.276755784880396,-0.02771896109438643,0.0508539371225295,True,True,True,False,True
u56,10.0,NONE,0.75,GDN,MILD,0,1,False,-0.2570712593681985,0.07426110728929525,0.2609141098627247,0.27659046975296386,0.06057587396871966,-0.012132270945809487,True,True,True,True,False
u56,10.0,NONE,0.75,GDN,STRONG,0,1,False,-0.7586039206618156,0.07408790988983804,0.2607274577681423,0.2763807258644192,0.094960661105575,-0.035801700776049716,True,True,True,True,False
u56,10.0,NONE,0.75,WIDE,MILD,0,1,False,-0.009616501289413156,0.10332807554955903,0.21250591272296993,0.2436234127382214,0.03730632825651137,-0.0004538430296744389,True,True,True,True,False
u56,10.0,NONE,0.75,WIDE,STRONG,0,1,False,-0.05608469825297643,0.1106017093079078,0.2019382110225657,0.2312734276763212,0.043556363222444605,-0.002646872142733403,True,True,True,True,False
u56,10.0,NONE,0.75,SLOW,MILD,0,0,False,0.1380810236425792,0.207328419586711,0.3276412094740554,0.3486578755116546,0.012569328126909807,0.028360935733830472,True,True,True,True,True
u56,10.0,NONE,0.75,SLOW,STRONG,0,1,False,-0.7209107069348536,0.20733233025210918,0.11191052790271327,0.14300358203662344,-0.06562352296230001,0.023573788398201345,True,True,True,False,True
u56,25.0,NONE,0.75,GUP,MILD,2,2,False,-0.220614561326235,-0.06225334629413959,0.13604936878651652,0.151665995274901,-0.00790864034373251,0.015606823897757027,False,True,True,False,True
u56,25.0,NONE,0.75,GUP,STRONG,2,2,False,-0.32587396106220545,-0.062179241223415005,0.1361742027058176,0.1517941584850392,-0.029663864277318597,0.028880137530989614,False,True,True,False,True
u56,25.0,NONE,0.75,GDN,MILD,2,2,False,-0.5236086769997969,-0.06302720470266887,0.13513911438327397,0.15074575040836924,0.059270868189285175,-0.024711289603322473,False,True,True,True,False
u56,25.0,NONE,0.75,GDN,STRONG,2,2,False,-0.955129410998018,-0.06367177259019885,0.13442801684147376,0.15002541709170092,0.09394130732291783,-0.04507656293830287,False,True,True,True,False
u56,25.0,NONE,0.75,WIDE,MILD,2,2,False,-0.30032711726375455,-0.02053074116894804,0.08732224670237021,0.12071703045124182,0.03564393751578743,-0.01417369630495735,False,True,True,True,False
u56,25.0,NONE,0.75,WIDE,STRONG,2,2,False,-0.3425880224678971,-0.012886642446785834,0.07486381541680598,0.10657610163308695,0.04116810871174248,-0.016168165673536072,False,True,True,True,False
u56,25.0,NONE,0.75,SLOW,MILD,2,0,True,0.126868931757195,0.15201616806204654,0.27270876094777485,0.29389807259094847,0.011548706623833116,0.021215431984100808,True,True,True,True,True
u56,25.0,NONE,0.75,SLOW,STRONG,2,1,False,-0.7209107069348524,0.1789477950351791,0.08482791615411778,0.11580170179282412,-0.0656235229622999,0.01967270903478402,True,True,True,False,True
u56,10.0,NONE,1.0,GUP,MILD,0,1,False,-0.007045181364754625,0.09153071467683127,0.23219454286915353,0.26264166382261245,-0.0006413132952751699,0.025313035850531462,True,True,True,False,True
u56,10.0,NONE,1.0,GUP,STRONG,0,1,False,-0.23922007845747484,0.09150044747381603,0.2320593539613921,0.26249302712657985,-0.02177587898290978,0.03993012410710983,True,True,True,False,True
u56,10.0,NONE,1.0,GDN,MILD,0,1,False,-0.3956108327964268,0.09145239791661719,0.23241764526068664,0.26289062813056885,0.06445973501362867,-0.018670534482849832,True,True,True,True,False
u56,10.0,NONE,1.0,GDN,STRONG,0,1,False,-0.8622025034187343,0.09132870669928217,0.2324391375049194,0.26291790155427186,0.09796526271575856,-0.04069095241272758,True,True,True,True,False
u56,10.0,NONE,1.0,WIDE,MILD,0,1,False,-0.05608469825297643,0.1106017093079078,0.2019382110225657,0.2312734276763212,0.043556363222444605,-0.002646872142733403,True,True,True,True,False
u56,10.0,NONE,1.0,WIDE,STRONG,0,1,False,-0.05608469825297643,0.1106017093079078,0.2019382110225657,0.2312734276763212,0.043556363222444605,-0.002646872142733403,True,True,True,True,False
u56,10.0,NONE,1.0,SLOW,MILD,0,0,False,0.2501271874314009,0.1769656182195486,0.3444550511225647,0.37233314758041514,0.02276873830559345,0.01978026895478202,True,True,True,True,True
u56,10.0,NONE,1.0,SLOW,STRONG,0,1,False,-0.6691290115827775,0.2346689922631623,0.10925418770504447,0.14092785608615122,-0.06090990553190878,0.015183354079213784,True,True,True,False,True
u56,25.0,NONE,1.0,GUP,MILD,2,2,False,-0.11523655536530321,-0.0325176232419746,0.10695722419736298,0.13967947338090025,-0.0026682165707874184,0.007947663214424971,False,True,True,False,True
u56,25.0,NONE,1.0,GUP,STRONG,2,2,False,-0.26330861863132515,-0.032328681837615836,0.10708900917398279,0.13978339641316972,-0.02396862609294792,0.02043301145875398,False,True,True,False,True
u56,25.0,NONE,1.0,GDN,MILD,2,2,False,-0.6335315424564277,-0.033484317521770834,0.10616374152171537,0.13894537141113894,0.06299836753858468,-0.02989901066610179,False,True,True,True,False
u56,25.0,NONE,1.0,GDN,STRONG,2,2,False,-1.0379845295789272,-0.034166356415784915,0.10557376303456356,0.13837349851852399,0.09682653693184684,-0.048986843497636046,False,True,True,True,False
u56,25.0,NONE,1.0,WIDE,MILD,2,2,False,-0.3425880224678971,-0.012886642446785834,0.07486381541680598,0.10657610163308695,0.04116810871174248,-0.016168165673536072,False,True,True,True,False
u56,25.0,NONE,1.0,WIDE,STRONG,2,2,False,-0.3425880224678971,-0.012886642446785834,0.07486381541680598,0.10657610163308695,0.04116810871174248,-0.016168165673536072,False,True,True,True,False
