panel,cost,Lmin,Lmax,band_raw,band_sat,band_pow,shrink_sat,shrink_pow,band_sat_ctl,band_pow_ctl,shrink_sat_ctl,shrink_pow_ctl,band_law,shrink_law
U56,0.0,1936.0,2881.0,0.03942405142174642,0.035276900611787024,0.029640697002169605,0.8948065797298597,0.751842997694035,0.03686052296006821,0.02986729833050443,0.9349755195311014,0.7575907917477387,0.0303827477845445,0.7706652839790405
U56,10.0,1936.0,2881.0,0.036877813550444116,0.03743629874856888,0.03042456253996932,1.0151442058071265,0.8250099344515754,0.0346139609039214,0.030167447918418806,0.9386120697360202,0.8180378665116251,0.03045710805846806,0.8258924574475286
U56,25.0,1936.0,2881.0,0.026038218769338407,0.04214970658779164,0.02771395673674789,1.618763055997728,1.0643568587488315,0.035326055244290805,0.027137023351687037,1.3567001474728138,1.0421996831689018,0.027900558218819316,1.0715233044924688
B136,0.0,1934.0,2879.0,0.03218095263182857,0.023737939760775408,0.017102653180098217,0.7376394363570642,0.5314526694024229,0.024678612108770696,0.018252804713914113,0.7668701542527463,0.5671928026102365,0.016491653038248684,0.5124662786376813
B136,10.0,1934.0,2879.0,0.016108030048461557,0.015348556171442651,0.010000787988882313,0.9528512254612139,0.620857296565415,0.010321812442487394,0.009864598799592561,0.6407867635852348,0.6124025576010586,0.009882790707285032,0.6135319264709788
B136,25.0,1934.0,2879.0,0.03481564404460783,0.06705641613737942,0.040690021628101654,1.9260426735597032,1.1687281032620631,0.06842291758791907,0.03871313881054521,1.965292312279263,1.1119466513657963,0.039063878926799786,1.1220208615629477
