panel,gross,kind,devices,tier,turnover_yr,mean_names_in,mean_risk_gross,mean_gross,mean_sweep_w,max_name_w,max_row_sum,n_trades,median_trade,acting_reb,sched_reb,lev_events,cut,dgross_rel
U56,0.75,NONE,NONE,-,3.506382942083227,37.55662921348315,0.6560925471605975,1.0,0.34390745283940255,0.027381432403730484,1.0000000000000009,35526,0.00039700050642422005,978,978,0,0.0,0.0
U56,0.75,SINGLE,HOLD,MILD,3.5334145848268474,37.70629213483146,0.6595774399357868,1.0,0.34042256006421306,0.028037927858616956,1.0000000000000009,34518,0.00039899523223768316,978,978,0,-0.007709267125159069,0.00531158719950553
U56,0.75,SINGLE,DRIFT,MILD,3.2948757912213242,37.55662921348315,0.6577848202167136,1.0,0.3422151797832864,0.028061866356824946,1.0000000000000007,8875,0.0015153249502197486,978,978,0,0.06032060797564831,0.002579320651392658
U56,0.75,SINGLE,BANDW,MILD,2.8443834270236428,37.11191011235955,0.6613059831709036,1.0,0.33869401682909633,0.02670598140993539,1.0000000000000009,34882,0.0003395770448541436,978,978,0,0.18879840735999998,0.007946189958822902
U56,0.75,SINGLE,ROTA,MILD,2.9815546706771854,37.59280898876405,0.6568463654022301,1.0,0.3431536345977699,0.03138711185440291,1.000000000000001,18122,0.0006374066188328531,489,978,0,0.14967796731700622,0.0011489510815125836
U56,0.75,SINGLE,PARTIAL,MILD,3.0213673075898226,46.10786516853933,0.6560313561539324,1.0,0.3439686438460676,0.027651508395094133,1.0000000000000007,42809,0.0002713044119828853,978,978,0,0.13832363506914758,-9.32658158211419e-05
U56,0.75,SINGLE,HOLD,MID,3.487649999601933,37.98314606741573,0.6659892012550336,1.0,0.3340107987449665,0.03025542178537189,1.0000000000000009,33437,0.00039827755580782234,978,978,0,0.005342526127555258,0.015084234895315074
U56,0.75,SINGLE,DRIFT,MID,3.1626124633554404,37.55662921348315,0.6643369348454354,1.0,0.33566306515456457,0.02960098025889157,1.0000000000000009,3666,0.004095624269242841,978,978,0,0.09804133901117607,0.012565891383033545
U56,0.75,SINGLE,BANDW,MID,2.1952685644616707,36.62696629213483,0.6588569354828203,1.0,0.3411430645171796,0.02622160971061636,1.0000000000000009,34235,0.00029200202297516645,978,978,0,0.3739221868455108,0.00421341216903981
U56,0.75,SINGLE,ROTA,MID,2.661620933767559,37.52966292134831,0.656239672706534,1.0,0.34376032729346573,0.03397085817091832,1.000000000000001,12263,0.0008449335801368231,326,978,0,0.2409212063454126,0.00022424511080521015
U56,0.75,SINGLE,PARTIAL,MID,2.5611815912325238,49.54943820224719,0.655923405398444,1.0,0.3440765946015561,0.028164845183784988,1.0000000000000009,45813,0.00022525933875083143,978,978,0,0.26956592205218066,-0.0002578016819205775
U56,0.75,SINGLE,HOLD,STRONG,3.3232474175227598,38.54921348314607,0.679820815902086,1.0,0.32017918409791396,0.03409762683113557,1.0000000000000009,31360,0.00039488453221791717,978,978,0,0.05222918534153653,0.036166039142158324
U56,0.75,SINGLE,DRIFT,STRONG,3.074486397138032,37.55662921348315,0.6780155724150979,1.0,0.3219844275849021,0.03346086649625396,1.0000000000000007,2158,0.016568715995600142,978,978,0,0.12317438000328473,0.03341453175985265
U56,0.75,SINGLE,BANDW,STRONG,1.744544387648833,36.71730337078652,0.6624544281528416,1.0,0.3375455718471583,0.027706002385094332,1.0000000000000009,34179,0.0002669052290147564,978,978,0,0.5024660978380311,0.009696621337609734
U56,0.75,SINGLE,ROTA,STRONG,2.511470547327272,37.542247191011235,0.6574445495617703,1.0,0.34255545043822955,0.03447355985975778,1.0000000000000018,9367,0.0010986717099918109,245,978,0,0.2837432223432086,0.002060688552284251
U56,0.75,SINGLE,PARTIAL,STRONG,2.2192427358843876,51.10651685393258,0.6558040747714661,1.0,0.344195925228534,0.0282779582910091,1.0000000000000007,47194,0.00020464559763178417,978,978,0,0.3670848927396727,-0.0004396824661091481
U56,0.75,PAIR,HOLD+DRIFT,MILD,3.2796534662959096,37.70629213483146,0.6609837347537337,1.0,0.33901626524626616,0.0280620871354084,1.0000000000000009,8716,0.0015295285977201534,978,978,0,0.06466192641600399,0.007455026907871476
U56,0.75,PAIR,HOLD+BANDW,MILD,2.865130290993503,37.16022471910112,0.6627582099959504,1.0,0.3372417900040495,0.029411838822870875,1.0000000000000009,34134,0.00034054734004197555,978,978,0,0.1828815225494852,0.01015963809404652
U56,0.75,PAIR,HOLD+ROTA,MILD,2.928067412405477,38.006966292134834,0.6662654040732683,1.0,0.3337345959267317,0.03138611545475529,1.000000000000001,17185,0.0006420076984008909,489,978,0,0.16493222195923607,0.01550521638554847
U56,0.75,PAIR,HOLD+PARTIAL,MILD,3.0271697050723496,46.12,0.6565820121103186,1.0,0.3434179878896814,0.027651508395094133,1.0000000000000009,42751,0.0002714487240807889,978,978,0,0.1366688250902125,0.0007460303456263695
U56,0.75,PAIR,DRIFT+BANDW,MILD,2.5893824416312063,37.11191011235955,0.6625406322425575,1.0,0.33745936775744245,0.026183295505731535,1.0000000000000009,7518,0.0014720076988040953,978,978,0,0.26152320371123194,0.009828011474700915
U56,0.75,PAIR,DRIFT+ROTA,MILD,2.8723711040656297,37.59280898876405,0.6585481677893026,1.0,0.3414518322106974,0.03138366756714121,1.0000000000000009,7023,0.0018228784731792631,489,978,0,0.18081648481922952,0.0037427961029772305
U56,0.75,PAIR,DRIFT+PARTIAL,MILD,2.8034529185403607,51.83820224719101,0.6631400439469342,1.0,0.33685995605306573,0.028579942127860178,1.0000000000000009,11243,0.0012217995778335648,978,978,0,0.20047155007126471,0.01074161993888878
U56,0.75,PAIR,BANDW+ROTA,MILD,2.464864627410527,37.11865168539326,0.6617862499417919,1.0,0.33821375005820803,0.030623803598656702,1.000000000000001,17715,0.000543554895541639,489,978,0,0.29703495935156143,0.008678200668237102
U56,0.75,PAIR,BANDW+PARTIAL,MILD,2.492701088102655,44.628539325842695,0.6612169881054055,1.0,0.3387830118945945,0.02695863958409386,1.0000000000000009,41407,0.0002375804325496228,978,978,0,0.2890961628333496,0.00781054588561525
U56,0.75,PAIR,ROTA+PARTIAL,MILD,2.5048621087482226,49.34224719101124,0.6567474124358511,1.0,0.3432525875641489,0.03204065072282888,1.0000000000000013,22914,0.0004357984606973911,489,978,0,0.2856279105498889,0.0009981294225755999
U56,0.75,PAIR,HOLD+DRIFT,MID,3.030599326630688,37.98314606741573,0.6721208605266761,1.0,0.3278791394733239,0.030183340662377503,1.0000000000000009,3562,0.004109328748099458,978,978,0,0.13569071698993163,0.02442995799212322
U56,0.75,PAIR,HOLD+BANDW,MID,2.188983237965956,36.65393258426966,0.6603938470327926,1.0,0.3396061529672073,0.029491758882619703,1.0000000000000009,33082,0.0002928262761973735,978,978,0,0.37571472536726747,0.006555934663196483
U56,0.75,PAIR,HOLD+ROTA,MID,2.4997755337777727,38.967865168539326,0.690736098840717,1.0,0.309263901159283,0.04254118502603303,1.000000000000001,10539,0.0008526133229350488,326,978,0,0.28707857211608623,0.052802842876432665
U56,0.75,PAIR,HOLD+PARTIAL,MID,2.56002600233793,49.565168539325846,0.6566892270640963,1.0,0.3433107729359037,0.02816484518378497,1.000000000000001,45740,0.00022521985790089835,978,978,0,0.26989548927677687,0.0009094447209940792
U56,0.75,PAIR,DRIFT+BANDW,MID,1.7463809570808124,36.62696629213483,0.6638675154931551,1.0,0.33613248450684485,0.028484710884299453,1.0000000000000009,2248,0.003352115580701639,978,978,0,0.50194231892902,0.011850414040223134
U56,0.75,PAIR,DRIFT+ROTA,MID,2.517155734033393,37.52966292134831,0.6638047116309093,1.0,0.33619528836909063,0.03395486806674897,1.0000000000000013,2878,0.011177821532469203,326,978,0,0.28212184019527264,0.011754689949898145
U56,0.75,PAIR,DRIFT+PARTIAL,MID,2.1549441907206726,51.83820224719101,0.6793306297346771,1.0,0.320669370265323,0.02918299051803638,1.0000000000000007,6842,0.0023104843915972193,978,978,0,0.38542246345735187,0.03541890953440663
U56,0.75,PAIR,BANDW+ROTA,MID,1.7293883737616433,36.609887640449436,0.6587835647525427,1.0,0.34121643524745715,0.03164663703822739,1.0000000000000013,11653,0.0006190079717316201,326,978,0,0.5067885047563653,0.004101582320346742
U56,0.75,PAIR,BANDW+PARTIAL,MID,1.6957459573811382,46.04921348314607,0.65864833440653,1.0,0.34135166559346986,0.027651306280480934,1.0000000000000009,42569,0.00016318986267767612,978,978,0,0.516383126033104,0.003895467578458822
U56,0.75,PAIR,ROTA+PARTIAL,MID,1.7259505498419774,51.67505617977528,0.6558863062909933,1.0,0.3441136937090066,0.03354441665636612,1.0000000000000016,15925,0.0005453489889184713,326,978,0,0.5077689521223405,-0.00031434722204470855
U56,0.75,PAIR,HOLD+DRIFT,STRONG,2.713861950517861,38.54921348314607,0.694830920480838,1.0,0.3051690795191619,0.03347361103763919,1.0000000000000009,1972,0.016304347826086956,978,978,0,0.2260223725291426,0.05904406853559063
U56,0.75,PAIR,HOLD+BANDW,STRONG,1.7279244642208023,36.74741573033708,0.6651438540382049,1.0,0.334856145961795,0.03919816460973126,1.0000000000000009,32533,0.0002659418654597963,978,978,0,0.5072060032341474,0.013795777618232474
U56,0.75,PAIR,HOLD+ROTA,STRONG,2.05502233817985,40.85348314606742,0.7488509062996543,1.0,0.2511490937003455,0.06928951795356812,1.0000000000000016,6301,0.0011642736287331562,245,978,0,0.4139195940307331,0.14137999210704577
U56,0.75,PAIR,HOLD+PARTIAL,STRONG,2.2122382608438778,51.114606741573034,0.6567017500455383,1.0,0.3432982499544617,0.02895721638595149,1.0000000000000009,47084,0.0002043812667894044,978,978,0,0.3690825282393333,0.0009285319389424895
U56,0.75,PAIR,DRIFT+BANDW,STRONG,1.1476466128772305,36.71730337078652,0.6740021345148521,1.0,0.32599786548514775,0.029911412156504943,1.0000000000000009,923,0.014261379649497703,978,978,0,0.6726978679073239,0.027297349180024577
U56,0.75,PAIR,DRIFT+ROTA,STRONG,2.365068621775642,37.542247191011235,0.677408864082845,1.0,0.32259113591715505,0.04203077699921383,1.0000000000000013,1751,0.016353544600456727,245,978,0,0.3254961991200831,0.032489801956292697
U56,0.75,PAIR,DRIFT+PARTIAL,STRONG,1.535651761339962,51.83820224719101,0.6673821291559927,1.0,0.3326178708440073,0.02953076722117929,1.0000000000000009,5194,0.003039401442540339,978,978,0,0.5620410586336031,0.0172073010800895
U56,0.75,PAIR,BANDW+ROTA,STRONG,1.2756979075180928,36.77730337078652,0.6642248384736029,1.0,0.33577516152639697,0.0359884234306947,1.0000000000000013,8758,0.0006394944456344,245,978,0,0.636178384224009,0.012395036871246212
U56,0.75,PAIR,BANDW+PARTIAL,STRONG,1.1859233952515695,46.027191011235956,0.6621715499666979,1.0,0.33782845003330225,0.032310966532238396,1.0000000000000009,42437,0.00012157643837004684,978,978,0,0.6617815524316395,0.009265465417049423
U56,0.75,PAIR,ROTA+PARTIAL,STRONG,1.2452478854288578,51.77078651685393,0.6565408333055636,1.0,0.34345916669443627,0.03839053506168285,1.0000000000000013,11992,0.000657863483562277,245,978,0,0.6448625532358352,0.0006832666319807057
U56,1.0,NONE,NONE,-,3.9918738682526254,37.55662921348315,0.7500522904110477,1.0,0.24994770958895224,0.02918030310500747,1.0000000000000009,35526,0.0002552993713405456,978,978,9,0.0,0.0
U56,1.0,SINGLE,HOLD,MILD,3.945396905922853,37.70629213483146,0.7534408888866111,1.0,0.2465591111133889,0.02984023215528718,1.0000000000000007,34603,0.00025598538570745233,978,978,10,0.011642893504076768,0.00451781631612147
U56,1.0,SINGLE,DRIFT,MILD,3.664818387038129,37.55662921348315,0.749771873477583,1.0,0.2502281265224169,0.028740639323029248,1.0000000000000007,6136,0.0014544017071673604,978,978,4,0.08193031443592658,-0.0003738631786738278
U56,1.0,SINGLE,BANDW,MILD,3.176537428795753,37.11191011235955,0.742034093985906,1.0,0.25796590601409386,0.02916061851860947,1.0000000000000007,34882,0.0002481265028334602,978,978,37,0.20424904853363324,-0.010690183241421125
U56,1.0,SINGLE,ROTA,MILD,3.420316210527467,37.59280898876405,0.7508615933274561,1.0,0.24913840667254375,0.03343235438215691,1.000000000000001,18122,0.00038409183489365034,489,978,4,0.14318028990614073,0.0010789953270655683
U56,1.0,SINGLE,PARTIAL,MILD,3.4868743920242173,46.19573033707865,0.7499192703008105,1.0,0.25008072969918954,0.029092930057818336,1.0000000000000009,42810,0.0001834039464045263,978,978,0,0.12650687193417331,-0.000177347782198356
U56,1.0,SINGLE,HOLD,MID,3.8206995426465182,37.98314606741573,0.7595970011818727,1.0,0.2404029988181273,0.03200631248573506,1.0000000000000007,33588,0.0002554995502145642,978,978,13,0.0428806949456636,0.012725393806336083
