panel,cons,key,S,cost,gap
U56,CANDq,COMP,1.0,25.0,0.0
U56,CANDq,COMP,1.0,30.0,0.0
U56,CONSTn-dg,COMP,1.0,0.0,0.018573563045400254
U56,CONSTn-dg,COMP,1.0,5.0,0.031142061085733364
U56,CONSTn-dg,COMP,1.0,10.0,0.04372738053534442
U56,CONSTn-dg,COMP,1.0,15.0,0.056326070474626455
U56,CONSTn-dg,COMP,1.0,20.0,0.06893467191827019
U56,CONSTn-dg,COMP,1.0,25.0,0.08154972055518284
U56,CONSTn-dg,COMP,1.0,30.0,0.09416774949380746
U56,CONSTn-rw,COMP,1.0,0.0,0.03895911450304035
U56,CONSTn-rw,COMP,1.0,5.0,0.050049799957184504
U56,CONSTn-rw,COMP,1.0,10.0,0.06115022237654488
U56,CONSTn-rw,COMP,1.0,15.0,0.07225536083139406
U56,CONSTn-rw,COMP,1.0,20.0,0.0833601927994373
U56,CONSTn-rw,COMP,1.0,25.0,0.09445970161338013
U56,CONSTn-rw,COMP,1.0,30.0,0.10554888387772754
U56,CANDq,MOM,0.4,0.0,0.2201109775378559
U56,CANDq,MOM,0.4,5.0,0.27455572445145593
U56,CANDq,MOM,0.4,10.0,0.3290212116882738
U56,CANDq,MOM,0.4,15.0,0.38343874452197313
U56,CANDq,MOM,0.4,20.0,0.43773998316150925
U56,CANDq,MOM,0.4,25.0,0.4918572177891482
U56,CANDq,MOM,0.4,30.0,0.5457236370239464
U56,CONSTn-dg,MOM,0.4,0.0,0.156688549939339
U56,CONSTn-dg,MOM,0.4,5.0,0.20711024154094826
U56,CONSTn-dg,MOM,0.4,10.0,0.25757438462578086
U56,CONSTn-dg,MOM,0.4,15.0,0.3080348272998331
U56,CONSTn-dg,MOM,0.4,20.0,0.3584455530092707
U56,CONSTn-dg,MOM,0.4,25.0,0.4087608168168614
U56,CONSTn-dg,MOM,0.4,30.0,0.4589352794038503
U56,CONSTn-rw,MOM,0.4,0.0,0.16418097049884073
U56,CONSTn-rw,MOM,0.4,5.0,0.21304424096341068
U56,CONSTn-rw,MOM,0.4,10.0,0.2619443985301019
U56,CONSTn-rw,MOM,0.4,15.0,0.31083621218997415
U56,CONSTn-rw,MOM,0.4,20.0,0.3596745888808096
U56,CONSTn-rw,MOM,0.4,25.0,0.4084147081317465
U56,CONSTn-rw,MOM,0.4,30.0,0.4570121544545455
U56,CANDq,MOM,0.55,0.0,0.19545625843968428
U56,CANDq,MOM,0.55,5.0,0.2343250569015467
U56,CANDq,MOM,0.55,10.0,0.2732249864459092
U56,CANDq,MOM,0.55,15.0,0.3121153409265941
U56,CANDq,MOM,0.55,20.0,0.3509555227865807
U56,CANDq,MOM,0.55,25.0,0.3897051725476366
U56,CANDq,MOM,0.55,30.0,0.4283242962745649
U56,CONSTn-dg,MOM,0.55,0.0,0.12608376632140073
U56,CONSTn-dg,MOM,0.55,5.0,0.16197827682129629
U56,CONSTn-dg,MOM,0.55,10.0,0.1978995839469404
U56,CONSTn-dg,MOM,0.55,15.0,0.23382298227677167
U56,CONSTn-dg,MOM,0.55,20.0,0.26972380493629255
U56,CONSTn-dg,MOM,0.55,25.0,0.30557747632949483
U56,CONSTn-dg,MOM,0.55,30.0,0.34135956430790115
U56,CONSTn-rw,MOM,0.55,0.0,0.14050716804925933
U56,CONSTn-rw,MOM,0.55,5.0,0.1745879321844982
U56,CONSTn-rw,MOM,0.55,10.0,0.2086845586788063
U56,CONSTn-rw,MOM,0.55,15.0,0.2427719244908717
U56,CONSTn-rw,MOM,0.55,20.0,0.27682496836030857
U56,CONSTn-rw,MOM,0.55,25.0,0.3108187486061087
U56,CONSTn-rw,MOM,0.55,30.0,0.34472850019077117
U56,CANDq,MOM,0.7,0.0,0.13542116226056222
U56,CANDq,MOM,0.7,5.0,0.15877304345677667
U56,CANDq,MOM,0.7,10.0,0.18213545869751868
U56,CANDq,MOM,0.7,15.0,0.2054893848195064
U56,CANDq,MOM,0.7,20.0,0.22881584400474642
U56,CANDq,MOM,0.7,25.0,0.25209594945436764
U56,CANDq,MOM,0.7,30.0,0.27531095050533205
U56,CONSTn-dg,MOM,0.7,0.0,0.12363860448415687
U56,CONSTn-dg,MOM,0.7,5.0,0.14903128476434768
U56,CONSTn-dg,MOM,0.7,10.0,0.17444295087719175
U56,CONSTn-dg,MOM,0.7,15.0,0.19986125379121622
U56,CONSTn-dg,MOM,0.7,20.0,0.22527384804357053
U56,CONSTn-dg,MOM,0.7,25.0,0.25066840998594164
U56,CONSTn-dg,MOM,0.7,30.0,0.2760326559276547
U56,CONSTn-rw,MOM,0.7,0.0,0.13690597841986996
U56,CONSTn-rw,MOM,0.7,5.0,0.160636968879724
U56,CONSTn-rw,MOM,0.7,10.0,0.18437591044244994
U56,CONSTn-rw,MOM,0.7,15.0,0.2081089363221379
U56,CONSTn-rw,MOM,0.7,20.0,0.23182220542267695
U56,CONSTn-rw,MOM,0.7,25.0,0.25550192779974423
U56,CONSTn-rw,MOM,0.7,30.0,0.27913438987746186
U56,CANDq,MOM,0.85,0.0,0.06639930338149846
U56,CANDq,MOM,0.85,5.0,0.07739001744887497
U56,CANDq,MOM,0.85,10.0,0.08838212952512103
U56,CANDq,MOM,0.85,15.0,0.09936847977493368
U56,CANDq,MOM,0.85,20.0,0.11034192577512247
U56,CANDq,MOM,0.85,25.0,0.12129535605883934
U56,CANDq,MOM,0.85,30.0,0.132221703520239
U56,CONSTn-dg,MOM,0.85,0.0,0.02929320895704257
U56,CONSTn-dg,MOM,0.85,5.0,0.04545462931557687
U56,CONSTn-dg,MOM,0.85,10.0,0.061635969329993046
U56,CONSTn-dg,MOM,0.85,15.0,0.07783182739526795
U56,CONSTn-dg,MOM,0.85,20.0,0.0940367914286282
U56,CONSTn-dg,MOM,0.85,25.0,0.11024544430050143
U56,CONSTn-dg,MOM,0.85,30.0,0.12645236926887804
U56,CONSTn-rw,MOM,0.85,0.0,0.05175223598672929
U56,CONSTn-rw,MOM,0.85,5.0,0.06641153343341433
U56,CONSTn-rw,MOM,0.85,10.0,0.08108078414476705
U56,CONSTn-rw,MOM,0.85,15.0,0.0957529177041826
U56,CONSTn-rw,MOM,0.85,20.0,0.11042086686836172
U56,CONSTn-rw,MOM,0.85,25.0,0.12507757864941793
U56,CONSTn-rw,MOM,0.85,30.0,0.13971602533167493
U56,CANDq,MOM,0.95,0.0,0.033817092956629935
U56,CANDq,MOM,0.95,5.0,0.03695655005775311
U56,CANDq,MOM,0.95,10.0,0.04009865952705027
U56,CANDq,MOM,0.95,15.0,0.04324144135919561
U56,CANDq,MOM,0.95,20.0,0.04638291625103841
U56,CANDq,MOM,0.95,25.0,0.04952110886348371
U56,CANDq,MOM,0.95,30.0,0.05265405106506316
U56,CONSTn-dg,MOM,0.95,0.0,0.03090616069964125
U56,CONSTn-dg,MOM,0.95,5.0,0.042887565946879036
U56,CONSTn-dg,MOM,0.95,10.0,0.05488291487923114
U56,CONSTn-dg,MOM,0.95,15.0,0.06688895562484154
U56,CONSTn-dg,MOM,0.95,20.0,0.07890242927101332
U56,CONSTn-dg,MOM,0.95,25.0,0.09092007251202727
U56,CONSTn-dg,MOM,0.95,30.0,0.10293862030169376
U56,CONSTn-rw,MOM,0.95,0.0,0.050385803429912945
U56,CONSTn-rw,MOM,0.95,5.0,0.061143364789071564
U56,CONSTn-rw,MOM,0.95,10.0,0.07190799015747873
U56,CONSTn-rw,MOM,0.95,15.0,0.08267487259659734
U56,CONSTn-rw,MOM,0.95,20.0,0.09343920567583108
U56,CONSTn-rw,MOM,0.95,25.0,0.10419619056791429
U56,CONSTn-rw,MOM,0.95,30.0,0.11494104311067677
U56,CANDq,MOM,1.0,0.0,0.0
U56,CANDq,MOM,1.0,5.0,0.0
U56,CANDq,MOM,1.0,10.0,0.0
U56,CANDq,MOM,1.0,15.0,0.0
U56,CANDq,MOM,1.0,20.0,0.0
U56,CANDq,MOM,1.0,25.0,0.0
U56,CANDq,MOM,1.0,30.0,0.0
U56,CONSTn-dg,MOM,1.0,0.0,-0.017544390561887502
U56,CONSTn-dg,MOM,1.0,5.0,-0.00873278340407646
U56,CONSTn-dg,MOM,1.0,10.0,9.142236203563137e-05
U56,CONSTn-dg,MOM,1.0,15.0,0.008926084661840195
U56,CONSTn-dg,MOM,1.0,20.0,0.017769055855975657
U56,CONSTn-dg,MOM,1.0,25.0,0.026618184265830402
U56,CONSTn-dg,MOM,1.0,30.0,0.03547131570305895
U56,CONSTn-rw,MOM,1.0,0.0,0.005269749902535592
U56,CONSTn-rw,MOM,1.0,5.0,0.01315225752499849
U56,CONSTn-rw,MOM,1.0,10.0,0.021043752342193245
U56,CONSTn-rw,MOM,1.0,15.0,0.028940750023314643
U56,CONSTn-rw,MOM,1.0,20.0,0.036839763512289125
U56,CONSTn-rw,MOM,1.0,25.0,0.04473730806570575
U56,CONSTn-rw,MOM,1.0,30.0,0.05262990627369124
U56,CANDq,R6,0.4,0.0,0.2931275985644797
U56,CANDq,R6,0.4,5.0,0.36855817834670934
U56,CANDq,R6,0.4,10.0,0.4439559008212389
U56,CANDq,R6,0.4,15.0,0.5191844260729719
U56,CANDq,R6,0.4,20.0,0.5941088862425372
U56,CANDq,R6,0.4,25.0,0.668596673057129
U56,CANDq,R6,0.4,30.0,0.7425181919808724
U56,CONSTn-dg,R6,0.4,0.0,0.09324656133339415
U56,CONSTn-dg,R6,0.4,5.0,0.16530908590179283
U56,CONSTn-dg,R6,0.4,10.0,0.23742885555220494
U56,CONSTn-dg,R6,0.4,15.0,0.30950950189009263
U56,CONSTn-dg,R6,0.4,20.0,0.3814552291633001
U56,CONSTn-dg,R6,0.4,25.0,0.45317124177144585
U56,CONSTn-dg,R6,0.4,30.0,0.5245641595291692
U56,CONSTn-rw,R6,0.4,0.0,0.10488081620177625
U56,CONSTn-rw,R6,0.4,5.0,0.17429363713736346
U56,CONSTn-rw,R6,0.4,10.0,0.24375469151302898
U56,CONSTn-rw,R6,0.4,15.0,0.313172546166688
U56,CONSTn-rw,R6,0.4,20.0,0.38245630601171077
U56,CONSTn-rw,R6,0.4,25.0,0.45151601052704843
U56,CONSTn-rw,R6,0.4,30.0,0.5202630192062172
U56,CANDq,R6,0.55,0.0,0.22361866551723397
U56,CANDq,R6,0.55,5.0,0.27248903388528056
U56,CANDq,R6,0.55,10.0,0.32136741129059176
U56,CANDq,R6,0.55,15.0,0.3701878538458353
U56,CANDq,R6,0.55,20.0,0.4188848270378761
U56,CANDq,R6,0.55,25.0,0.46739347475682114
U56,CANDq,R6,0.55,30.0,0.5156498812525556
U56,CONSTn-dg,R6,0.55,0.0,0.11690703386413492
U56,CONSTn-dg,R6,0.55,5.0,0.16628613700542916
U56,CONSTn-dg,R6,0.55,10.0,0.21571331582981046
U56,CONSTn-dg,R6,0.55,15.0,0.2651431607891399
U56,CONSTn-dg,R6,0.55,20.0,0.3145303749507633
U56,CONSTn-dg,R6,0.55,25.0,0.363829906300434
U56,CONSTn-dg,R6,0.55,30.0,0.41299707799020596
U56,CONSTn-rw,R6,0.55,0.0,0.13397176550557677
U56,CONSTn-rw,R6,0.55,5.0,0.1805096873899742
U56,CONSTn-rw,R6,0.55,10.0,0.22707644172298236
U56,CONSTn-rw,R6,0.55,15.0,0.2736282121584457
U56,CONSTn-rw,R6,0.55,20.0,0.32012133298648715
U56,CONSTn-rw,R6,0.55,25.0,0.36651241911110677
U56,CONSTn-rw,R6,0.55,30.0,0.4127584937728617
U56,CANDq,R6,0.7,0.0,0.13913876142910975
U56,CANDq,R6,0.7,5.0,0.1672244618227512
U56,CANDq,R6,0.7,10.0,0.1953247020503004
U56,CANDq,R6,0.7,15.0,0.2234123371189849
U56,CANDq,R6,0.7,20.0,0.25146029888765675
U56,CANDq,R6,0.7,25.0,0.2794416721759926
U56,CANDq,R6,0.7,30.0,0.30732976978415016
U56,CONSTn-dg,R6,0.7,0.0,0.07106080755908972
U56,CONSTn-dg,R6,0.7,5.0,0.10442603831146913
U56,CONSTn-dg,R6,0.7,10.0,0.13783569855119593
U56,CONSTn-dg,R6,0.7,15.0,0.1712685734602568
U56,CONSTn-dg,R6,0.7,20.0,0.2047034430675826
U56,CONSTn-dg,R6,0.7,25.0,0.23811912346801678
U56,CONSTn-dg,R6,0.7,30.0,0.27149450778214623
U56,CONSTn-rw,R6,0.7,0.0,0.08977423589828248
U56,CONSTn-rw,R6,0.7,5.0,0.12062940358293406
U56,CONSTn-rw,R6,0.7,10.0,0.1515098734708783
U56,CONSTn-rw,R6,0.7,15.0,0.18239361739928472
U56,CONSTn-rw,R6,0.7,20.0,0.21325864145089046
U56,CONSTn-rw,R6,0.7,25.0,0.24408303465707382
U56,CONSTn-rw,R6,0.7,30.0,0.2748450171849568
U56,CANDq,R6,0.85,0.0,0.09493814803600942
U56,CANDq,R6,0.85,5.0,0.10628008650340715
U56,CANDq,R6,0.85,10.0,0.11760782944238879
U56,CANDq,R6,0.85,15.0,0.1289130776031956
U56,CANDq,R6,0.85,20.0,0.14018757330525078
U56,CANDq,R6,0.85,25.0,0.15142311697045685
U56,CANDq,R6,0.85,30.0,0.16261158341938842
U56,CONSTn-dg,R6,0.85,0.0,0.016261453814631066
U56,CONSTn-dg,R6,0.85,5.0,0.03606613565087713
U56,CONSTn-dg,R6,0.85,10.0,0.0559050915286452
U56,CONSTn-dg,R6,0.85,15.0,0.07577049196220731
U56,CONSTn-dg,R6,0.85,20.0,0.09565448731661985
U56,CONSTn-dg,R6,0.85,25.0,0.11554921697998533
U56,CONSTn-dg,R6,0.85,30.0,0.13544681854484297
U56,CONSTn-rw,R6,0.85,0.0,0.04160329914340943
U56,CONSTn-rw,R6,0.85,5.0,0.05940549500770809
U56,CONSTn-rw,R6,0.85,10.0,0.0772282250654116
U56,CONSTn-rw,R6,0.85,15.0,0.0950620359705634
U56,CONSTn-rw,R6,0.85,20.0,0.11289747183417942
U56,CONSTn-rw,R6,0.85,25.0,0.13072509017026945
U56,CONSTn-rw,R6,0.85,30.0,0.14853547775757303
U56,CANDq,R6,0.95,0.0,0.02921343007858379
U56,CANDq,R6,0.95,5.0,0.03193981307718552
U56,CANDq,R6,0.95,10.0,0.03466360093043863
U56,CANDq,R6,0.95,15.0,0.03738295940579506
U56,CANDq,R6,0.95,20.0,0.04009606074421179
U56,CANDq,R6,0.95,25.0,0.042801086703111446
U56,CANDq,R6,0.95,30.0,0.045496231568378454
U56,CONSTn-dg,R6,0.95,0.0,-0.00084071329350488
U56,CONSTn-dg,R6,0.95,5.0,0.012950660786351875
U56,CONSTn-dg,R6,0.95,10.0,0.02676632801731338
U56,CONSTn-dg,R6,0.95,15.0,0.040601987119062155
U56,CONSTn-dg,R6,0.95,20.0,0.05445332459165231
U56,CONSTn-dg,R6,0.95,25.0,0.06831601864092485
U56,CONSTn-dg,R6,0.95,30.0,0.08218574311233062
U56,CONSTn-rw,R6,0.95,0.0,0.023377831710186703
U56,CONSTn-rw,R6,0.95,5.0,0.03566530339460838
U56,CONSTn-rw,R6,0.95,10.0,0.04796892546032716
U56,CONSTn-rw,R6,0.95,15.0,0.0602828378093061
U56,CONSTn-rw,R6,0.95,20.0,0.07260117507098107
U56,CONSTn-rw,R6,0.95,25.0,0.08491807561981257
U56,CONSTn-rw,R6,0.95,30.0,0.09722769055890745
U56,CANDq,R6,1.0,0.0,0.0
U56,CANDq,R6,1.0,5.0,0.0
U56,CANDq,R6,1.0,10.0,0.0
U56,CANDq,R6,1.0,15.0,0.0
U56,CANDq,R6,1.0,20.0,0.0
U56,CANDq,R6,1.0,25.0,0.0
U56,CANDq,R6,1.0,30.0,0.0
U56,CONSTn-dg,R6,1.0,0.0,0.01519722868245621
U56,CONSTn-dg,R6,1.0,5.0,0.025249530822228028
U56,CONSTn-dg,R6,1.0,10.0,0.035317984589987805
U56,CONSTn-dg,R6,1.0,15.0,0.04539980227089668
U56,CONSTn-dg,R6,1.0,20.0,0.05549218829527447
U56,CONSTn-dg,R6,1.0,25.0,0.06559234145173765
U56,CONSTn-dg,R6,1.0,30.0,0.07569745710631737
U56,CONSTn-rw,R6,1.0,0.0,0.0333788065236289
U56,CONSTn-rw,R6,1.0,5.0,0.04226904426718825
U56,CONSTn-rw,R6,1.0,10.0,0.05116977593175975
U56,CONSTn-rw,R6,1.0,15.0,0.06007689799331006
U56,CONSTn-rw,R6,1.0,20.0,0.06898630309927711
U56,CONSTn-rw,R6,1.0,25.0,0.07789388617111848
U56,CONSTn-rw,R6,1.0,30.0,0.08679555048712284
U56,CANDq,R3,0.4,0.0,0.1528053220547534
U56,CANDq,R3,0.4,5.0,0.20083013317140863
U56,CANDq,R3,0.4,10.0,0.24880946822811367
U56,CANDq,R3,0.4,15.0,0.2966582774003831
U56,CANDq,R3,0.4,20.0,0.3442923513108067
U56,CANDq,R3,0.4,25.0,0.39162875829834853
U56,CANDq,R3,0.4,30.0,0.4385862662775253
U56,CONSTn-dg,R3,0.4,0.0,0.197327770355761
U56,CONSTn-dg,R3,0.4,5.0,0.24918584848233571
U56,CONSTn-dg,R3,0.4,10.0,0.3010461272557813
U56,CONSTn-dg,R3,0.4,15.0,0.3528345229809122
U56,CONSTn-dg,R3,0.4,20.0,0.40447742318224145
U56,CONSTn-dg,R3,0.4,25.0,0.45590200521630375
U56,CONSTn-dg,R3,0.4,30.0,0.5070365464444618
U56,CONSTn-rw,R3,0.4,0.0,0.19998020096225977
U56,CONSTn-rw,R3,0.4,5.0,0.25007986774672464
U56,CONSTn-rw,R3,0.4,10.0,0.30017608275621444
U56,CONSTn-rw,R3,0.4,15.0,0.35019810593980216
U56,CONSTn-rw,R3,0.4,20.0,0.4000756540040087
U56,CONSTn-rw,R3,0.4,25.0,0.4497392006814447
U56,CONSTn-rw,R3,0.4,30.0,0.4991202691187589
U56,CANDq,R3,0.55,0.0,0.20970833114159748
U56,CANDq,R3,0.55,5.0,0.24015984765717346
U56,CANDq,R3,0.55,10.0,0.2705766085366015
U56,CANDq,R3,0.55,15.0,0.3009150719211846
U56,CANDq,R3,0.55,20.0,0.3311320120426525
U56,CANDq,R3,0.55,25.0,0.36118469393486036
U56,CANDq,R3,0.55,30.0,0.3910310438351508
U56,CONSTn-dg,R3,0.55,0.0,0.18790911447563685
U56,CONSTn-dg,R3,0.55,5.0,0.22514573593328735
U56,CONSTn-dg,R3,0.55,10.0,0.26241659199191336
U56,CONSTn-dg,R3,0.55,15.0,0.29968095861638555
U56,CONSTn-dg,R3,0.55,20.0,0.3368981764107839
U56,CONSTn-dg,R3,0.55,25.0,0.3740277817536297
U56,CONSTn-dg,R3,0.55,30.0,0.4110296363005633
U56,CONSTn-rw,R3,0.55,0.0,0.19380046416855323
U56,CONSTn-rw,R3,0.55,5.0,0.22886425826225176
U56,CONSTn-rw,R3,0.55,10.0,0.2639448510342617
U56,CONSTn-rw,R3,0.55,15.0,0.2990034249852703
U56,CONSTn-rw,R3,0.55,20.0,0.33400127178652805
U56,CONSTn-rw,R3,0.55,25.0,0.3688999190586517
U56,CONSTn-rw,R3,0.55,30.0,0.40366125526504265
U56,CANDq,R3,0.7,0.0,0.0966645238868642
U56,CANDq,R3,0.7,5.0,0.11275848734083871
U56,CANDq,R3,0.7,10.0,0.12884830409877757
U56,CANDq,R3,0.7,15.0,0.14491604596840302
U56,CANDq,R3,0.7,20.0,0.160943853776792
U56,CANDq,R3,0.7,25.0,0.17691399271938246
U56,CANDq,R3,0.7,30.0,0.19280890688411367
U56,CONSTn-dg,R3,0.7,0.0,0.1111689546012884
U56,CONSTn-dg,R3,0.7,5.0,0.1356976242894914
U56,CONSTn-dg,R3,0.7,10.0,0.1602603112604699
U56,CONSTn-dg,R3,0.7,15.0,0.18483797969103632
U56,CONSTn-dg,R3,0.7,20.0,0.20941157662890786
U56,CONSTn-dg,R3,0.7,25.0,0.23396207431728633
U56,CONSTn-dg,R3,0.7,30.0,0.25847051233077667
U56,CONSTn-rw,R3,0.7,0.0,0.11994429213270585
U56,CONSTn-rw,R3,0.7,5.0,0.1425044569277898
U56,CONSTn-rw,R3,0.7,10.0,0.16508124496097243
U56,CONSTn-rw,R3,0.7,15.0,0.1876556105197964
U56,CONSTn-rw,R3,0.7,20.0,0.2102085311609163
U56,CONSTn-rw,R3,0.7,25.0,0.2327210545786791
U56,CONSTn-rw,R3,0.7,30.0,0.2551743450367475
U56,CANDq,R3,0.85,0.0,0.12100469960473825
U56,CANDq,R3,0.85,5.0,0.12617113801823698
U56,CANDq,R3,0.85,10.0,0.13132191782886748
U56,CANDq,R3,0.85,15.0,0.1364524107832652
U56,CANDq,R3,0.85,20.0,0.14155801963404446
U56,CANDq,R3,0.85,25.0,0.14663418847262333
U56,CANDq,R3,0.85,30.0,0.15167641289723788
U56,CONSTn-dg,R3,0.85,0.0,0.05018960409832807
U56,CONSTn-dg,R3,0.85,5.0,0.06442154089074248
U56,CONSTn-dg,R3,0.85,10.0,0.07867747569342953
