panel,cost,n,CAGR,Sharpe,MaxDD,ctrl_CAGR,ctrl_Sharpe,ctrl_MaxDD,cagr_gained_pp,dd_sold_pp,gain_per_pp,turn_yr
u56,10,40,0.13835646918227185,1.1652910367092633,-0.21338091915450896,0.1322973557715703,1.1241319610130438,-0.22456690505495058,0.6059113410701533,-1.118598590044162,,4.296296081390213
u56,25,40,0.13104753516803647,1.1102859252787225,-0.21416897130475898,0.13087938574325864,1.1133474200230409,-0.2247863276679274,0.016814942477783035,-1.0617356363168406,,4.296296081390213
u56,10,30,0.14339855037688798,1.1667071900000046,-0.2103999225380424,0.1322973557715703,1.1241319610130438,-0.22456690505495058,1.1101194605317666,-1.4166982516908178,,6.46013654214398
u56,25,30,0.13237839626546077,1.0868113240391517,-0.21120082214383096,0.13087938574325864,1.1133474200230409,-0.2247863276679274,0.14990105222021377,-1.358550552409643,,6.46013654214398
u56,10,20,0.15602297680963506,1.1739383830860102,-0.22626454477456437,0.1322973557715703,1.1241319610130438,-0.22456690505495058,2.372562103806475,0.1697639719613786,13.975651467121859,9.177837785579584
u56,25,20,0.14022415248322884,1.0686727810861405,-0.2276592208159275,0.13087938574325864,1.1133474200230409,-0.2247863276679274,0.9344766739970201,0.28728931480000997,3.2527373134205675,9.177837785579584
u56,10,15,0.168962270147607,1.183049061713582,-0.22129708643506862,0.1322973557715703,1.1241319610130438,-0.22456690505495058,3.6664914376036695,-0.3269818619881959,,10.771260108911235
u56,25,15,0.15023831921211594,1.067978223171165,-0.22256609077835654,0.13087938574325864,1.1133474200230409,-0.2247863276679274,1.935893346885731,-0.2220236889570848,,10.771260108911235
u56,10,10,0.17122491463645462,1.0856275243568496,-0.24020711951454765,0.1322973557715703,1.1241319610130438,-0.22456690505495058,3.8927558864884304,1.5640214459597068,2.488940223003002,13.207487835716426
u56,25,10,0.14826367816618213,0.9595181826294668,-0.2413523787921511,0.13087938574325864,1.1133474200230409,-0.2247863276679274,1.7384292422923497,1.6566051124223713,1.0493926580670339,13.207487835716426
u56,10,5,0.23619756555486027,1.1377211540665493,-0.2845418645837048,0.1322973557715703,1.1241319610130438,-0.22456690505495058,10.390020978328995,5.99749595287542,1.7323931620741881,16.152775901292557
u56,25,5,0.2066311078267462,1.0195977125151614,-0.2847131759570153,0.13087938574325864,1.1133474200230409,-0.2247863276679274,7.575172208348757,5.992684828908789,1.264069849261224,16.152775901292557
broad,10,40,0.1400020333728056,1.0510145184232778,-0.25419640005871547,0.14138852958708448,1.1211063135653783,-0.25293345097305875,-0.13864962142788873,0.12629490856567172,-1.0978243145549507,9.905402117011793
broad,25,40,0.12319286489951797,0.9392780662724487,-0.25605586680023085,0.13990494287627242,1.1106487780337524,-0.25313574839013286,-1.6712077976754447,0.29201184100979827,-5.723082296581831,9.905402117011793
broad,10,30,0.1380065523954035,0.9923461211499864,-0.2588723480050735,0.14138852958708448,1.1211063135653783,-0.25293345097305875,-0.3381977191680985,0.5938897032014778,-0.5694621700712741,11.347672975479446
broad,25,30,0.11880348692432952,0.8708136982704353,-0.26065615077408966,0.13990494287627242,1.1106487780337524,-0.25313574839013286,-2.1101455951942905,0.7520402383956792,-2.805894535239026,11.347672975479446
broad,10,20,0.14827820340139564,0.9819011889596362,-0.25683762548780886,0.14138852958708448,1.1211063135653783,-0.25293345097305875,0.6889673814311159,0.3904174514750114,1.7646941211981482,13.306914900119452
broad,25,20,0.12558601864835572,0.8509426507349617,-0.25864711654813255,0.13990494287627242,1.1106487780337524,-0.25313574839013286,-1.4318924227916696,0.5511368157999685,-2.5980707180907427,13.306914900119452
broad,10,15,0.15858716320927768,0.9807484207799547,-0.2633830705410348,0.14138852958708448,1.1211063135653783,-0.25293345097305875,1.7198633622193205,1.0449619567976076,1.6458621780739435,14.355650317146244
broad,25,15,0.1339153974907965,0.8492983372949363,-0.2646081260023494,0.13990494287627242,1.1106487780337524,-0.25313574839013286,-0.5989545385475914,1.1472377612216533,-0.5220840516178492,14.355650317146244
broad,10,10,0.17647686401253737,0.9831898938138071,-0.26014890056084916,0.14138852958708448,1.1211063135653783,-0.25293345097305875,3.5088334425452894,0.7215449587790412,4.862944990264702,16.083120384612915
broad,25,10,0.14845099324452993,0.8509109090713209,-0.2611332714434834,0.13990494287627242,1.1106487780337524,-0.25313574839013286,0.8546050368257507,0.7997523053350553,1.0685871502023554,16.083120384612915
broad,10,5,0.2143329503931779,0.9745473297013107,-0.29323658181399226,0.14138852958708448,1.1211063135653783,-0.25293345097305875,7.294442080609342,4.0303130840933505,1.809894647986208,19.155245875088433
broad,25,5,0.17994062821816392,0.846877946603607,-0.293752779569194,0.13990494287627242,1.1106487780337524,-0.25313574839013286,4.00356853418915,4.061703117906113,0.9856871410761966,19.155245875088433
SMALL,10,40,0.10059728561980452,0.6248707036219378,-0.3197178909859473,0.10204895211666365,0.6748628563668948,-0.3727197991076898,-0.14516664968591275,-5.300190812174255,,14.038501283006255
SMALL,25,40,0.07766185726834585,0.5072950158031226,-0.3338927088038398,0.09919404110084096,0.6590173894406833,-0.37527577981664184,-2.153218383249511,-4.138307101280203,,14.038501283006255
SMALL,10,30,0.11689428850799066,0.6804569240315078,-0.30332731583409156,0.10204895211666365,0.6748628563668948,-0.3727197991076898,1.4845336391327013,-6.9392483273598256,,14.975991352790299
SMALL,25,30,0.0920859769178124,0.5613951469140428,-0.326868175863416,0.09919404110084096,0.6590173894406833,-0.37527577981664184,-0.7108064183028562,-4.840760395322585,,14.975991352790299
SMALL,10,20,0.14647551032927275,0.7667699446652666,-0.30849894580592363,0.10204895211666365,0.6748628563668948,-0.3727197991076898,4.44265582126091,-6.422085330176619,,16.264550008813533
SMALL,25,20,0.11885403989605381,0.648412011679392,-0.30978893579867794,0.09919404110084096,0.6590173894406833,-0.37527577981664184,1.9659998795212852,-6.54868440179639,,16.264550008813533
SMALL,10,15,0.16612676540307447,0.803422978869081,-0.3111953206023692,0.10204895211666365,0.6748628563668948,-0.3727197991076898,6.407781328641082,-6.152447850532061,,16.729801071949833
SMALL,25,15,0.13723829004727772,0.6904434925219882,-0.31944579452427213,0.09919404110084096,0.6590173894406833,-0.37527577981664184,3.8044248946436765,-5.582998529236971,,16.729801071949833
SMALL,10,10,0.15730924395867518,0.7104894775349699,-0.35241599900169696,0.10204895211666365,0.6748628563668948,-0.3727197991076898,5.526029184201153,-2.0303800105992864,,18.93995114954108
SMALL,25,10,0.12490738341197938,0.5967206056792786,-0.3952063170158816,0.09919404110084096,0.6590173894406833,-0.37527577981664184,2.571334231113842,1.9930537199239762,1.2901479801617812,18.93995114954108
SMALL,10,5,0.18715473299862984,0.6902746640820487,-0.39834502558763185,0.10204895211666365,0.6748628563668948,-0.3727197991076898,8.510578088196619,2.562522647994203,3.321171851830545,21.52467623113498
SMALL,25,5,0.1494477404824881,0.5909986933358518,-0.4763727184964669,0.09919404110084096,0.6590173894406833,-0.37527577981664184,5.025369938164714,10.109693867982505,0.4970842840335757,21.52467623113498
