panel,book,cost,arm,fam,strength,regime,armed_frac,d_ann_vs_matched,d_cagr_vs_matched,d_shp_vs_matched,d_dd_vs_matched,d_ann_vs_control,d_shp_vs_control,d_ann_vs_always,gross_cond,gross_always,gross_ctl,match_gap,to_cond,to_always,to_matched,switch_mult,cost_bill_pp,oos_shp_cond,oos_shp_matched,p4b_cond,p4b_matched,p4a_cond,p4a_matched
u56,V1u,0.0,ddctl08,ddctl,0.08,spy200,0.17053390403243973,-0.4240895857311848,-0.4218606946419401,-0.010316165931363197,-0.00658267728073525,-0.20789788936357212,-0.010402278851064373,1.8371171937478614,0.726580638323489,0.6369708610740834,0.7498934888027835,1.4232769110167354e-05,23.011075254381247,19.937633449646214,23.799242975038844,6.767878772665921,-0.0,0.9358695400297763,0.9487374371294802,False,False,False,False
u56,V1u,0.0,ddctl08,ddctl,0.08,breadth20,0.08650596981302094,-0.6457954469804328,-0.6503380313927609,-0.02247824170473056,-0.0016498583345779805,-0.2695039392363867,-0.022628297921162943,1.7755111438750468,0.7393363953569732,0.6369708610740834,0.7498934888027835,2.516786371054014e-05,23.276959901672484,19.937633449646214,24.21678543074357,13.496046682751386,-0.0,0.9119897304463329,0.9486155020231078,False,False,False,False
u56,V1u,0.0,ddctl12,ddctl,0.12,spy200,0.17053390403243973,-0.5400929656206195,-0.5305275282772692,-0.007654956785347222,0.007249020361712821,-0.09279474704703361,-0.007833419982232859,1.8303083843617696,0.7449942391209939,0.6968662514612644,0.7498934888027835,3.0124854230928477e-05,23.223692547415258,21.519180780538804,24.4020141172154,6.328412866389728,-0.0,0.9352977915519566,0.9485613604279548,False,False,False,False
u56,V1u,0.0,ddctl12,ddctl,0.12,breadth20,0.08650596981302094,-0.5448035276550041,-0.5323175910544542,-0.00541553222393365,0.006991727467704045,-0.06676209619347162,-0.005606303564932746,1.8563410352153316,0.7474439606392258,0.6968662514612644,0.7498934888027835,3.229140370064609e-05,23.29244631958707,21.519180780538804,24.482220379948288,12.512476934133232,-0.0,0.9391684546009677,0.9485379074260907,False,False,False,False
u56,V1u,0.0,ddctl16,ddctl,0.16,spy200,0.17053390403243973,-0.508781537345893,-0.4906495373673936,0.00020308368161681134,0.007439877655744054,0.0,0.0,0.0,0.7498934888027835,0.7498934888027835,0.7498934888027835,3.447001867851185e-05,23.235642189545842,23.235642189545842,24.562423111740056,5.863936591809776,-0.0,0.9489017887754472,0.9485144496927679,False,False,False,False
u56,V1u,0.0,ddctl16,ddctl,0.16,breadth20,0.08650596981302094,-0.508781537345893,-0.4906495373673936,0.00020308368161681134,0.007439877655744054,0.0,0.0,0.0,0.7498934888027835,0.7498934888027835,0.7498934888027835,3.447001867851185e-05,23.235642189545842,23.235642189545842,24.562423111740056,11.559895833333334,-0.0,0.9489017887754472,0.9485144496927679,False,False,False,False
u56,V1u,10.0,gross00,gross,0.0,spy200,0.17053390403243973,0.19474205171579406,0.1232951570580676,-0.03880953858748415,0.003842602919264637,-0.6423714554598634,-0.03843649600169796,5.968020770504779,0.6192346532983731,0.0,0.7498934888027835,6.43497250191194e-05,22.03485240338667,0.0,20.288186580255,,0.17466658231316678,0.6805810171081382,0.7143786019206905,False,False,False,False
u56,V1u,10.0,gross00,gross,0.0,breadth20,0.08650596981302094,-0.44456951834638936,-0.48632977467386596,-0.05608573536750017,-0.0008391648709533683,-0.6881995410482009,-0.05597221910529937,5.922192684916442,0.6831156596740067,0.0,0.7498934888027835,2.050340209414081e-05,22.659397200472814,0.0,22.3771048311512,,0.02822923693216133,0.638327861669943,0.713818055310357,False,False,False,False
u56,V1u,10.0,gross25,gross,0.25,spy200,0.17053390403243973,0.05495985888470134,0.016542644063166634,-0.023255330554649123,0.01066233224264912,-0.4784848892487492,-0.02301209095322776,4.475806871154402,0.6519128952973098,0.1875953794202899,0.7498934888027835,4.300278750535291e-05,22.33051699763394,5.8282060950258145,21.35661847541121,22.46741683486672,0.09738985222227292,0.69567866489915,0.7140949611884242,False,False,False,False
u56,V1u,10.0,gross25,gross,0.25,breadth20,0.08650596981302094,-0.42589484088272833,-0.4444542841269161,-0.03907239505701732,0.00685611978858347,-0.5144843755898698,-0.03903068628195261,4.439807384813282,0.6998145090414903,0.1875953794202899,0.7498934888027835,7.622497268044981e-06,22.800214088519553,5.8282060950258145,22.92338909482978,45.22285168774866,-0.01231750063102268,0.6621201782839359,0.713667718071798,False,False,False,False
u56,V1u,10.0,gross50,gross,0.5,spy200,0.17053390403243973,-0.08641921806716013,-0.09552480153929288,-0.01156052458760759,0.01743561638391411,-0.3164351849950746,-0.01145324407780901,2.9835793659793883,0.6845817931054259,0.37510597297153303,0.7498934888027835,1.9395820629486415e-05,22.625656446553233,11.638250780743068,22.42506305331059,11.399944652351728,0.020059339324264156,0.7061663308206494,0.713804920747143,False,False,False,False
u56,V1u,10.0,gross50,gross,0.5,breadth20,0.08650596981302094,-0.40806291235866876,-0.40556079496707476,-0.023966140179925377,0.014237809713100291,-0.3416827859166185,-0.02399780387038919,2.9583317650578445,0.7165102747613646,0.37510597297153303,0.7498934888027835,5.836168570527711e-06,22.940995745711337,11.638250780743068,23.469677966484454,22.786544656020403,-0.0528682220773117,0.6826857055265001,0.7135157576449331,False,False,False,False
u56,V1u,10.0,gross75,gross,0.75,spy200,0.17053390403243973,-0.22949862610512195,-0.21303908645902148,-0.003742354271002446,0.016151834927537245,-0.15632926200243613,-0.003777274079858839,1.491901778386283,0.7172418292647941,0.5625369528828845,0.7498934888027835,6.439085853737758e-06,22.921282506960164,17.437122737712752,23.493617666045925,7.70820675208504,-0.05723351590857604,0.7120935546894362,0.7135090520894808,False,False,False,False
u56,V1u,10.0,gross75,gross,0.75,breadth20,0.08650596981302094,-0.391090225842742,-0.3696652716629112,-0.010836664054808653,0.021037323898856042,-0.16981249071178528,-0.010943477659626999,1.4784185496769338,0.7332031909367195,0.5625369528828845,0.7498934888027835,1.986839593060008e-05,23.082270272441605,17.437122737712752,24.016013384684264,15.302331924817995,-0.09337431122426594,0.6998968135561571,0.7133618340815431,False,False,False,False
u56,V1u,10.0,ddctl04,ddctl,0.04,spy200,0.17053390403243973,-0.31401079994500947,-0.32353210085929174,-0.0262229009161985,0.009558374022000549,-0.434999689075803,-0.0261660438888649,4.296235244431997,0.6963245080550541,0.4483517106141426,0.7498934888027835,1.0362663927065974e-05,22.744741333914117,14.330184567945132,22.809208128508757,9.307187939332476,-0.006446679459464023,0.6841497795418742,0.7136992560561228,False,False,False,False
u56,V1u,10.0,ddctl04,ddctl,0.04,breadth20,0.08650596981302094,-0.5734862215605894,-0.5769767176421858,-0.03835659850101014,0.014908750074269617,-0.4694615664530053,-0.038406344966103734,4.261773367054794,0.7205666567078275,0.4483517106141426,0.7498934888027835,9.193197654577823e-06,23.03587450825618,14.330184567945132,23.6024228715866,18.582615491278702,-0.05665483633304192,0.6574147756083177,0.7134785319419198,False,False,False,False
u56,V1u,10.0,ddctl08,ddctl,0.08,spy200,0.17053390403243973,-0.36479212340945555,-0.35801692029318044,-0.018454650102510572,-0.0023900199518122056,-0.2684520580673899,-0.01850069924450426,1.7744992858691555,0.7197385834751475,0.5827408826285947,0.7498934888027835,8.505131723124393e-06,23.033771611325164,18.327607232484056,23.5753237706695,7.3696786757652575,-0.05415521593443344,0.6970261701920234,0.7134861405935987,False,False,False,False
u56,V1u,10.0,ddctl08,ddctl,0.08,breadth20,0.08650596981302094,-0.526324778043759,-0.5089825950737703,-0.021948388609523417,0.0018254270463360367,-0.2552027145306033,-0.022079805362825278,1.7877486294059421,0.7385758860188761,0.5827408826285947,0.7498934888027835,2.4506551762670803e-05,23.268153565850497,18.327607232484056,24.191888904668474,14.676080081992193,-0.0923735338817977,0.6774536962512874,0.7133119205146083,False,False,False,False
u56,V1u,10.0,ddctl12,ddctl,0.12,spy200,0.17053390403243973,-0.5603867657137078,-0.5405299639406502,-0.022536864292754588,-0.007452888886194442,-0.24774052349855769,-0.02268891335232548,1.698958944576317,0.7430521517992464,0.656653996492326,0.7498934888027835,2.8415965005801347e-05,23.179403458063145,20.22625642747891,24.338431437917514,6.7201042665214805,-0.11590279798543685,0.6741763627698879,0.7132702338739264,False,False,False,False
u56,V1u,10.0,ddctl12,ddctl,0.12,breadth20,0.08650596981302094,-0.5463981932179305,-0.5216580934645387,-0.01864075128890874,-0.00399631161816727,-0.20397714484324592,-0.018807673618377985,1.7427223232316287,0.7462620710048277,0.656653996492326,0.7498934888027835,3.1244604247193664e-05,23.315878868481654,20.22625642747891,24.44352354282803,13.325705226207354,-0.11276446743463744,0.6809268484733166,0.7132402623932329,False,False,False,False
u56,V1u,10.0,ddctl16,ddctl,0.16,spy200,0.17053390403243973,-0.3761034451264704,-0.33796412970719114,0.0001838336674838681,0.00830072373787949,0.0,0.0,0.0,0.7498934888027835,0.7498934888027835,0.7498934888027835,3.447001867851185e-05,23.235642189545842,23.235642189545842,24.562423111740056,5.863936591809776,-0.13267809221942137,0.7135811186539041,0.7132062554805877,False,False,False,False
u56,V1u,10.0,ddctl16,ddctl,0.16,breadth20,0.08650596981302094,-0.3761034451264704,-0.33796412970719114,0.0001838336674838681,0.00830072373787949,0.0,0.0,0.0,0.7498934888027835,0.7498934888027835,0.7498934888027835,3.447001867851185e-05,23.235642189545842,23.235642189545842,24.562423111740056,11.559895833333334,-0.13267809221942137,0.7135811186539041,0.7132062554805877,False,False,False,False
u56,V1u,25.0,gross00,gross,0.0,spy200,0.17053390403243973,-0.06725782175395656,-0.148885588362635,-0.03502231880618362,0.021049561530023353,-0.4622529875359871,-0.034760213523507055,2.6627929099967784,0.6192346532983731,0.0,0.7498934888027835,6.43497250191194e-05,22.03485240338667,0.0,20.288186580255,,0.4366664557829169,0.33727836137719946,0.35991211689029734,False,False,False,False
u56,V1u,25.0,gross00,gross,0.0,breadth20,0.08650596981302094,-0.4869133737446316,-0.5132291757277807,-0.05472730274006554,0.0205930278276808,-0.6017627926872469,-0.054639762336841424,2.5232831048455187,0.6831156596740067,0.0,0.7498934888027835,2.050340209414081e-05,22.659397200472814,0.0,22.3771048311512,,0.07057309233040332,0.2847766484773172,0.35941891543358284,False,False,False,False
u56,V1u,25.0,gross25,gross,0.25,spy200,0.17053390403243973,-0.09112491944870849,-0.13374321978185666,-0.02320650480760328,0.032438264003491146,-0.3427161104619625,-0.02302690787639511,2.000460235763184,0.6519128952973098,0.1875953794202899,0.7498934888027835,4.300278750535291e-05,22.33051699763394,5.8282060950258145,21.35661847541121,22.46741683486672,0.2434746305556823,0.34650598052061654,0.35966682739615297,False,False,False,False
u56,V1u,25.0,gross25,gross,0.25,breadth20,0.08650596981302094,-0.4074185899361926,-0.4102818623023863,-0.03944073035801976,0.03370033448427867,-0.44917016043592506,-0.039407935035909725,1.8940061857892214,0.6998145090414903,0.1875953794202899,0.7498934888027835,7.622497268044981e-06,22.800214088519553,5.8282060950258145,22.92338909482978,45.22285168774866,-0.030793751577556705,0.3061963840404207,0.35928147224263424,False,False,False,False
u56,V1u,25.0,gross50,gross,0.5,spy200,0.17053390403243973,-0.11650822705355557,-0.12321994525341662,-0.013282313418464087,0.026668383755931058,-0.22493732354618157,-0.013199420111825788,1.3354685161078643,0.6845817931054259,0.37510597297153303,0.7498934888027835,1.9395820629486415e-05,22.625656446553233,11.638250780743068,22.42506305331059,11.399944652351728,0.050148348310660396,0.35329481323651707,0.3594069948387986,False,False,False,False
u56,V1u,25.0,gross50,gross,0.5,breadth20,0.08650596981302094,-0.3287605792427035,-0.31014760996541657,-0.02508947496953501,0.03710221439117556,-0.2974858193414436,-0.02511498219825059,1.2629200203126023,0.7165102747613646,0.37510597297153303,0.7498934888027835,5.836168570527711e-06,22.940995745711337,11.638250780743068,23.469677966484454,22.786544656020403,-0.13217055519327925,0.32593051302241216,0.3591403929520174,False,False,False,False
u56,V1u,25.0,gross75,gross,0.75,spy200,0.17053390403243973,-0.14364835224226047,-0.11758465357154524,-0.005349518018466004,0.018511892226012128,-0.10917530961458466,-0.005377674320428627,0.6692778129991694,0.7172418292647941,0.5625369528828845,0.7498934888027835,6.439085853737758e-06,22.921282506960164,17.437122737712752,23.493617666045925,7.70820675208504,-0.1430837897714401,0.35761825205710357,0.3591341043647153,False,False,False,False
u56,V1u,25.0,gross75,gross,0.75,breadth20,0.08650596981302094,-0.2510287590063425,-0.212916069561353,-0.01177402445347453,0.023673895009168167,-0.14680670314614952,-0.011861956785598426,0.6316464194676046,0.7332031909367195,0.5625369528828845,0.7498934888027835,1.986839593060008e-05,23.082270272441605,17.437122737712752,24.016013384684264,15.302331924817995,-0.23343577806066484,0.34378156841382446,0.3589947829165202,False,False,False,False
u56,V1u,25.0,ddctl04,ddctl,0.04,spy200,0.17053390403243973,-0.27387931857251546,-0.2739979954907934,-0.026090645946609203,0.014539860624610212,-0.33977859287751544,-0.02603939759732793,2.1085699827313684,0.6942967082700267,0.40965841075467446,0.7498934888027835,1.1943129427316457e-05,22.71841054051387,12.879550617087595,22.742870324228928,10.343475703222987,-0.006114945928764826,0.3345434249350796,0.35932721166100623,False,False,False,False
u56,V1u,25.0,ddctl04,ddctl,0.04,breadth20,0.08650596981302094,-0.4580536692515125,-0.44124229205011467,-0.03784207968562531,0.019833371534529354,-0.4179104464060268,-0.03787494912677686,2.030438129202857,0.7185388569228001,0.40965841075467446,0.7498934888027835,7.510760387519078e-06,23.00954371485593,12.879550617087595,23.53606272869302,20.651957232372066,-0.13162975345927297,0.30352461390572144,0.3591229269688781,False,False,False,False
u56,V1u,25.0,ddctl08,ddctl,0.08,spy200,0.17053390403243973,-0.24222437507099048,-0.23009308295174336,-0.0189583984602838,0.0008486198449444426,-0.23863907178223176,-0.018961268836464984,1.6566162153507742,0.7101779009648891,0.4614402261649723,0.7498934888027835,6.635383432707087e-07,22.900975170037615,14.369859065228113,23.262464350826203,9.34524588432899,-0.09037229519714707,0.3539953888108308,0.359194513277198,False,False,False,False
u56,V1u,25.0,ddctl08,ddctl,0.08,breadth20,0.08650596981302094,-0.3211533625846408,-0.2878157747382204,-0.019766072457426398,0.0057056323126850605,-0.2189969743372724,-0.019852170565154148,1.6762583127957336,0.732730257948537,0.4614402261649723,0.7498934888027835,1.94629551273362e-05,23.22275960356032,14.369859065228113,24.000532587371772,18.6816503043718,-0.1944432459528631,0.32675851877848355,0.35899897100073014,False,False,False,False
u56,V1u,25.0,ddctl12,ddctl,0.12,spy200,0.17053390403243973,-0.2854556350417381,-0.2435708801171499,-0.01387895601375011,-0.001425632434118751,-0.16115882446026752,-0.013984874302791606,0.9304070115849474,0.737799922968976,0.6163511834055664,0.7498934888027835,2.3833022111729996e-05,23.082723076094975,18.807643877470444,24.166486718725025,7.196841101753679,-0.27094091065751247,0.335169179763977,0.358953983016267,False,False,False,False
u56,V1u,25.0,ddctl12,ddctl,0.12,breadth20,0.08650596981302094,-0.36812260846472444,-0.32315265346500865,-0.020677880589371977,-0.002544952979807946,-0.21875412868663613,-0.0208066891090517,0.8728117073585788,0.7435425288256619,0.6163511834055664,0.7498934888027835,2.8846732532894492e-05,23.32263148351878,18.807643877470444,24.354485881030552,14.334979557522264,-0.257963599377943,0.3231657891638232,0.3589027187353912,False,False,False,False
u56,V1u,25.0,ddctl16,ddctl,0.16,spy200,0.17053390403243973,-0.23434048500748483,-0.1811626019423196,-0.0058346807463586225,0.009094075584011763,-0.06093760919146618,-0.0059859094800612245,0.2114360080143025,0.7490493871144331,0.676061355091717,0.7498934888027835,3.371789209072329e-05,23.251243004016192,20.724030157592747,24.534785268029644,6.579020278367949,-0.3208855660033629,0.34882147985564615,0.35885307103833375,False,False,False,False
u56,V1u,25.0,ddctl16,ddctl,0.16,breadth20,0.08650596981302094,-0.2283698458075354,-0.1746783387231554,-0.00513535854771191,0.010263493497483123,-0.053124261579760024,-0.005288322263720613,0.21924935562600867,0.7494716632701862,0.676061355091717,0.7498934888027835,3.4093974679239025e-05,23.24327870553565,20.724030157592747,24.548611568616256,12.965136540427489,-0.3263332157701511,0.35002121269226144,0.3588492483336811,False,False,False,False
u56,TOP20,0.0,gross00,gross,0.0,spy200,0.17053390403243973,-1.1438511997748275,-1.2598722368075688,-0.06801711053753556,0.06702715375843882,-3.209313587413364,-0.06809709619146265,12.953463943870142,0.6166952025591026,0.0,0.747068832374747,1.40641861712254e-07,9.247339385773458,0.0,7.9035236842716605,,0.0,1.242489112597673,1.2310780864635669,True,True,True,False
u56,TOP20,0.0,gross00,gross,0.0,breadth20,0.08650596981302094,-1.114860099993754,-1.2063144293656958,-0.035592811597058516,0.00627192823533429,-1.719068357905254,-0.035615473340447235,14.443709173378252,0.6803373902299444,0.0,0.747068832374747,3.5864362929904914e-05,9.378154705692577,0.0,8.710548795830123,,0.0,1.1777683872211677,1.2311713259644665,False,False,False,False
u56,TOP20,0.0,gross25,gross,0.25,spy200,0.17053390403243973,-1.095259708545429,-1.1488923003859952,-0.010232674519166984,0.0686082813158575,-2.4105020154755454,-0.01028278430085483,9.718779608488427,0.6493193413089771,0.1869787854393943,0.747068832374747,7.480755206157319e-05,9.1834483603666,2.297587525605755,8.31784718055031,23.43813163990409,0.0,1.2817238764653294,1.2311264315885417,True,False,False,False
u56,TOP20,0.0,gross25,gross,0.25,breadth20,0.08650596981302094,-1.0693089224976013,-1.1219135303690564,-0.006684292243192225,0.013712096866079992,-1.2906295078016043,-0.00669252260694897,10.838652116162368,0.697037122824249,0.1869787854393943,0.747068832374747,1.3430610791287378e-05,9.285274569815527,2.297587525605755,8.92205247077157,46.717178612234726,0.0,1.2189789377927907,1.2311951295735875,False,False,False,False
u56,TOP20,0.0,gross50,gross,0.5,spy200,0.17053390403243973,-1.041649811757237,-1.060956460148188,0.017512911349670368,0.04927723962784836,-1.609542924369853,0.017491628845645257,6.481768259416651,0.6819213834187997,0.3738107171411118,0.747068832374747,3.378037992396443e-05,9.117233770709248,4.563323169141712,8.730608537328916,11.715777897492474,0.0,1.2888523542561388,1.2311735947821152,True,False,False,False
u56,TOP20,0.0,gross50,gross,0.5,breadth20,0.08650596981302094,-1.0226732706461856,-1.0534957880822926,0.008155200333358703,0.021128619424901518,-0.8613319081483137,0.008161148805166274,7.22997927563819,0.7137246717961991,0.3738107171411118,0.747068832374747,1.0003659382418206e-05,9.191330156191949,4.563323169141712,9.133505232698306,23.2836499272828,0.0,1.240240800397713,1.2312186598944057,True,False,False,False
u56,TOP20,0.0,gross75,gross,0.75,spy200,0.17053390403243973,-0.9853596898717498,-0.9995573874027608,0.018650719834838236,0.030244902596827994,-0.8061522909289884,0.018657324341363246,3.2422388304610905,0.7145037363612038,0.5605044972024691,0.747068832374747,1.112241704748218e-05,9.050407100654908,6.807757611902662,9.143379833984689,7.795667295133443,-0.0,1.2692041144852775,1.2312197521741381,True,False,False,False
u56,TOP20,0.0,gross75,gross,0.75,breadth20,0.08650596981302094,-0.9749479263792207,-1.001292325359171,0.009753329395821408,0.019398419423577784,-0.43113774298838514,0.009773205924832329,3.617253378401694,0.7304014414151039,0.5605044972024691,0.747068832374747,3.4431366244147554e-05,9.097215695983905,6.807757611902662,9.344938295228891,15.447504422759197,-0.0,1.2431737248223544,1.231241919929157,False,False,False,False
u56,TOP20,0.0,ddctl04,ddctl,0.04,spy200,0.17053390403243973,-1.2138243426794588,-1.2567975534491405,0.004071237719502907,0.05005737141779787,-1.7196989569698697,0.004052305577876503,4.319355411713486,0.6846264565822655,0.5357872794036305,0.747068832374747,3.0200142523861828e-05,9.150990090481617,7.246450806323403,8.764867071731139,7.405118323033155,0.0,1.2888523542561388,1.2311774640294502,True,False,False,False
u56,TOP20,0.0,ddctl04,ddctl,0.04,breadth20,0.08650596981302094,-0.9447041268455063,-0.9628223460553809,0.014874933302235549,0.02124919475805609,-0.773700622092834,0.014881236630574834,5.265353746590522,0.7141459988256192,0.5357872794036305,0.747068832374747,1.0608423161473368e-05,9.167884156973022,7.246450806323403,9.138845518393136,14.625061109114958,0.0,1.240240800397713,1.2312192506808775,True,False,False,False
u56,TOP20,0.0,ddctl08,ddctl,0.08,spy200,0.17053390403243973,-1.2073924846156352,-1.2552407175118407,0.00039872147536867963,0.0536917571665787,-1.4237671958772982,0.0003906759277718663,2.3965516378042846,0.6972528229738789,0.6187715562664641,0.747068832374747,1.3134173494244727e-05,9.092972282447693,7.808298167351765,8.924784749212758,6.828711167601469,0.0,1.2725734942935296,1.2311954353530803,True,False,False,False
u56,TOP20,0.0,ddctl08,ddctl,0.08,breadth20,0.08650596981302094,-0.8599284765068642,-0.8682670580218765,0.019068570711438193,0.022167635897505367,-0.6152921013122086,0.01907757321068604,3.205026732369374,0.7173567816990073,0.6187715562664641,0.747068832374747,1.5238239139736542e-05,9.142545184758237,7.808298167351765,9.17954428871095,13.535199056466471,-0.0,1.2495335333580766,1.2312237475080847,True,False,False,False
u56,TOP20,0.0,ddctl12,ddctl,0.12,spy200,0.17053390403243973,-1.611116394594264,-1.7407541316928343,-0.043198475854828944,0.031077896360310664,-1.0733152942754227,-0.04317881627122766,1.134754537994656,0.7301394459856585,0.6947638490426087,0.747068832374747,3.40398421061483e-05,9.063197257330577,8.543766103904208,9.341615185199764,6.220443465998545,-0.0,1.151500137402636,1.2312415564784223,True,False,False,False
u56,TOP20,0.0,ddctl12,ddctl,0.12,breadth20,0.08650596981302094,-1.409659214956255,-1.5016897392338358,-0.022261280461457922,0.032833550846171566,-0.7304617402718225,-0.022236531982751107,1.4776080919982562,0.7363041582128087,0.6947638490426087,0.747068832374747,4.3317798521291806e-05,9.182565042032225,8.543766103904208,9.419816457083346,12.424204276869656,-0.0,1.1885565861409433,1.231250091771314,True,False,False,False
u56,TOP20,0.0,ddctl16,ddctl,0.16,spy200,0.17053390403243973,-1.1487761676821737,-1.1978934256968499,-0.0005595325530842743,0.03463427015706211,-0.32431599928800203,-0.0005295906671562989,0.27922704245757224,0.7426370977782429,0.7402131535923824,0.747068832374747,5.299106156886335e-05,9.029934898684777,8.995018080520138,9.500165589744782,5.8866991928265096,-0.0,1.2271920416894029,1.2312588237901416,True,False,False,False
u56,TOP20,0.0,ddctl16,ddctl,0.16,breadth20,0.08650596981302094,-1.0684080945220167,-1.102417829599034,0.007109428926159955,0.03521001345285113,-0.19745236905108143,0.007141025698144343,0.40609067269449284,0.744664066692902,0.7402131535923824,0.747068832374747,5.611752672896042e-05,9.093101840164037,8.995018080520138,9.525886489994255,11.685947613805087,-0.0,1.2406083755863728,1.2312616108822718,True,False,False,False
u56,TOP20,10.0,gross00,gross,0.0,spy200,0.17053390403243973,-1.2782327699250082,-1.4003695762885071,-0.08193692874501735,0.06295537874326707,-3.2296139353744078,-0.08214201752271921,12.028730005292793,0.6166952025591026,0.0,0.747068832374747,1.40641861712254e-07,9.247339385773458,0.0,7.9035236842716605,,0.13438157015017974,1.166733808823254,1.1674170498489194,True,True,True,False
u56,TOP20,10.0,gross00,gross,0.0,breadth20,0.08650596981302094,-1.1816206909800044,-1.2718165056546438,-0.0444118814476413,0.005844853230981051,-1.7524502378582074,-0.04446704800270762,13.505893702808994,0.6803373902299444,0.0,0.747068832374747,3.5864362929904914e-05,9.378154705692577,0.0,8.710548795830123,,0.06676059098624539,1.1019903547784045,1.1676050050361892,False,False,False,False
