panel,form,bps,cls,H_IS,H_OOS,D1_IS,max_dDD_IS,max_dDD_OOS,bound_ex_ante,bound_in_window
B136,EWALL,0,CADENCE,2.7336448571326333,10.727090538083782,15.31243466137282,0.7142375225144604,0.8971165490838207,True,True
B136,EWALL,0,GLOBAL,2.7336448571326333,10.727090538083782,15.31243466137282,6.906854527193984,14.043896850764693,False,False
B136,EWALL,0,SELECTIVE,2.7336448571326333,10.727090538083782,15.31243466137282,5.008544612089938,8.06251013802598,False,True
B136,EWALL,10,CADENCE,2.7139566570167917,10.673490094180627,15.327717788034978,0.7295206491766182,0.9106400717455942,True,True
B136,EWALL,10,GLOBAL,2.7139566570167917,10.673490094180627,15.327717788034978,6.912408238168788,14.016008336498953,False,False
B136,EWALL,10,SELECTIVE,2.7139566570167917,10.673490094180627,15.327717788034978,4.921359178521234,8.039183869955824,False,True
B136,EWALL,25,CADENCE,2.6844452071280056,10.593182129064171,15.3506383677247,0.7524412288663407,0.9309218347110515,True,True
B136,EWALL,25,GLOBAL,2.6844452071280056,10.593182129064171,15.3506383677247,6.920736236359282,13.974195400665156,False,False
B136,EWALL,25,SELECTIVE,2.6844452071280056,10.593182129064171,15.3506383677247,4.727913016333519,8.004202511101,False,True
B136,MAEW,0,CADENCE,0.11665034627731385,4.360782980398625,7.838466721738124,0.04196627429120525,0.3261932128079459,False,True
B136,MAEW,0,GLOBAL,0.11665034627731385,4.360782980398625,7.838466721738124,3.617320928254242,5.757849646167978,False,False
B136,MAEW,0,SELECTIVE,0.11665034627731385,4.360782980398625,7.838466721738124,0.6202197157193834,4.144259825884989,False,True
B136,MAEW,10,CADENCE,0.0002845344905133551,3.9640134800516202,7.942891087199399,0.09080884149148538,0.3435602714826347,False,True
B136,MAEW,10,GLOBAL,0.0002845344905133551,3.9640134800516202,7.942891087199399,3.6627636595503943,5.780205442403807,False,False
B136,MAEW,10,SELECTIVE,0.0002845344905133551,3.9640134800516202,7.942891087199399,0.5599646554589555,3.781711061390769,False,True
B136,MAEW,25,CADENCE,0.17351547536031964,3.3728434406131824,8.272845881277668,0.3374286254804293,0.3695858445314615,False,True
B136,MAEW,25,GLOBAL,0.17351547536031964,3.3728434406131824,8.272845881277668,3.8089139415647844,5.813721511204461,False,False
B136,MAEW,25,SELECTIVE,0.17351547536031964,3.3728434406131824,8.272845881277668,0.64337726275292,3.2412285598736212,False,True
B136,RULESV2,0,CADENCE,0.6802004767916481,3.212698835478889,7.826345733913254,-0.2947911043383544,-3.4542202780620035,True,True
B136,RULESV2,0,GLOBAL,0.6802004767916481,3.212698835478889,7.826345733913254,3.6147697742221374,5.608665624196352,False,False
B136,RULESV2,0,SELECTIVE,0.6802004767916481,3.212698835478889,7.826345733913254,0.7701921403509893,3.32452348067096,False,False
B136,RULESV2,10,CADENCE,0.6137211332312376,2.958169918427278,7.897348036179963,-0.2592486542354666,-3.446630447396437,True,True
B136,RULESV2,10,GLOBAL,0.6137211332312376,2.958169918427278,7.897348036179963,3.6457633130206557,5.621232729013914,False,False
B136,RULESV2,10,SELECTIVE,0.6137211332312376,2.958169918427278,7.897348036179963,0.6865490837005828,3.0449940329815073,False,False
B136,RULESV2,25,CADENCE,0.5157831493068032,2.5779943648786108,8.005274897715198,-0.20449271604373598,-3.435252766906627,True,True
B136,RULESV2,25,GLOBAL,0.5157831493068032,2.5779943648786108,8.005274897715198,3.692865363793496,5.640078491566413,False,False
B136,RULESV2,25,SELECTIVE,0.5157831493068032,2.5779943648786108,8.005274897715198,0.5311744758449977,2.6276057381854567,False,False
B136,TOP10,0,CADENCE,3.5446606943602577,3.943550972425025,17.676188187904817,1.655579147724695,-6.4147960555796075,True,True
B136,TOP10,0,GLOBAL,3.5446606943602577,3.943550972425025,17.676188187904817,8.015818351281768,9.985150150402578,False,False
B136,TOP10,0,SELECTIVE,3.5446606943602577,3.943550972425025,17.676188187904817,4.0429424215364325,4.5151263032962135,False,False
B136,TOP10,10,CADENCE,4.086853347755248,2.9061516296447043,18.63718635692778,2.5296671246989755,-6.394978729999512,True,True
B136,TOP10,10,GLOBAL,4.086853347755248,2.9061516296447043,18.63718635692778,8.412342442552745,9.638890022613843,False,False
B136,TOP10,10,SELECTIVE,4.086853347755248,2.9061516296447043,18.63718635692778,4.249443656600249,3.3391776083296243,True,False
B136,TOP10,25,CADENCE,4.883414508090422,1.1782701341070623,20.05850564038585,3.820621120083989,-6.365332656008982,True,True
B136,TOP10,25,GLOBAL,4.883414508090422,1.1782701341070623,20.05850564038585,8.993299252489784,9.682482161661433,False,False
B136,TOP10,25,SELECTIVE,4.883414508090422,1.1782701341070623,20.05850564038585,4.386056120055271,1.6092816662670928,True,False
B136,TOP20,0,CADENCE,1.812489360961611,2.9647593597629807,13.379992353453341,1.0938662617175243,-6.082861209494872,True,True
B136,TOP20,0,GLOBAL,1.812489360961611,2.9647593597629807,13.379992353453341,6.138389048863413,9.268604673838398,False,False
B136,TOP20,0,SELECTIVE,1.812489360961611,2.9647593597629807,13.379992353453341,2.2562714312774235,5.1160282985030054,False,False
B136,TOP20,10,CADENCE,1.6376329771011444,2.1350118301506904,13.640152927003967,1.1886806124477678,-6.05254519546593,True,True
B136,TOP20,10,GLOBAL,1.6376329771011444,2.1350118301506904,13.640152927003967,6.2477354539942525,9.052938243924313,False,False
B136,TOP20,10,SELECTIVE,1.6376329771011444,2.1350118301506904,13.640152927003967,2.097216029533455,4.0059814482299565,False,False
B136,TOP20,25,CADENCE,0.9270179166178449,0.9080041937156946,14.029087610124936,1.32998529366527,-6.007143890643929,True,True
B136,TOP20,25,GLOBAL,0.9270179166178449,0.9080041937156946,14.029087610124936,6.410859080553156,9.09422214511596,False,False
B136,TOP20,25,SELECTIVE,0.9270179166178449,0.9080041937156946,14.029087610124936,1.5760095626536574,2.3705729593901936,False,False
B136,TOP3,0,CADENCE,14.146403112616435,2.0569243954420724,31.5649942104672,12.960528492842249,3.2723451043743856,True,False
B136,TOP3,0,GLOBAL,14.146403112616435,2.0569243954420724,31.5649942104672,17.71197035737916,15.097063704988411,False,False
B136,TOP3,0,SELECTIVE,14.146403112616435,2.0569243954420724,31.5649942104672,7.841720489496639,8.452319673165775,True,False
B136,TOP3,10,CADENCE,14.337720983614366,5.483103070671302,32.631905303400345,13.941826859102546,7.273129776810972,True,False
B136,TOP3,10,GLOBAL,14.337720983614366,5.483103070671302,32.631905303400345,18.22744697408921,16.67598817265603,False,False
B136,TOP3,10,SELECTIVE,14.337720983614366,5.483103070671302,32.631905303400345,8.264346060814132,11.026113020369266,True,False
B136,TOP3,25,CADENCE,14.12368911480505,11.181657816219893,34.20257485616577,15.38407732185868,13.826126454082777,True,False
B136,TOP3,25,GLOBAL,14.12368911480505,11.181657816219893,34.20257485616577,18.977275336176834,19.183140701786915,False,False
B136,TOP3,25,SELECTIVE,14.12368911480505,11.181657816219893,34.20257485616577,8.87828314411685,13.392570936934545,True,False
SMALL439,EWALL,0,CADENCE,0.049364688309783133,10.719728923624682,21.84512081899721,-0.05188509253811757,2.0756939617805115,False,True
SMALL439,EWALL,0,GLOBAL,0.049364688309783133,10.719728923624682,21.84512081899721,9.732000046621215,15.604027283659704,False,False
SMALL439,EWALL,0,SELECTIVE,0.049364688309783133,10.719728923624682,21.84512081899721,8.491155936989514,14.87595404918427,False,False
SMALL439,EWALL,10,CADENCE,0.0030891727574200445,10.765983981854655,21.882785690658313,-0.04385889625436734,2.1976019788633394,False,True
SMALL439,EWALL,10,GLOBAL,0.0030891727574200445,10.765983981854655,21.882785690658313,9.742678738422272,15.64094384655499,False,False
SMALL439,EWALL,10,SELECTIVE,0.0030891727574200445,10.765983981854655,21.882785690658313,7.9729551980161295,14.394673778076662,False,False
SMALL439,EWALL,25,CADENCE,0.08162038871539767,10.834893480439922,22.01315411198057,0.042065558026416205,2.37965610299371,False,True
SMALL439,EWALL,25,GLOBAL,0.08162038871539767,10.834893480439922,22.01315411198057,9.791973989697777,15.722407586348986,False,False
SMALL439,EWALL,25,SELECTIVE,0.08162038871539767,10.834893480439922,22.01315411198057,7.80504476243058,13.39563424016712,False,False
SMALL439,MAEW,0,CADENCE,2.360990098581872,3.1832045608906068,10.954095672938625,2.74457479903919,-2.551348185881741,True,True
SMALL439,MAEW,0,GLOBAL,2.360990098581872,3.1832045608906068,10.954095672938625,5.040449592404894,6.240450779253814,False,False
SMALL439,MAEW,0,SELECTIVE,2.360990098581872,3.1832045608906068,10.954095672938625,2.363767354235191,2.7443509900466956,False,True
SMALL439,MAEW,10,CADENCE,2.289120972600356,2.893939787792943,11.51665941764054,3.1373474877023244,-2.3013774140491328,True,True
SMALL439,MAEW,10,GLOBAL,2.289120972600356,2.893939787792943,11.51665941764054,5.284848171935586,6.4503865817454376,False,False
SMALL439,MAEW,10,SELECTIVE,2.289120972600356,2.893939787792943,11.51665941764054,2.5697644604447456,2.557398903697461,False,True
SMALL439,MAEW,25,CADENCE,2.1829082401883637,2.4140478675281574,12.35393587030449,3.6808365158089718,-1.930363851179251,True,True
SMALL439,MAEW,25,GLOBAL,2.1829082401883637,2.4140478675281574,12.35393587030449,5.6468664022092945,6.761696230961389,False,False
SMALL439,MAEW,25,SELECTIVE,2.1829082401883637,2.4140478675281574,12.35393587030449,2.7155351698356145,2.2812177125406508,False,True
SMALL439,RULESV2,0,CADENCE,3.2148198411762863,3.5086461788943812,10.996613863536597,2.7000581546778424,-2.2001928520554714,True,True
SMALL439,RULESV2,0,GLOBAL,3.2148198411762863,3.5086461788943812,10.996613863536597,5.065681365059294,6.4766109922896,False,False
SMALL439,RULESV2,0,SELECTIVE,3.2148198411762863,3.5086461788943812,10.996613863536597,1.8030097392585875,3.2485408858421883,False,True
SMALL439,RULESV2,10,CADENCE,3.204589364034771,3.296580867388188,11.418196681438165,2.9380662412874847,-2.0548123401768925,True,True
SMALL439,RULESV2,10,GLOBAL,3.204589364034771,3.296580867388188,11.418196681438165,5.248334264256005,6.637061103013409,False,False
SMALL439,RULESV2,10,SELECTIVE,3.204589364034771,3.296580867388188,11.418196681438165,1.9248173878846586,3.19696212836984,True,True
SMALL439,RULESV2,25,CADENCE,3.181099604653481,2.982646518276022,12.046881824298861,3.2762180086250092,-1.8386699007786,True,True
SMALL439,RULESV2,25,GLOBAL,3.181099604653481,2.982646518276022,12.046881824298861,5.519746034694228,6.875607699676478,False,False
SMALL439,RULESV2,25,SELECTIVE,3.181099604653481,2.982646518276022,12.046881824298861,2.1056507341766673,2.422913607287591,True,True
SMALL439,TOP10,0,CADENCE,6.280076945528235,3.07906221044284,22.891202645921062,4.792730271399948,-5.1355256185314,True,True
SMALL439,TOP10,0,GLOBAL,6.280076945528235,3.07906221044284,22.891202645921062,10.923714890912839,16.23180640771502,False,False
SMALL439,TOP10,0,SELECTIVE,6.280076945528235,3.07906221044284,22.891202645921062,4.367688019513826,10.053202208219536,False,False
SMALL439,TOP10,10,CADENCE,8.271618109542134,1.475631570973679,25.538103285762325,7.212880745886363,-5.025871482568256,True,True
SMALL439,TOP10,10,GLOBAL,8.271618109542134,1.475631570973679,25.538103285762325,12.813970532826414,15.220246260824554,False,False
SMALL439,TOP10,10,SELECTIVE,8.271618109542134,1.475631570973679,25.538103285762325,4.85531231480727,7.580055704281186,True,False
SMALL439,TOP10,25,CADENCE,9.335312462156864,3.656848788945022,29.495442192212874,10.571537935662324,-0.6589996885061455,True,True
SMALL439,TOP10,25,GLOBAL,9.335312462156864,3.656848788945022,29.495442192212874,14.64227030240094,16.609459060873334,False,False
SMALL439,TOP10,25,SELECTIVE,9.335312462156864,3.656848788945022,29.495442192212874,6.065068271701534,7.792956476415935,True,False
SMALL439,TOP20,0,CADENCE,7.999880256327696,2.0973683173748814,20.726493508687494,1.4511562185667626,-10.634686568435448,True,True
SMALL439,TOP20,0,GLOBAL,7.999880256327696,2.0973683173748814,20.726493508687494,10.083797144534756,11.681090636082237,False,False
SMALL439,TOP20,0,SELECTIVE,7.999880256327696,2.0973683173748814,20.726493508687494,6.13977352165942,4.639557162770947,True,False
SMALL439,TOP20,10,CADENCE,8.670903728591384,1.7588631923896259,21.536420091791598,1.8810528034558849,-8.473499233330328,True,True
SMALL439,TOP20,10,GLOBAL,8.670903728591384,1.7588631923896259,21.536420091791598,10.196189360937712,13.157207475782096,False,False
SMALL439,TOP20,10,SELECTIVE,8.670903728591384,1.7588631923896259,21.536420091791598,6.013774572652286,4.291831839976734,True,False
SMALL439,TOP20,25,CADENCE,9.14712581993724,6.12986746639943,22.736498366793345,2.5139547702837772,-1.9833908201658867,True,True
SMALL439,TOP20,25,GLOBAL,9.14712581993724,6.12986746639943,22.736498366793345,10.299602549590325,16.446671933471357,False,False
SMALL439,TOP20,25,SELECTIVE,9.14712581993724,6.12986746639943,22.736498366793345,4.3017851027322145,6.136225607226875,True,False
SMALL439,TOP3,0,CADENCE,3.7841301251331227,19.6790353427304,37.03966562367075,-8.644925633987743,-0.33800908004010255,True,True
SMALL439,TOP3,0,GLOBAL,3.7841301251331227,19.6790353427304,37.03966562367075,19.78321121212169,39.43211503407109,False,False
