panel,book,dial,bps,IS_pick,do_nothing,pick_OOS_Sharpe,pick_OOS_CAGR,pick_OOS_MaxDD,dn_OOS_Sharpe,dn_OOS_CAGR,dn_OOS_MaxDD,rand_OOS_Sharpe,oracle_OOS_Sharpe,d_pick_minus_dn,basev2_OOS_Sharpe,basev2_OOS_CAGR,basev2_OOS_MaxDD,basev1_OOS_Sharpe,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD
U56,EWALL,G,0,0.08,0.0,1.1895135260398806,0.17542028800369014,-0.22494253104329165,1.1939961075382306,0.16418764485455117,-0.20748568981338367,1.2339816009123699,1.279404590442416,-0.004482581498350013,1.2850846619485738,0.0953481524893458,-0.1205494676867116,0.7470621251510194,0.8820109845896832,0.15450717694493354,-0.33717289200673795
U56,EWALL,G,5,0.12,0.0,1.2555622060889207,0.18350019287805486,-0.21970923352536087,1.1529629983445335,0.1577654547247651,-0.20814440934897938,1.2084143418483897,1.2555622060889207,0.10259920774438713,1.2850846619485738,0.0953481524893458,-0.1205494676867116,0.7470621251510194,0.8820109845896832,0.15450717694493354,-0.33717289200673795
U56,EWALL,G,10,0.12,0.0,1.2419438238868012,0.18121958264205573,-0.21980924318644768,1.1118701028901965,0.15137735745127068,-0.20880287645910212,1.1828120722294997,1.2419438238868012,0.13007372099660475,1.2850846619485738,0.0953481524893458,-0.1205494676867116,0.7470621251510194,0.8820109845896832,0.15450717694493354,-0.33717289200673795
U56,EWALL,G,15,0.12,0.0,1.228312037796328,0.1789430585920433,-0.21990924567654557,1.0707244790939898,0.14502317881146576,-0.20946109114927824,1.1571775623757894,1.228312037796328,0.1575875587023381,1.2850846619485738,0.0953481524893458,-0.1205494676867116,0.7470621251510194,0.8820109845896832,0.15450717694493354,-0.33717289200673795
U56,EWALL,G,20,0.12,0.0,1.2146673470575131,0.17667061380307558,-0.22000924099579988,1.0295332064337273,0.13870274543993544,-0.21011905342503456,1.1315135918701098,1.2146673470575131,0.18513414062378586,1.2850846619485738,0.0953481524893458,-0.1205494676867116,0.7470621251510194,0.8820109845896832,0.15450717694493354,-0.33717289200673795
U56,EWALL,G,25,0.12,0.0,1.2010102521008224,0.17440224136131666,-0.2201092291443547,0.9883033798679134,0.13241588482438527,-0.21077676329189632,1.105822947776298,1.2010102521008224,0.21270687223290896,1.2850846619485738,0.0953481524893458,-0.1205494676867116,0.7470621251510194,0.8820109845896832,0.15450717694493354,-0.33717289200673795
U56,EWALL,G,30,0.12,0.0,1.1873412544556001,0.1721379343640177,-0.22020921012235517,0.9470421037466681,0.12616242530160093,-0.21641268708800543,1.0801084228523172,1.1873412544556001,0.24029915070893204,1.2850846619485738,0.0953481524893458,-0.1205494676867116,0.7470621251510194,0.8820109845896832,0.15450717694493354,-0.33717289200673795
U56,EWALL,V,0,5.0,0.6,1.1804469168076788,0.1779034057078699,-0.24106421472764328,1.1939961075382306,0.16418764485455117,-0.20748568981338367,1.1253661685333396,1.2098530159467706,-0.01354919073055183,1.2850846619485738,0.0953481524893458,-0.1205494676867116,0.7470621251510194,0.8820109845896832,0.15450717694493354,-0.33717289200673795
U56,EWALL,V,5,5.0,0.6,1.146056316308253,0.1719528101475165,-0.2421149704997826,1.1529629983445335,0.1577654547247651,-0.20814440934897938,1.0731009818065802,1.1659236524017698,-0.00690668203628042,1.2850846619485738,0.0953481524893458,-0.1205494676867116,0.7470621251510194,0.8820109845896832,0.15450717694493354,-0.33717289200673795
U56,EWALL,V,10,5.0,0.6,1.1116330518089932,0.16603112405668918,-0.24316479003893632,1.1118701028901965,0.15137735745127068,-0.20880287645910212,1.0207629376572656,1.1219260086937937,-0.00023705108120330998,1.2850846619485738,0.0953481524893458,-0.1205494676867116,0.7470621251510194,0.8820109845896832,0.15450717694493354,-0.33717289200673795
