panel,start_row,start,book,gross,init,cost_bps,CAGR,Sharpe,MaxDD,Calmar,turnover_yr,IS_Sharpe,IS_Calmar,IS_CAGR,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_Sharpe,base_MaxDD,base_CAGR,base_turn,base_OOS_Sharpe,base_OOS_CAGR,cbase_Sharpe,cbase_MaxDD,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_H1,spy_H2,DD_bar,CAGR_bar,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,spy_IS_Sharpe,H1,H2,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR,m_DD,m_CAGR
U56,260,2009-01-13,CAP2,0.75,OUT,0.0,0.12014999456189313,1.3078729412435246,-0.14765004422980443,0.8137484495086919,3.506382942083226,1.2287390131430875,1.188426875003423,0.10626275308642685,0.13168913356431755,1.3693466954314064,-0.14765004422980454,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.7732585915909447,1.2839355379722956,0.0951245058604564,1.2051536091601132,-0.12054950773958328,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,-0.2023035403451117,0.1066157820904447,0.8831406547160487,0.15454794790057602,-0.33717256724185274,0.8986391921544028,1.3431232040383605,1.284150948562567,False,True,True,True,True,True,True,0.05465349611530726,0.013534212471448426
U56,260,2009-01-13,CAP2,0.75,OUT,10.0,0.1162295339930286,1.2686753146710161,-0.14809080759214654,0.7848531308785462,3.506382942083226,1.1871870518343108,1.1058366340986947,0.10237759674066704,0.12773946456006335,1.3318413815124672,-0.14809080759214632,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.7732585915909447,1.2839355379722956,0.0951245058604564,1.2051536091601132,-0.12054950773958328,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,-0.2023035403451117,0.1066157820904447,0.8831406547160487,0.15454794790057602,-0.33717256724185274,0.8986391921544028,1.3027641647438848,1.245743566697983,False,True,True,True,True,True,True,0.05421273275296515,0.0096137519025839
U56,260,2009-01-13,CAP2,0.75,OUT,25.0,0.11037345513700925,1.209765685566478,-0.1487517938718178,0.7419974728648995,3.506382942083226,1.124749529084998,0.983502359682811,0.09657432667716592,0.12183969460699817,1.275468963789105,-0.14875179387181792,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.7732585915909447,1.2839355379722956,0.0951245058604564,1.2051536091601132,-0.12054950773958328,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,-0.2023035403451117,0.1066157820904447,0.8831406547160487,0.15454794790057602,-0.33717256724185274,0.8986391921544028,1.2421037770489964,1.1880255426552884,False,True,True,True,True,True,True,0.05355174647329389,0.003757673046564547
U56,260,2009-01-13,CAP2,0.75,OUT,50.0,0.10067860481310942,1.111339888951081,-0.1498530143263923,0.6718490466519617,3.506382942083226,1.0204653620097102,0.7785733423801019,0.08696709885997245,0.1120723488705766,1.181260845927782,-0.14985301432639275,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.7732585915909447,1.2839355379722956,0.0951245058604564,1.2051536091601132,-0.12054950773958328,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,-0.2023035403451117,0.1066157820904447,0.8831406547160487,0.15454794790057602,-0.33717256724185274,0.8986391921544028,1.140744704022228,1.0915969990562207,False,False,True,True,True,True,False,0.052450526018719384,-0.0059371772773352816
U56,260,2009-01-13,CAP2,0.75,IN,0.0,0.12113842050692081,1.3141018247276737,-0.14765004422980466,0.8204428325018259,3.5043295195773845,1.229277098952161,1.1788841422180305,0.10665920690443365,0.13317517664590683,1.3798528309978115,-0.14765004422980477,1.2148013926637058,-0.12054950773958295,0.0879629111618565,1.7835719016231912,1.298146777009503,0.0967977753529703,1.2051536091601132,-0.12054950773958328,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,-0.2023035403451117,0.1066157820904447,0.8831406547160487,0.15454794790057602,-0.33717256724185274,0.8986391921544028,1.3431757079471478,1.295704890170653,False,True,True,True,True,True,True,0.05465349611530704,0.014522638416476108
U56,260,2009-01-13,CAP2,0.75,IN,10.0,0.11721669650929334,1.275025803642719,-0.14809080759214632,0.7915190579020766,3.5043295195773845,1.1878838769875675,1.0711514776240352,0.10277737848452051,0.12922039349648173,1.3424435832212105,-0.14809080759214632,1.2148013926637058,-0.12054950773958295,0.0879629111618565,1.7835719016231912,1.298146777009503,0.0967977753529703,1.2051536091601132,-0.12054950773958328,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,-0.2023035403451117,0.1066157820904447,0.8831406547160487,0.15454794790057602,-0.33717256724185274,0.8986391921544028,1.3029605337938748,1.2573998055469497,False,True,True,True,True,True,True,0.05421273275296537,0.01060091441884864
U56,260,2009-01-13,CAP2,0.75,IN,25.0,0.11135871786778528,1.2163005807615446,-0.1487517938718177,0.7486210079842482,3.5043295195773845,1.125688845907995,0.9315540260188426,0.09697904972323701,0.12331298604320784,1.2862157734969397,-0.14875179387181758,1.2148013926637058,-0.12054950773958295,0.0879629111618565,1.7835719016231912,1.298146777009503,0.0967977753529703,1.2051536091601132,-0.12054950773958328,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,-0.2023035403451117,0.1066157820904447,0.8831406547160487,0.15454794790057602,-0.33717256724185274,0.8986391921544028,1.2425202040243761,1.1998356302087423,False,True,True,True,True,True,True,0.053551746473294,0.0047429357773405845
U56,260,2009-01-13,CAP2,0.75,IN,50.0,0.1016606890794971,1.118186809762547,-0.14985301432639275,0.6784026970459959,3.5043295195773845,1.0218196322410036,0.7434159910019335,0.08737992365185243,0.11353300051668347,1.1922495164021094,-0.14985301432639264,1.2148013926637058,-0.12054950773958295,0.0879629111618565,1.7835719016231912,1.298146777009503,0.0967977753529703,1.2051536091601132,-0.12054950773958328,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,-0.2023035403451117,0.1066157820904447,0.8831406547160487,0.15454794790057602,-0.33717256724185274,0.8986391921544028,1.1415384676253573,1.1036640256781163,False,False,True,True,True,True,False,0.05245052601871894,-0.004955093010947598
U56,260,2009-01-13,CAP2,0.75,NEUTRAL,0.0,0.12014999456189313,1.3078729412435246,-0.14765004422980443,0.8137484495086919,3.506382942083226,1.2287390131430875,1.188426875003423,0.10626275308642685,0.13168913356431755,1.3693466954314064,-0.14765004422980454,1.2065796608097645,-0.12054950773958373,0.08708303618964397,1.7822378378924923,1.2841350875059352,0.09541464549789924,1.2051536091601132,-0.12054950773958328,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,-0.2023035403451117,0.1066157820904447,0.8831406547160487,0.15454794790057602,-0.33717256724185274,0.8986391921544028,1.3431232040383605,1.284150948562567,False,True,True,True,True,True,True,0.05465349611530726,0.013534212471448426
U56,260,2009-01-13,CAP2,0.75,NEUTRAL,10.0,0.1162295339930286,1.2686753146710161,-0.14809080759214654,0.7848531308785462,3.506382942083226,1.1871870518343108,1.1058366340986947,0.10237759674066704,0.12773946456006335,1.3318413815124672,-0.14809080759214632,1.2065796608097645,-0.12054950773958373,0.08708303618964397,1.7822378378924923,1.2841350875059352,0.09541464549789924,1.2051536091601132,-0.12054950773958328,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,-0.2023035403451117,0.1066157820904447,0.8831406547160487,0.15454794790057602,-0.33717256724185274,0.8986391921544028,1.3027641647438848,1.245743566697983,False,True,True,True,True,True,True,0.05421273275296515,0.0096137519025839
U56,260,2009-01-13,CAP2,0.75,NEUTRAL,25.0,0.11037345513700925,1.209765685566478,-0.1487517938718178,0.7419974728648995,3.506382942083226,1.124749529084998,0.983502359682811,0.09657432667716592,0.12183969460699817,1.275468963789105,-0.14875179387181792,1.2065796608097645,-0.12054950773958373,0.08708303618964397,1.7822378378924923,1.2841350875059352,0.09541464549789924,1.2051536091601132,-0.12054950773958328,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,-0.2023035403451117,0.1066157820904447,0.8831406547160487,0.15454794790057602,-0.33717256724185274,0.8986391921544028,1.2421037770489964,1.1880255426552884,False,True,True,True,True,True,True,0.05355174647329389,0.003757673046564547
U56,260,2009-01-13,CAP2,0.75,NEUTRAL,50.0,0.10067860481310942,1.111339888951081,-0.1498530143263923,0.6718490466519617,3.506382942083226,1.0204653620097102,0.7785733423801019,0.08696709885997245,0.1120723488705766,1.181260845927782,-0.14985301432639275,1.2065796608097645,-0.12054950773958373,0.08708303618964397,1.7822378378924923,1.2841350875059352,0.09541464549789924,1.2051536091601132,-0.12054950773958328,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,-0.2023035403451117,0.1066157820904447,0.8831406547160487,0.15454794790057602,-0.33717256724185274,0.8986391921544028,1.140744704022228,1.0915969990562207,False,False,True,True,True,True,False,0.052450526018719384,-0.0059371772773352816
U56,260,2009-01-13,CAP2,1.0,OUT,0.0,0.1311471792024872,1.2578720128376346,-0.1721952699101713,0.7616189415127513,3.9918738682526245,1.1596341055522488,1.057947122602816,0.1114667380580161,0.14757573417524883,1.333105459265909,-0.17219526991017187,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.7732585915909447,1.2839355379722956,0.0951245058604564,1.2051536091601132,-0.12054950773958328,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,-0.2023035403451117,0.1066157820904447,0.8831406547160487,0.15454794790057602,-0.33717256724185274,0.8986391921544028,1.2854339862310475,1.2434023420162417,False,True,True,True,True,True,True,0.030108270434940382,0.024531397112042497
