panel,theta,x,cad,phase,family,con,CAGR,Sharpe,MaxDD,H1,H2,isCAGR,isSharpe,isMaxDD,oCAGR,oSharpe,oMaxDD,CAGR0,gross_mean,turn_yr,dSharpe_ctrl,p4a,f4b
U56,0.3,0.04258870572676662,D,calendar,MA-THRESH,RESPREAD,0.20546055277398168,0.7771406821129456,-0.5375252447035045,0.8872111608673294,0.6898736000212887,0.20641243852422098,0.8279093860373871,-0.40056688622903147,0.20467590039926797,0.7458617357397328,-0.5375252447035044,0.25249617767307475,0.5939189189189189,38.301066760286986,-0.347839063110321,False,"H1,H2,OOS,DD"
U56,0.3,0.04258870572676662,D,calendar,MA-THRESH,DEGROSS,0.00938573378459262,0.647301416335104,-0.021894826505361342,0.8984743142066837,0.5148104425366917,0.0102992167106426,0.9268890597990497,-0.019666551301414037,0.00863281656099879,0.5159749105757881,-0.02189482650536123,0.01080176369803132,0.03193538678893245,1.401907413169063,-0.47767832888816264,False,"H1,H2,OOS,CAGR"
U56,0.3,0.04258870572676662,D,calendar,QUANTILE-M,RESPREAD,0.2590214398702879,1.0419308385910984,-0.41260126715589185,1.1663109957693625,0.9528145661289954,0.28703884605767627,1.2399110523816277,-0.3330394866756058,0.2363693292924547,0.9159355765162658,-0.41260126715589207,0.303372257798489,0.75,34.63429338117455,-0.08304890663216824,False,DD
U56,0.3,0.04258870572676662,D,calendar,QUANTILE-M,DEGROSS,0.014706757948259153,1.0398456062149743,-0.027875354986901524,1.1521109299878705,0.950485096195154,0.015966611816972343,1.2226931459648809,-0.022348268671834925,0.0136686710190137,0.9129492050040989,-0.027875354986900858,0.016743624847732397,0.04241030083903082,2.0054041843870225,-0.08513413900829225,False,CAGR
U56,0.3,0.04258870572676662,W,calendar,MA-THRESH,RESPREAD,0.2777579260469978,0.9835931857769409,-0.6142703608481989,1.1679007790624651,0.8261469888532756,0.3216139493781045,1.1562400597161333,-0.3074882902926275,0.24267829814141706,0.8605842890055592,-0.6142703608481979,0.2994609023968544,0.596387973579443,16.891223425477634,-0.14477846075839862,False,"H2,OOS,DD"
U56,0.3,0.04258870572676662,W,calendar,MA-THRESH,DEGROSS,0.010771760826056243,0.7412353684502564,-0.021479357742683503,0.9996895244002663,0.5929333087067216,0.012094795325443553,1.0447844847391143,-0.013611511208590499,0.009681681594603697,0.5856695824144719,-0.021479357742683614,0.011428793336616838,0.03186169143036946,0.6500126491584609,-0.3871362780850831,False,"H2,OOS,CAGR"
U56,0.3,0.04258870572676662,W,calendar,QUANTILE-M,RESPREAD,0.33306963499152187,1.2615377748378975,-0.3220553376001811,1.4343235788815112,1.1334158369914136,0.3782004768204572,1.5238506548556647,-0.21387791150773694,0.29695538425198076,1.0897316298205413,-0.32205533760018146,0.3531436995848807,0.7506365239370737,14.974664527157225,0.13316612830255803,False,DD
U56,0.3,0.04258870572676662,W,calendar,QUANTILE-M,DEGROSS,0.018011291853142097,1.2569914999551286,-0.020337531019225974,1.4257313079763378,1.1187049483349565,0.02022230488335719,1.5148518481104825,-0.013696371555023013,0.01619101768002551,1.0736473612224007,-0.02033753101922664,0.018897011076769665,0.042572843246516355,0.8697740823322195,0.1286198534197891,False,CAGR
U56,0.3,0.04258870572676662,M,calendar,MA-THRESH,RESPREAD,0.2637005936369978,0.934399154691525,-0.5851888704061932,1.13569075171843,0.7711622882277545,0.31146237373237984,1.1377641085835897,-0.2779507451215327,0.22561360125602548,0.7976411297641876,-0.5851888704061934,0.27220937230171693,0.5874048304155223,6.703972672800676,-0.2022001774228196,False,"H2,OOS,DD"
U56,0.3,0.04258870572676662,M,calendar,MA-THRESH,DEGROSS,0.01098121001843011,0.7347878842712583,-0.02434530455148176,0.9599796638377939,0.6121261226296655,0.011532297896640786,0.9805948435993482,-0.016510307304066107,0.01052683947403854,0.6157998727178122,-0.024345304551481983,0.011273218755734726,0.030610098828798886,0.28884066024308835,-0.4018114478430863,False,"H2,OOS,CAGR"
U56,0.3,0.04258870572676662,M,calendar,QUANTILE-M,RESPREAD,0.3346098630427903,1.2387960819570532,-0.35143229580603375,1.3697646938438817,1.1537414852233048,0.34756153458469163,1.4272339089773287,-0.26615082316438565,0.3240196800720354,1.1276269768134655,-0.3514322958060344,0.3434002024574281,0.7528376069234111,6.56473902488216,0.10219674984270855,False,DD
U56,0.3,0.04258870572676662,M,calendar,QUANTILE-M,DEGROSS,0.018145951871914923,1.2234599353154119,-0.023109242952517373,1.3534682364535833,1.1263596092536954,0.01904403554905887,1.4159155736101905,-0.017568796453487745,0.01740571166231386,1.0963787801442233,-0.023109242952516706,0.018537247655868727,0.04317775830360419,0.3842570180809879,0.08686060320106725,False,CAGR
U56,0.3,0.04258870572676662,Q,calendar,MA-THRESH,RESPREAD,0.2709446365985535,0.9411617392141418,-0.4512648550389994,1.2873166942729304,0.6279260319757307,0.38505835002022715,1.2715705368384373,-0.3318079360549565,0.1839228439546905,0.6934453199546499,-0.4512648550389994,0.2748937715598221,0.5881179200300052,3.0895749734899334,-0.2125340394717503,False,"H2,OOS,DD"
U56,0.3,0.04258870572676662,Q,calendar,MA-THRESH,DEGROSS,0.012350077901749135,0.779510202758385,-0.033800585095968616,1.2266527344799638,0.5371893486454106,0.014642279535810099,1.2402236316509476,-0.015754559353551745,0.010463121750692306,0.5676700137783639,-0.033800585095968394,0.012505353285637177,0.031102562034158242,0.15336771694721474,-0.3741855759275071,False,"H2,OOS,CAGR"
U56,0.3,0.04258870572676662,Q,calendar,QUANTILE-M,RESPREAD,0.31016863655897464,1.1467020454843637,-0.3960772154855483,1.459823485765307,0.913322502403662,0.37767580249935384,1.4870669357631825,-0.3960772154855483,0.2569785181377644,0.9320147799257572,-0.3911169159611235,0.3145955126923945,0.7582280313966031,3.367652521598606,-0.006993733201528407,False,DD
U56,0.3,0.04258870572676662,Q,calendar,QUANTILE-M,DEGROSS,0.01766452692530418,1.1182172189439283,-0.02750061269346349,1.4534832601733045,0.8555605498072929,0.02119496386449149,1.4898427322353966,-0.02723141383739014,0.014761431597796193,0.8706974788242589,-0.02750061269346271,0.017871312009180906,0.04472439210061015,0.20316299859597686,-0.03547855974196379,False,"OOS,CAGR"
U56,0.3,0.04258870572676662,A,calendar,MA-THRESH,RESPREAD,0.19777289791349295,0.8320539541299531,-0.4830879910046876,0.813144263880343,0.8582639086932146,0.15642312719923201,0.7726278206549695,-0.4830879910046876,0.23299320926837752,0.8806769618265569,-0.4013586245118892,0.19874270820820295,0.5124056420096101,0.8072693756431059,-0.3775171564113341,False,"H1,DD"
U56,0.3,0.04258870572676662,A,calendar,MA-THRESH,DEGROSS,0.01851491426139762,0.8871972550649971,-0.034312189799494464,0.8844472705731092,0.934534846864514,0.01298263845495673,0.8660876968459318,-0.027321373403633387,0.023101264587966908,0.9349494489338109,-0.034312189799494575,0.018582281606383422,0.03999116575092482,0.06615187217874194,-0.32237385547629005,False,"H1,CAGR"
U56,0.3,0.04258870572676662,A,calendar,QUANTILE-M,RESPREAD,0.26064720804785213,0.9801403080785878,-0.4758889563920323,1.1899233621318697,0.8442899931941947,0.28038377105731627,1.1950374407239903,-0.3913226966447064,0.2445955670436617,0.8650873201648456,-0.4758889563920329,0.2621647696733327,0.7719934971243537,1.200915776676542,-0.22943080246269942,False,"OOS,DD"
U56,0.3,0.04258870572676662,A,calendar,QUANTILE-M,DEGROSS,0.019862732469392297,1.0241924213699283,-0.03171621160653748,1.2105799145964184,0.9122193895874365,0.019826954840719946,1.2268267771537615,-0.029855178427100837,0.019892246649127143,0.9175016547254013,-0.03171621160653737,0.01994848009044481,0.05047023988373896,0.08406725151265544,-0.1853786891713589,False,CAGR
U56,0.2,0.10223652894330977,D,calendar,MA-THRESH,RESPREAD,0.15143013735186206,0.7313835732644426,-0.6016038757270995,0.9083849727431665,0.5809743652062116,0.18519661252951813,0.8964133477713196,-0.4932027483193927,0.12430122996391946,0.6103535836642866,-0.6016038757270987,0.20916355558136446,0.7126689189189189,48.930127849890354,-0.393596171958824,False,"H1,H2,OOS,DD"
U56,0.2,0.10223652894330977,D,calendar,MA-THRESH,DEGROSS,0.01565542246895113,0.6848825468890629,-0.04223373229093075,0.574710071396251,0.7796298011722912,0.011533481904183018,0.5872153951706005,-0.04223373229093075,0.01906828192609611,0.7559535112615579,-0.03621360462204004,0.018754438222617464,0.07666818294826858,3.046733820624775,-0.4400971983342037,False,"H1,H2,OOS,CAGR"
U56,0.2,0.10223652894330977,D,calendar,QUANTILE-M,RESPREAD,0.18056852168483473,0.9794755535985469,-0.31713213692446607,1.0210519600141967,0.9593333433817558,0.16160223736347912,0.9935657569383726,-0.18969104122448888,0.19644682097677046,0.9793629691242545,-0.3171321369244655,0.21858546127906786,0.75,31.71584712572518,-0.14550419162471973,False,DD
U56,0.2,0.10223652894330977,D,calendar,QUANTILE-M,DEGROSS,0.02059192466302795,0.9769636608023129,-0.04023067839470096,1.008431917734567,0.9580034135952258,0.018846414502678988,0.9810002639413768,-0.02282422563351094,0.022034059777444437,0.9790277202401553,-0.04023067839470129,0.02431608489085213,0.08482060167806164,3.6426983588290685,-0.1480160844209537,False,CAGR
U56,0.2,0.10223652894330977,W,calendar,MA-THRESH,RESPREAD,0.19417620950742576,0.8860804079704144,-0.4853317488789488,1.0814333863520769,0.7129182840519543,0.2376909123499895,1.0736357832483927,-0.35409497439204396,0.15943452341660191,0.7425790251611184,-0.4853317488789485,0.21865319325805044,0.7129152676261333,20.309388603998983,-0.24229123856492507,False,"H2,OOS,DD"
U56,0.2,0.10223652894330977,W,calendar,MA-THRESH,DEGROSS,0.0181464863082772,0.7761227934358069,-0.03443460457670633,0.7525997348077192,0.8062366708110065,0.01588548140953372,0.7739900283005593,-0.026732793879013172,0.020015393453487684,0.784797149320986,-0.03443460457670611,0.019565146871233452,0.07694134143774853,1.3929144355540233,-0.3522488530995326,False,"H1,H2,OOS,CAGR"
U56,0.2,0.10223652894330977,W,calendar,QUANTILE-M,RESPREAD,0.21846612780594765,1.1445986984222145,-0.2501967150471047,1.250940242009414,1.0747207684313778,0.2103275530051414,1.2316133777941782,-0.14172145430883498,0.22522087496003862,1.095947724093291,-0.2501967150471046,0.2347137294851489,0.7504852108157175,13.26148018732493,0.01622705188687501,False,DD
U56,0.2,0.10223652894330977,W,calendar,QUANTILE-M,DEGROSS,0.024221834870659542,1.140242693728258,-0.030291460107243373,1.2344557183389966,1.0694952255215822,0.023731317924525097,1.216671074234131,-0.01683217430819106,0.024626642888252448,1.0908646471962709,-0.030291460107243484,0.025789732142197153,0.08504764405888865,1.5298701136593633,0.011871047192918427,False,CAGR
U56,0.2,0.10223652894330977,M,calendar,MA-THRESH,RESPREAD,0.28743844797810847,1.166559559957701,-0.3221203887691968,1.362859996725533,0.9654014931806568,0.36568652369530863,1.3672705384027402,-0.3183999050156725,0.226277024415527,0.990312036046295,-0.3221203887691969,0.2979640230918519,0.7313014315011861,8.148696586133665,0.02996022784335639,False,DD
U56,0.2,0.10223652894330977,M,calendar,MA-THRESH,DEGROSS,0.02280715197676897,0.9541497897005993,-0.03030564624348031,1.1204838975424531,0.8431344003116603,0.023243545128026177,1.1098103639868113,-0.021627704108983736,0.022447308072849115,0.8610754370075271,-0.03030564624348031,0.02344596081816963,0.07406029717833498,0.6245121333769843,-0.18244954241374534,False,"OOS,CAGR"
U56,0.2,0.10223652894330977,M,calendar,QUANTILE-M,RESPREAD,0.2488545169306824,1.2471415520906206,-0.26434718904731136,1.3949480706693425,1.1452115170836004,0.24415226506470722,1.3657806684756222,-0.17296893578832118,0.25274681378157715,1.1782526319299138,-0.2643471890473109,0.25607079590292003,0.7524040381676612,5.7701244122046225,0.110542219976276,False,DD
U56,0.2,0.10223652894330977,M,calendar,QUANTILE-M,DEGROSS,0.02699282943602621,1.2302697249542263,-0.03330758337878115,1.3680138794585563,1.1232680570611522,0.027029327290467586,1.3424728994231325,-0.020770932255532393,0.026962723057643023,1.1560739124470099,-0.03330758337878126,0.027680512083065878,0.08597186434656892,0.6695112818467593,0.09367039283988166,False,CAGR
