panel,con,cad,arm,sel,gross,q,is_empty,isCAGR,isSharpe,isMaxDD,oCAGR,oSharpe,oMaxDD,base_oCAGR,base_oSharpe,base_oMaxDD,spy_oCAGR,spy_oSharpe,spy_oMaxDD,beat_base,beat_spy,f4b_oos
U56,DEGROSS,W,MOM,S2,1.0,0.5,False,0.08965633385156435,1.108732814848124,-0.09237830433136629,0.10412298433375655,1.0857425896941562,-0.15662549159454597,0.09494345467513221,1.285947374872866,-0.11896571471330208,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True,CAGR
U56,RESPREAD,M,MA-DIST,S1,1.0,0.1,False,0.36986469449689907,1.409624586701027,-0.2354994640615068,0.36025296194393586,1.1969258187324507,-0.3671144139442635,0.09494345467513221,1.285947374872866,-0.11896571471330208,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True,DD
U56,RESPREAD,M,MA-DIST,S2,0.5,0.1,False,0.17866768336464034,1.40336876706118,-0.12271601495795259,0.1759261635383187,1.1788062033217677,-0.20267606692397877,0.09494345467513221,1.285947374872866,-0.11896571471330208,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True,DD
U56,RESPREAD,M,MOM,S1,1.0,0.1,False,0.32765607780330486,1.3298911517722913,-0.2811645036229977,0.3966159010983641,1.2068002483913758,-0.3499288426293081,0.09494345467513221,1.285947374872866,-0.11896571471330208,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True,DD
U56,RESPREAD,M,MOM,S2,0.5,0.2,False,0.12030642603043762,1.224492682700175,-0.12549386004266927,0.15066326622449333,1.1758201179088923,-0.18314552916638716,0.09494345467513221,1.285947374872866,-0.11896571471330208,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True,-
U56,RESPREAD,Q,MA-DIST,S1,1.0,0.1,False,0.42881241400407255,1.5186040863098227,-0.33905330975478587,0.3050729899248481,1.0284695543464009,-0.40885753031016425,0.09494345467513221,1.285947374872866,-0.11896571471330208,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True,DD
U56,RESPREAD,Q,MA-DIST,S2,0.5,0.2,False,0.12834496858130384,1.2632991678082903,-0.12117486922730747,0.11644446332389369,0.9563233371806646,-0.18728017367341643,0.09494345467513221,1.285947374872866,-0.11896571471330208,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True,-
U56,RESPREAD,Q,MOM,S1,1.0,0.5,False,0.17240945383270034,1.0627678968125829,-0.1980339607999324,0.19345715668515928,0.9933981814131746,-0.3311223317073808,0.09494345467513221,1.285947374872866,-0.11896571471330208,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True,DD
U56,RESPREAD,Q,MOM,S2,0.5,0.5,False,0.08574082402172922,1.0604631966390923,-0.10172976338319928,0.09765273157191268,1.0012202024533075,-0.1720833060387389,0.09494345467513221,1.285947374872866,-0.11896571471330208,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True,CAGR
U56,RESPREAD,W,MA-DIST,S1,1.0,0.1,False,0.31273505996495077,1.254289589013988,-0.214228818172995,0.3016078714822452,1.0776039242422581,-0.3596654393519967,0.09494345467513221,1.285947374872866,-0.11896571471330208,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True,DD
U56,RESPREAD,W,MA-DIST,S2,0.5,0.1,False,0.1536990338438753,1.2522426699530822,-0.10976658390335647,0.1516037433560713,1.0725718981764523,-0.19384586963292505,0.09494345467513221,1.285947374872866,-0.11896571471330208,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True,-
U56,RESPREAD,W,MOM,S1,1.0,0.1,False,0.32348643158407175,1.3057469965014152,-0.30360748364724266,0.3680160255185514,1.1469326149731267,-0.3653148886911992,0.09494345467513221,1.285947374872866,-0.11896571471330208,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True,DD
U56,RESPREAD,W,MOM,S2,0.375,0.1,False,0.11782962138026098,1.3027838311078985,-0.12235488586855492,0.13647981244169105,1.1364027311427396,-0.1505307819460464,0.09494345467513221,1.285947374872866,-0.11896571471330208,0.15271636385461385,0.8739575612872552,-0.33717267708462373,False,True,-
B136,DEGROSS,M,MA-DIST,S1,1.0,0.1,False,0.0253916464799826,1.2490953053694864,-0.01897690588105272,0.026720348612663036,1.0944153174567752,-0.03254970962915649,0.07884958852905188,1.1079386067354258,-0.12178321671309567,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,CAGR
B136,DEGROSS,M,MA-DIST,S2,1.0,0.5,False,0.08917709930448003,1.0980076605222358,-0.08762134293854162,0.09496433269037352,1.1147127462627537,-0.15613563310092415,0.07884958852905188,1.1079386067354258,-0.12178321671309567,0.15331427255204866,0.8767278433896203,-0.3371595330739301,True,True,CAGR
B136,DEGROSS,M,MOM,S1,1.0,0.1,False,0.026647615657884538,1.3063721650096691,-0.022835504725472355,0.025331544946835205,0.942752874695456,-0.039003480379172895,0.07884958852905188,1.1079386067354258,-0.12178321671309567,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,CAGR
B136,DEGROSS,M,MOM,S2,1.0,0.5,False,0.09468982722204067,1.1342710380158545,-0.09366705756017324,0.09673577704848757,1.0647801039784826,-0.1763960518715587,0.07884958852905188,1.1079386067354258,-0.12178321671309567,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,CAGR
B136,DEGROSS,Q,MA-DIST,S1,1.0,0.1,False,0.0286431228792019,1.379558625689929,-0.02506328529603552,0.024720100745621032,0.9301563864479514,-0.04245865727297338,0.07884958852905188,1.1079386067354258,-0.12178321671309567,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,CAGR
B136,DEGROSS,Q,MA-DIST,S2,1.0,0.5,False,0.0940502212667429,1.1329733550794636,-0.0851923471178122,0.09481662696843385,1.0655349919933415,-0.1812035861120036,0.07884958852905188,1.1079386067354258,-0.12178321671309567,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,CAGR
B136,DEGROSS,Q,MOM,S1,1.0,0.1,False,0.021996742413697756,1.0788690933925438,-0.025358780064349662,0.029310904421193662,1.0259256579026095,-0.04003374567399243,0.07884958852905188,1.1079386067354258,-0.12178321671309567,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,CAGR
B136,DEGROSS,Q,MOM,S2,1.0,0.5,False,0.08741587671311501,1.0526668748423589,-0.09434136923965986,0.0977750238203825,1.0494288633188447,-0.18085390941752622,0.07884958852905188,1.1079386067354258,-0.12178321671309567,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,CAGR
B136,DEGROSS,W,MA-DIST,S1,1.0,0.1,False,0.026017107518483407,1.3110419503414164,-0.016487995691251478,0.02198079188565516,0.9449528593638228,-0.03081437843524848,0.07884958852905188,1.1079386067354258,-0.12178321671309567,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,CAGR
B136,DEGROSS,W,MA-DIST,S2,1.0,0.5,False,0.08441965231191495,1.0582312261973248,-0.08360694706617877,0.0857895166779492,1.034022067563738,-0.159363305077178,0.07884958852905188,1.1079386067354258,-0.12178321671309567,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,CAGR
B136,DEGROSS,W,MOM,S1,1.0,0.1,False,0.026669124281982093,1.2868989631119023,-0.023165606625229374,0.02781661163380411,1.0314587804329536,-0.03987237933493426,0.07884958852905188,1.1079386067354258,-0.12178321671309567,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,CAGR
B136,DEGROSS,W,MOM,S2,1.0,0.5,False,0.09228597986164533,1.104487734183852,-0.09061840535276922,0.09679482761816205,1.0482567478555107,-0.18214264117923495,0.07884958852905188,1.1079386067354258,-0.12178321671309567,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,CAGR
B136,RESPREAD,M,MA-DIST,S1,1.0,0.1,False,0.2697418621666008,1.263756861770883,-0.1830053436946466,0.2840261699275437,1.12451853204568,-0.29540714215749375,0.07884958852905188,1.1079386067354258,-0.12178321671309567,0.15331427255204866,0.8767278433896203,-0.3371595330739301,True,True,DD
B136,RESPREAD,M,MA-DIST,S2,0.75,0.2,False,0.16118006030872456,1.1683133493023115,-0.13030505710317242,0.17301818063177077,1.1273444183714174,-0.22561897701112776,0.07884958852905188,1.1079386067354258,-0.12178321671309567,0.15331427255204866,0.8767278433896203,-0.3371595330739301,True,True,DD
B136,RESPREAD,M,MOM,S1,1.0,0.1,False,0.2843824116677347,1.3160322065594978,-0.21523239665718596,0.26057596474367206,0.9709587185126196,-0.3527531009177164,0.07884958852905188,1.1079386067354258,-0.12178321671309567,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,DD
B136,RESPREAD,M,MOM,S2,0.5,0.1,False,0.13805513636940359,1.307847734869698,-0.111692981051697,0.1303419853060026,0.9550958466239811,-0.18862461912527217,0.07884958852905188,1.1079386067354258,-0.12178321671309567,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,-
B136,RESPREAD,Q,MA-DIST,S1,1.0,0.1,False,0.3023076326717413,1.3764151329844503,-0.23915864755602068,0.24980837689316338,0.9613908673165746,-0.3737923598634758,0.07884958852905188,1.1079386067354258,-0.12178321671309567,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,DD
B136,RESPREAD,Q,MA-DIST,S2,0.5,0.1,False,0.14756110918588572,1.375177835134996,-0.12490389101511534,0.12604842337192168,0.9451581490730421,-0.2025537374794485,0.07884958852905188,1.1079386067354258,-0.12178321671309567,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,DD
B136,RESPREAD,Q,MOM,S1,1.0,0.1,False,0.2240381536052931,1.0884891044699814,-0.2433281141815038,0.2909829813768159,1.0471277368459773,-0.36220858737974093,0.07884958852905188,1.1079386067354258,-0.12178321671309567,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,DD
B136,RESPREAD,Q,MOM,S2,0.5,0.1,False,0.11157271538837366,1.0807349301719924,-0.12673525637916538,0.14806128161215915,1.0384306230011728,-0.1935059592292363,0.07884958852905188,1.1079386067354258,-0.12178321671309567,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,-
B136,RESPREAD,W,MA-DIST,S1,1.0,0.1,False,0.2737335021048908,1.3091189726531658,-0.16430367629058762,0.2225997021155477,0.9603799574152534,-0.2853253880282002,0.07884958852905188,1.1079386067354258,-0.12178321671309567,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,DD
B136,RESPREAD,W,MA-DIST,S2,0.75,0.1,False,0.20328527189079648,1.3083633499593272,-0.12452908578427191,0.1680272094201143,0.9560948174681172,-0.22003608954765552,0.07884958852905188,1.1079386067354258,-0.12178321671309567,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,DD
B136,RESPREAD,W,MOM,S1,1.0,0.1,False,0.2812887155738202,1.2895841677178583,-0.22709932032885627,0.28586457459371073,1.0453049484797121,-0.3580532584004995,0.07884958852905188,1.1079386067354258,-0.12178321671309567,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,DD
B136,RESPREAD,W,MOM,S2,0.5,0.1,False,0.13763163362150266,1.2859636244268429,-0.11692044426170323,0.14334685032732808,1.0373615461630898,-0.19249262642355935,0.07884958852905188,1.1079386067354258,-0.12178321671309567,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,True,-
SMALL,DEGROSS,M,MA-DIST,S1,1.0,0.5,False,0.06391770996034918,0.8610707813092167,-0.10370940325294753,0.05643070753181689,0.5927092859460678,-0.2427943896781748,0.03745155340332529,0.558963563640817,-0.13894060794205265,0.1533169996349657,0.8767139845003631,-0.33717267708462373,True,False,"OOS,DD,CAGR"
SMALL,DEGROSS,M,MA-DIST,S2,1.0,0.5,False,0.06391770996034918,0.8610707813092167,-0.10370940325294753,0.05643070753181689,0.5927092859460678,-0.2427943896781748,0.03745155340332529,0.558963563640817,-0.13894060794205265,0.1533169996349657,0.8767139845003631,-0.33717267708462373,True,False,"OOS,DD,CAGR"
SMALL,DEGROSS,M,MOM,S1,1.0,0.5,False,0.07246658725628619,0.9426056814742688,-0.12809007681489393,0.05358442302769184,0.5527869437124238,-0.22542244409930035,0.03745155340332529,0.558963563640817,-0.13894060794205265,0.1533169996349657,0.8767139845003631,-0.33717267708462373,False,False,"OOS,DD,CAGR"
SMALL,DEGROSS,M,MOM,S2,0.75,0.5,False,0.05435988192836061,0.9424163389437458,-0.09732442909861672,0.04080857299296903,0.5524111105884253,-0.17070375917811076,0.03745155340332529,0.558963563640817,-0.13894060794205265,0.1533169996349657,0.8767139845003631,-0.33717267708462373,False,False,"OOS,CAGR"
SMALL,DEGROSS,Q,MA-DIST,S1,0.25,0.5,False,0.01602279635293513,0.8479504727554853,-0.02857969541837513,0.015521781752828367,0.6129692433875154,-0.055724686429869386,0.03745155340332529,0.558963563640817,-0.13894060794205265,0.1533169996349657,0.8767139845003631,-0.33717267708462373,True,False,"OOS,CAGR"
SMALL,DEGROSS,Q,MA-DIST,S2,0.75,0.5,False,0.047720627830647455,0.84641843293767,-0.08456218378074731,0.04485215402685583,0.606992918152665,-0.16778272448831932,0.03745155340332529,0.558963563640817,-0.13894060794205265,0.1533169996349657,0.8767139845003631,-0.33717267708462373,True,False,"OOS,CAGR"
SMALL,DEGROSS,Q,MOM,S1,0.25,0.5,False,0.016952497086678564,0.8785884340633027,-0.033453750825709894,0.015813807873281682,0.6041695832423836,-0.055018304320149425,0.03745155340332529,0.558963563640817,-0.13894060794205265,0.1533169996349657,0.8767139845003631,-0.33717267708462373,True,False,"OOS,CAGR"
SMALL,DEGROSS,Q,MOM,S2,0.75,0.5,False,0.05039131410050057,0.875325051307345,-0.09872351305981175,0.045854722619554034,0.6022427888621048,-0.16256741494110616,0.03745155340332529,0.558963563640817,-0.13894060794205265,0.1533169996349657,0.8767139845003631,-0.33717267708462373,True,False,"OOS,CAGR"
SMALL,DEGROSS,W,MA-DIST,S1,1.0,0.5,False,0.04916767678795053,0.6832461546213762,-0.11330585369362445,0.048661506474926286,0.519305828015042,-0.24887710577827094,0.03745155340332529,0.558963563640817,-0.13894060794205265,0.1533169996349657,0.8767139845003631,-0.33717267708462373,False,False,"OOS,DD,CAGR"
SMALL,DEGROSS,W,MA-DIST,S2,0.75,0.5,False,0.03712301657261441,0.6822450681421299,-0.08579826392745848,0.037237264340281406,0.5191409398355225,-0.19148317098821765,0.03745155340332529,0.558963563640817,-0.13894060794205265,0.1533169996349657,0.8767139845003631,-0.33717267708462373,False,False,"OOS,CAGR"
SMALL,DEGROSS,W,MOM,S1,1.0,0.5,False,0.070099820901379,0.8997942795495378,-0.12387976929477784,0.058628149345408165,0.5881700569550979,-0.24029051943806223,0.03745155340332529,0.558963563640817,-0.13894060794205265,0.1533169996349657,0.8767139845003631,-0.33717267708462373,True,False,"OOS,DD,CAGR"
SMALL,DEGROSS,W,MOM,S2,0.75,0.5,False,0.052671895297327076,0.8989989150202835,-0.09390355336247713,0.04478488778204359,0.5887763660709526,-0.18394047464872365,0.03745155340332529,0.558963563640817,-0.13894060794205265,0.1533169996349657,0.8767139845003631,-0.33717267708462373,True,False,"OOS,CAGR"
SMALL,RESPREAD,M,MA-DIST,S1,1.0,0.5,False,0.12749151734485076,0.8679781167245677,-0.19892333708958532,0.10547737469340146,0.5897120421477753,-0.45640501827922775,0.03745155340332529,0.558963563640817,-0.13894060794205265,0.1533169996349657,0.8767139845003631,-0.33717267708462373,True,False,"OOS,DD,CAGR"
SMALL,RESPREAD,M,MA-DIST,S2,0.5,0.5,False,0.06392327322064095,0.86128671930624,-0.10376004160857333,0.05637357435973844,0.5920505502391973,-0.2431015456340646,0.03745155340332529,0.558963563640817,-0.13894060794205265,0.1533169996349657,0.8767139845003631,-0.33717267708462373,True,False,"OOS,DD,CAGR"
SMALL,RESPREAD,M,MOM,S1,1.0,0.5,False,0.14459116983010367,0.9436801602525093,-0.24334488362591666,0.09975202794923987,0.5533836653447837,-0.43262241633727583,0.03745155340332529,0.558963563640817,-0.13894060794205265,0.1533169996349657,0.8767139845003631,-0.33717267708462373,False,False,"OOS,DD,CAGR"
SMALL,RESPREAD,M,MOM,S2,0.375,0.5,False,0.05437291741597061,0.9428079584276429,-0.09736930970681068,0.04076999889025901,0.5517903906251184,-0.17096749999528893,0.03745155340332529,0.558963563640817,-0.13894060794205265,0.1533169996349657,0.8767139845003631,-0.33717267708462373,False,False,"OOS,CAGR"
SMALL,RESPREAD,Q,MA-DIST,S1,0.25,0.5,False,0.03193243058382356,0.8470949090617627,-0.05684794443274421,0.030494143946577124,0.6103131052360535,-0.11170247921925947,0.03745155340332529,0.558963563640817,-0.13894060794205265,0.1533169996349657,0.8767139845003631,-0.33717267708462373,True,False,"OOS,CAGR"
SMALL,RESPREAD,Q,MA-DIST,S2,0.375,0.5,False,0.04771841625675943,0.8462825629282694,-0.08468525596655008,0.044867751784578136,0.6070975289343271,-0.16781259320461317,0.03745155340332529,0.558963563640817,-0.13894060794205265,0.1533169996349657,0.8767139845003631,-0.33717267708462373,True,False,"OOS,CAGR"
SMALL,RESPREAD,Q,MOM,S1,0.25,0.5,False,0.03374274560606949,0.8766765989089592,-0.06649937777101556,0.0311203535517679,0.6034954997546778,-0.10930643380697058,0.03745155340332529,0.558963563640817,-0.13894060794205265,0.1533169996349657,0.8767139845003631,-0.33717267708462373,True,False,"OOS,CAGR"
SMALL,RESPREAD,Q,MOM,S2,0.375,0.5,False,0.05037242374311535,0.874923145197248,-0.09893120456179383,0.0458716708349054,0.6023162992032887,-0.16267283948299827,0.03745155340332529,0.558963563640817,-0.13894060794205265,0.1533169996349657,0.8767139845003631,-0.33717267708462373,True,False,"OOS,CAGR"
SMALL,RESPREAD,W,MA-DIST,S1,1.0,0.5,False,0.09533796238576975,0.6867709313119347,-0.2179076028432848,0.08838072457630863,0.5180725283795508,-0.4495228987304819,0.03745155340332529,0.558963563640817,-0.13894060794205265,0.1533169996349657,0.8767139845003631,-0.33717267708462373,False,False,"OOS,DD,CAGR"
SMALL,RESPREAD,W,MA-DIST,S2,0.375,0.5,False,0.03710319849730759,0.682035301127904,-0.0857798197095423,0.03712292772643577,0.5176354099582721,-0.19179463686085063,0.03745155340332529,0.558963563640817,-0.13894060794205265,0.1533169996349657,0.8767139845003631,-0.33717267708462373,False,False,"OOS,CAGR"
SMALL,RESPREAD,W,MOM,S1,1.0,0.5,False,0.13870266317889324,0.9026143242532979,-0.23727956595737065,0.10732918095320376,0.5838768818589593,-0.4420679845878118,0.03745155340332529,0.558963563640817,-0.13894060794205265,0.1533169996349657,0.8767139845003631,-0.33717267708462373,True,False,"OOS,DD"
SMALL,RESPREAD,W,MOM,S2,0.375,0.5,False,0.05265771520036977,0.8989660383209898,-0.09390812186187181,0.044667225612063044,0.5872579501250459,-0.18430450912684604,0.03745155340332529,0.558963563640817,-0.13894060794205265,0.1533169996349657,0.8767139845003631,-0.33717267708462373,True,False,"OOS,CAGR"
