panel,size,pick_K,is_sharpe,oos_CAGR_pick,oos_Sharpe_pick,oos_MaxDD_pick,oos_CAGR_anchor,oos_Sharpe_anchor,oos_MaxDD_anchor,d_oos_Sharpe,d_oos_CAGR_pp,d_oos_MaxDD_pp,spy_oos_Sharpe,spy_oos_CAGR,spy_oos_MaxDD,best_oos_K
U56,RESPREAD,1,1.1582264607720405,0.17653756521698782,1.1454759564909167,-0.22952529572332903,0.17323365236641508,1.1856777042016955,-0.19127562163086176,-0.04020174771077878,0.33039128505727433,-3.8249674092467267,0.8738401470547136,0.1525745335844091,-0.33717289200673783,6
U56,FIXED,1,1.1800367988107425,0.17549507842892664,1.1479731326284133,-0.22952529572332914,0.16815371078569497,1.1730934108649913,-0.19104399631639823,-0.02512027823657803,0.7341367643231678,-3.8481299406930902,0.8738401470547136,0.1525745335844091,-0.33717289200673783,20
B136,RESPREAD,1,1.2235675906801955,0.1891109717486612,1.0670310498679338,-0.2748643593348573,0.16187458516000497,1.0179537645049168,-0.20740187631179052,0.04907728536301703,2.7236386588656236,-6.746248302306679,0.8738511437360154,0.15257181383948715,-0.3371595330739301,3
B136,FIXED,1,1.2594559461203316,0.18918447648331504,1.0685457315819862,-0.274864359334857,0.15936842989310973,1.012927245815146,-0.18779405305211805,0.05561848576684025,2.9816046590205314,-8.707030628273893,0.8738511437360154,0.15257181383948715,-0.3371595330739301,3
SMALL,RESPREAD,2,0.8166929563698283,0.13780520579042377,0.7136908628295697,-0.3970169229002892,0.06698806653983391,0.43984693026555094,-0.365105167152756,0.2738439325640188,7.081713925058986,-3.1911755747533244,0.8738401470547136,0.1525745335844091,-0.33717289200673783,2
SMALL,FIXED,2,0.810258731277038,0.13011342728443975,0.6865256889565262,-0.3970169229002892,0.06698806653983391,0.43984693026555094,-0.365105167152756,0.24667875869097527,6.312536074460584,-3.1911755747533244,0.8738401470547136,0.1525745335844091,-0.33717289200673783,2
