file,family,claimset,n,raw_modal,raw_modal_share,agree_RAW,modal_RAW,modalshare_RAW,degen_RAW,survive_RAW,agree_SD,modal_SD,modalshare_SD,degen_SD,survive_SD,agree_IQR,modal_IQR,modalshare_IQR,degen_IQR,survive_IQR,agree_RANK,modal_RANK,modalshare_RANK,degen_RANK,survive_RANK
2026-09-04_drawdown-control_C.grid.csv,FULL,ALL,722,H2,0.41274238227146814,1.0,H2,0.41274238227146814,0,1,0.3628808864265928,CAGR,0.7894736842105263,0,0,0.36149584487534625,CAGR,0.8060941828254847,0,0,0.3739612188365651,DD,0.4404432132963989,0,0
2026-09-04_drawdown-control_C.grid.csv,FULL,PASS4b,52,CAGR,0.5961538461538461,1.0,CAGR,0.5961538461538461,0,1,0.9807692307692307,CAGR,0.5769230769230769,0,1,0.9807692307692307,CAGR,0.5769230769230769,0,1,0.6346153846153846,DD,0.46153846153846156,0,0
2026-09-04_drawdown-control_C.grid.csv,FULL,FAIL4b,670,H2,0.44328358208955226,1.0,H2,0.44328358208955226,0,1,0.32985074626865674,CAGR,0.8238805970149253,0,0,0.31791044776119404,CAGR,0.8373134328358209,0,0,0.34776119402985073,DD,0.43283582089552236,0,0
2026-09-04_drawdown-insurance-price-list_B.grid.csv,FULL,ALL,204,DD,0.30392156862745096,1.0,DD,0.30392156862745096,0,1,0.6715686274509803,CAGR,0.4019607843137255,0,0,0.6813725490196079,CAGR,0.39215686274509803,0,0,0.6715686274509803,DD,0.4411764705882353,0,1
2026-09-04_drawdown-insurance-price-list_B.grid.csv,FULL,PASS4b,29,CAGR,0.5517241379310345,1.0,CAGR,0.5517241379310345,0,1,0.9310344827586207,CAGR,0.4827586206896552,0,1,0.7931034482758621,DD,0.5517241379310345,0,0,0.4827586206896552,H1,0.3103448275862069,0,0
2026-09-04_drawdown-insurance-price-list_B.grid.csv,FULL,FAIL4b,175,DD,0.28,1.0,DD,0.28,0,1,0.6285714285714286,CAGR,0.38857142857142857,0,0,0.6457142857142857,CAGR,0.3485714285714286,0,0,0.6742857142857143,DD,0.4114285714285714,0,1
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,FULL,ALL,368,DD,0.4483695652173913,1.0,DD,0.4483695652173913,0,1,0.8179347826086957,DD,0.5516304347826086,0,1,0.7934782608695652,DD,0.5896739130434783,0,1,0.6304347826086957,DD,0.33695652173913043,0,1
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,FULL,PASS4b,112,CAGR,0.6428571428571429,1.0,CAGR,0.6428571428571429,0,1,0.9375,CAGR,0.6875,0,1,0.9285714285714286,CAGR,0.7142857142857143,0,1,0.5357142857142857,CAGR,0.33035714285714285,0,1
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,FULL,FAIL4b,256,DD,0.4921875,1.0,DD,0.4921875,0,1,0.83203125,DD,0.58984375,0,1,0.8359375,DD,0.59375,0,1,0.64453125,DD,0.3984375,0,1
2026-09-04_turnover-budget_B.grid.csv,FULL,ALL,176,CAGR,0.4772727272727273,1.0,CAGR,0.4772727272727273,0,1,0.8920454545454546,CAGR,0.4772727272727273,0,1,0.8806818181818182,CAGR,0.4772727272727273,0,1,0.6477272727272727,DD,0.30113636363636365,0,0
2026-09-04_turnover-budget_B.grid.csv,FULL,PASS4b,40,CAGR,0.675,1.0,CAGR,0.675,0,1,0.9,CAGR,0.575,0,1,0.85,CAGR,0.725,0,1,0.55,DD,0.35,0,0
2026-09-04_turnover-budget_B.grid.csv,FULL,FAIL4b,136,CAGR,0.41911764705882354,1.0,CAGR,0.41911764705882354,0,1,0.9264705882352942,CAGR,0.47794117647058826,0,1,0.9338235294117647,CAGR,0.47794117647058826,0,1,0.7647058823529411,DD,0.33088235294117646,0,0
2026-09-04_which-4b-bar-binds_B.gladder.csv,FULL,ALL,312,CAGR,0.5801282051282052,1.0,CAGR,0.5801282051282052,0,1,0.8974358974358975,CAGR,0.6121794871794872,0,1,0.9038461538461539,CAGR,0.6025641025641025,0,1,0.6314102564102564,DD,0.3269230769230769,0,0
2026-09-04_which-4b-bar-binds_B.gladder.csv,FULL,PASS4b,70,CAGR,0.5571428571428572,1.0,CAGR,0.5571428571428572,0,1,0.9,CAGR,0.4714285714285714,0,1,0.9285714285714286,CAGR,0.5,0,1,0.5,H1,0.2857142857142857,0,0
2026-09-04_which-4b-bar-binds_B.gladder.csv,FULL,FAIL4b,242,CAGR,0.5867768595041323,1.0,CAGR,0.5867768595041323,0,1,0.9090909090909091,CAGR,0.6528925619834711,0,1,0.9049586776859504,CAGR,0.6611570247933884,0,1,0.640495867768595,CAGR,0.32231404958677684,0,1
2026-09-04_which-4b-bar-binds_B.grid.csv,FULL,ALL,480,CAGR,0.6,1.0,CAGR,0.6,0,1,0.9166666666666666,CAGR,0.5979166666666667,0,1,0.9125,CAGR,0.59375,0,1,0.6270833333333333,DD,0.30625,0,0
2026-09-04_which-4b-bar-binds_B.grid.csv,FULL,PASS4b,146,CAGR,0.6575342465753424,1.0,CAGR,0.6575342465753424,0,1,0.8767123287671232,CAGR,0.5342465753424658,0,1,0.8561643835616438,CAGR,0.5205479452054794,0,1,0.5136986301369864,CAGR,0.2876712328767123,0,1
2026-09-04_which-4b-bar-binds_B.grid.csv,FULL,FAIL4b,334,CAGR,0.5748502994011976,1.0,CAGR,0.5748502994011976,0,1,0.9341317365269461,CAGR,0.6227544910179641,0,1,0.9431137724550899,CAGR,0.6227544910179641,0,1,0.6976047904191617,CAGR,0.3592814371257485,0,1
2026-09-05_absorbing-state-audit_B.ddctl.csv,FULL,ALL,1340,H1,0.3686567164179104,1.0,H1,0.3686567164179104,0,1,0.3126865671641791,CAGR,0.7567164179104477,0,0,0.3574626865671642,CAGR,0.6604477611940298,0,0,0.4126865671641791,DD,0.4537313432835821,0,0
2026-09-05_absorbing-state-audit_B.ddctl.csv,FULL,PASS4b,50,CAGR,0.58,1.0,CAGR,0.58,0,1,0.82,DD,0.6,0,0,0.82,DD,0.6,0,0,0.46,DD,0.5,0,0
2026-09-05_absorbing-state-audit_B.ddctl.csv,FULL,FAIL4b,1290,H1,0.3829457364341085,1.0,H1,0.3829457364341085,0,1,0.31007751937984496,CAGR,0.7821705426356589,0,0,0.35891472868217056,CAGR,0.6713178294573643,0,0,0.40387596899224804,DD,0.4434108527131783,0,0
