panel,cost,e,k,T,Sharpe,dS_vs_anchor,naive_n,naive_Sharpe,dS_naive,kmatch_Sharpe,dS_kmatch,kmatch_extrap,nn_n,nn_k,nn_Sharpe,dS_nn,Tmatch_Sharpe,dS_Tmatch,Tmatch_extrap,OOS,dOOS_kmatch
U56,0,2,18.181347150259068,10.100472464894032,1.1599568112003655,0.004863212756057722,18,1.1202952089057874,0.03966160229457816,1.132355532110588,0.027601279089777497,False,19,18.21468799279117,1.1328133232966129,0.02714348790375265,1.1550935984443078,0.004863212756057722,True,1.2120602270653644,0.016435662730711398
U56,0,4,17.126154539310654,9.30575961609217,1.141510015868613,-0.013583582575694919,16,1.1304782749216729,0.011031740946940038,1.1189692791897012,0.022540736678911655,False,18,17.302996170308628,1.1202952089057874,0.021214806962825516,1.1550935984443078,-0.013583582575694919,True,1.1913152352852827,0.02734552257314271
U56,0,6,15.997071412480288,8.649449388786088,1.1211654794392842,-0.03392811900502357,14,1.1176756857284413,0.0034897937108429034,1.1210401519146607,0.00012532752462357521,False,17,16.40797476909214,1.1135844843681946,0.007580995071089669,1.1550935984443078,-0.03392811900502357,True,1.1765153496240734,0.013432529327970677
U56,0,8,14.826988060373958,8.250107036519664,1.1231810993121838,-0.03191249913212402,12,1.0622253045804504,0.060955794731733404,1.1314535670245913,-0.008272467712407527,False,15,14.578283397161522,1.1318267810563494,-0.008645681744165579,1.1550935984443078,-0.03191249913212402,True,1.1646219010753376,-0.0041026758716524725
U56,0,12,11.760531651272808,7.567421345708814,1.0925462114366322,-0.06254738700767559,8,1.0280476106826046,0.06449860075402758,1.0632704159857442,0.029275795450887987,False,12,11.738679882856498,1.0622253045804504,0.03032090685618183,1.1550935984443078,-0.06254738700767559,True,1.1574559325221485,0.05460998071623013
U56,0,16,7.6071187204325295,7.6813191817159545,1.1355613290202768,-0.019532269424030968,4,1.116114962344783,0.01944636667549382,1.0344309048744609,0.10113042414581597,False,8,7.892543365622888,1.0280476106826046,0.1075137183376722,1.1550935984443078,-0.019532269424030968,True,1.1845117943225747,0.10081794928172072
U56,10,2,18.181347150259068,10.100472464894032,1.077219889112063,0.013680664845062251,18,1.0262935067097712,0.05092638240229186,1.0385586315914979,0.03866125752056515,False,19,18.21468799279117,1.0390241967319174,0.03819569238014564,1.0635392242670008,0.013680664845062251,True,1.1329570134652507,0.026989744231978197
U56,10,4,17.126154539310654,9.30575961609217,1.0666603308474192,0.00312110658041842,16,1.036048302548152,0.030612028299267235,1.0249657287371379,0.04169460211028131,False,18,17.302996170308628,1.0262935067097712,0.04036682413764803,1.0635392242670008,0.00312110658041842,True,1.1195333035384707,0.04605701091968384
U56,10,6,15.997071412480288,8.649449388786088,1.0531036646460994,-0.010435559620901369,14,1.020794612399066,0.03230905224703329,1.0268442169879686,0.02625944765813082,False,17,16.40797476909214,1.0195734278750301,0.033530236771069255,1.0635392242670008,-0.010435559620901369,True,1.1115225183948436,0.038772277881511163
U56,10,8,14.826988060373958,8.250107036519664,1.0597253630153165,-0.0038138612516842585,12,0.962231650866232,0.09749371214908453,1.035876645324356,0.02384871769096053,False,15,14.578283397161522,1.0358109574300507,0.023914405585265808,1.0635392242670008,-0.0038138612516842585,True,1.1034863670368764,0.024800082434363935
U56,10,12,11.760531651272808,7.567421345708814,1.038926636134937,-0.024612588132063795,8,0.9256897784292935,0.11323685770564351,0.9633415607970779,0.07558507533785908,False,12,11.738679882856498,0.962231650866232,0.076694985268705,1.0635392242670008,-0.024612588132063795,True,1.105599286597078,0.09789260203470507
U56,10,16,7.6071187204325295,7.6813191817159545,1.0882759283928183,0.02473670412581752,4,1.0141260874026305,0.07414984099018773,0.9319981071502493,0.15627782124256895,False,8,7.892543365622888,0.9256897784292935,0.16258614996352483,1.0635392242670008,0.02473670412581752,True,1.1381234555189503,0.1501805030583664
U56,25,2,18.181347150259068,10.100472464894032,0.9527859987597451,0.026934086877576036,18,0.8849576128348321,0.06782838592491303,0.89749717686887,0.05528882189087514,False,19,18.21468799279117,0.8979731592943734,0.05481283946537174,0.9258519118821691,0.026934086877576036,True,1.013969197212017,0.04285145089612041
U56,25,4,17.126154539310654,9.30575961609217,0.9540972817295116,0.028245369847342494,16,0.8940072689465,0.060090012783011626,0.8836220439011989,0.07047523782831266,False,18,17.302996170308628,0.8849576128348321,0.06913966889467948,0.9258519118821691,0.028245369847342494,True,1.0115714908112943,0.07417912937191329
U56,25,6,15.997071412480288,8.649449388786088,0.9507662085615968,0.024914296679427683,14,0.8750864259973236,0.07567978256427321,0.885175097492242,0.06559111106935478,False,17,16.40797476909214,0.8781981028051191,0.07256810575647765,0.9258519118821691,0.024914296679427683,True,1.0137869052308583,0.07690935146591504
U56,25,8,14.826988060373958,8.250107036519664,0.9643084662647333,0.038456554382564234,12,0.8118330230198506,0.1524754432448827,0.8921150824567728,0.07219338380796048,False,15,14.578283397161522,0.891391001387567,0.07291746487716633,0.9258519118821691,0.038456554382564234,True,1.011553387976514,0.0682933116793959
U56,25,12,11.760531651272808,7.567421345708814,0.9583003143766207,0.03244840249445158,8,0.7717376948586901,0.18656261951793052,0.81303955814262,0.1452607562340007,False,12,11.738679882856498,0.8118330230198506,0.14646729135677006,0.9258519118821691,0.03244840249445158,True,1.0276157927592675,0.16299710741265994
U56,25,16,7.6071187204325295,7.6813191817159545,1.0171878697467778,0.09133595786460869,4,0.860679253486346,0.15650861626043178,0.7779252826208779,0.23926258712589987,False,8,7.892543365622888,0.7717376948586901,0.24545017488808762,0.9258519118821691,0.09133595786460869,True,1.0683706136084228,0.22446571430490114
B136,0,2,18.595179094390627,13.255306355442455,1.0483308032414786,0.0028606109403961355,18,1.0364011879102397,0.01192961533123893,1.0562834429134131,-0.007952639671934492,False,19,18.72696553277765,1.0594656916622112,-0.011134888420732514,1.0454701923010825,0.0028606109403961355,True,0.9851305825936426,-0.011512730790227965
B136,0,4,17.417661635503492,12.320170366233423,1.0758482952950474,0.03037810299396493,16,1.0378889017927369,0.03795939350231059,1.0385385865517232,0.03730970874332429,False,18,17.771795449425547,1.0364011879102397,0.03944710738480772,1.0454701923010825,0.03037810299396493,True,0.9986319522123865,0.006150947820059427
B136,0,6,16.22617706690696,11.586635362372737,1.0744743243941586,0.029004132093076063,14,1.0340505483066993,0.040423776087459284,1.039766654082656,0.03470767031150257,False,16,15.804009912142375,1.0378889017927369,0.036585422601421724,1.0454701923010825,0.029004132093076063,True,0.9837074895352261,-0.0008841515285773482
