item,file,x,y,x0,next_up,exact_crossing,reader_floor,P_crossing_eq_floor,level_at_floor,plateau_level,arm_slope,plateau_minus_floor,ci_lo,ci_hi,plateau_separable,published
219,2026-09-06_what-modal-share-makes-a-mode-writable_cloud.cells.csv,share_mean,d_mean,1.0,,,False,0.0,,0.0,,,,,False,0.425
168B,2026-09-05_the-sign-is-the-parameter-not-the-share_B.curve.csv,k,dSharpe,0.0,0.25,,False,0.0,0.0011511282106729285,-0.026549773889565163,-0.03558710694919779,-0.02770090210023809,-0.0584808977069482,0.003110880358533384,False,
168c,2026-09-05_the-sign-is-the-parameter-not-the-share_cloud.curve.csv,k,dSharpe,0.0,0.1,0.1,True,1.0,0.04596272365274063,0.06066325338665806,0.014183542966888023,0.01470052973391743,-0.01544461177657322,0.04756996161155223,False,
bandgate,2026-09-06_band-gate-on-small-panel_B.curve.csv,__band__,__gap__,0.0,0.02,0.02,True,1.0,0.06861006898867973,0.36973104712102023,1.7693018071099023,0.3011209781323405,0.17318014296936785,0.44651239334269055,True,
,2026-09-05_the-share-at-which-ranking-stops-paying_cloud.curve.csv,m,cost_RND,0.03,0.05,0.9,False,0.0,0.0,0.00011197454672663334,5.786378379268378e-05,0.00011197454672663334,0.0,0.0001946648342637,False,
,2026-09-05_the-sign-is-the-parameter-not-the-share_B.curve.csv,k,dCAGR,0.0,0.25,0.25,True,0.7275,0.0040830443449572495,0.0031859022175155763,-0.0010766813090985522,-0.0008971421274416732,-0.007784587862310522,0.00577820068925957,False,
,2026-09-05_the-sign-is-the-parameter-not-the-share_B.curve.csv,k,dCAGR_OOS,0.0,0.25,0.25,True,0.8435,0.003932042828392996,0.004378565387180024,0.0008832343465747017,0.00044652255878702835,-0.006009261095143136,0.00736740214733841,False,
,2026-09-05_the-sign-is-the-parameter-not-the-share_B.curve.csv,k,dSharpe_OOS,0.0,0.25,,False,0.0,-6.838961790124583e-05,-0.019263642289064898,-0.02309887776118603,-0.019195252671163652,-0.04940545119631447,0.011433822252435893,False,
,2026-09-05_the-sign-is-the-parameter-not-the-share_cloud.curve.csv,share,pass4b,0.05,0.1,0.2,False,0.0,0.022727272727272728,0.36363636363636365,0.6458831870956305,0.34090909090909094,0.19692780748663102,0.4898003429013882,True,
,2026-09-05_the-sign-is-the-parameter-not-the-share_cloud.curve.csv,n,pass4a,2.0,4.0,32.0,False,0.0,0.0,1.0,0.016842041044766214,1.0,1.0,1.0,True,
,2026-09-05_the-sign-is-the-parameter-not-the-share_cloud.curve.csv,n,pass4b,2.0,4.0,20.0,False,0.0,0.045454545454545456,0.36363636363636365,0.005887884181292985,0.3181818181818182,0.09090352049910873,0.5454545454545454,True,
,2026-09-05_the-sign-is-the-parameter-not-the-share_cloud.curve.csv,k,dCAGR_pp,0.0,0.1,0.1,True,1.0,1.307112999731088,2.3209137483200513,1.0738595742235921,1.0138007485889633,0.16694878942336153,1.8261318397882451,True,
,2026-09-05_the-sign-is-the-parameter-not-the-share_cloud.curve.csv,k,dMaxDD_pp,0.0,0.1,0.1,True,1.0,0.6119279185567615,2.2568559872052165,1.767955941886799,1.644928068648455,0.9300291514915235,2.523887128619586,True,
,2026-09-05_the-sign-is-the-parameter-not-the-share_cloud.curve.csv,k,cost_k_pp,0.0,0.1,0.5,False,0.0,-0.07460856928412621,0.3303914627542689,0.45762782833119714,0.4050000320383951,0.3117883409401791,0.5082945020618025,True,
,2026-09-05_the-sign-is-the-parameter-not-the-share_cloud.curve.csv,k,pass4b,-1.0,-0.75,-0.25,False,0.0,0.0,0.125,0.08368445692883894,0.125,0.02857142857142857,0.25,True,
,2026-09-05_the-sign-is-the-parameter-not-the-share_cloud.curve.csv,k,dCAGR_net_of_extra_cost_pp,0.0,0.1,0.1,True,1.0,1.307112999731088,2.3209137483200513,1.0738595742235921,1.0138007485889633,0.18140470606980602,1.7961252407513872,True,
,2026-09-06_gate-instrument-speed-curve_cloud.curve.csv,rho_flips_gross,argmax_interior,0.550920245398773,,,False,0.0,,0.0,,,,,False,
,2026-09-06_gate-instrument-speed-curve_cloud.grid.csv,flips,dial,5.654991527064019,5.881313878582322,7.442769168783254,False,0.0,0.0,0.5,0.22590084402516114,0.5,0.25,0.7511029411764713,True,
,2026-09-06_gate-instrument-speed-curve_cloud.keep.csv,dial,pass4a,0.0,0.02,,False,0.0,0.0,0.0,-2.241080574541222e-05,0.0,0.0,0.0,False,
,2026-09-06_gate-instrument-speed-curve_cloud.keep.csv,dial,pass4b,0.1,0.12,,False,0.0,0.08333333333333333,0.0,-0.0005650501193708308,-0.08333333333333333,-0.21739130434782608,0.0,False,
,2026-09-06_gate-instrument-speed-curve_cloud.keep.csv,flips,dial,5.654991527064019,5.881313878582322,7.442769168783254,False,0.0,0.0,0.5,0.22590084402516114,0.5,0.25,0.7505952380952375,True,
,2026-09-06_gate-instrument-speed-curve_cloud.keep.csv,flips,pass4a,0.2588096808724951,0.3060708838860941,,False,0.0,0.0,0.0,0.00013652915892062517,0.0,0.0,0.0,False,
,2026-09-06_gate-instrument-speed-curve_cloud.keep.csv,flips,pass4b,0.2588096808724951,0.3060708838860941,,False,0.0,0.0,0.0,0.006413283401275576,0.0,0.0,0.0,False,
,2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.bookgrid.csv,band,dIS,0.0,0.02,0.02,True,0.9415,0.020589896380756784,0.035536295146311445,0.13162288866204508,0.014946398765554661,-0.023121885987855778,0.05952574651596904,False,
,2026-09-08_does-modal-share-predict-VARIANCE-not-sign_B.curve.csv,decile,sd_d_median,9.0,,,False,0.0,,0.0,,,,,False,
,2026-09-08_does-modal-share-predict-VARIANCE-not-sign_B.curve.csv,decile,switch,7.0,8.0,,False,0.0,0.0,0.0,,0.0,0.0,0.0,False,
,2026-09-08_does-modal-share-predict-VARIANCE-not-sign_B.curve.csv,share_lo,sd_d_median,0.9583333333333331,,,False,0.0,,0.0,,,,,False,
,2026-09-08_does-modal-share-predict-VARIANCE-not-sign_B.curve.csv,share_lo,switch,0.8125,0.9049213551119178,,False,0.0,0.0,0.0,,0.0,0.0,0.0,False,
,2026-09-08_does-modal-share-predict-VARIANCE-not-sign_B.curve.csv,share_hi,sd_d_median,1.0,,,False,0.0,,0.0,,,,,False,
,2026-09-08_does-modal-share-predict-VARIANCE-not-sign_B.curve.csv,share_hi,switch,0.9049213551119178,0.9583333333333331,,False,0.0,0.0,0.0,,0.0,0.0,0.0,False,
,2026-09-08_is-the-top-decile-trim-a-drop-the-worst-rule_cloud.curve.csv,q,Sharpe_sd,1.0,,,False,0.0,,0.0,,,,,False,
,2026-09-08_is-the-top-decile-trim-a-drop-the-worst-rule_cloud.curve.csv,q,premium_sd,1.0,,,False,0.0,,0.0,,,,,False,
,2026-09-08_is-the-top-decile-trim-a-drop-the-worst-rule_cloud.curve.csv,base,cost,0.4344070840717527,0.9059874589571602,,False,0.0,25.0,0.0,-120.43944263725345,-25.0,-25.0,-25.0,True,
