outcome,char,strata,resid,arm,t_IS,t_OOS,IS_verdict,OOS_verdict,holds,sign_holds
Sharpe,breadth,5,residx,top20,2.1136533243501474,2.9786942324878356,NONZERO,NONZERO,True,True
Sharpe,breadth,5,ratio,EWall,3.98478962343443,3.2181596915777115,NONZERO,NONZERO,True,True
Sharpe,breadth,5,ratio,top10,1.0330200837687953,-0.51885641683919,ZERO,ZERO,True,False
Sharpe,breadth,5,ratio,top20,2.5386602497445803,0.7404857527927647,NONZERO,ZERO,False,True
Sharpe,breadth,7,none,EWall,1.160907728750011,3.1932656239302957,ZERO,NONZERO,False,True
Sharpe,breadth,7,none,top10,-0.5643559035217263,0.8324844259724742,ZERO,ZERO,True,False
Sharpe,breadth,7,none,top20,0.27033351787830734,1.4236686561752407,ZERO,ZERO,True,True
Sharpe,breadth,7,partial,EWall,-1.3490263863592011,2.235131941569035,ZERO,NONZERO,False,False
Sharpe,breadth,7,partial,top10,-0.49957324549971904,1.585800550339946,ZERO,ZERO,True,False
Sharpe,breadth,7,partial,top20,0.9867009486476316,0.5696708434226923,ZERO,ZERO,True,True
Sharpe,breadth,7,residx,EWall,-1.2127553806807478,2.1858512535208305,ZERO,NONZERO,False,False
Sharpe,breadth,7,residx,top10,-0.49826686498386713,1.5310980131640979,ZERO,ZERO,True,False
Sharpe,breadth,7,residx,top20,0.9865225839213101,0.543605486286938,ZERO,ZERO,True,True
Sharpe,breadth,7,ratio,EWall,2.4238482836373323,2.899331518553917,NONZERO,NONZERO,True,True
Sharpe,breadth,7,ratio,top10,-0.2415012958601098,-1.9876842547229383,ZERO,NONZERO,False,True
Sharpe,breadth,7,ratio,top20,1.290876818353855,-1.5517586099193568,ZERO,ZERO,True,False
Sharpe,breadth,21,none,EWall,0.4592310842221635,2.5671042749004025,ZERO,NONZERO,False,True
Sharpe,breadth,21,none,top10,-1.4485950433958903,0.7391391635850881,ZERO,ZERO,True,False
Sharpe,breadth,21,none,top20,-0.36633644793990616,1.2773613398094499,ZERO,ZERO,True,False
Sharpe,breadth,21,partial,EWall,-1.777115992591183,2.035751744465324,ZERO,NONZERO,False,False
Sharpe,breadth,21,partial,top10,-1.444809175270844,1.384034971247709,ZERO,ZERO,True,False
Sharpe,breadth,21,partial,top20,0.2828979417176087,0.3182204639083996,ZERO,ZERO,True,True
Sharpe,breadth,21,residx,EWall,-1.6358828385124358,2.017127493671869,ZERO,NONZERO,False,False
Sharpe,breadth,21,residx,top10,-1.4452821053625973,1.3403295087291998,ZERO,ZERO,True,False
Sharpe,breadth,21,residx,top20,0.28247048543659514,0.30022070972388837,ZERO,ZERO,True,True
Sharpe,breadth,21,ratio,EWall,1.8234992197117013,2.184106724734114,ZERO,NONZERO,False,True
Sharpe,breadth,21,ratio,top10,-1.191490692188188,-2.0449563615958906,ZERO,NONZERO,False,True
Sharpe,breadth,21,ratio,top20,0.6192882264909272,-2.295855374162488,ZERO,NONZERO,False,False
Sharpe,disp,3,none,EWall,-2.8985725319335978,-1.9933810450757574,NONZERO,NONZERO,True,True
Sharpe,disp,3,none,top10,-1.7037084580886104,-1.0901266164640808,ZERO,ZERO,True,True
Sharpe,disp,3,none,top20,-1.6099113628070827,-2.890159603658439,ZERO,NONZERO,False,True
Sharpe,disp,3,partial,EWall,1.6107003734522407,1.0033492223554679,ZERO,ZERO,True,True
Sharpe,disp,3,partial,top10,-0.5858712799755119,-2.269458481080195,ZERO,NONZERO,False,True
Sharpe,disp,3,partial,top20,-1.738859538723079,-3.729836615297573,ZERO,NONZERO,False,True
Sharpe,disp,3,residx,EWall,1.3021064820504324,0.9255513048542635,ZERO,ZERO,True,True
Sharpe,disp,3,residx,top10,-0.5798063170337923,-2.2654048501666155,ZERO,NONZERO,False,True
Sharpe,disp,3,residx,top20,-1.7364276908794631,-3.4927847514107686,ZERO,NONZERO,False,True
Sharpe,disp,3,ratio,EWall,3.8647431998429522,3.578528595763241,NONZERO,NONZERO,True,True
Sharpe,disp,3,ratio,top10,-0.42173330449507956,-2.1182245152830803,ZERO,NONZERO,False,True
Sharpe,disp,3,ratio,top20,-2.3074211252335353,-5.421455174490867,NONZERO,NONZERO,True,True
Sharpe,disp,5,none,EWall,-0.8354609905804837,1.4217173127533342,ZERO,ZERO,True,False
Sharpe,disp,5,none,top10,0.24063121335407617,2.1482920636854814,ZERO,NONZERO,False,True
Sharpe,disp,5,none,top20,0.05068779893108681,1.053624023185253,ZERO,ZERO,True,True
Sharpe,disp,5,partial,EWall,2.219742650026451,3.0381077711419846,NONZERO,NONZERO,True,True
Sharpe,disp,5,partial,top10,1.0204779908059178,0.7232100785566523,ZERO,ZERO,True,True
Sharpe,disp,5,partial,top20,-0.025974604601209754,0.056075437560231596,ZERO,ZERO,True,False
Sharpe,disp,5,residx,EWall,1.8979054080213225,2.964448930442431,ZERO,NONZERO,False,True
Sharpe,disp,5,residx,top10,1.0187884649185894,0.7098261269763728,ZERO,ZERO,True,True
Sharpe,disp,5,residx,top20,-0.026031343433861636,0.052735108912892306,ZERO,ZERO,True,False
Sharpe,disp,5,ratio,EWall,4.4357849868169215,4.178921775779305,NONZERO,NONZERO,True,True
Sharpe,disp,5,ratio,top10,1.3641881993938003,0.3112592046759933,ZERO,ZERO,True,True
Sharpe,disp,5,ratio,top20,-0.6097733712457285,-1.858213157561484,ZERO,ZERO,True,True
Sharpe,disp,7,none,EWall,0.7097947257408134,2.4101824562116447,ZERO,NONZERO,False,True
Sharpe,disp,7,none,top10,1.626450166757264,3.654807709524537,ZERO,NONZERO,False,True
Sharpe,disp,7,none,top20,1.594572591268403,3.630178448611261,ZERO,NONZERO,False,True
Sharpe,disp,7,partial,EWall,3.114721746144705,3.8252917619988933,NONZERO,NONZERO,True,True
Sharpe,disp,7,partial,top10,2.9772666234171794,1.9589716166162303,NONZERO,ZERO,False,True
Sharpe,disp,7,partial,top20,2.0189863389180283,2.5525508972050748,NONZERO,NONZERO,True,True
Sharpe,disp,7,residx,EWall,2.787169521216385,3.735726610287426,NONZERO,NONZERO,True,True
Sharpe,disp,7,residx,top10,2.9686133683308187,1.8908484388375848,NONZERO,ZERO,False,True
Sharpe,disp,7,residx,top20,2.018500936560961,2.4314419707859916,NONZERO,NONZERO,True,True
Sharpe,disp,7,ratio,EWall,5.2047712082662345,4.864758584661599,NONZERO,NONZERO,True,True
Sharpe,disp,7,ratio,top10,3.339451006370184,0.9888065923530154,NONZERO,ZERO,False,True
Sharpe,disp,7,ratio,top20,2.198940732831281,0.568770526968086,NONZERO,ZERO,False,True
Sharpe,disp,21,none,EWall,1.542661660111105,3.401586357254397,ZERO,NONZERO,False,True
Sharpe,disp,21,none,top10,2.814758259595867,4.06862562175178,NONZERO,NONZERO,True,True
Sharpe,disp,21,none,top20,2.5134306665314603,4.327479525887765,NONZERO,NONZERO,True,True
Sharpe,disp,21,partial,EWall,3.82673573211851,4.334407695443911,NONZERO,NONZERO,True,True
Sharpe,disp,21,partial,top10,4.319764249683972,2.5017849606983096,NONZERO,NONZERO,True,True
Sharpe,disp,21,partial,top20,3.2563989461127516,2.9377945305560638,NONZERO,NONZERO,True,True
Sharpe,disp,21,residx,EWall,3.503788612450883,4.290275681291443,NONZERO,NONZERO,True,True
Sharpe,disp,21,residx,top10,4.320027196407664,2.42064820264051,NONZERO,NONZERO,True,True
Sharpe,disp,21,residx,top20,3.2505435157881974,2.763404480686438,NONZERO,NONZERO,True,True
Sharpe,disp,21,ratio,EWall,5.541854808449982,4.654212440639533,NONZERO,NONZERO,True,True
Sharpe,disp,21,ratio,top10,4.684563139630645,1.4409909728407324,NONZERO,ZERO,False,True
Sharpe,disp,21,ratio,top20,3.4754864885006844,0.8216588177579135,NONZERO,ZERO,False,True
Sharpe,corr,3,none,EWall,1.7910887865779574,3.0715480093652436,ZERO,NONZERO,False,True
Sharpe,corr,3,none,top10,1.4540345950224223,1.9002257896527053,ZERO,ZERO,True,True
Sharpe,corr,3,none,top20,0.8989101369003208,2.864537495691046,ZERO,NONZERO,False,True
Sharpe,corr,3,partial,EWall,0.24883205122267693,2.225035299071817,ZERO,NONZERO,False,True
Sharpe,corr,3,partial,top10,1.2687267648123501,1.965088668806135,ZERO,NONZERO,False,True
Sharpe,corr,3,partial,top20,0.4815094741913712,1.1558794712167109,ZERO,ZERO,True,True
Sharpe,corr,3,residx,EWall,0.20169302706153042,2.048760794665575,ZERO,NONZERO,False,True
Sharpe,corr,3,residx,top10,1.255465463042013,1.9616498088068728,ZERO,NONZERO,False,True
Sharpe,corr,3,residx,top20,0.48087123473814636,1.0873329642143588,ZERO,ZERO,True,True
Sharpe,corr,3,ratio,EWall,3.9943272936640337,4.536120920378095,NONZERO,NONZERO,True,True
Sharpe,corr,3,ratio,top10,1.818602161461519,0.6465863894618866,ZERO,ZERO,True,True
Sharpe,corr,3,ratio,top20,0.522962458296054,1.0096495019535063,ZERO,ZERO,True,True
Sharpe,corr,5,none,EWall,-0.6354007152009942,0.42562388566851217,ZERO,ZERO,True,False
Sharpe,corr,5,none,top10,-1.0060089972572472,0.19245034344150655,ZERO,ZERO,True,False
Sharpe,corr,5,none,top20,-1.1370255731386358,0.6694318851735763,ZERO,ZERO,True,False
Sharpe,corr,5,partial,EWall,-0.9380274676240312,0.23045123697582096,ZERO,ZERO,True,False
Sharpe,corr,5,partial,top10,-0.9465302151428554,0.1856250468249257,ZERO,ZERO,True,False
Sharpe,corr,5,partial,top20,-1.4600504171152564,-1.205469817710968,ZERO,ZERO,True,True
Sharpe,corr,5,residx,EWall,-0.8046480162883791,0.22518226876061456,ZERO,ZERO,True,False
Sharpe,corr,5,residx,top10,-0.944966973401445,0.1822012332872658,ZERO,ZERO,True,False
Sharpe,corr,5,residx,top20,-1.4632239009691128,-1.1330599837425444,ZERO,ZERO,True,True
Sharpe,corr,5,ratio,EWall,1.4831279136591615,1.4208365230024538,ZERO,ZERO,True,True
Sharpe,corr,5,ratio,top10,-0.6396410614198749,-1.6588454699432096,ZERO,ZERO,True,True
Sharpe,corr,5,ratio,top20,-1.4093738368470072,-1.875388356119002,ZERO,ZERO,True,True
Sharpe,corr,7,none,EWall,-2.2009622146181846,-0.4615013123126598,NONZERO,ZERO,False,True
Sharpe,corr,7,none,top10,-2.258715585099303,-1.0307402961120422,NONZERO,ZERO,False,True
Sharpe,corr,7,none,top20,-2.5437708262535064,-1.677506863423529,NONZERO,ZERO,False,True
Sharpe,corr,7,partial,EWall,-2.0058953849961165,-0.46280890618291426,NONZERO,ZERO,False,True
Sharpe,corr,7,partial,top10,-2.1924977595817174,-1.1993347579805385,NONZERO,ZERO,False,True
Sharpe,corr,7,partial,top20,-2.3209416610643685,-3.5076496051877957,NONZERO,NONZERO,True,True
Sharpe,corr,7,residx,EWall,-1.800932955376782,-0.45291939084101523,ZERO,ZERO,True,True
Sharpe,corr,7,residx,top10,-2.1864262627951536,-1.1582366642387718,NONZERO,ZERO,False,True
Sharpe,corr,7,residx,top20,-2.320325197214372,-3.3357074701914913,NONZERO,NONZERO,True,True
Sharpe,corr,7,ratio,EWall,-0.010227756600415135,0.7776950166199823,ZERO,ZERO,True,False
Sharpe,corr,7,ratio,top10,-1.7004492752247287,-3.013391985336356,ZERO,NONZERO,False,True
Sharpe,corr,7,ratio,top20,-2.1230197471893724,-4.1932851500629305,NONZERO,NONZERO,True,True
Sharpe,corr,21,none,EWall,-2.3052632809307188,-1.5006294118879502,NONZERO,ZERO,False,True
Sharpe,corr,21,none,top10,-2.4387712575361142,-1.2232095712100644,NONZERO,ZERO,False,True
Sharpe,corr,21,none,top20,-2.5869792324494365,-1.8286774723960646,NONZERO,ZERO,False,True
Sharpe,corr,21,partial,EWall,-1.9717114700850975,-1.407852608310037,NONZERO,ZERO,False,True
Sharpe,corr,21,partial,top10,-2.456225126578628,-1.347416087604934,NONZERO,ZERO,False,True
Sharpe,corr,21,partial,top20,-2.3551065123249537,-3.544469473768616,NONZERO,NONZERO,True,True
Sharpe,corr,21,residx,EWall,-1.8143925072265596,-1.395187926432968,ZERO,ZERO,True,True
Sharpe,corr,21,residx,top10,-2.4568732607655783,-1.3048934987160357,NONZERO,ZERO,False,True
Sharpe,corr,21,residx,top20,-2.3511966356332406,-3.3295251498251943,NONZERO,NONZERO,True,True
Sharpe,corr,21,ratio,EWall,-0.19000557408597937,-0.2702141292424258,ZERO,ZERO,True,True
Sharpe,corr,21,ratio,top10,-1.9789410093615178,-3.180899575739524,NONZERO,NONZERO,True,True
Sharpe,corr,21,ratio,top20,-1.8998962699586037,-4.717555601999303,ZERO,NONZERO,False,True
Sharpe,evol,3,none,EWall,-8.055275293248501,-4.885697910545091,NONZERO,NONZERO,True,True
Sharpe,evol,3,none,top10,-6.963221855064986,-3.7903253246744435,NONZERO,NONZERO,True,True
Sharpe,evol,3,none,top20,-6.4159467832429895,-5.514343071582488,NONZERO,NONZERO,True,True
Sharpe,evol,3,partial,EWall,-1.1348669323434506,-0.819474512353894,ZERO,ZERO,True,True
Sharpe,evol,3,partial,top10,-6.729619489740681,-6.591172469820354,NONZERO,NONZERO,True,True
Sharpe,evol,3,partial,top20,-6.423563163117013,-7.576084959335449,NONZERO,NONZERO,True,True
Sharpe,evol,3,residx,EWall,-0.9186934849694689,-0.7560516072447953,ZERO,ZERO,True,True
Sharpe,evol,3,residx,top10,-6.636098674489827,-6.572324419466447,NONZERO,NONZERO,True,True
Sharpe,evol,3,residx,top20,-6.408164323074,-6.986440843291474,NONZERO,NONZERO,True,True
Sharpe,evol,3,ratio,EWall,2.3274719333810645,3.261474978894444,NONZERO,NONZERO,True,True
Sharpe,evol,3,ratio,top10,-5.5111818228278615,-6.5053832674524665,NONZERO,NONZERO,True,True
Sharpe,evol,3,ratio,top20,-5.396439579372965,-9.39535999978841,NONZERO,NONZERO,True,True
Sharpe,evol,5,none,EWall,-5.7539991401935335,-1.262212808720837,NONZERO,ZERO,False,True
Sharpe,evol,5,none,top10,-5.100778010854733,-0.0936239997484081,NONZERO,ZERO,False,True
Sharpe,evol,5,none,top20,-4.828064368377072,-0.7335284929864646,NONZERO,ZERO,False,True
Sharpe,evol,5,partial,EWall,-0.1361592531418227,1.5495360580001503,ZERO,ZERO,True,False
Sharpe,evol,5,partial,top10,-5.067874873353529,-2.757655613997763,NONZERO,NONZERO,True,True
Sharpe,evol,5,partial,top20,-4.897870362832201,-2.826498654719161,NONZERO,NONZERO,True,True
Sharpe,evol,5,residx,EWall,-0.11688011310411331,1.5135594550059024,ZERO,ZERO,True,False
Sharpe,evol,5,residx,top10,-5.0559916996529095,-2.704165753086559,NONZERO,NONZERO,True,True
Sharpe,evol,5,residx,top20,-4.907971029192573,-2.6503844425416307,NONZERO,NONZERO,True,True
Sharpe,evol,5,ratio,EWall,3.538558140144272,3.2094313152227345,NONZERO,NONZERO,True,True
Sharpe,evol,5,ratio,top10,-3.5277925126385594,-3.6514392604979315,NONZERO,NONZERO,True,True
Sharpe,evol,5,ratio,top20,-3.686764008113962,-4.929978173321038,NONZERO,NONZERO,True,True
Sharpe,evol,7,none,EWall,-4.073592879281382,-0.4852497736153308,NONZERO,ZERO,False,True
Sharpe,evol,7,none,top10,-3.6853232847710244,1.3426266086595797,NONZERO,ZERO,False,False
Sharpe,evol,7,none,top20,-3.1824506213031665,2.092563780561441,NONZERO,NONZERO,True,False
Sharpe,evol,7,partial,EWall,0.8043351815666041,2.497646932683957,ZERO,NONZERO,False,True
Sharpe,evol,7,partial,top10,-3.475671683897694,-1.569692048852631,NONZERO,ZERO,False,True
Sharpe,evol,7,partial,top20,-2.994708671022292,-0.017338095593100834,NONZERO,ZERO,False,True
Sharpe,evol,7,residx,EWall,0.7235863146607795,2.4421376892734,ZERO,NONZERO,False,True
Sharpe,evol,7,residx,top10,-3.46519188042502,-1.515562059310801,NONZERO,ZERO,False,True
Sharpe,evol,7,residx,top20,-2.993707103961245,-0.016546328810822013,NONZERO,ZERO,False,True
Sharpe,evol,7,ratio,EWall,4.046459864033651,3.8004023354411895,NONZERO,NONZERO,True,True
Sharpe,evol,7,ratio,top10,-1.9798470228693343,-3.3607865716989878,NONZERO,NONZERO,True,True
Sharpe,evol,7,ratio,top20,-1.3808498530895073,-2.3711612821398087,ZERO,NONZERO,False,True
Sharpe,evol,21,none,EWall,-3.0149472256922896,1.0774666745905856,NONZERO,ZERO,False,False
Sharpe,evol,21,none,top10,-2.6167309058552437,2.3855408156805593,NONZERO,NONZERO,True,False
Sharpe,evol,21,none,top20,-2.5343854722858983,3.8622761912032435,NONZERO,NONZERO,True,False
Sharpe,evol,21,partial,EWall,1.4896177009949378,3.5127183254769974,ZERO,NONZERO,False,True
Sharpe,evol,21,partial,top10,-2.6084359684671607,-0.2640371265121312,NONZERO,ZERO,False,True
Sharpe,evol,21,partial,top20,-2.200829521702329,1.1591037210511428,NONZERO,ZERO,False,False
Sharpe,evol,21,residx,EWall,1.3718373703813262,3.4785493432923684,ZERO,NONZERO,False,True
Sharpe,evol,21,residx,top10,-2.609091930686383,-0.255795208806648,NONZERO,ZERO,False,True
Sharpe,evol,21,residx,top20,-2.1972179773874805,1.0930664298739363,NONZERO,ZERO,False,False
Sharpe,evol,21,ratio,EWall,4.393349110189881,3.513068683932649,NONZERO,NONZERO,True,True
Sharpe,evol,21,ratio,top10,-1.2513373912287498,-2.6639131213642093,ZERO,NONZERO,False,True
Sharpe,evol,21,ratio,top20,-0.6556786037064516,-2.1156642315591254,ZERO,NONZERO,False,True
CAGR,breadth,3,none,EWall,4.0850676886200805,5.987167054759486,NONZERO,NONZERO,True,True
CAGR,breadth,3,none,top10,3.1271358588427147,4.489586257128341,NONZERO,NONZERO,True,True
CAGR,breadth,3,none,top20,4.793609624426063,7.8933878651448985,NONZERO,NONZERO,True,True
CAGR,breadth,3,partial,EWall,0.3889639744785819,4.5597294026582516,ZERO,NONZERO,False,True
CAGR,breadth,3,partial,top10,3.0852133160460813,6.068096542024782,NONZERO,NONZERO,True,True
CAGR,breadth,3,partial,top20,3.377114681977683,6.5270131137501055,NONZERO,NONZERO,True,True
CAGR,breadth,3,residx,EWall,0.33952235218510524,4.377428364989454,ZERO,NONZERO,False,True
CAGR,breadth,3,residx,top10,3.0925773285691114,5.892980137131619,NONZERO,NONZERO,True,True
CAGR,breadth,3,residx,top20,3.2615767436584244,5.547090963576167,NONZERO,NONZERO,True,True
CAGR,breadth,3,ratio,EWall,4.307944800938026,4.537079081116892,NONZERO,NONZERO,True,True
CAGR,breadth,3,ratio,top10,2.4772421023515667,1.3041505840040444,NONZERO,ZERO,False,True
CAGR,breadth,3,ratio,top20,3.846544371663889,3.689883801555892,NONZERO,NONZERO,True,True
CAGR,breadth,5,none,EWall,2.439838226376392,3.2116847994198956,NONZERO,NONZERO,True,True
CAGR,breadth,5,none,top10,0.8831415509695961,1.8720526368744843,ZERO,ZERO,True,True
CAGR,breadth,5,none,top20,3.064582132340727,4.131714857176307,NONZERO,NONZERO,True,True
CAGR,breadth,5,partial,EWall,-0.34889779459212594,2.9614289899913278,ZERO,NONZERO,False,False
CAGR,breadth,5,partial,top10,0.8543584702500959,3.4503082554041313,ZERO,NONZERO,False,True
CAGR,breadth,5,partial,top20,1.540812993316439,2.7932844952188316,ZERO,NONZERO,False,True
CAGR,breadth,5,residx,EWall,-0.31683432067103917,2.956448767333317,ZERO,NONZERO,False,False
CAGR,breadth,5,residx,top10,0.8563310446797369,3.2421842513758437,ZERO,NONZERO,False,True
CAGR,breadth,5,residx,top20,1.5041742763067354,2.4031305721425524,ZERO,NONZERO,False,True
CAGR,breadth,5,ratio,EWall,2.6029660434943858,1.4437394151044414,NONZERO,ZERO,False,True
CAGR,breadth,5,ratio,top10,0.06741870287379327,-1.8428834794977762,ZERO,ZERO,True,False
CAGR,breadth,5,ratio,top20,1.762482318606283,-0.7088499010261166,ZERO,ZERO,True,False
CAGR,breadth,7,none,EWall,0.6050386325454312,2.6253178190776243,ZERO,NONZERO,False,True
CAGR,breadth,7,none,top10,-0.5360198904544365,0.5597358201034461,ZERO,ZERO,True,False
CAGR,breadth,7,none,top20,1.4280929689014865,1.5830190508252664,ZERO,ZERO,True,True
CAGR,breadth,7,partial,EWall,-1.2745986249960166,2.398970311705841,ZERO,NONZERO,False,False
CAGR,breadth,7,partial,top10,-0.5579796291649816,1.7243550736358786,ZERO,ZERO,True,False
CAGR,breadth,7,partial,top20,0.5909063026379372,0.2210526471946347,ZERO,ZERO,True,True
CAGR,breadth,7,residx,EWall,-1.2050349018308075,2.3982786377694896,ZERO,NONZERO,False,False
CAGR,breadth,7,residx,top10,-0.5593066447027925,1.5830705619905614,ZERO,ZERO,True,False
CAGR,breadth,7,residx,top20,0.5874470861894979,0.19448292198214448,ZERO,ZERO,True,True
CAGR,breadth,7,ratio,EWall,0.9572326679453531,1.0326126504875894,ZERO,ZERO,True,True
CAGR,breadth,7,ratio,top10,-1.216899916116987,-3.371475207133805,ZERO,NONZERO,False,True
CAGR,breadth,7,ratio,top20,0.47657302827266124,-3.151846145155564,ZERO,NONZERO,False,False
CAGR,breadth,21,none,EWall,-0.2040182296049426,2.1135218245152596,ZERO,NONZERO,False,False
CAGR,breadth,21,none,top10,-1.550907890363652,0.46347326894883556,ZERO,ZERO,True,False
CAGR,breadth,21,none,top20,0.5265906949718034,1.333064553251923,ZERO,ZERO,True,True
CAGR,breadth,21,partial,EWall,-1.7588874893983992,2.238395529483937,ZERO,NONZERO,False,False
CAGR,breadth,21,partial,top10,-1.5549213067784025,1.4784608603552978,ZERO,ZERO,True,False
CAGR,breadth,21,partial,top20,-0.24512712247605278,-0.14825628900409782,ZERO,ZERO,True,True
CAGR,breadth,21,residx,EWall,-1.696758192921372,2.2451588833929916,ZERO,NONZERO,False,False
CAGR,breadth,21,residx,top10,-1.5545700785059509,1.3625917932204874,ZERO,ZERO,True,False
CAGR,breadth,21,residx,top20,-0.2442453971020737,-0.12848783672309952,ZERO,ZERO,True,True
CAGR,breadth,21,ratio,EWall,0.1806250371266509,0.19959885489978377,ZERO,ZERO,True,True
CAGR,breadth,21,ratio,top10,-2.4504695312128173,-3.545437617589014,NONZERO,NONZERO,True,True
CAGR,breadth,21,ratio,top20,-0.5439910074454867,-4.11372273716706,ZERO,NONZERO,False,True
CAGR,disp,3,none,EWall,-1.685405195086888,-0.8672331704570061,ZERO,ZERO,True,True
CAGR,disp,3,none,top10,-0.6864187664516179,-0.14913663417127918,ZERO,ZERO,True,True
CAGR,disp,3,none,top20,-1.0002680615777293,-2.33111613653638,ZERO,NONZERO,False,True
CAGR,disp,3,partial,EWall,2.2012089074648324,1.3124353416172712,NONZERO,ZERO,False,True
CAGR,disp,3,partial,top10,-0.5221813409843357,-2.386714912968664,ZERO,NONZERO,False,True
CAGR,disp,3,partial,top20,-1.379881194725185,-3.6309252809035213,ZERO,NONZERO,False,True
CAGR,disp,3,residx,EWall,1.9148191217955532,1.265424374937413,ZERO,ZERO,True,True
CAGR,disp,3,residx,top10,-0.5234453792897471,-2.329101810465599,ZERO,NONZERO,False,True
CAGR,disp,3,residx,top20,-1.3352956065530794,-3.1493877914893056,ZERO,NONZERO,False,True
CAGR,disp,3,ratio,EWall,3.9248069513332235,2.9308891316255004,NONZERO,NONZERO,True,True
CAGR,disp,3,ratio,top10,-0.24516280937930457,-2.3295487678987676,ZERO,NONZERO,False,True
CAGR,disp,3,ratio,top20,-3.0812025302500654,-5.9147286839083035,NONZERO,NONZERO,True,True
CAGR,disp,5,none,EWall,0.03498799176664901,2.2900521207818203,ZERO,NONZERO,False,True
CAGR,disp,5,none,top10,1.2215532509800995,3.022013354519564,ZERO,NONZERO,False,True
CAGR,disp,5,none,top20,0.7693273116072099,1.6371963448404305,ZERO,ZERO,True,True
CAGR,disp,5,partial,EWall,2.6070510025221942,3.1317715790971334,NONZERO,NONZERO,True,True
CAGR,disp,5,partial,top10,1.1274765798870126,0.5211284022088164,ZERO,ZERO,True,True
CAGR,disp,5,partial,top20,0.35424370425131496,0.204609518890253,ZERO,ZERO,True,True
CAGR,disp,5,residx,EWall,2.358882940946294,3.126417457020103,NONZERO,NONZERO,True,True
CAGR,disp,5,residx,top10,1.1300771025149359,0.49167516731361227,ZERO,ZERO,True,True
CAGR,disp,5,residx,top20,0.34594277036245286,0.17708465927346567,ZERO,ZERO,True,True
CAGR,disp,5,ratio,EWall,4.258113274411948,3.0824678751241446,NONZERO,NONZERO,True,True
CAGR,disp,5,ratio,top10,1.3602542548911616,-0.20553032377913877,ZERO,ZERO,True,False
CAGR,disp,5,ratio,top20,-1.6007326499227612,-2.441934107886325,ZERO,NONZERO,False,True
CAGR,disp,7,none,EWall,1.6996060437953922,3.327054935182461,ZERO,NONZERO,False,True
CAGR,disp,7,none,top10,2.715001104680414,4.582917538490769,NONZERO,NONZERO,True,True
CAGR,disp,7,none,top20,2.5951230491455797,4.318455762405091,NONZERO,NONZERO,True,True
CAGR,disp,7,partial,EWall,3.58963287536379,4.008519459020037,NONZERO,NONZERO,True,True
CAGR,disp,7,partial,top10,2.974533668968265,1.8407997716500235,NONZERO,ZERO,False,True
CAGR,disp,7,partial,top20,2.1642394287674236,2.6720511027359555,NONZERO,NONZERO,True,True
CAGR,disp,7,residx,EWall,3.3810000903012636,4.006565583491911,NONZERO,NONZERO,True,True
CAGR,disp,7,residx,top10,2.9815085041650256,1.689635696984716,NONZERO,ZERO,False,True
CAGR,disp,7,residx,top20,2.151072811072212,2.339320265824554,NONZERO,NONZERO,True,True
CAGR,disp,7,ratio,EWall,4.893748417697814,3.6390957921797393,NONZERO,NONZERO,True,True
CAGR,disp,7,ratio,top10,3.230877319896933,0.4157754742771896,NONZERO,ZERO,False,True
