cadence,panel,window,chooser,IS_mean_fold_Sharpe,chosen_IS,CAGR,Sharpe,MaxDD,H1,H2,KEEP_4a,KEEP_4b,moves
QUARTER,U56,L252,H_RUNNERUP,1.475432259638835,False,0.17161758073680455,1.1791447990821458,-0.19127561830465023,1.2616485924236926,1.0977403373824588,False,True,2
QUARTER,U56,L252,H_NARROWEST,1.2390503104345825,False,0.16753755077167676,1.1491856138608991,-0.2207393564442267,1.1969851439315142,1.0995295356385169,False,False,27
QUARTER,U56,L252,H_ANY,1.2390503104345825,False,0.16753755077167676,1.1491856138608991,-0.2207393564442267,1.1969851439315142,1.0995295356385169,False,False,27
QUARTER,U56,L252,CH_RAW,1.3144964014188718,False,0.1575488593824499,0.9850451740802763,-0.258535970580156,1.18966943244983,0.8031911786615259,False,False,31
QUARTER,U56,L252,CH_ANCHOR,1.475432259638835,False,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963768,1.0977403373824588,False,True,0
QUARTER,U56,L504,H_RUNNERUP,1.4839185267609438,True,0.17455411232059137,1.188512837674466,-0.19127561830465023,1.2546848554963768,1.1234406691696077,False,True,1
QUARTER,U56,L504,H_NARROWEST,1.4210622307534144,False,0.1622478494150048,1.1324163713378586,-0.2307735785481957,1.1752683049741754,1.089318950958779,False,False,27
QUARTER,U56,L504,H_ANY,1.4210622307534144,False,0.1622478494150048,1.1324163713378586,-0.2307735785481957,1.1752683049741754,1.089318950958779,False,False,27
QUARTER,U56,L504,CH_RAW,1.4021864314676566,False,0.1670099270113654,1.1253725801649785,-0.2019230081686766,1.2242072977830014,1.0336484571348439,False,True,33
QUARTER,U56,L504,CH_ANCHOR,1.475432259638835,False,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963768,1.0977403373824588,False,True,0
QUARTER,U56,L756,H_RUNNERUP,1.4706134668412587,False,0.17054290406347827,1.1695362536735456,-0.19127561830465023,1.2546848554963768,1.0849639491509118,False,True,1
QUARTER,U56,L756,H_NARROWEST,1.4729731682324376,False,0.1728027730391124,1.1663364505894296,-0.2307735785481958,1.2769639075107675,1.050799353093468,False,False,27
QUARTER,U56,L756,H_ANY,1.4729731682324376,False,0.1728027730391124,1.1663364505894296,-0.2307735785481958,1.2769639075107675,1.050799353093468,False,False,27
QUARTER,U56,L756,CH_RAW,1.452608099465041,False,0.1589533186748251,0.9645817259629579,-0.258535970580156,1.1300481159630855,0.8338629096537579,False,False,36
QUARTER,U56,L756,CH_ANCHOR,1.475432259638835,False,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963768,1.0977403373824588,False,True,0
QUARTER,U56,L1260,H_RUNNERUP,1.4839185267609438,False,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963768,1.0977403373824588,False,True,0
QUARTER,U56,L1260,H_NARROWEST,1.3208268690952554,False,0.1554311421989829,1.0961810213837169,-0.20144579389406259,1.1073132267050674,1.0853945970407552,False,True,29
QUARTER,U56,L1260,H_ANY,1.3208268690952554,False,0.1554311421989829,1.0961810213837169,-0.20144579389406259,1.1073132267050674,1.0853945970407552,False,True,29
QUARTER,U56,L1260,CH_RAW,1.2645739779166196,False,0.16815621430667993,1.1555167180541608,-0.20144579389406292,1.1994516384877916,1.1115507230924864,False,True,35
QUARTER,U56,L1260,CH_ANCHOR,1.475432259638835,False,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963768,1.0977403373824588,False,True,0
QUARTER,U56,L2520,H_RUNNERUP,1.4839185267609438,False,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963768,1.0977403373824588,False,True,0
