panel,family,gross,cost_bps,realised_gross,turnover_yr,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4a,keep4b_full,keep4b_oos
U56,BAND,0.5,0,0.3553132978191471,1.192967093180951,0.058495603290503295,1.2263245628810202,-0.08099983338624461,1.2524754888776959,1.2063385256352959,1.1296414009463926,0.05186831087014787,-0.05191384017586864,0.06397585740093614,1.3019535711398762,-0.0809998333862445,False,False,False
U56,BAND,0.5,10,0.3553132978191471,1.192967093180951,0.05723186568691352,1.2010263867144702,-0.08117574860687349,1.2269791517915054,1.1811447156607002,1.103664777794106,0.05062276793225062,-0.05290030372949739,0.06269702550393674,1.2771652514806893,-0.08117574860687304,False,False,False
U56,BAND,0.5,25,0.3553132978191471,1.192967093180951,0.05533899304020351,1.1630398937498307,-0.08143959442045778,1.188692786879264,1.1433168314067448,1.0646621163426087,0.04875712184962544,-0.0547627486322656,0.060781566040623236,1.2399428118633022,-0.0814395944204579,False,False,False
U56,BAND,0.5,50,0.3553132978191471,1.192967093180951,0.05219148176877142,1.099636451864413,-0.08187926539913115,1.1247835789178535,1.0801824311331898,0.9995706897013368,0.0456548141639479,-0.05904487047426554,0.05759655534135821,1.1778096936208282,-0.08187926539913104,False,False,False
U56,BAND,0.75,0,0.5328263552938667,1.7707960144612929,0.08811251342010373,1.2260252914443186,-0.1202982722439756,1.2528606897278358,1.2054816006150753,1.1299576174362156,0.07798748038805181,-0.0774168890249618,0.09650855698784033,1.3011538835614869,-0.12029827224397549,False,False,False
U56,BAND,0.75,10,0.5328263552938667,1.7707960144612929,0.08618487105855244,1.2009973252288961,-0.12054956914840909,1.2276487488133896,1.1805451084990706,1.1042698858397504,0.07609481030855947,-0.0788720955261335,0.09455179369762767,1.276620821629499,-0.12054956914840886,False,False,False
U56,BAND,0.75,25,0.5328263552938667,1.7707960144612929,0.08329959218379979,1.1634169008168884,-0.12092645658916623,1.1897897190855395,1.1431039610729623,1.0657012820087568,0.07326181403982224,-0.08184523267576294,0.09162298082962983,1.2397820432399693,-0.12092645658916645,False,False,False
U56,BAND,0.75,50,0.5328263552938667,1.7707960144612929,0.0785072410614176,1.1006920077540137,-0.12155444788885694,1.1265944498526421,1.080615924277626,1.0013349328261514,0.06855613356727952,-0.0880546808821504,0.08675846457990266,1.1782902071194379,-0.12155444788885716,False,False,False
U56,BAND,1.0,0,0.7102501067593335,2.3482883399878025,0.11793923393345063,1.2257100507953582,-0.15879014033027272,1.253241268928925,1.2046024039747392,1.1302710503523283,0.10419857433665358,-0.10260506369828637,0.12936485510587525,1.3003274591187373,-0.15879014033027272,False,True,True
U56,BAND,1.0,10,0.7102501067593335,2.3482883399878025,0.11531379250731555,1.200826523632654,-0.1591100739598582,1.2281823490645882,1.17980220286604,1.1047419089429602,0.1016303032821213,-0.10451957756523977,0.12669164118494414,1.2759272265148862,-0.1591100739598581,False,True,True
U56,BAND,1.0,25,0.7102501067593335,2.3482883399878025,0.11138679315131172,1.1634631374749465,-0.15958987574399808,1.1905531282192168,1.142565948305884,1.0664114659251616,0.0977886939815582,-0.10872887115023233,0.12269329076695823,1.2392881437078005,-0.15958987574399786,False,True,True
U56,BAND,1.0,50,0.7102501067593335,2.3482883399878025,0.10487145298750167,1.1011008803587237,-0.16038928230730998,1.1277414992478094,1.0804205162582374,1.0024426661542145,0.09141470079851155,-0.11675739497759519,0.11605984848948858,1.1781302412849795,-0.16038928230730964,False,False,True
