corpus,statistic,stat_set,n,n_families,reading,target,spearman,pearson,iid_p,iid_null95,cluster_lo,cluster_hi,headline
ARMS39,CALMAR,CORE5,39,14,b,gross_band,-0.12667457842095317,0.09600050296205445,0.43655,0.31720647773279353,-0.5301100635141217,0.33019898848453266,False
ARMS39,H2,CORE5,39,14,a,OOS_Sharpe,0.9748987854251013,0.968098892465045,0.0,0.31720647773279353,0.9012459217419388,0.9851707066624386,True
ARMS39,H2,CORE5,39,14,a,OOS_CAGR,0.36295546558704456,0.34803637606245424,0.02425,0.31720647773279353,-0.07809114163638364,0.7040806730543703,False
ARMS39,H2,CORE5,39,14,a,OOS_MaxDD,0.2384615384615385,0.24541690519811765,0.14045,0.31720647773279353,-0.0902301662661809,0.561849094056633,False
ARMS39,H2,CORE5,39,14,a,share_3y,0.4387256143121799,0.49991150479411717,0.0067,0.31720647773279353,-0.02230009432179113,0.6988011882304421,False
ARMS39,H2,CORE5,39,14,a,cost_surv,0.4731730791069526,0.4552409302562385,0.00255,0.31720647773279353,0.1721925304981087,0.6879759414095976,False
ARMS39,H2,CORE5,39,14,a,gross_band,0.342864967945798,0.29233867634970384,0.0325,0.31720647773279353,-0.19460618929302256,0.7072545816197966,False
ARMS39,H2,CORE5,39,14,b,OOS_Sharpe,-0.04008097165991903,-0.11378792256232241,0.8087,0.31720647773279353,-0.5781558051425009,0.4777869230244521,True
ARMS39,H2,CORE5,39,14,b,OOS_CAGR,0.10506072874493927,0.1784476724765841,0.52255,0.31720647773279353,-0.29584237970748256,0.5104901060611524,False
ARMS39,H2,CORE5,39,14,b,OOS_MaxDD,-0.3491902834008097,-0.3356855912818575,0.02955,0.31720647773279353,-0.6937431833674165,0.05177153617667453,False
ARMS39,H2,CORE5,39,14,b,share_3y,0.07578391331716011,0.0191228887711087,0.64105,0.31720647773279353,-0.3623052062329485,0.49457702032765927,False
ARMS39,H2,CORE5,39,14,b,cost_surv,0.13410222411260062,0.10309499259293872,0.41065,0.31720647773279353,-0.3244297745778157,0.5696006446610513,False
ARMS39,H2,CORE5,39,14,b,gross_band,0.022687984194797582,0.05975275523161028,0.89145,0.31720647773279353,-0.34310031744163655,0.5112940881535802,False
ARMS39,SORTINO,WIDE10,39,14,a,OOS_Sharpe,0.625506072874494,0.601383506825964,0.0,0.31720647773279353,0.24442700381470664,0.8738622073297673,False
ARMS39,SORTINO,WIDE10,39,14,a,OOS_CAGR,0.38400809716599194,0.35575434072137063,0.01895,0.31720647773279353,0.030495580750330886,0.6562573854511025,False
ARMS39,SORTINO,WIDE10,39,14,a,OOS_MaxDD,0.010323886639676113,0.006181789135314546,0.94945,0.31720647773279353,-0.33477539615593177,0.42043173769294573,False
ARMS39,SORTINO,WIDE10,39,14,a,share_3y,0.3691171854363213,0.3436412227597971,0.02255,0.31720647773279353,0.011005515064541995,0.7035684498942111,False
ARMS39,SORTINO,WIDE10,39,14,a,cost_surv,0.4320453866094402,0.4398806269546349,0.00615,0.31720647773279353,0.1455781235415644,0.7123989903914496,False
ARMS39,SORTINO,WIDE10,39,14,a,gross_band,0.5822830499409444,0.5993267281798408,0.0002,0.31720647773279353,0.3336011318213763,0.7436090453942705,False
ARMS39,SORTINO,WIDE10,39,14,b,OOS_Sharpe,-0.14979757085020245,-0.18318676958756858,0.3576,0.31720647773279353,-0.5844359747996886,0.3410178200074827,False
ARMS39,SORTINO,WIDE10,39,14,b,OOS_CAGR,0.02044534412955466,0.16003348192311415,0.90205,0.31720647773279353,-0.47489731235192806,0.49209377745285193,False
ARMS39,SORTINO,WIDE10,39,14,b,OOS_MaxDD,-0.3390688259109312,-0.3513913548721266,0.03765,0.31720647773279353,-0.6393531045658308,0.0928564759539247,False
ARMS39,SORTINO,WIDE10,39,14,b,share_3y,-0.16800289217298148,-0.18425488655830619,0.3032,0.31720647773279353,-0.4728163560899162,0.25495762686103673,False
ARMS39,SORTINO,WIDE10,39,14,b,cost_surv,-0.1160164069142729,-0.07242841450536541,0.48405,0.31720647773279353,-0.4058507179096193,0.2841003318639687,False
ARMS39,SORTINO,WIDE10,39,14,b,gross_band,-0.13612790516878548,-0.00906057029203536,0.4071,0.31720647773279353,-0.5264426181469595,0.3776303203121732,False
ARMS39,WINRATE,WIDE10,39,14,a,OOS_Sharpe,0.381068537897458,-0.21070886848989695,0.0182,0.31720647773279353,-0.05758391321836802,0.6838010714839886,False
ARMS39,WINRATE,WIDE10,39,14,a,OOS_CAGR,0.05949128503877868,-0.07550715783096612,0.7271,0.31720647773279353,-0.2859364510706135,0.4754914813838522,False
ARMS39,WINRATE,WIDE10,39,14,a,OOS_MaxDD,-0.17492667457739694,-0.24727861618429503,0.28495,0.31720647773279353,-0.4512547160680849,0.1165881141305313,False
ARMS39,WINRATE,WIDE10,39,14,a,share_3y,0.34591387507450716,-0.05694315516149055,0.0298,0.31720647773279353,-0.14267086768274564,0.6472509303003694,False
ARMS39,WINRATE,WIDE10,39,14,a,cost_surv,0.4163778438007033,0.14401454368914923,0.00775,0.31720647773279353,-0.0023728080473165184,0.6783199866453938,False
ARMS39,WINRATE,WIDE10,39,14,a,gross_band,0.17459934913445807,0.029638197622654704,0.2879,0.31720647773279353,-0.16884953612962142,0.5600356987769697,False
ARMS39,WINRATE,WIDE10,39,14,b,OOS_Sharpe,0.0320243479655287,-0.2176502521807224,0.84475,0.31720647773279353,-0.37408990038340106,0.40828324267001836,False
ARMS39,WINRATE,WIDE10,39,14,b,OOS_CAGR,-0.29176613225556053,-0.14868511256273464,0.07155,0.31720647773279353,-0.631880352692458,0.20373701785498818,False
ARMS39,WINRATE,WIDE10,39,14,b,OOS_MaxDD,-0.08604009943903122,-0.19890453303453057,0.5987,0.31720647773279353,-0.42764696147909254,0.27585031060128873,False
ARMS39,WINRATE,WIDE10,39,14,b,share_3y,-0.14551280560819366,-0.12092657988501147,0.3798,0.31720647773279353,-0.44753243864030623,0.21389051480639512,False
ARMS39,WINRATE,WIDE10,39,14,b,cost_surv,-0.02268737350190133,0.07902573363493327,0.8903,0.31720647773279353,-0.31065349594384606,0.3075993256245822,False
ARMS39,WINRATE,WIDE10,39,14,b,gross_band,-0.3392261817094589,-0.20847670420331932,0.0351,0.31720647773279353,-0.6304535262039221,0.06799544589169312,False
ARMS39,H1,WIDE10,39,14,a,OOS_Sharpe,0.017813765182186237,0.06307661416433068,0.91195,0.31720647773279353,-0.4624384470645415,0.48809730146911545,False
ARMS39,H1,WIDE10,39,14,a,OOS_CAGR,-0.023279352226720652,-0.012352743796936905,0.8899,0.31720647773279353,-0.4654863020868603,0.40397660030634663,False
ARMS39,H1,WIDE10,39,14,a,OOS_MaxDD,-0.28157894736842104,-0.19201382675838793,0.082,0.31720647773279353,-0.5903026592014101,0.11454430334245018,False
ARMS39,H1,WIDE10,39,14,a,share_3y,0.27053057510704853,0.23074881896954955,0.0978,0.31720647773279353,-0.12413219890035598,0.587932047158838,False
ARMS39,H1,WIDE10,39,14,a,cost_surv,0.2341823087731491,0.3075412477613425,0.155,0.31720647773279353,-0.09753507143727914,0.6051932921837381,False
ARMS39,H1,WIDE10,39,14,a,gross_band,0.2578013877003621,0.3687364261419016,0.11395,0.31720647773279353,-0.21329329610016312,0.6386094390364391,False
ARMS39,H1,WIDE10,39,14,b,OOS_Sharpe,0.04354430937917798,0.11496636146634315,0.79075,0.31720647773279353,-0.3447960019439057,0.4501067709821769,False
ARMS39,H1,WIDE10,39,14,b,OOS_CAGR,-0.055291146327979476,-0.08040618456725186,0.7394,0.31720647773279353,-0.508738015379156,0.3555725441437396,False
ARMS39,H1,WIDE10,39,14,b,OOS_MaxDD,-0.15777217212269604,-0.10470825976267792,0.33775,0.31720647773279353,-0.4892492492484976,0.2646137823281751,False
ARMS39,H1,WIDE10,39,14,b,share_3y,-0.13525195127878792,-0.0767035508398584,0.41355,0.31720647773279353,-0.4753177662246073,0.3196264613810255,False
ARMS39,H1,WIDE10,39,14,b,cost_surv,-0.09792878119985575,-0.013557055586196002,0.55535,0.31720647773279353,-0.40784498393237834,0.3126671555244145,False
ARMS39,H1,WIDE10,39,14,b,gross_band,-0.18364505566350428,-0.25129187419559745,0.2607,0.31720647773279353,-0.5366084790529403,0.218139066865139,False
ARMS39,NEGVOL,WIDE10,39,14,a,OOS_Sharpe,0.15404858299595142,0.21733784828523708,0.35195,0.31720647773279353,-0.23252815323657955,0.5676610264276715,False
ARMS39,NEGVOL,WIDE10,39,14,a,OOS_CAGR,-0.8637651821862349,-0.89857648470301,0.0,0.31720647773279353,-0.9384110969913831,-0.7049260428107084,False
ARMS39,NEGVOL,WIDE10,39,14,a,OOS_MaxDD,0.698582995951417,0.7354397598368347,0.0,0.31720647773279353,0.4530891246398198,0.8796307377697273,False
ARMS39,NEGVOL,WIDE10,39,14,a,share_3y,0.32666313638394173,0.2088358616083756,0.04375,0.31720647773279353,-0.009440222410184508,0.6090454159639492,False
ARMS39,NEGVOL,WIDE10,39,14,a,cost_surv,0.06465846183688521,0.044170492012066895,0.69125,0.31720647773279353,-0.325428728751062,0.37782730221831357,False
ARMS39,NEGVOL,WIDE10,39,14,a,gross_band,-0.6406962757616593,-0.6318580107100016,0.0,0.31720647773279353,-0.8500406327106135,-0.35086083382779504,False
ARMS39,NEGVOL,WIDE10,39,14,b,OOS_Sharpe,0.2145748987854251,0.17630249475449614,0.1908,0.31720647773279353,-0.14929901444526583,0.5929184878845644,False
ARMS39,NEGVOL,WIDE10,39,14,b,OOS_CAGR,-0.7864372469635628,-0.8733060382405243,0.0,0.31720647773279353,-0.9035147223417114,-0.5645514146794436,False
ARMS39,NEGVOL,WIDE10,39,14,b,OOS_MaxDD,0.6536437246963563,0.710383176411633,0.0,0.31720647773279353,0.370302127180125,0.8991957202465047,False
ARMS39,NEGVOL,WIDE10,39,14,b,share_3y,0.2379026462232135,0.13129457020309784,0.14645,0.31720647773279353,-0.2152061611900581,0.570244586514736,False
ARMS39,NEGVOL,WIDE10,39,14,b,cost_surv,0.16359443738487373,0.08853221050777864,0.3219,0.31720647773279353,-0.2485571858691668,0.4998310461197354,False
ARMS39,NEGVOL,WIDE10,39,14,b,gross_band,-0.6056431336444577,-0.6017991996745944,0.0001,0.31720647773279353,-0.7641514831529742,-0.36570311691996016,False
ARMS39,NEGTURN,WIDE10,39,14,a,OOS_Sharpe,0.4587044534412956,0.5102006177764595,0.004,0.31720647773279353,-0.010850116346244852,0.7734806816302126,False
ARMS39,NEGTURN,WIDE10,39,14,a,OOS_CAGR,-0.35708502024291494,-0.3157998320175261,0.02625,0.31720647773279353,-0.6497711778409546,-0.008418628331526012,False
ARMS39,NEGTURN,WIDE10,39,14,a,OOS_MaxDD,0.1463562753036437,0.21639657709887344,0.3703,0.31720647773279353,-0.20637294483146457,0.5469417524946185,False
ARMS39,NEGTURN,WIDE10,39,14,a,share_3y,0.4683117296422391,0.4704551957745951,0.00315,0.31720647773279353,0.043176294615552474,0.6728224976636465,False
ARMS39,NEGTURN,WIDE10,39,14,a,cost_surv,0.5018192330853195,0.5366820216022208,0.00125,0.31720647773279353,0.0975437739675948,0.752394767065323,False
ARMS39,NEGTURN,WIDE10,39,14,a,gross_band,-0.11541235120256717,-0.11838960079407798,0.48385,0.31720647773279353,-0.5124608929962972,0.2408168525461236,False
ARMS39,NEGTURN,WIDE10,39,14,b,OOS_Sharpe,0.4587044534412956,0.5102006177764595,0.004,0.31720647773279353,-0.010850116346244852,0.7734806816302126,False
ARMS39,NEGTURN,WIDE10,39,14,b,OOS_CAGR,-0.35708502024291494,-0.3157998320175261,0.02625,0.31720647773279353,-0.6497711778409546,-0.008418628331526012,False
ARMS39,NEGTURN,WIDE10,39,14,b,OOS_MaxDD,0.1463562753036437,0.21639657709887344,0.3703,0.31720647773279353,-0.20637294483146457,0.5469417524946185,False
ARMS39,NEGTURN,WIDE10,39,14,b,share_3y,0.34249864974395255,0.38586263725660386,0.03415,0.31720647773279353,-0.09471993485342554,0.6199366883587348,False
ARMS39,NEGTURN,WIDE10,39,14,b,cost_surv,0.46365458635712953,0.5097518739412403,0.0027,0.31720647773279353,0.02696586660259209,0.7571091589679065,False
ARMS39,NEGTURN,WIDE10,39,14,b,gross_band,-0.29693949684579984,-0.28131015487403593,0.0674,0.31720647773279353,-0.5763782823175165,0.06657889461187899,False
MEMO12,SHARPE,CORE5,12,11,a,OOS_Sharpe,0.6083916083916086,0.7007287907278009,0.041,0.5804195804195804,,,False
MEMO12,SHARPE,CORE5,12,11,a,OOS_CAGR,0.3356643356643357,0.1200480407416934,0.28975,0.5804195804195804,,,False
MEMO12,SHARPE,CORE5,12,11,a,OOS_MaxDD,-0.013986013986013986,0.23009439975553939,0.9746,0.5804195804195804,,,False
MEMO12,SHARPE,CORE5,12,11,a,share_3y,0.5384615384615385,0.6384172583930195,0.0762,0.5804195804195804,,,False
MEMO12,SHARPE,CORE5,12,11,a,cost_surv,0.6479033899876788,0.5665103032509162,0.02695,0.5804195804195804,,,False
MEMO12,SHARPE,CORE5,12,11,a,gross_band,0.12219708137608107,0.0442709305338343,0.71415,0.5804195804195804,,,False
MEMO12,SHARPE,CORE5,12,11,b,OOS_Sharpe,-0.2797202797202798,-0.3227656148934609,0.3766,0.5804195804195804,,,False
MEMO12,SHARPE,CORE5,12,11,b,OOS_CAGR,-0.06993006993006995,-0.10301098828307251,0.83565,0.5804195804195804,,,False
MEMO12,SHARPE,CORE5,12,11,b,OOS_MaxDD,-0.4825174825174825,-0.379985209472817,0.11575,0.5804195804195804,,,False
MEMO12,SHARPE,CORE5,12,11,b,share_3y,-0.1398601398601399,-0.10229742205136813,0.6686,0.5804195804195804,,,False
MEMO12,SHARPE,CORE5,12,11,b,cost_surv,0.05822841956548623,0.07950741154544676,0.8621,0.5804195804195804,,,False
MEMO12,SHARPE,CORE5,12,11,b,gross_band,-0.038089779814931966,-0.0760207920451281,0.909,0.5804195804195804,,,False
MEMO12,CAGR,CORE5,12,11,a,OOS_Sharpe,0.09090909090909093,0.04283143595764113,0.78365,0.5804195804195804,,,False
MEMO12,CAGR,CORE5,12,11,a,OOS_CAGR,0.9160839160839163,0.9511105719222483,0.00015,0.5804195804195804,,,False
MEMO12,CAGR,CORE5,12,11,a,OOS_MaxDD,-0.5034965034965035,-0.6040221881536564,0.0969,0.5804195804195804,,,False
MEMO12,CAGR,CORE5,12,11,a,share_3y,0.07692307692307693,0.33921729823999736,0.8173,0.5804195804195804,,,False
MEMO12,CAGR,CORE5,12,11,a,cost_surv,0.40141840466627926,0.5626844732629082,0.19635,0.5804195804195804,,,False
MEMO12,CAGR,CORE5,12,11,a,gross_band,0.9442501742697175,0.9144297150670899,0.0001,0.5804195804195804,,,False
MEMO12,CAGR,CORE5,12,11,b,OOS_Sharpe,-0.18181818181818185,-0.19747090047258303,0.5719,0.5804195804195804,,,False
MEMO12,CAGR,CORE5,12,11,b,OOS_CAGR,0.5524475524475525,0.7546951720571768,0.069,0.5804195804195804,,,False
MEMO12,CAGR,CORE5,12,11,b,OOS_MaxDD,-0.7132867132867133,-0.6868000257460212,0.01125,0.5804195804195804,,,False
MEMO12,CAGR,CORE5,12,11,b,share_3y,0.17482517482517487,0.24111496445882966,0.5909,0.5804195804195804,,,False
MEMO12,CAGR,CORE5,12,11,b,cost_surv,0.24019223070763074,0.3352835442108954,0.4461,0.5804195804195804,,,False
MEMO12,CAGR,CORE5,12,11,b,gross_band,0.6513352348353366,0.7479150182008125,0.0262,0.5804195804195804,,,False
MEMO12,MAXDD,CORE5,12,11,a,OOS_Sharpe,0.5594405594405596,0.465414605940299,0.0662,0.5804195804195804,,,False
MEMO12,MAXDD,CORE5,12,11,a,OOS_CAGR,-0.3076923076923077,-0.5652602761881402,0.33,0.5804195804195804,,,False
MEMO12,MAXDD,CORE5,12,11,a,OOS_MaxDD,1.0,0.9820759724194831,0.0,0.5804195804195804,,,False
MEMO12,MAXDD,CORE5,12,11,a,share_3y,0.16783216783216784,0.03332549776683689,0.6039,0.5804195804195804,,,False
MEMO12,MAXDD,CORE5,12,11,a,cost_surv,-0.46480025803463915,-0.5659272282337473,0.1279,0.5804195804195804,,,False
MEMO12,MAXDD,CORE5,12,11,a,gross_band,-0.6776383603582677,-0.685403917157831,0.01975,0.5804195804195804,,,False
MEMO12,MAXDD,CORE5,12,11,b,OOS_Sharpe,-0.39860139860139865,-0.43128080628325777,0.2051,0.5804195804195804,,,False
MEMO12,MAXDD,CORE5,12,11,b,OOS_CAGR,-0.43356643356643365,-0.8268552299191225,0.1624,0.5804195804195804,,,False
MEMO12,MAXDD,CORE5,12,11,b,OOS_MaxDD,-0.08391608391608392,0.17429232667473787,0.79895,0.5804195804195804,,,False
MEMO12,MAXDD,CORE5,12,11,b,share_3y,-0.5594405594405596,-0.6880773556480405,0.06455,0.5804195804195804,,,False
MEMO12,MAXDD,CORE5,12,11,b,cost_surv,-0.22927440203910207,-0.43584894274416425,0.4723,0.5804195804195804,,,False
MEMO12,MAXDD,CORE5,12,11,b,gross_band,-0.34661699631588094,-0.689138675428612,0.2671,0.5804195804195804,,,False
MEMO12,CALMAR,CORE5,12,11,a,OOS_Sharpe,0.5384615384615385,0.6037981734674288,0.0738,0.5804195804195804,,,False
MEMO12,CALMAR,CORE5,12,11,a,OOS_CAGR,0.6573426573426573,0.6433164393183026,0.02485,0.5804195804195804,,,False
MEMO12,CALMAR,CORE5,12,11,a,OOS_MaxDD,0.0979020979020979,0.3136474650769923,0.77075,0.5804195804195804,,,False
MEMO12,CALMAR,CORE5,12,11,a,share_3y,0.5314685314685316,0.56244619617118,0.0791,0.5804195804195804,,,False
MEMO12,CALMAR,CORE5,12,11,a,cost_surv,0.19718798825711964,0.09865200256606486,0.5333,0.5804195804195804,,,False
MEMO12,CALMAR,CORE5,12,11,a,gross_band,0.46657067434503685,0.37953816898713816,0.1353,0.5804195804195804,,,False
MEMO12,CALMAR,CORE5,12,11,b,OOS_Sharpe,-0.4545454545454546,-0.553469071118985,0.1395,0.5804195804195804,,,False
MEMO12,CALMAR,CORE5,12,11,b,OOS_CAGR,-0.11188811188811189,0.049725420695873455,0.72935,0.5804195804195804,,,False
MEMO12,CALMAR,CORE5,12,11,b,OOS_MaxDD,-0.49650349650349657,-0.4934512007255391,0.10175,0.5804195804195804,,,False
MEMO12,CALMAR,CORE5,12,11,b,share_3y,-0.4125874125874127,-0.36012927540893125,0.186,0.5804195804195804,,,False
MEMO12,CALMAR,CORE5,12,11,b,cost_surv,-0.04003203845127179,-0.08994746496612079,0.9015,0.5804195804195804,,,False
MEMO12,CALMAR,CORE5,12,11,b,gross_band,0.011426933944479589,0.1644441626240591,0.97735,0.5804195804195804,,,False
MEMO12,H2,CORE5,12,11,a,OOS_Sharpe,0.9510489510489512,0.9859558137864814,0.0001,0.5804195804195804,,,False
MEMO12,H2,CORE5,12,11,a,OOS_CAGR,0.4055944055944056,0.3016007602011194,0.19595,0.5804195804195804,,,False
MEMO12,H2,CORE5,12,11,a,OOS_MaxDD,0.3846153846153847,0.4725571720035294,0.2211,0.5804195804195804,,,False
MEMO12,H2,CORE5,12,11,a,share_3y,0.6153846153846154,0.666952705702954,0.03985,0.5804195804195804,,,False
MEMO12,H2,CORE5,12,11,a,cost_surv,0.4753639002626992,0.3473343716630978,0.1173,0.5804195804195804,,,False
MEMO12,H2,CORE5,12,11,a,gross_band,-0.044435302318574926,-0.0763144424896237,0.90205,0.5804195804195804,,,False
MEMO12,H2,CORE5,12,11,b,OOS_Sharpe,-0.16083916083916086,-0.2984832342069621,0.62235,0.5804195804195804,,,False
MEMO12,H2,CORE5,12,11,b,OOS_CAGR,0.27272727272727276,0.11740231527685104,0.39335,0.5804195804195804,,,False
MEMO12,H2,CORE5,12,11,b,OOS_MaxDD,-0.6293706293706295,-0.4964899948614147,0.03075,0.5804195804195804,,,False
