file,keys,n,S1,IS_spread,OOS_pick,OOS_best,regret,OOS_MaxDD_pick,OOS_MaxDD_best,OOS_MaxDD_med,dd_regret_pp,dd_ratio,argmax_flip,beats_med_sh,beats_med_dd,verdict_flip,OOS_sh_spread
2026-09-04_52w-high-proximity_C.grid.csv,,28,0.012568053943251112,1.0869606598771708,0.9043262348025412,1.240089462945948,0.33576322814340687,-0.2029660741673956,-0.1330069286695332,-0.17832302124350524,6.995914549786239,1.5259812116380922,True,True,False,True,0.9946780643795765
2026-09-04_crypto-sleeve_C.grid.csv,,78,0.00304786044387928,0.6898495334203479,1.2263775080177546,1.34585602064565,0.11947851262789544,-0.3035505428559348,-0.1365092343614964,-0.2260220729910306,16.70413084944384,2.223663067745942,True,True,False,True,0.7652306009803665
2026-09-04_drawdown-control_C.grid.csv,,722,0.0,1.32319566040762,0.421888059450891,1.2286202780809452,0.8067322186300543,-0.2001760604149669,-0.0363267747277253,-0.15302221915522962,16.38492856872416,5.510427554202566,True,False,False,False,1.287411021485563
2026-09-04_drawdown-insurance-price-list_B.grid.csv,,204,0.00016079536644775239,1.1117866231044953,1.1676752607259366,1.285072363206482,0.11739710248054536,-0.2221040871986458,-0.0914536148094278,-0.1991246375533238,13.065047238921801,2.428598231589523,True,True,False,True,1.3061806025428377
2026-09-04_earnings-season-avoidance_cloud.grid.csv,,372,0.055640852651568595,1.0613139222827697,0.5899663606877981,1.3272212454005266,0.7372548847127285,-0.2005204833110829,-0.1070127283053955,-0.1737395976293742,9.35077550056874,1.8738003084907127,True,False,False,False,1.0607219887356902
2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,,12,0.12076701345310115,0.603144864150826,0.5899663606877981,1.0068715617015,0.416905201013702,-0.2005204833110829,-0.1382779615448086,-0.17841154230407746,6.224252176627432,1.4501261160557737,True,False,False,False,0.7331602002536121
2026-09-04_ensemble-plus-momentum_C.grid.csv,,60,0.0,0.4904079190043733,0.8919165372280256,1.1925529224553246,0.3006363852272991,-0.2005204833110832,-0.0985073091983504,-0.12960202896445622,10.201317411273278,2.0355898962514862,True,False,False,False,0.6163023846515013
2026-09-04_ensemble-plus-momentum_C.walkforward.csv,,12,0.0,0.417647581823929,0.8919165372280256,1.167991233806965,0.27607469657893935,-0.2005204833110832,-0.1080500150266804,-0.16781317976510446,9.24704682844028,1.8558117114705575,True,False,False,False,0.3314849202212672
2026-09-04_exit-schedule-vs-entry-schedule_cloud.grid.csv,,44,0.005944430208203899,0.3134501000991263,0.9534061742854502,1.2244940110517106,0.27108783676626047,-0.2466548971000581,-0.1172719995104143,-0.18319938376238776,12.938289758964384,2.103271864808223,True,False,False,False,0.4246990197920748
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,,368,0.022075691474766623,1.535285405508818,1.0507306741875424,1.3456782569794106,0.29494758279186817,-0.2606601526409162,-0.1083515905257536,-0.2015970107098389,15.230856211516258,2.40568829101739,True,True,False,True,1.5163741412821772
