panel,cadence,SET,named_ladder,boundary_def,chooser,IS_mean_fold_Sharpe,chosen_IS,CAGR,Sharpe,MaxDD,H1,H2,KEEP_4a,KEEP_4b,moves
U56,QUARTER,ALL4,N,B_NONE,CH_ARGMAX,1.2625449303059675,False,0.15780409412258534,1.037035151142217,-0.22455518013281928,0.9834234409421916,1.0881218078449126,False,False,39
U56,QUARTER,ALL4,H,B_NONE,CH_ARGMAX,1.3499504154708508,False,0.1543247267109107,1.0839961892363248,-0.21843530966689828,1.1307170663813815,1.0363015554122483,False,False,39
U56,QUARTER,ALL4,GROSS,B_NONE,CH_ARGMAX,1.473861667267492,False,0.22930269651105606,1.178977486003365,-0.24927640903130766,1.259996793907902,1.0991503334990433,False,False,39
U56,QUARTER,ALL4,CADENCE,B_NONE,CH_ARGMAX,1.380267160880626,False,0.16965306881190556,1.135133808992722,-0.2307735785481959,1.2786519000815746,0.995598934822982,False,False,16
U56,QUARTER,ALL4,N,B_NONE,CH_SUPP_ANCHOR,1.2625449303059675,False,0.15780409412258534,1.037035151142217,-0.22455518013281928,0.9834234409421916,1.0881218078449126,False,False,39
U56,QUARTER,ALL4,H,B_NONE,CH_SUPP_ANCHOR,1.3499504154708508,False,0.1543247267109107,1.0839961892363248,-0.21843530966689828,1.1307170663813815,1.0363015554122483,False,False,39
U56,QUARTER,ALL4,GROSS,B_NONE,CH_SUPP_ANCHOR,1.473861667267492,False,0.22930269651105606,1.178977486003365,-0.24927640903130766,1.259996793907902,1.0991503334990433,False,False,39
U56,QUARTER,ALL4,CADENCE,B_NONE,CH_SUPP_ANCHOR,1.380267160880626,False,0.16965306881190556,1.135133808992722,-0.2307735785481959,1.2786519000815746,0.995598934822982,False,False,16
U56,QUARTER,ALL4,N,B_NONE,CH_SUPP_INTERIOR,1.2625449303059675,False,0.15780409412258534,1.037035151142217,-0.22455518013281928,0.9834234409421916,1.0881218078449126,False,False,39
U56,QUARTER,ALL4,H,B_NONE,CH_SUPP_INTERIOR,1.3499504154708508,False,0.1543247267109107,1.0839961892363248,-0.21843530966689828,1.1307170663813815,1.0363015554122483,False,False,39
U56,QUARTER,ALL4,GROSS,B_NONE,CH_SUPP_INTERIOR,1.473861667267492,False,0.22930269651105606,1.178977486003365,-0.24927640903130766,1.259996793907902,1.0991503334990433,False,False,39
U56,QUARTER,ALL4,CADENCE,B_NONE,CH_SUPP_INTERIOR,1.380267160880626,False,0.16965306881190556,1.135133808992722,-0.2307735785481959,1.2786519000815746,0.995598934822982,False,False,16
U56,QUARTER,ALL4,N,B_NONE,CH_ANCHOR,1.4754322596388352,True,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963768,1.0977403373824588,False,True,0
U56,QUARTER,ALL4,H,B_NONE,CH_ANCHOR,1.4754322596388352,True,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963768,1.0977403373824588,False,True,0
U56,QUARTER,ALL4,GROSS,B_NONE,CH_ANCHOR,1.4754322596388352,True,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963768,1.0977403373824588,False,True,0
U56,QUARTER,ALL4,CADENCE,B_NONE,CH_ANCHOR,1.4754322596388352,True,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963768,1.0977403373824588,False,True,0
U56,QUARTER,ALL4,N,B_STRICT,CH_ARGMAX,1.2625449303059675,False,0.15780409412258534,1.037035151142217,-0.22455518013281928,0.9834234409421916,1.0881218078449126,False,False,39
U56,QUARTER,ALL4,H,B_STRICT,CH_ARGMAX,1.3499504154708508,False,0.1543247267109107,1.0839961892363248,-0.21843530966689828,1.1307170663813815,1.0363015554122483,False,False,39
U56,QUARTER,ALL4,GROSS,B_STRICT,CH_ARGMAX,1.473861667267492,False,0.22930269651105606,1.178977486003365,-0.24927640903130766,1.259996793907902,1.0991503334990433,False,False,39
U56,QUARTER,ALL4,CADENCE,B_STRICT,CH_ARGMAX,1.380267160880626,False,0.16965306881190556,1.135133808992722,-0.2307735785481959,1.2786519000815746,0.995598934822982,False,False,16
U56,QUARTER,ALL4,N,B_STRICT,CH_SUPP_ANCHOR,1.4725277555075706,False,0.17019780078542368,1.1056987291495908,-0.20144579389406292,1.1091423378911076,1.104516682440699,False,True,30
U56,QUARTER,ALL4,H,B_STRICT,CH_SUPP_ANCHOR,1.443573865239421,False,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963768,1.0977403373824588,False,True,0
U56,QUARTER,ALL4,GROSS,B_STRICT,CH_SUPP_ANCHOR,1.4754253771912877,False,0.17201388969806186,1.1731908991400244,-0.19127561830465023,1.2484064478079515,1.0977403373824588,False,True,1
U56,QUARTER,ALL4,CADENCE,B_STRICT,CH_SUPP_ANCHOR,1.380267160880626,False,0.16965306881190556,1.135133808992722,-0.2307735785481959,1.2786519000815746,0.995598934822982,False,False,16
U56,QUARTER,ALL4,N,B_STRICT,CH_SUPP_INTERIOR,1.4425473047289137,False,0.17125612486409225,1.1021768591798926,-0.20144579389406259,1.101749900482027,1.1037031686564078,False,True,39
U56,QUARTER,ALL4,H,B_STRICT,CH_SUPP_INTERIOR,1.3251294166176222,False,0.16328980730306553,1.091450209831654,-0.25533288377866303,1.0866640283438924,1.0977403373824588,False,False,7
U56,QUARTER,ALL4,GROSS,B_STRICT,CH_SUPP_INTERIOR,1.4741059600182562,False,0.19490341521183674,1.1762904757470962,-0.21481209308120186,1.254700398090177,1.0983399172573964,False,False,39
U56,QUARTER,ALL4,CADENCE,B_STRICT,CH_SUPP_INTERIOR,1.380267160880626,False,0.16965306881190556,1.135133808992722,-0.2307735785481959,1.2786519000815746,0.995598934822982,False,False,16
U56,QUARTER,ALL4,N,B_STRICT,CH_ANCHOR,1.4754322596388352,False,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963768,1.0977403373824588,False,True,0
U56,QUARTER,ALL4,H,B_STRICT,CH_ANCHOR,1.4754322596388352,False,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963768,1.0977403373824588,False,True,0
U56,QUARTER,ALL4,GROSS,B_STRICT,CH_ANCHOR,1.4754322596388352,False,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963768,1.0977403373824588,False,True,0
U56,QUARTER,ALL4,CADENCE,B_STRICT,CH_ANCHOR,1.4754322596388352,False,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963768,1.0977403373824588,False,True,0
