panel,selector,con,q,cad,arm,hnd,isSharpe,isCAGR,isMaxDD,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,spy_oCAGR,spy_oSharpe,spy_oMaxDD,base_oCAGR,base_oSharpe,base_oMaxDD,pass4a,f4b_full,f4b_oos
U56,SEL-SHARPE,RESPREAD,0.1,Q,MA-DIST,DRIFT,1.5183777473307578,0.3171746124054353,-0.259709334814587,0.2685367695412404,1.2163491348436213,-0.330196171511669,1.540733949852335,0.9630803852957193,0.22983247034672938,1.0141880008763902,-0.33019617151166913,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,DD,DD
U56,SEL-CALMAR,RESPREAD,0.1,M,MA-DIST,DRIFT,1.406693291574245,0.272853493545123,-0.18031774365754916,0.2697856670727927,1.2722870233251786,-0.28897374357947403,1.423417402841673,1.161152853721745,0.2672647006599598,1.1881040372965963,-0.2889737435794739,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,DD,DD
U56,SEL-DDCAP,DEGROSS,0.1,Q,MA-DIST,DRIFT,1.5000612680100591,0.029356835182897223,-0.026816830531604552,0.025906844699167042,1.159667223682933,-0.0389903383197886,1.5147998148249031,0.904436207889527,0.02307427711231691,0.948130581806891,-0.03899033831978904,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,CAGR,CAGR
B136,SEL-SHARPE,DEGROSS,0.1,Q,MA-DIST,RTT,1.381511667375015,0.02128982622382325,-0.01863088770460497,0.01956412105532035,1.1027445522656105,-0.028939195669481665,1.4735382602944505,0.8397215078060732,0.01814451813997464,0.9338993493773432,-0.02893919566948222,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884958852905188,1.1079386067354258,-0.12178321671309567,False,CAGR,CAGR
B136,SEL-CALMAR,RESPREAD,0.1,W,MA-DIST,RTT,1.3180994811625442,0.20523165094823903,-0.1212188778792277,0.18630498446879695,1.1077656454752156,-0.21678973461230788,1.3629752824052008,0.9123432519054793,0.17093498373962968,0.9696480996482381,-0.21678973461230733,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884958852905188,1.1079386067354258,-0.12178321671309567,False,DD,DD
B136,SEL-DDCAP,DEGROSS,0.1,Q,MA-DIST,RTT,1.381511667375015,0.02128982622382325,-0.01863088770460497,0.01956412105532035,1.1027445522656105,-0.028939195669481665,1.4735382602944505,0.8397215078060732,0.01814451813997464,0.9338993493773432,-0.02893919566948222,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884958852905188,1.1079386067354258,-0.12178321671309567,False,CAGR,CAGR
SMALL,SEL-SHARPE,RESPREAD,0.7,M,MOM,RTT,1.0282759251063818,0.11942041395535719,-0.1725515969482222,0.09532596397371029,0.6956704942961122,-0.3525201056318841,1.0027596811112585,0.5311860106658076,0.08072887946091867,0.560291607526881,-0.3525201056318842,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03745155340332529,0.558963563640817,-0.13894060794205265,False,"H2,OOS,DD,CAGR","OOS,DD,CAGR"
SMALL,SEL-CALMAR,RESPREAD,0.5,M,MA-DIST,RTT,0.9299920173596956,0.10514205375748964,-0.14660569228195375,0.09361343799081756,0.7012630386665876,-0.3671987473439787,0.9027220535131972,0.5966597068702663,0.08656508897324633,0.6087080169074203,-0.3671987473439783,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03745155340332529,0.558963563640817,-0.13894060794205265,False,"H1,H2,OOS,DD,CAGR","OOS,DD,CAGR"
SMALL,SEL-DDCAP,DEGROSS,0.5,M,MOM,RTT,1.0057306857274806,0.05936788800452342,-0.09392647123701237,0.049878034621697154,0.7004605310956671,-0.18605132417526626,0.9818403001974916,0.5447771364499597,0.0440691537031519,0.5736586056540699,-0.18605132417526615,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03745155340332529,0.558963563640817,-0.13894060794205265,False,"H2,OOS,CAGR","OOS,CAGR"
