panel,ladder,X,fam,th,frac,bracketed,x_dev,k_lo,k_hi,a,k_near,blend,dSh_NEAR,dSh_STAT,dSh_BLEND,dSh_BLENDC,dCG_NEAR,dCG_STAT,dCG_BLEND,dCG_BLENDC,dDD_NEAR,dDD_STAT,dDD_BLEND,t_NEAR,t_BLEND,t_BLENDC,t_STAT
U56,L_G,X_EXP,MAGATE,0.0,0.5,True,0.6850954276540413,0.6,0.7,0.8471400573899706,0.7,15%0.6+85%0.7,0.0293374117171199,0.029386409621115606,0.02937992609562401,0.029813963323198855,-0.7549757700587412,-0.4295362272205172,-0.42938617426027115,-0.4232997920561532,0.9607015123760942,0.5907427937485887,0.5930595102544789,0.5442619035157095,0.5451291662215171,0.5532110114614395,
U56,L_G,X_EXP,MAGATE,0.0,0.25,True,0.6524464730628056,0.6,0.7,0.5204585081946085,0.7,48%0.6+52%0.7,0.002251355287889334,0.002405068076055006,0.002391903063716283,0.0032703650134473516,-1.7178103928279675,-0.6968642822877735,-0.696556216235833,-0.6848977509324783,1.9736441144630024,0.8130355677906542,0.8171779545337765,0.02781363910673229,0.029557415387323968,0.040415326041059726,
U56,L_G,X_EXP,MAGATE,0.0,0.0,True,0.6197725499586154,0.6,0.7,0.19352712703386885,0.6,81%0.6+19%0.7,-0.06153619768715912,-0.06159823109780316,-0.061606929547353806,-0.06102858037400316,-0.5819849401816457,-0.9940051115444798,-0.9938007065832588,-0.986554974950482,-0.8710690678668143,-0.4026857444491938,-0.40096988729465544,-0.5902813252530595,-0.5909232123030933,-0.5853904966046086,
U56,L_G,X_EXP,MAGATE,0.03,0.75,True,0.7291405531310647,0.7,0.75,0.5758469411554709,0.75,42%0.7+58%0.75,-0.002866529983836852,-0.002806120058925332,-0.002808729245574071,-0.0024241439524683717,-0.860247313894491,-0.40804377148452864,-0.4080001336703498,-0.4022122752232349,0.5040178151340058,-0.0023542858189840032,-0.0011509811031484851,-0.13574175279227005,-0.1330900828481443,-0.11485750048520608,
U56,L_G,X_EXP,MAGATE,0.03,0.5,True,0.7079370834409954,0.7,0.75,0.15142034938851345,0.7,85%0.7+15%0.75,-0.022879520432809608,-0.022901086449477193,-0.022902503872618496,-0.02269411303820168,-0.684913414030186,-0.8463476344339527,-0.8463230751700968,-0.8432902454707625,-0.2524356123827287,-0.07166350936931853,-0.07103088181549255,-0.5327622398188077,-0.5332384729250579,-0.5283739347483836,
U56,L_G,X_EXP,MAGATE,0.03,0.25,True,0.6867179401061696,0.6,0.7,0.8633747236476254,0.7,14%0.6+86%0.7,-0.06286004166666692,-0.06281624764149729,-0.06282213875318776,-0.06242769958939043,-1.595330492787994,-1.3044546314140564,-1.304318388634207,-1.2987724626958075,0.04940251160860942,-0.28126431521602047,-0.27914935414693476,-0.9706256272328416,-0.9701319343523644,-0.9640082829569481,
U56,L_G,X_EXP,MAGATE,0.03,0.0,True,0.6654811080285233,0.6,0.7,0.6508815124564289,0.7,35%0.6+65%0.7,-0.1235855502629315,-0.12347364341641764,-0.12348537891023326,-0.12270125796928877,-2.5246690905330604,-1.781394174668363,-1.7811205392217921,-1.7704797527101412,-1.1777807076648994,-2.0227334539203334,-2.0188097580082554,-1.4377778082439017,-1.4368323038566089,-1.4276279349576217,
U56,L_G,X_EXP,MAGATE,0.06,0.75,True,0.7373638687856467,0.7,0.75,0.7404517858961757,0.75,26%0.7+74%0.75,-0.01649679882621924,-0.01645983271741014,-0.016461860858094424,-0.01616263460035272,-0.8229584307521298,-0.5462455333757388,-0.5462121286176069,-0.5416510066839075,0.40266120142258277,0.09280141912516304,0.09374845489259487,-0.9905598459991873,-0.9886963631226944,-0.9706923226846896,
U56,L_G,X_EXP,MAGATE,0.06,0.5,True,0.7243790445277044,0.7,0.75,0.4805365557453055,0.7,52%0.7+48%0.75,-0.04607807238091444,-0.046146512715469434,-0.0461491983729454,-0.045753563622942695,-0.6020862823524542,-1.1144021273860272,-1.1143568296882567,-1.1084468880013798,-0.4141744823034421,0.15951065386023422,0.16074025990192586,-1.3579364632248172,-1.3598044502884106,-1.348103808256338,
U56,L_G,X_EXP,MAGATE,0.06,0.25,True,0.7113743997332308,0.7,0.75,0.2202245809630178,0.7,78%0.7+22%0.75,-0.08935198143593559,-0.08938334688320104,-0.08938523125564268,-0.08910807183066805,-1.4585135893377732,-1.693302266586777,-1.6932697907707128,-1.6892139193680267,-1.4112294214284615,-1.1483158777951226,-1.1474703043233614,-1.7243361168913949,-1.7249224275566541,-1.7195403059989067,
U56,L_G,X_EXP,MAGATE,0.06,0.0,True,0.6983484400818483,0.6,0.7,0.9797481205156297,0.7,2%0.6+98%0.7,-0.14601156836659546,-0.14600507680556407,-0.14600605016583312,-0.14594080800876585,-2.3257812270316203,-2.2826648795538333,-2.2826424978729776,-2.2817075662764585,-3.5945683551328655,-3.643582892597075,-3.6432223121389606,-2.0767556269066785,-2.07667996015374,-2.0757432363089494,
U56,L_G,X_EXP,VOLTGT,0.1,0.75,True,0.6151426104099954,0.6,0.7,0.1472005036132807,0.6,85%0.6+15%0.7,0.0018344688582041524,0.0017872850373743532,0.001780232241177293,0.0022489129253999707,-0.11438995144790187,-0.42778052181907944,-0.4276147793508045,-0.4217920351284654,-0.044101321361789125,0.3121601606735941,0.31337639468309586,0.08107906105307043,0.07867871464806768,0.09940724689858278,
U56,L_G,X_EXP,VOLTGT,0.1,0.5,True,0.5373557203790666,0.5,0.6,0.36909515159554696,0.5,63%0.5+37%0.6,-0.012363211966383458,-0.012497793879631125,-0.012514471765159962,-0.011519087111222737,-0.26735484459039505,-1.0510816445145745,-1.050631204131247,-1.0399900666523854,0.8618480129612416,1.7686053857423834,1.7746904314246303,-0.214550963720628,-0.21714459578726888,-0.1999006843359719,
U56,L_G,X_EXP,VOLTGT,0.1,0.25,True,0.5214048336789079,0.5,0.6,0.20954836784905523,0.5,79%0.5+21%0.6,-0.004135497253944687,-0.004211904164577618,-0.004224150011915784,-0.0034944348995324948,-0.7185687912264038,-1.163518206177365,-1.1631918788660656,-1.1556458369324618,1.6726607670116467,2.1874589882291295,2.1917895782693098,-0.05471418370943321,-0.05588066999059033,-0.04623113903025101,
U56,L_G,X_EXP,VOLTGT,0.1,0.0,True,0.520864472638771,0.5,0.6,0.2041434729591122,0.5,80%0.5+20%0.6,-0.011278908016832734,-0.011353344158974155,-0.01136536886397188,-0.010648870801464039,-0.8014601560834889,-1.2349329613913538,-1.2346126805775182,-1.227211772586534,1.6726607670116356,2.1741807637133626,2.1784285769199663,-0.14974662456760937,-0.1508779496578451,-0.14137654880740044,
U56,L_G,X_EXP,VOLTGT,0.15,0.75,True,0.6839434463287728,0.6,0.7,0.8356134695192563,0.7,16%0.6+84%0.7,0.006586596920510335,0.006639289570403717,0.006632399662726662,0.007093591276252198,-0.9501686599226566,-0.600188956836567,-0.6000294176840448,-0.5935745508665713,1.3955588027901644,0.9977029019055922,1.000156477162073,0.22527089540971978,0.2268983454191362,0.2427022350979928,
U56,L_G,X_EXP,VOLTGT,0.15,0.5,True,0.6622039983810084,0.6,0.7,0.6180911438232896,0.7,38%0.6+62%0.7,0.030563434523722455,0.030685852033179195,0.03067359658031954,0.03149218806791154,-1.498286612625055,-0.6852008464142356,-0.6849148009082873,-0.67386785712511,4.235265275617472,3.310951759262917,3.31499420580178,0.5889021507102359,0.5912923615108137,0.6071530689148972,
U56,L_G,X_EXP,VOLTGT,0.15,0.25,True,0.6593123765099757,0.6,0.7,0.5891579199469652,0.7,41%0.6+59%0.7,0.021244739953740766,0.02137643175246895,0.021363806070397784,0.022206878139343633,-1.7272067056756768,-0.8525219686006003,-0.8522270383879649,-0.8409056635569678,4.5536456819290745,3.559306636006215,3.5634182852868124,0.3936826195661462,0.39608212682626964,0.4117575321518056,
U56,L_G,X_EXP,VOLTGT,0.15,0.0,True,0.6592270882298055,0.6,0.7,0.588304535578521,0.7,41%0.6+59%0.7,0.01985188071593358,0.01998384605948078,0.019971210730931555,0.0208149195717382,-1.7467931427858074,-0.8702915463426747,-0.8699963838445512,-0.8586681081856895,4.5536456819290745,3.55724123560075,3.5613544196793634,0.36906723166998906,0.3714659941182708,0.38719998159416186,
U56,L_G,X_EXP,VOLTGT,0.2,0.75,True,0.7249735302044003,0.7,0.75,0.4924362841059173,0.7,51%0.7+49%0.75,0.03742886890342656,0.03735873375214993,0.03735604703242079,0.03775186614546766,0.45876088074601196,-0.06624165652324432,-0.06619638792224602,-0.06027817466749408,1.55980269782926,2.147694239735118,2.14892545177493,1.4606595776674107,1.456611816293857,1.4722421330421291,
U56,L_G,X_EXP,VOLTGT,0.2,0.5,True,0.7184762018667114,0.7,0.75,0.36238026203667495,0.7,64%0.7+36%0.75,0.04204892979361108,0.041997317848435634,0.041994809653730814,0.04236404120106685,0.20435590036469442,-0.1819896293335843,-0.18194689719599477,-0.17648240680159244,1.8806309597362292,2.3132560482627436,2.314394027952238,1.1987551959008214,1.196671013024746,1.2072994338277478,
U56,L_G,X_EXP,VOLTGT,0.2,0.25,True,0.7173996857189928,0.7,0.75,0.34083180387219536,0.7,66%0.7+34%0.75,0.033402768809632555,0.03335422589982673,0.03335178314429754,0.0337113347289022,0.033406171477001756,-0.32996583743140906,-0.32992414578900675,-0.3246119683188109,1.8806309597362514,2.287530575333796,2.2886370223705543,0.9473068246182113,0.9454676352684915,0.9557216847965176,
U56,L_G,X_EXP,VOLTGT,0.2,0.0,True,0.7173996857189928,0.7,0.75,0.34083180387219536,0.7,66%0.7+34%0.75,0.033402768809632555,0.03335422589982673,0.03335178314429754,0.0337113347289022,0.033406171477001756,-0.32996583743140906,-0.32992414578900675,-0.3246119683188109,1.8806309597362514,2.287530575333796,2.2886370223705543,0.9473068246182113,0.9454676352684915,0.9557216847965176,
U56,L_G,X_CAGR,STOP,0.05,0.75,True,0.1425639810231083,0.6,0.7,0.7745237791658899,0.7,23%0.6+77%0.7,0.00666755094856919,0.006739856268847877,0.0067309817103482494,0.007322603071133527,-0.4802452443351424,0.0,0.0,0.008196895548562289,1.3955588027901755,0.8496174163450054,0.8529411871863513,0.21261031311195785,0.21469229281305605,0.23359339263495904,
U56,L_G,X_CAGR,STOP,0.05,0.5,True,0.11849061205166778,0.5,0.6,0.6429513996956617,0.6,36%0.5+64%0.6,-0.054542710153521634,-0.054412446906638046,-0.05442812503842198,-0.05349447048847389,-0.7585773984349453,0.0,2.220446049250313e-14,0.010545578965448499,1.584975876720629,0.70731589505027,0.713806774245751,-0.7115266736506632,-0.7101173954637284,-0.6979978379406172,
U56,L_G,X_CAGR,STOP,0.05,0.25,True,0.055866718725609,0.2,0.3,0.679389390609308,0.3,32%0.2+68%0.3,-0.42479115584752913,-0.42463801258028366,-0.4246775956753227,-0.4228117853744683,-0.6734742786983494,0.0,2.220446049250313e-14,0.009442508447188303,-3.7282172169519012,-4.56628945265569,-4.559448364478092,-2.846063499166091,-2.8450798987908983,-2.8327009447771068,
U56,L_G,X_CAGR,STOP,0.05,0.0,False,,,,,,,,,,,,,,,,,,,,,
U56,L_G,X_CAGR,STOP,0.075,0.75,True,0.14840789639045138,0.7,0.75,0.09770196412451804,0.7,90%0.7+10%0.75,0.001776116682155049,0.001762203766590309,0.0017612249949783276,0.001904743406283771,0.1041462923991654,0.0,2.220446049250313e-14,0.0020797343412537472,0.2486341154437799,0.36525588405615095,0.3657089075521647,0.09562117648577481,0.0948134419546346,0.10254159605179902,
U56,L_G,X_CAGR,STOP,0.075,0.5,True,0.13794459969977102,0.6,0.7,0.5575956290721238,0.7,44%0.6+56%0.7,-0.009646861725655098,-0.009505007388491027,-0.00951798633512202,-0.008654645160947938,-0.9421833766688703,0.0,-2.220446049250313e-14,0.011531144399068438,0.6664029159518914,-0.40466838566256547,-0.4001755390402928,-0.21693224557271304,-0.21407406645032254,-0.19466463135890064,
U56,L_G,X_CAGR,STOP,0.075,0.25,True,0.10245417014005898,0.4,0.5,0.8872547132005095,0.5,11%0.4+89%0.5,-0.14732736142583613,-0.14728153526052834,-0.14729018635189184,-0.1468204273904048,-0.23884826286357796,1.3877787807814457e-15,2.220446049250313e-14,0.004528914245938154,-5.470470824319373,-5.753471299739976,-5.750547147679031,-1.5232543866835826,-1.5228163502757635,-1.5179429999606115,
U56,L_G,X_CAGR,STOP,0.075,0.0,False,,,,,,,,,,,,,,,,,,,,,
U56,L_G,X_CAGR,STOP,0.1,0.75,True,0.1469427618641148,0.6,0.7,0.9801103438022079,0.7,2%0.6+98%0.7,-0.03927681002941141,-0.039270431265381545,-0.03927139082731301,-0.03920729522201638,-0.04236716023449105,0.0,0.0,0.0009185552644286332,-0.36752642298888416,-0.41568928659034277,-0.41531001574747206,-2.4288238724767366,-2.42851558436212,-2.424545072767072,
U56,L_G,X_CAGR,STOP,0.1,0.5,True,0.13377595693822175,0.6,0.7,0.3617890224119691,0.6,64%0.6+36%0.7,-0.08499521201176807,-0.0851111361040231,-0.08512368477079213,-0.08429070948167361,0.7699570902204522,0.0,2.220446049250313e-14,0.010753459466239512,-1.753843437085978,-0.8785584732126095,-0.8747294486707857,-2.11480977622023,-2.117973376552081,-2.0970049424322257,
U56,L_G,X_CAGR,STOP,0.1,0.25,True,0.09030421452094473,0.4,0.5,0.3132862888951633,0.4,69%0.4+31%0.5,-0.3469850358112143,-0.34711213529672036,-0.34713330339520887,-0.3459885770980602,0.6624488678067975,0.0,2.220446049250313e-14,0.009631975630641776,-9.811600820454592,-9.02669519759795,-9.020364040390039,-3.7510678128724733,-3.7530077438409246,-3.740372182268009,
U56,L_G,X_CAGR,STOP,0.1,0.0,False,,,,,,,,,,,,,,,,,,,,,
U56,L_G,X_CAGR,MAGATE,0.0,0.75,True,0.1491298213294716,0.7,0.75,0.16542507307740456,0.7,83%0.7+17%0.75,0.025432060888422425,0.025408503769027257,0.025406978926484802,0.025630664838179218,0.17633878630118893,0.0,0.0,0.003259074842354437,-0.08359359841488834,0.11386845865560269,0.11457769057007239,0.9809813478050217,0.9797965966461142,0.9884789397689777,
U56,L_G,X_CAGR,MAGATE,0.0,0.5,True,0.1398166757658723,0.6,0.7,0.645515146083202,0.7,35%0.6+65%0.7,0.0293374117171199,0.029451080234405014,0.0294392108838617,0.03022945811524691,-0.7549757700587412,0.0,0.0,0.0107141822956347,0.9607015123760942,0.10244726936116111,0.1067069001681964,0.5442619035157095,0.5463375823022106,0.5610556927172912,
U56,L_G,X_CAGR,MAGATE,0.0,0.25,True,0.13018832953818005,0.6,0.7,0.19323514073210202,0.6,81%0.6+19%0.7,0.0025718964522978283,0.0025099873765912495,0.0025012677261198046,0.003078980634667605,0.4111943502162818,0.0,0.0,0.007237379106705966,-0.4466022385748891,0.02084229378332969,0.02278619773923296,0.031791488362555624,0.030914730848714614,0.03805659617252148,
U56,L_G,X_CAGR,MAGATE,0.0,0.0,True,0.12025653663420077,0.5,0.6,0.7260885813201021,0.6,27%0.5+73%0.6,-0.06153619768715912,-0.06143625897543137,-0.061449635263385316,-0.06065250587255022,-0.5819849401816457,0.0,2.220446049250313e-14,0.00915076184524466,-0.8710690678668143,-1.5444148503618775,-1.5387971930454603,-0.5902813252530595,-0.5894913524691127,-0.5818646390573974,
U56,L_G,X_CAGR,MAGATE,0.03,0.75,True,0.1494252896043058,0.7,0.75,0.19314215293041054,0.7,81%0.7+19%0.75,-0.002724105159467749,-0.0027516094430539706,-0.0027533269828721174,-0.002501329207983405,0.20588561378460657,0.0,0.0,0.0036797101413243993,-0.6898250451118693,-0.4592768051478624,-0.4584763519219437,-0.1291986513389805,-0.13054363271319405,-0.11858940534648996,
U56,L_G,X_CAGR,MAGATE,0.03,0.5,True,0.14051729932615786,0.6,0.7,0.6784168335343035,0.7,32%0.6+68%0.7,-0.022879520432809608,-0.022776400444951772,-0.02278765745041733,-0.022037929457356276,-0.684913414030186,0.0,0.0,0.010221504885810084,-0.2524356123827287,-1.031043174375762,-1.0269552233703738,-0.5327622398188077,-0.5308323905655197,-0.5133235330209759,
U56,L_G,X_CAGR,MAGATE,0.03,0.25,True,0.13141312853857978,0.6,0.7,0.2507828368464171,0.6,75%0.6+25%0.7,-0.06253950050225843,-0.0626198500487547,-0.06263025567005553,-0.06194038795480061,0.5336742502562553,0.0,2.220446049250313e-14,0.00873222444337518,-2.370843841429282,-1.7641645176218357,-1.761439950239163,-0.9664294684172245,-0.9676223096376849,-0.9569076234693183,
U56,L_G,X_CAGR,MAGATE,0.03,0.0,True,0.12211974256112912,0.5,0.6,0.8137932742147114,0.6,19%0.5+81%0.6,-0.123265009098523,-0.12319706544150621,-0.12320709622347348,-0.12260890841505412,-0.3956643474888111,0.0,2.220446049250313e-14,0.006983898496337737,-3.598027060702791,-4.055803372890695,-4.0515277725804655,-1.4347394684663448,-1.4341729557053986,-1.4271482624825884,
U56,L_G,X_CAGR,MAGATE,0.06,0.75,True,0.1497981784357294,0.7,0.75,0.22812141848814937,0.7,77%0.7+23%0.75,-0.016354374001850136,-0.016386859711761792,-0.016388795163617464,-0.016104762587030974,0.2431744969269678,0.0,0.0,0.004159065724818056,-0.7911816588232923,-0.5188777749331908,-0.5179734979443906,-0.9829135870144193,-0.9847735068918589,-0.9676755738327483,
U56,L_G,X_CAGR,MAGATE,0.06,0.5,True,0.14134557064293518,0.6,0.7,0.7173114723011036,0.7,28%0.6+72%0.7,-0.04607807238091444,-0.04598742277637502,-0.04599782095195537,-0.04530502131013869,-0.6020862823524542,0.0,0.0,0.009507364179528466,-0.4141744823034421,-1.098624403722609,-1.094798603092395,-1.3579364632248172,-1.3557967351247409,-1.3353010153707312,
U56,L_G,X_CAGR,MAGATE,0.06,0.25,True,0.132781297573082,0.6,0.7,0.3150616467506475,0.6,68%0.6+32%0.7,-0.0890314402715271,-0.0891323888559945,-0.089144209788107,-0.08835994572823314,0.6704911537064762,0.0,0.0,0.010041365768165278,-3.831475774466353,-3.0692633957461912,-3.0658349239610194,-1.718589830822217,-1.720622276388713,-1.7053900919081597,
U56,L_G,X_CAGR,MAGATE,0.06,0.0,True,0.12410862119614352,0.5,0.6,0.9074001102583258,0.6,9%0.5+91%0.6,-0.14569102720218696,-0.14565723665719132,-0.14566270653292235,-0.14533626781995412,-0.1967764839873709,0.0,2.220446049250313e-14,0.0038795225588916793,-6.014814708170757,-6.242481450794285,-6.24011337030449,-2.0723319873775212,-2.071936887807729,-2.067249759369198,
U56,L_G,X_CAGR,VOLTGT,0.1,0.75,True,0.12493248652153821,0.5,0.6,0.946171475353224,0.6,5%0.5+95%0.6,0.0018344688582041524,0.001854111951337778,0.0018508190441031136,0.0020473967341776422,-0.11438995144790187,0.0,2.220446049250313e-14,0.0023532860331743066,-0.044101321361789125,-0.17644837374981293,-0.175013671259594,0.08107906105307043,0.08180254994621806,0.09049657986525846,
U56,L_G,X_CAGR,VOLTGT,0.1,0.5,True,0.1021691043227908,0.4,0.5,0.8737967241291895,0.5,13%0.4+87%0.5,-0.012363211966383458,-0.012311916440273851,-0.012321480444285049,-0.011802194344403105,-0.26735484459039505,0.0,0.0,0.004991310146040817,0.8618480129612416,0.5450713815636832,0.5482954411667018,-0.214550963720628,-0.21383436455526236,-0.20483709169273934,
U56,L_G,X_CAGR,VOLTGT,0.1,0.25,True,0.09765696485643072,0.4,0.5,0.6607246954033281,0.5,34%0.4+66%0.5,-0.004135497253944687,-0.003997630426625598,-0.004017989560838098,-0.0029141404827088824,-0.7185687912264038,0.0,0.0,0.010104261186794083,1.6726607670116467,0.8212611918109292,0.8278314230239503,-0.05471418370943321,-0.053166869755822944,-0.03856527454403101,
U56,L_G,X_CAGR,VOLTGT,0.1,0.0,True,0.09682805120785987,0.4,0.5,0.6215705700098859,0.5,38%0.4+62%0.5,-0.011278908016832734,-0.011125137396272855,-0.011146687271265332,-0.00997859822573166,-0.8014601560834889,0.0,2.220446049250313e-14,0.010594397399321664,1.6726607670116356,0.7230469725339,0.7299443201245093,-0.14974662456760937,-0.14801370031800354,-0.13251872946325519,
U56,L_G,X_CAGR,VOLTGT,0.15,0.75,True,0.13786474686723316,0.6,0.7,0.5538452584151443,0.7,45%0.6+55%0.7,0.006586596920510335,0.006729653515208378,0.0067166446297715066,0.00758194349095076,-0.9501686599226566,0.0,2.220446049250313e-14,0.01154986309275241,1.3955588027901644,0.31540985457294834,0.3199053408778463,0.22527089540971978,0.22989169721941594,0.2595610303741556,
U56,L_G,X_CAGR,VOLTGT,0.15,0.5,True,0.13238356734020917,0.6,0.7,0.29637618737393767,0.6,70%0.6+30%0.7,0.03088397568813095,0.030789015296615485,0.03077755577950314,0.03153768346978225,0.6307181304191944,0.0,0.0,0.009700107733778829,1.815018922579581,2.532017444977991,2.535259562850656,0.5958458816083001,0.5935442981747007,0.6082783545372745,
U56,L_G,X_CAGR,VOLTGT,0.15,0.25,True,0.13009436640970296,0.6,0.7,0.18882005867596163,0.6,81%0.6+19%0.7,0.02156528111814926,0.02150478674340639,0.02149621314310224,0.02206422079593051,0.40179803736857256,0.0,2.220446049250313e-14,0.0071101282480112715,2.1333993288911834,2.5901621603391627,2.5920402929908937,0.4001374360949857,0.39874792600134495,0.40931431505820237,
U56,L_G,X_CAGR,VOLTGT,0.15,0.0,True,0.12989850203860165,0.6,0.7,0.17961681761135762,0.6,82%0.6+18%0.7,0.020172421880342073,0.020114876423105388,0.020106615010549778,0.020653881972835686,0.3822116002584419,0.0,2.220446049250313e-14,0.006839124691371268,2.1333993288911834,2.56789635602864,2.5696346934066527,0.3755064451907582,0.3741855870626792,0.3843965536827238,
U56,L_G,X_CAGR,VOLTGT,0.2,0.75,True,0.15195404227391984,0.7,0.75,0.43034570699554275,0.7,57%0.7+43%0.75,0.03742886890342656,0.0373675829829081,0.03736492949143755,0.037754826845922906,0.45876088074601196,0.0,0.0,0.005801326584942146,1.55980269782926,2.073517627571669,2.0747753305488503,1.4606595776674107,1.4571066524141711,1.4725046867694267,
U56,L_G,X_CAGR,VOLTGT,0.2,0.5,True,0.14940999247010667,0.7,0.75,0.19170717752472805,0.7,81%0.7+19%0.75,0.04204892979361108,0.04202162986462232,0.04201992186532166,0.04227051757895062,0.20435590036469442,0.0,0.0,0.003658818095586547,1.8806309597362292,2.109466244967137,2.110262169796806,1.1987551959008214,1.197638863337561,1.2048536362597206,
U56,L_G,X_CAGR,VOLTGT,0.2,0.25,True,0.14770049518122974,0.7,0.75,0.031339507382263515,0.7,97%0.7+3%0.75,0.033402768809632555,0.03339830607521921,0.033397967287863484,0.033447622903936436,0.033406171477001756,0.0,2.220446049250313e-14,0.0007157328236306881,1.8806309597362514,1.9180387897268225,1.9181948433536378,0.9473068246182113,0.9471337830516016,0.9485503672854917,
U56,L_G,X_CAGR,VOLTGT,0.2,0.0,True,0.14770049518122974,0.7,0.75,0.031339507382263515,0.7,97%0.7+3%0.75,0.033402768809632555,0.03339830607521921,0.033397967287863484,0.033447622903936436,0.033406171477001756,0.0,2.220446049250313e-14,0.0007157328236306881,1.8806309597362514,1.9180387897268225,1.9181948433536378,0.9473068246182113,0.9471337830516016,0.9485503672854917,
