book,set,panel,cost,window,gbar_IS,gbar_full,sel_exante,sel_expost,IS_Sharpe,EV_CAGR,EV_Sharpe,EV_MaxDD,EV_H1,EV_H2,EV_beat_PATH,EV_gap_PATH,EV_beat_CONST,EV_gap_CONST
u56-v2band-gross100,SHELF,U56,10.0,2013-12-31,0.6876319701801382,0.6949348409309951,False,True,1.2177193283961905,0.1116201754757673,1.2045895766526802,-0.15430642476202516,0.8734779740962296,1.5111389730455047,True,0.026431421933556853,True,0.014893691207837012
u56-v2band-gross100,SHELF,U56,10.0,2016-12-31,0.6885422990215762,0.6949348409309951,False,True,1.109841332853714,0.12489605254008174,1.2853070472831283,-0.15430642476202505,1.419307533638078,1.1385935756949728,True,0.027144635813516338,True,0.017197993201541806
u56-v2band-gross100,SHELF,U56,10.0,2019-12-31,0.6992311196700581,0.6949348409309951,False,True,1.150851738627332,0.13450814666058464,1.2972375546711767,-0.15430642476202527,0.9865035889898617,1.6623645177844757,True,0.03831093386740014,True,0.025492451761726098
u56-v2band-gross100,SHELF,U56,25.0,2013-12-31,0.6876319701801382,0.6949348409309951,False,True,1.1806406398125593,0.10776690823250057,1.1664522475380699,-0.15478757418355438,0.8349048206538469,1.4734285304395822,True,0.02257815469029012,True,0.011040423964570278
u56-v2band-gross100,SHELF,U56,25.0,2016-12-31,0.6885422990215762,0.6949348409309951,False,True,1.0710566966072548,0.12094052543170375,1.2482000760929843,-0.15478757418355427,1.3875864658720716,1.0952356144715554,True,0.02318910870513835,True,0.013242466093163818
u56-v2band-gross100,SHELF,U56,25.0,2019-12-31,0.6992311196700581,0.6949348409309951,False,True,1.1121010234944473,0.13028771703878417,1.260452325254489,-0.15478757418355482,0.9533590722185854,1.621290845065028,True,0.03409050424559967,True,0.021272022139925628
u56-band008-gross100,SHELF,U56,10.0,2013-12-31,0.6765373535714245,0.6634466987371901,False,True,1.170952640496033,0.11064861386761282,1.1472791329745509,-0.1857849524467261,0.8234177820419607,1.465638340910334,True,0.03359727345572683,True,0.01816381767038866
u56-band008-gross100,SHELF,U56,10.0,2016-12-31,0.6711495148370801,0.6634466987371901,False,True,1.1274472170718808,0.11886678311954868,1.1758801601203408,-0.185784952446726,1.258992260946944,1.0862303247963967,True,0.03213086944718513,True,0.015908649128481667
u56-band008-gross100,SHELF,U56,10.0,2019-12-31,0.6777308661339605,0.6634466987371901,False,True,1.148516523235967,0.12726646156199983,1.1729314764006282,-0.185784952446726,0.79450476640871,1.6477156990259645,True,0.04334735013048552,True,0.022970014046975074
u56-band008-gross100,SHELF,U56,25.0,2013-12-31,0.6765373535714245,0.6634466987371901,False,True,1.1485270588950962,0.10820143861969189,1.1240078720329028,-0.18598397857277926,0.8009882175955487,1.4416651812917585,True,0.0311500982078059,True,0.01571664242246773
