panel,cost,n_seq,pool,NUNIQ,NUNIQ_sd,MODE_SHARE,OOS_BAND,mean_OOS_Sharpe,sd_over_seq,mean_OOS_CAGR,mean_OOS_MaxDD,rate4b,rate4a,dec_OOS_Sharpe,dec_OOS_CAGR,dec_OOS_MaxDD
U56,0.0,400,18,10.8575,1.3063153906118437,0.183125,0.3737662396540564,1.3057387972646866,0.02642474078178731,0.1366199289806293,-0.15332316057123793,0.5053125,0.0,1.3403321714078196,0.1398547708440973,-0.1527010566441175
U56,10.0,400,18,10.79,1.3417902229880294,0.18046875,0.31790636701720415,1.2433170944240246,0.020890180607370714,0.12883054432400423,-0.1547640197275378,0.44265625,0.0,1.2784292852179167,0.13207947025590128,-0.15383173870689482
U56,25.0,400,18,10.865,1.3308655106804732,0.1846875,0.28058297942482757,1.1479177535055065,0.017954501957891153,0.11756844924512239,-0.15738841876383736,0.3384375,0.0,1.1851646417544406,0.12053936062440355,-0.15574353094690627
B136,0.0,400,18,10.7625,1.2826561374418686,0.18171875,0.32535622725457986,1.1553522605791384,0.019063162651055333,0.11935245941221291,-0.15925734870210573,0.61234375,0.0,1.203090198831013,0.12328201766092978,-0.15803785532445538
B136,10.0,400,18,10.7925,1.1949953072967077,0.1828125,0.2807875373793916,1.0894023701799804,0.014102368188693004,0.11059975132965129,-0.15976360447061677,0.5821875,0.055625,1.1381793772793098,0.11531594448843589,-0.15986657159244055
B136,25.0,400,18,10.72,1.2808988072388718,0.18234375,0.25677339278262196,0.9879193607336916,0.012931019128326227,0.09814565535899383,-0.16466126167102793,0.33515625,0.0559375,1.0404148188842632,0.10349630538205583,-0.1643505334896155
