panel,n,IS_disp,IS_Sharpe,IS_MaxDD,OOS_Sharpe,OOS_CAGR,OOS_MaxDD
U56,5,0.2654662110019291,0.9577308420825544,-0.1825041511547536,0.9938232266964573,0.18450685681430068,-0.2157977985023969
U56,10,0.2654662110019291,0.9264920569159065,-0.14108935448996385,0.9713041910854872,0.14305502309526497,-0.17538190355779537
U56,20,0.2654662110019291,0.9555830866407248,-0.11638322019804126,1.167991233806965,0.14360571273280298,-0.18308348697878107
ETF36,5,0.12690286842952522,0.3665234952293039,-0.23362769098213176,0.5861845086605967,0.07283499487167422,-0.2254226019006067
ETF36,10,0.12690286842952522,0.532723484945586,-0.1385708194941715,0.7687925551603697,0.08061980508086819,-0.18527491134234364
ETF36,20,0.12690286842952522,0.5770594239918132,-0.1156646917570413,0.9418936547049168,0.08073733344914702,-0.15168285881703936
ETF24,5,0.10734686929307967,0.495264387302715,-0.1686609341324461,0.6215308035376078,0.07610352647674401,-0.23414432866141566
ETF24,10,0.10734686929307967,0.5944281834857116,-0.15452522716029993,0.7347269751632187,0.07867828463148552,-0.21484725241238667
ETF24,20,0.10734686929307967,0.5303716996249822,-0.13691586954212498,0.888571103209948,0.07738655756737511,-0.15233049239108376
STK20,5,0.35662356692451075,1.0248003704338693,-0.1653189982088311,1.0920195203817564,0.20215526955453544,-0.18447211091294824
STK20,10,0.35662356692451075,1.1848325825744488,-0.13192948733805754,1.3635356506313179,0.21130645694099348,-0.17267346083768687
STK20,20,0.35662356692451075,1.0391687589154979,-0.08125597734768897,1.4458357630694096,0.13941730843529965,-0.1211394688166969
B136,5,0.24069448080144915,0.9124972375513386,-0.21978080239862063,0.8138426077132945,0.16050924299153935,-0.23360448342667006
B136,10,0.24069448080144915,1.0467249994848387,-0.18637186356927782,0.7830912652526079,0.1274626435621795,-0.21444792932259582
B136,20,0.24069448080144915,1.0251067862751462,-0.12002519949902801,0.8919165372280256,0.12486792010130943,-0.2005204833110832
BSTK100,5,0.25849102978943056,0.892481740036998,-0.2185002243168318,0.8003694058368261,0.15457017418308383,-0.22112603361760907
BSTK100,10,0.25849102978943056,1.0797786257279578,-0.1492603328215958,0.7727132689532417,0.12412953677451055,-0.22426883407313536
BSTK100,20,0.25849102978943056,1.0520485674942817,-0.12510611975490737,0.9383178038128173,0.13172766443583872,-0.2040229831041933
SMALL484,5,0.482109134170703,0.28441148467485755,-0.37195362258349174,0.35435239223254406,0.060545227445817584,-0.5278272251531522
SMALL484,10,0.482109134170703,0.46038428690679845,-0.24369991094032883,0.4850320999603517,0.08231707855809378,-0.35912225824782773
SMALL484,20,0.482109134170703,0.47089855921483276,-0.2365960177513846,0.5103667394938518,0.07733245191648264,-0.2634680191668777
