contrast,A,B,same_w,forced_identical,identical_in_fact,kendall_tau,inc_rank_A,inc_rank_B,inc_rank_move
C_MED,P_ALL4,P_TEXT,False,False,False,0.5321637426900585,8,5,3
C_MED,P_N,P_GROSS,True,False,False,0.43859649122807015,3,5,2
C_MED,P_N,P_U56,False,False,False,0.40350877192982454,3,6,3
C_MED,P_N,P_SMALL,False,False,False,0.34502923976608185,3,13,10
C_MED,P_N,P_OOS,False,False,False,0.49707602339181284,3,6,3
C_MED,P_N,P_EARLY,False,False,False,0.06432748538011696,3,10,7
C_MED,P_N,P_TILT,False,False,False,0.30994152046783624,3,6,3
C_MED,P_N,P_TEXT,False,False,False,0.52046783625731,3,5,2
C_MED,P_GROSS,P_U56,False,False,False,0.7309941520467836,5,6,1
C_MED,P_GROSS,P_SMALL,False,False,False,0.22807017543859648,5,13,8
C_MED,P_GROSS,P_OOS,False,False,False,0.8245614035087719,5,6,1
C_MED,P_GROSS,P_EARLY,False,False,False,0.27485380116959063,5,10,5
C_MED,P_GROSS,P_TILT,False,False,False,0.6374269005847953,5,6,1
C_MED,P_GROSS,P_TEXT,False,False,False,0.8713450292397661,5,5,0
C_MED,P_U56,P_SMALL,False,False,False,0.19298245614035087,6,13,7
C_MED,P_U56,P_OOS,False,False,False,0.8128654970760234,6,6,0
C_MED,P_U56,P_EARLY,False,False,False,0.47368421052631576,6,10,4
C_MED,P_U56,P_TILT,False,False,False,0.8830409356725146,6,6,0
C_MED,P_U56,P_TEXT,False,False,False,0.7660818713450293,6,5,1
C_MED,P_SMALL,P_OOS,False,False,False,0.38011695906432746,13,6,7
C_MED,P_SMALL,P_EARLY,False,False,False,0.391812865497076,13,10,3
C_MED,P_SMALL,P_TILT,False,False,False,0.30994152046783624,13,6,7
C_MED,P_SMALL,P_TEXT,False,False,False,0.30994152046783624,13,5,8
C_MED,P_OOS,P_EARLY,False,False,False,0.4269005847953216,6,10,4
C_MED,P_OOS,P_TILT,False,False,False,0.8128654970760234,6,6,0
C_MED,P_OOS,P_TEXT,False,False,False,0.8596491228070176,6,5,1
C_MED,P_EARLY,P_TILT,False,False,False,0.5906432748538012,10,6,4
C_MED,P_EARLY,P_TEXT,False,False,False,0.28654970760233917,10,5,5
C_MED,P_TILT,P_TEXT,False,False,False,0.672514619883041,6,5,1
C_T,P_ALL4,P_N,True,False,False,0.8713450292397661,5,4,1
C_T,P_ALL4,P_GROSS,True,False,False,0.6257309941520468,5,1,4
C_T,P_ALL4,P_U56,False,False,False,0.8128654970760234,5,4,1
C_T,P_ALL4,P_SMALL,False,False,False,0.5672514619883041,5,7,2
C_T,P_ALL4,P_OOS,False,False,False,0.847953216374269,5,4,1
C_T,P_ALL4,P_EARLY,False,False,False,0.52046783625731,5,8,3
C_T,P_ALL4,P_TILT,False,False,False,0.8362573099415205,5,4,1
C_T,P_ALL4,P_TEXT,False,False,False,0.8245614035087719,5,4,1
C_T,P_N,P_GROSS,True,False,False,0.543859649122807,4,1,3
C_T,P_N,P_U56,False,False,False,0.9415204678362573,4,4,0
C_T,P_N,P_SMALL,False,False,False,0.43859649122807015,4,7,3
C_T,P_N,P_OOS,False,False,False,0.9766081871345029,4,4,0
C_T,P_N,P_EARLY,False,False,False,0.391812865497076,4,8,4
C_T,P_N,P_TILT,False,False,False,0.9649122807017544,4,4,0
C_T,P_N,P_TEXT,False,False,False,0.9532163742690059,4,4,0
C_T,P_GROSS,P_U56,False,False,False,0.4853801169590643,1,4,3
C_T,P_GROSS,P_SMALL,False,False,False,0.6608187134502924,1,7,6
C_T,P_GROSS,P_OOS,False,False,False,0.52046783625731,1,4,3
C_T,P_GROSS,P_EARLY,False,False,False,0.6140350877192983,1,8,7
C_T,P_GROSS,P_TILT,False,False,False,0.5087719298245614,1,4,3
C_T,P_GROSS,P_TEXT,False,False,False,0.49707602339181284,1,4,3
C_T,P_U56,P_SMALL,False,False,False,0.40350877192982454,4,7,3
C_T,P_U56,P_OOS,False,False,False,0.9649122807017544,4,4,0
C_T,P_U56,P_EARLY,False,False,False,0.3333333333333333,4,8,4
C_T,P_U56,P_TILT,False,False,False,0.9766081871345029,4,4,0
C_T,P_U56,P_TEXT,False,False,False,0.9883040935672515,4,4,0
C_T,P_SMALL,P_OOS,False,False,False,0.4152046783625731,7,4,3
C_T,P_SMALL,P_EARLY,False,False,False,0.7192982456140351,7,8,1
C_T,P_SMALL,P_TILT,False,False,False,0.40350877192982454,7,4,3
C_T,P_SMALL,P_TEXT,False,False,False,0.4152046783625731,7,4,3
C_T,P_OOS,P_EARLY,False,False,False,0.3684210526315789,4,8,4
C_T,P_OOS,P_TILT,False,False,False,0.9883040935672515,4,4,0
C_T,P_OOS,P_TEXT,False,False,False,0.9766081871345029,4,4,0
C_T,P_EARLY,P_TILT,False,False,False,0.3567251461988304,8,4,4
C_T,P_EARLY,P_TEXT,False,False,False,0.34502923976608185,8,4,4
C_T,P_TILT,P_TEXT,False,False,False,0.9883040935672515,4,4,0
C_WIN,P_ALL4,P_N,True,False,False,0.09941520467836257,18,4,14
C_WIN,P_ALL4,P_GROSS,True,False,False,0.8245614035087719,18,19,1
C_WIN,P_ALL4,P_U56,False,False,False,0.7543859649122807,18,18,0
C_WIN,P_ALL4,P_SMALL,False,False,False,0.4853801169590643,18,16,2
C_WIN,P_ALL4,P_OOS,False,False,False,0.7426900584795322,18,18,0
C_WIN,P_ALL4,P_EARLY,False,False,False,0.7309941520467836,18,19,1
C_WIN,P_ALL4,P_TILT,False,False,False,0.8713450292397661,18,18,0
C_WIN,P_ALL4,P_TEXT,False,False,False,0.5321637426900585,18,5,13
C_WIN,P_N,P_GROSS,True,False,False,-0.05263157894736842,4,19,15
C_WIN,P_N,P_U56,False,False,False,0.2046783625730994,4,18,14
C_WIN,P_N,P_SMALL,False,False,False,0.3333333333333333,4,16,12
C_WIN,P_N,P_OOS,False,False,False,0.19298245614035087,4,18,14
C_WIN,P_N,P_EARLY,False,False,False,-0.029239766081871343,4,19,15
C_WIN,P_N,P_TILT,False,False,False,0.1111111111111111,4,18,14
C_WIN,P_N,P_TEXT,False,False,False,0.28654970760233917,4,5,1
C_WIN,P_GROSS,P_U56,False,False,False,0.672514619883041,19,18,1
C_WIN,P_GROSS,P_SMALL,False,False,False,0.40350877192982454,19,16,3
C_WIN,P_GROSS,P_OOS,False,False,False,0.6608187134502924,19,18,1
C_WIN,P_GROSS,P_EARLY,False,False,False,0.7894736842105263,19,19,0
C_WIN,P_GROSS,P_TILT,False,False,False,0.7894736842105263,19,18,1
C_WIN,P_GROSS,P_TEXT,False,False,False,0.40350877192982454,19,5,14
C_WIN,P_U56,P_SMALL,False,False,False,0.23976608187134502,18,16,2
C_WIN,P_U56,P_OOS,False,False,False,0.7309941520467836,18,18,0
C_WIN,P_U56,P_EARLY,False,False,False,0.6257309941520468,18,19,1
C_WIN,P_U56,P_TILT,False,False,False,0.8830409356725146,18,18,0
C_WIN,P_U56,P_TEXT,False,False,False,0.5672514619883041,18,5,13
C_WIN,P_SMALL,P_OOS,False,False,False,0.5087719298245614,16,18,2
C_WIN,P_SMALL,P_EARLY,False,False,False,0.3567251461988304,16,19,3
C_WIN,P_SMALL,P_TILT,False,False,False,0.3567251461988304,16,18,2
C_WIN,P_SMALL,P_TEXT,False,False,False,0.15789473684210525,16,5,11
C_WIN,P_OOS,P_EARLY,False,False,False,0.47368421052631576,18,19,1
C_WIN,P_OOS,P_TILT,False,False,False,0.7777777777777778,18,18,0
C_WIN,P_OOS,P_TEXT,False,False,False,0.5087719298245614,18,5,13
C_WIN,P_EARLY,P_TILT,False,False,False,0.672514619883041,19,18,1
C_WIN,P_EARLY,P_TEXT,False,False,False,0.28654970760233917,19,5,14
C_WIN,P_TILT,P_TEXT,False,False,False,0.5906432748538012,18,5,13
C_TRIM,P_ALL4,P_N,True,False,False,0.8362573099415205,5,6,1
C_TRIM,P_ALL4,P_GROSS,True,False,False,0.9883040935672515,5,5,0
C_TRIM,P_ALL4,P_U56,False,False,False,0.8362573099415205,5,4,1
C_TRIM,P_ALL4,P_SMALL,False,False,False,0.6608187134502924,5,7,2
C_TRIM,P_ALL4,P_OOS,False,False,False,0.7543859649122807,5,4,1
C_TRIM,P_ALL4,P_EARLY,False,False,False,0.52046783625731,5,8,3
C_TRIM,P_ALL4,P_TILT,False,False,False,0.8596491228070176,5,4,1
C_TRIM,P_ALL4,P_TEXT,False,False,False,0.7309941520467836,5,5,0
C_TRIM,P_N,P_GROSS,True,False,False,0.847953216374269,6,5,1
C_TRIM,P_N,P_U56,False,False,False,0.672514619883041,6,4,2
C_TRIM,P_N,P_SMALL,False,False,False,0.8245614035087719,6,7,1
C_TRIM,P_N,P_OOS,False,False,False,0.5906432748538012,6,4,2
C_TRIM,P_N,P_EARLY,False,False,False,0.6842105263157895,6,8,2
C_TRIM,P_N,P_TILT,False,False,False,0.695906432748538,6,4,2
C_TRIM,P_N,P_TEXT,False,False,False,0.5672514619883041,6,5,1
C_TRIM,P_GROSS,P_U56,False,False,False,0.8245614035087719,5,4,1
C_TRIM,P_GROSS,P_SMALL,False,False,False,0.672514619883041,5,7,2
C_TRIM,P_GROSS,P_OOS,False,False,False,0.7426900584795322,5,4,1
C_TRIM,P_GROSS,P_EARLY,False,False,False,0.5321637426900585,5,8,3
C_TRIM,P_GROSS,P_TILT,False,False,False,0.847953216374269,5,4,1
C_TRIM,P_GROSS,P_TEXT,False,False,False,0.7192982456140351,5,5,0
C_TRIM,P_U56,P_SMALL,False,False,False,0.49707602339181284,4,7,3
C_TRIM,P_U56,P_OOS,False,False,False,0.847953216374269,4,4,0
C_TRIM,P_U56,P_EARLY,False,False,False,0.3567251461988304,4,8,4
C_TRIM,P_U56,P_TILT,False,False,False,0.9766081871345029,4,4,0
C_TRIM,P_U56,P_TEXT,False,False,False,0.8713450292397661,4,5,1
C_TRIM,P_SMALL,P_OOS,False,False,False,0.43859649122807015,7,4,3
C_TRIM,P_SMALL,P_EARLY,False,False,False,0.8362573099415205,7,8,1
C_TRIM,P_SMALL,P_TILT,False,False,False,0.52046783625731,7,4,3
C_TRIM,P_SMALL,P_TEXT,False,False,False,0.391812865497076,7,5,2
C_TRIM,P_OOS,P_EARLY,False,False,False,0.27485380116959063,4,8,4
C_TRIM,P_OOS,P_TILT,False,False,False,0.8713450292397661,4,4,0
C_TRIM,P_OOS,P_TEXT,False,False,False,0.9532163742690059,4,5,1
C_TRIM,P_EARLY,P_TILT,False,False,False,0.38011695906432746,8,4,4
C_TRIM,P_EARLY,P_TEXT,False,False,False,0.25146198830409355,8,5,3
C_TRIM,P_TILT,P_TEXT,False,False,False,0.8713450292397661,4,5,1
