panel,book,gross,denom,lookback,v,vtag,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,spy_CAGR,spy_Sharpe,spy_MaxDD,base_Sharpe,base_MaxDD,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR
U56,CAP2,0.75,DEGROSS,60,0.3,0.30,0.0,0.06886271762094665,1.09562198465311,-0.1063760524484656,0.647351692753475,1.1804028508655913,1.0132359877711161,1.0311434340226109,1.058732657183421,0.07197132062130174,1.1492210788119197,-0.1063760524484656,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,DEGROSS,60,0.3,0.30,10.0,0.06505771135208449,1.038598882372607,-0.10709190514665479,0.6074942010135366,1.1274034797225392,0.9522713611932346,0.9768677459685231,0.9594176752850485,0.06801965194113357,1.0899346890294106,-0.10709190514665523,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,DEGROSS,60,0.3,0.30,25.0,0.05937462763111556,0.9528727423597996,-0.10816514098890695,0.5489257175489174,1.0477460788726396,0.8606001319638918,0.8953221141340889,0.8250803340069881,0.062118453771614845,1.0007598763772494,-0.10816514098890717,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,DEGROSS,60,0.3,0.30,50.0,0.04996759894017622,0.8096433425601107,-0.11492902280032435,0.43476919687196014,0.9146965643498769,0.7073982705376766,0.7592030336295847,0.6332645667840726,0.052352869872324126,0.8516526506828463,-0.11492902280032291,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,False,False,False,True,False
U56,CAP2,0.75,DEGROSS,60,0.4,0.40,0.0,0.08937937816774255,1.1880976654769353,-0.12961186343383435,0.6895925712338045,1.185709569721515,1.1916361689817685,1.0409635601206468,1.0087176089920977,0.09999767807330584,1.3063209994720701,-0.12961186343383435,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,DEGROSS,60,0.4,0.40,10.0,0.08549135343673675,1.1399582573664484,-0.13014225809529778,0.6569069469667184,1.137840981699131,1.1431708915489818,0.9920009371128715,0.9237082570179825,0.09606991772294249,1.2589020113002078,-0.1301422580952979,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,DEGROSS,60,0.4,0.40,25.0,0.07968426007473006,1.067590027574205,-0.13093757386259552,0.6085667980861618,1.0659319539186118,1.0702678585891283,0.9184744702648584,0.807505637488118,0.09020348832265235,1.1875559342365023,-0.13093757386259552,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,DEGROSS,60,0.4,0.40,50.0,0.07007192347819102,0.9466556293433189,-0.13226236364950994,0.5297948830241599,0.9459029580753949,0.9483201673792975,0.7958179083806107,0.6025085955369466,0.08049296703866582,1.0681652162329205,-0.13226236364950972,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,False,True,True,True,False
U56,CAP2,0.75,DEGROSS,60,0.6,0.60,0.0,0.10755890906194177,1.2578913399039289,-0.14059033696566148,0.7650519330372793,1.2317917978768085,1.2840937560765595,1.108567044913439,1.038139545651022,0.12073144683704928,1.3761564848021486,-0.1405903369656618,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,True,True,True,True,True,True
U56,CAP2,0.75,DEGROSS,60,0.6,0.60,10.0,0.10359866117395455,1.215135616317652,-0.14103169867675702,0.734577135112025,1.1888107420944718,1.2414525197434096,1.0646280719399916,0.9601509794881703,0.11673626381507596,1.3343445931316449,-0.14103169867675702,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,DEGROSS,60,0.6,0.60,25.0,0.09768371786038044,1.1508705796715506,-0.14169358555073275,0.6894011290680849,1.1242207768128105,1.1773484452735832,0.9986172609726112,0.8247692464868738,0.11076907612916287,1.2714749147515114,-0.14169358555073253,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,DEGROSS,60,0.6,0.60,50.0,0.08789291715144842,1.0434859356833464,-0.14279631518250335,0.6155125014193491,1.016332846701385,1.070200613905996,0.8884077010266775,0.6415270892966948,0.10089162199681234,1.1663560930638417,-0.14279631518250324,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,DEGROSS,60,inf,INF,0.0,0.12014999456189313,1.3078729412435244,-0.14765004422980443,0.8137484495086919,1.3431232040383605,1.2841509485625666,1.228739013143088,1.188426875003423,0.13168913356431755,1.3693466954314062,-0.14765004422980454,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,True,True,True,True,True,True
U56,CAP2,0.75,DEGROSS,60,inf,INF,10.0,0.1162295339930286,1.2686753146710161,-0.14809080759214643,0.7848531308785468,1.3027641647438848,1.245743566697983,1.1871870518343108,1.105836634098696,0.12773946456006335,1.3318413815124672,-0.14809080759214632,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,True,True,True,True,True,True
U56,CAP2,0.75,DEGROSS,60,inf,INF,25.0,0.11037345513700925,1.209765685566478,-0.14875179387181792,0.7419974728648989,1.2421037770489964,1.1880255426552884,1.124749529084998,0.9835023596828143,0.12183969460699817,1.2754689637891052,-0.14875179387181792,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,True,True,True,True,True,True
U56,CAP2,0.75,DEGROSS,60,inf,INF,50.0,0.10067860481310942,1.111339888951081,-0.1498530143263923,0.6718490466519617,1.140744704022228,1.0915969990562207,1.0204653620097097,0.7785733423801019,0.1120723488705766,1.181260845927782,-0.14985301432639253,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,RESPREAD,20,0.3,0.30,0.0,0.08122094351775155,1.1698327036541354,-0.10000024614977898,0.8122074359307071,1.2068843889297982,1.1336080024056596,1.0456143037555365,0.9494288480605189,0.08819123983009614,1.2737833364223108,-0.10000024614977832,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,RESPREAD,20,0.3,0.30,10.0,0.07551557186567903,1.092833199284988,-0.10522505697975348,0.7176576951648418,1.1376250178416867,1.0490561606791764,0.9745091994736612,0.84366225964659,0.08213122599135714,1.1918652100018585,-0.10522505697975382,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,RESPREAD,20,0.3,0.30,25.0,0.06701203127917688,0.9770313001243847,-0.11300690654435386,0.5929905819771772,1.0334927966246568,0.9218718540127836,0.8676468641377049,0.7013809856649905,0.07310233272824429,1.0685925858189627,-0.11300690654435464,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,RESPREAD,20,0.3,0.30,50.0,0.05298364971905456,0.7835615927590435,-0.12669967884613242,0.4181829835843496,0.8595438533683224,0.7093814431203579,0.689265333122912,0.4998066638259613,0.058215772430449286,0.8624911764585012,-0.12669967884613254,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,False,False,False,True,False
U56,CAP2,0.75,RESPREAD,20,0.4,0.40,0.0,0.10189080631632019,1.273080168350081,-0.11197132757369044,0.9099722984820728,1.2478483389510673,1.2977607556003283,1.113311080466074,0.9749337893903863,0.11380019711594858,1.4026773459089203,-0.11197132757369044,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,True,False,True,True,True,True,False
U56,CAP2,0.75,RESPREAD,20,0.4,0.40,10.0,0.09700256249561146,1.216502150501293,-0.11276756478930583,0.8601991421633552,1.1926394604114263,1.2398432492844738,1.0569045785171616,0.8865572125537592,0.10879969617695906,1.3460331810817125,-0.11276756478930594,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,RESPREAD,20,0.4,0.40,25.0,0.0897094074481859,1.1314309659415054,-0.11396126728635869,0.7871920836293141,1.1096857813088439,1.1527045497211736,0.972180231721694,0.7666079982658826,0.10133959537884629,1.2607922230537565,-0.11396126728635925,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,RESPREAD,20,0.4,0.40,50.0,0.07765799174169619,0.9892432852147247,-0.12097785527672378,0.641919064973188,0.9711954398752696,1.0069168675114883,0.8308141837150209,0.58829482588941,0.08901373927714284,1.1181285518823494,-0.12097785527672367,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,RESPREAD,20,0.6,0.60,0.0,0.11147934310213525,1.2757637889103626,-0.13342328108715218,0.83553141695951,1.249710470249829,1.3021936499712619,1.1360455811617525,1.061038776841924,0.12455876340820593,1.3858639837815419,-0.13342328108715196,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,True,True,True,True,True,True
U56,CAP2,0.75,RESPREAD,20,0.6,0.60,10.0,0.10719480741784992,1.2306463336763782,-0.13396089990296078,0.800194739625519,1.2041939340436443,1.2573216615828522,1.089446140815578,0.9733617966762409,0.12023487474790961,1.3419222915258786,-0.13396089990296078,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,True,True,True,True,True,True
U56,CAP2,0.75,RESPREAD,20,0.6,0.60,25.0,0.1007977223193055,1.1628200322751314,-0.13476708426559925,0.7479402175137451,1.135799645946716,1.1898387665583365,1.0194416806174933,0.8377635670085932,0.11377895407808025,1.2758280299677751,-0.1347670842655997,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,RESPREAD,20,0.6,0.60,50.0,0.09021469337074128,1.049458903435573,-0.13611007461028046,0.6628068761923029,1.0215765812403643,1.0769813712824474,0.9025771991767022,0.6471340919746313,0.10309838082644252,1.1652636283460114,-0.1361100746102799,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,RESPREAD,20,inf,INF,0.0,0.12014999456189313,1.3078729412435244,-0.14765004422980443,0.8137484495086919,1.3431232040383605,1.2841509485625666,1.228739013143088,1.188426875003423,0.13168913356431755,1.3693466954314062,-0.14765004422980454,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,True,True,True,True,True,True
U56,CAP2,0.75,RESPREAD,20,inf,INF,10.0,0.1162295339930286,1.2686753146710161,-0.14809080759214643,0.7848531308785468,1.3027641647438848,1.245743566697983,1.1871870518343108,1.105836634098696,0.12773946456006335,1.3318413815124672,-0.14809080759214632,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,True,True,True,True,True,True
U56,CAP2,0.75,RESPREAD,20,inf,INF,25.0,0.11037345513700925,1.209765685566478,-0.14875179387181792,0.7419974728648989,1.2421037770489964,1.1880255426552884,1.124749529084998,0.9835023596828143,0.12183969460699817,1.2754689637891052,-0.14875179387181792,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,True,True,True,True,True,True
U56,CAP2,0.75,RESPREAD,20,inf,INF,50.0,0.10067860481310942,1.111339888951081,-0.1498530143263923,0.6718490466519617,1.140744704022228,1.0915969990562207,1.0204653620097097,0.7785733423801019,0.1120723488705766,1.181260845927782,-0.14985301432639253,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,RESPREAD,60,0.3,0.30,0.0,0.07429562036260173,1.076606327416876,-0.11283120292276849,0.6584669704661053,1.1396016622612766,1.0166475806679782,0.9883294374069733,0.9277133014581644,0.07964672711217258,1.1489608963219278,-0.11283120292276827,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,RESPREAD,60,0.3,0.30,10.0,0.07040403116974159,1.0238307206065853,-0.11358080172132023,0.6198585509414137,1.0910603785620938,0.9597711043690446,0.938604053027663,0.8485044670721057,0.07553864302702062,1.0937171347780013,-0.11358080172132001,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,RESPREAD,60,0.3,0.30,25.0,0.06459202440400857,0.9444910637426698,-0.11470460796022952,0.5631162126146142,1.018118114799857,0.8742343617738979,0.8639092206352794,0.7395928941767134,0.06940471109163959,1.010613263440234,-0.11470460796022941,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,RESPREAD,60,0.3,0.30,50.0,0.05497264167277871,0.8119198371470394,-0.12145609216489961,0.4526132917082739,0.89631075638555,0.7312333116736374,0.7392501917584738,0.5723714754891827,0.05925623435539684,0.8716149621283558,-0.12145609216489828,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,False,False,False,True,False
U56,CAP2,0.75,RESPREAD,60,0.4,0.40,0.0,0.09423148531197056,1.187443983528668,-0.13261836496049484,0.7105462756990015,1.1839645448583502,1.192362933842874,1.0418699078019598,0.9685086819167469,0.10566633884241328,1.3036059341412423,-0.13261836496049528,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,RESPREAD,60,0.4,0.40,10.0,0.0903144423848099,1.141684387610773,-0.13316027525278185,0.6782386279493903,1.1379397028779068,1.1467581643713232,0.9948243933062416,0.8905501026257703,0.10172552079417252,1.258924432699598,-0.13316027525278185,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,RESPREAD,60,0.4,0.40,25.0,0.08446405274583024,1.0728897234130368,-0.13397286142286868,0.6304564360929036,1.06879761051176,1.0781535455892621,0.9241725857053766,0.7834332242227825,0.09583951013796987,1.1916942543864666,-0.1339728614228688,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,RESPREAD,60,0.4,0.40,50.0,0.07478016809204968,0.9579097615628679,-0.13532642709175413,0.5525910178752238,0.9533748816479637,0.9633759510823627,0.806295110063137,0.5988281075088727,0.08609636905833229,1.0791756682761813,-0.13532642709175402,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,False,True,True,True,False
U56,CAP2,0.75,RESPREAD,60,0.6,0.60,0.0,0.1089232881995692,1.2545339625863783,-0.14218669434696685,0.766058235616424,1.2329541298888758,1.2768725264312841,1.1087353057839373,1.0502080990445817,0.12234695224121395,1.3693818425442008,-0.14218669434696674,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,True,True,True,True,True,True
U56,CAP2,0.75,RESPREAD,60,0.6,0.60,10.0,0.10497782267398947,1.2126414381267763,-0.14263501839211346,0.7359891270557293,1.1905623380129104,1.235328465203748,1.0654009416311403,0.9718684788931563,0.11837458583516636,1.3286225264547806,-0.14263501839211357,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,RESPREAD,60,0.6,0.60,25.0,0.09908481726942142,1.1496736321285872,-0.14330734533706202,0.6914147843320365,1.1268575134749546,1.1728737716984425,1.0002975797548996,0.841317174769597,0.11244127164763618,1.2673358330243474,-0.1433073453370619,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,RESPREAD,60,0.6,0.60,50.0,0.08932995706808011,1.044454193189998,-0.14442746594099276,0.6185108662404749,1.0204453371100042,1.0684808442686289,0.8915989535811758,0.655025933910621,0.10261934460994326,1.1648627779352716,-0.14442746594099265,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,0.75,RESPREAD,60,inf,INF,0.0,0.12014999456189313,1.3078729412435244,-0.14765004422980443,0.8137484495086919,1.3431232040383605,1.2841509485625666,1.228739013143088,1.188426875003423,0.13168913356431755,1.3693466954314062,-0.14765004422980454,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,True,True,True,True,True,True
U56,CAP2,0.75,RESPREAD,60,inf,INF,10.0,0.1162295339930286,1.2686753146710161,-0.14809080759214643,0.7848531308785468,1.3027641647438848,1.245743566697983,1.1871870518343108,1.105836634098696,0.12773946456006335,1.3318413815124672,-0.14809080759214632,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,True,True,True,True,True,True
U56,CAP2,0.75,RESPREAD,60,inf,INF,25.0,0.11037345513700925,1.209765685566478,-0.14875179387181792,0.7419974728648989,1.2421037770489964,1.1880255426552884,1.124749529084998,0.9835023596828143,0.12183969460699817,1.2754689637891052,-0.14875179387181792,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,True,True,True,True,True,True
U56,CAP2,0.75,RESPREAD,60,inf,INF,50.0,0.10067860481310942,1.111339888951081,-0.1498530143263923,0.6718490466519617,1.140744704022228,1.0915969990562207,1.0204653620097097,0.7785733423801019,0.1120723488705766,1.181260845927782,-0.14985301432639253,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,1.0,DEGROSS,20,0.3,0.30,0.0,0.08263592054322211,1.1373196261752119,-0.10041295853642418,0.8229607188921382,1.1857444168316387,1.0907966633276254,1.0136757719203333,0.9330020148772186,0.09055302165918588,1.2388148149511458,-0.10041295853642418,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,1.0,DEGROSS,20,0.3,0.30,10.0,0.07656556533062941,1.059245045710346,-0.1066755927751637,0.7177421126874252,1.1150842963107948,1.0055624707193571,0.9414007449117985,0.8257675846916785,0.08406570133407287,1.1559908594559785,-0.1066755927751637,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,1.0,DEGROSS,20,0.3,0.30,25.0,0.06752172518900257,0.9418492067331633,-0.11598968831803491,0.5821355860864383,1.0088602769700719,0.8773860081195916,0.8327975507500178,0.6815455944080825,0.07440467605686263,1.031385602072649,-0.11598968831803591,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,1.0,DEGROSS,20,0.3,0.30,50.0,0.05261173583040435,0.7457754198497625,-0.13130258755573243,0.4006907770044736,0.8314519637178284,0.6633266534923882,0.651553487215111,0.477299666395515,0.05848778633973928,0.8231343304974023,-0.1313025875557331,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,False,False,False,True,False
U56,CAP2,1.0,DEGROSS,20,0.4,0.40,0.0,0.10586352455814052,1.2165044350915115,-0.12964948347161498,0.8165364159072637,1.1938111970638752,1.2391036202144061,1.0464023475219069,0.9180695145477357,0.12057815407469974,1.3518565365574202,-0.12964948347161487,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
U56,CAP2,1.0,DEGROSS,20,0.4,0.40,10.0,0.10042685166028531,1.1590148035404484,-0.13057411243351258,0.7691176282084395,1.1379575740828982,1.1800117509049655,0.9895697519179387,0.8316005245562021,0.11491624852479321,1.2938926947865284,-0.1305741124335129,0.15230826012920673,0.8896695908092724,-0.33717256724185285,1.2051536091601132,-0.12054950773958328,False,False,True,True,True,True,False
