panel,haircut,device,dial,reachable,miss_pp,CAGR,Sharpe,MaxDD,dMaxDD_pp,H1,H2,keep4a,keep4b,leg_H1,leg_H2,leg_DD,leg_CAGR,oCAGR,oSharpe,oMaxDD,keep4a_oos,keep4b_oos,turnover_yr,anchor_CAGR,anchor_MaxDD,spy_CAGR,spy_Sharpe,spy_MaxDD,live_Sharpe,live_MaxDD,spy_oCAGR,spy_oSharpe,spy_oMaxDD,live_oSharpe,live_oMaxDD
U56,0.5,GROSS,0.73,True,0.07343753722329893,0.15376213811548367,1.1536073481952613,-0.186513903887076,0.4761717743785754,1.2066412607338104,1.1202672557805298,False,True,True,True,True,True,0.16853355569132566,1.1856017680335493,-0.186513903887076,False,True,2.797469554476133,0.1580277627432507,-0.19127562163086176,0.1512259848581483,0.8844382267420076,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2768823974588255,-0.12054956914840886
U56,0.5,BAND,0.15,True,0.004277536724906383,0.15307053811049975,1.1566165155934827,-0.18576131103460092,0.5514310596260841,1.2044206387352048,1.1261086695585691,False,True,True,True,True,True,0.16804497083609538,1.194738551747968,-0.18576131103460114,False,True,2.9785404505285693,0.1580277627432507,-0.19127562163086176,0.1512259848581483,0.8844382267420076,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2768823974588255,-0.12054956914840886
U56,0.5,IVOL,0.1,True,0.05555331428400834,0.15358329588609076,1.1471834735470925,-0.18791756001956916,0.33580616112925954,1.189392927934415,1.122078533098186,False,True,True,True,True,True,0.16979599525536426,1.1899510863241263,-0.18791756001956894,False,True,2.8710799496245514,0.1580277627432507,-0.19127562163086176,0.1512259848581483,0.8844382267420076,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2768823974588255,-0.12054956914840886
U56,0.5,STOP,0.155,True,0.009056446901400506,0.15293719827423669,1.1314335187590912,-0.19127562163086165,1.1102230246251565e-14,1.2066818207823393,1.076946033711429,False,True,True,True,True,True,0.1638527908119094,1.14664824873913,-0.19127562163086198,False,True,2.921055329035788,0.1580277627432507,-0.19127562163086176,0.1512259848581483,0.8844382267420076,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2768823974588255,-0.12054956914840886
U56,1.0,GROSS,0.7,True,0.06613292767909584,0.14736643346645972,1.1535203934210208,-0.179337193028403,1.193842860245875,1.2065762818218462,1.1201500740047843,False,True,True,True,True,True,0.16148882260720132,1.1854844733993828,-0.17933719302840334,False,True,2.686915003715214,0.1580277627432507,-0.19127562163086176,0.1512259848581483,0.8844382267420076,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2768823974588255,-0.12054956914840886
U56,1.0,BAND,0.3,True,0.008988197208047666,0.1479378807711702,1.1563206140976505,-0.1802426367649641,1.1032984865897655,1.1987182452997338,1.1288861786076554,False,True,True,True,True,True,0.16267717564912987,1.200854909647047,-0.18024263676496444,False,True,3.210394227614842,0.1580277627432507,-0.19127562163086176,0.1512259848581483,0.8844382267420076,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2768823974588255,-0.12054956914840886
U56,1.0,IVOL,0.2,True,0.10049960527176438,0.14903275879596833,1.139464382423058,-0.18481328199798785,0.6462339632873904,1.1714462932885845,1.1220858001198653,False,True,True,True,True,True,0.16607140555710664,1.1926168055893658,-0.1848132819979883,False,True,2.9066711122016686,0.1580277627432507,-0.19127562163086176,0.1512259848581483,0.8844382267420076,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2768823974588255,-0.12054956914840886
U56,1.0,STOP,0.14,True,0.00727665420321344,0.14795499620121855,1.1092808525630713,-0.19127562163086198,-2.220446049250313e-14,1.2066818207823393,1.0331603209127196,False,True,True,True,True,True,0.15470453438299558,1.1073546423912002,-0.19127562163086165,False,True,3.0076356670531346,0.1580277627432507,-0.19127562163086176,0.1512259848581483,0.8844382267420076,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2768823974588255,-0.12054956914840886
U56,1.5,GROSS,0.68,True,0.007687240092778325,0.14310463514417848,1.153459918917901,-0.1745299071826414,1.6745714448220372,1.2065302385207932,1.1200697255381975,False,True,True,True,True,True,0.15679614694754584,1.185403980913619,-0.1745299071826414,False,True,2.6132796744479645,0.1580277627432507,-0.19127562163086176,0.1512259848581483,0.8844382267420076,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2768823974588255,-0.12054956914840886
U56,1.5,BAND,0.45,True,0.030058790337207597,0.14272717483987862,1.1528401145348932,-0.17555197084756036,1.5723650783301402,1.1900115751819613,1.1284698268913131,False,True,True,True,True,True,0.15721833030829613,1.203842869131852,-0.17555197084756013,False,True,3.483794730757918,0.1580277627432507,-0.19127562163086176,0.1512259848581483,0.8844382267420076,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2768823974588255,-0.12054956914840886
