gate,value,target,pass_
G1,0.1716/1.1759/-0.1913,0.1716/1.1759/-0.1913 +/- 0.005,True
G2,0.1515/0.8686/-0.3372,0.1515/0.8686/-0.3372 +/- 0.005,True
G3,-0.1205,live v2 -0.1205 +/- 0.005,True
G4,4b(k=0)=True,True (the committed pass replays),True
