panel,arm,cons,r_target,bps,n,n_elig_med,r_real,held_mean,held_min,held_max,sat_share,CAGR,Vol,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turn,gross,SPY_CAGR,SPY_Sharpe,SPY_MaxDD,SPY_OOS_Sharpe,p4a,p4a_v1,f4b,p4b
U56,EWall,-,,0,,41.0,1.0,37.45227765726681,3.0,55.0,,0.11297281766071854,0.09903453991069079,1.1306362733422837,-0.15769538449851228,1.154598351445833,1.1122951927613394,0.10174952494707634,1.0530355983825415,0.12231699977613242,1.1920613205137143,-0.1576953844985125,8.2113461832268,0.7500000000000002,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.878646168321868,False,False,-,True
U56,EWall,-,,10,,41.0,1.0,37.45227765726681,3.0,55.0,,0.10387225180061876,0.09905604328902348,1.047494867635826,-0.15874702988527378,1.0727945875793974,1.0277149313488687,0.09295273072974664,0.9696238999048093,0.11296191401507927,1.1091111570462089,-0.158747029885274,8.2113461832268,0.7500000000000002,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.878646168321868,False,False,CAGR,False
U56,EWall,-,,25,,41.0,1.0,37.45227765726681,3.0,55.0,,0.09035559701602702,0.09913075939096982,0.9224551313893599,-0.1611354563975702,0.9497909329611463,0.9004942471467432,0.07988427239021179,0.8442479960596364,0.09906985451205852,0.9843049111710518,-0.16113545639757065,8.2113461832268,0.7500000000000002,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.878646168321868,False,False,"H1,CAGR",False
U56,v1,-,,0,,41.0,0.16568825505778856,4.995661605206074,3.0,5.0,,0.08962847187522671,0.10206171975362312,0.8922931111499416,-0.1359440235384538,0.8793485903758798,0.908438531848916,0.0727278291607647,0.7859930546250853,0.10377017202292671,0.9725881586277735,-0.13594402353845414,23.631102070001454,0.749527027027027,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.878646168321868,False,False,"H1,CAGR",False
U56,v1,-,,10,,41.0,0.16568825505778856,4.995661605206074,3.0,5.0,,0.06419373995428534,0.10200838908059319,0.6611011896775674,-0.13827804260512722,0.6428944530146987,0.6804042828966702,0.049374723345787075,0.5546702419943361,0.07657544479101164,0.7407821445671212,-0.13827804260512733,23.631102070001454,0.749527027027027,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.878646168321868,False,False,"H1,H2,OOS,CAGR",False
U56,v1,-,,25,,41.0,0.16568825505778856,4.995661605206074,3.0,5.0,,0.027122009507437372,0.102159518291081,0.3131496194228154,-0.15629985151956372,0.2869194852080589,0.33728387262649606,0.015269045304283413,0.20680191462947584,0.037003695214789856,0.3917343981384174,-0.1417719578349732,23.631102070001454,0.749527027027027,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.878646168321868,False,False,"H1,H2,OOS,CAGR",False
U56,FWD,FIXED,0.05,0,2.0,41.0,0.06539152341025391,1.9577006507592192,1.0,2.0,0.0,0.22588219828333322,0.2454899370920591,0.9523853813938239,-0.2524767998359768,0.9402043710605549,0.9651483665437338,0.22448028650493512,0.9815735653118832,0.22703985388105696,0.9314670735490055,-0.25247679983597726,24.84411132494887,0.75,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.878646168321868,False,False,"H1,DD",False
U56,FWD,FIXED,0.05,10,2.0,41.0,0.06539152341025391,1.9577006507592192,1.0,2.0,0.0,0.19584817900463225,0.24539302263799015,0.8515193863073935,-0.25980009028875506,0.8424545298290559,0.8612548670883043,0.19644282152364667,0.8826604591566957,0.19535787637638968,0.828960997556637,-0.2598000902887553,24.84411132494887,0.75,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.878646168321868,False,False,"H1,OOS,DD",False
U56,FWD,FIXED,0.05,25,2.0,41.0,0.06539152341025391,1.9577006507592192,1.0,2.0,0.0,0.15212368230300566,0.24539728089234564,0.6996440564829002,-0.2706638211478746,0.695284823672672,0.7048108311672067,0.1555420062428572,0.7337986021961366,0.1493114937537603,0.6745646214848438,-0.27066382114787435,24.84411132494887,0.75,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.878646168321868,False,False,"H1,H2,OOS,DD",False
U56,FWDDYN,DYN,0.05,0,,41.0,0.05192848000481348,1.7939262472885034,0.0,3.0,0.0,0.25454079487425174,0.2625783055897963,0.9949622468402994,-0.34755082558205586,1.025531308874501,0.9654246563471485,0.2806691753207686,1.079018034487349,0.2333890179223368,0.9264187333351867,-0.34755082558205574,26.137455823688946,0.7449324324324325,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.878646168321868,False,False,DD,False
U56,FWDDYN,DYN,0.05,10,,41.0,0.05192848000481348,1.7939262472885034,0.0,3.0,0.0,0.22220507248652943,0.26255213587612936,0.8955099309814069,-0.35640983241488566,0.9280836984247371,0.8640141466208573,0.24856261464229834,0.9813243739123207,0.20088186557938315,0.8254997793484956,-0.3564098324148858,26.137455823688946,0.7449324324324325,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.878646168321868,False,False,"H1,OOS,DD",False
U56,FWDDYN,DYN,0.05,25,,41.0,0.05192848000481348,1.7939262472885034,0.0,3.0,0.0,0.1752010934290542,0.26267618665122716,0.7458303085617939,-0.38090228842673124,0.7814506255829581,0.7113588616360536,0.20184900181044552,0.8343672324732325,0.15366433861853634,0.6735492301088312,-0.3809022884267319,26.137455823688946,0.7449324324324325,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.878646168321868,False,False,"H1,H2,OOS,DD",False
U56,FWD,FIXED,0.1,0,4.0,41.0,0.13072634429306837,3.932754880694143,3.0,5.0,0.0021691973969631237,0.21953751826345624,0.19429635142548948,1.11898472598121,-0.23774460029331412,1.180495231602547,1.0768913151735895,0.2116211471114715,1.1767755718646193,0.22610670909248154,1.0845905572421026,-0.2377446002933138,19.873768053181507,0.75,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.878646168321868,False,False,DD,False
U56,FWD,FIXED,0.1,10,4.0,41.0,0.13072634429306837,3.932754880694143,3.0,5.0,0.0021691973969631237,0.19556066981905218,0.19427658489025998,1.016802316230763,-0.24299251532499766,1.0734048767109297,0.9779873457671198,0.18860563452809398,1.0681412122138572,0.2013285524176487,0.9863837314966792,-0.24299251532499766,19.873768053181507,0.75,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.878646168321868,False,False,DD,False
