panel,dial,rung_i,rung,n_rungs,turn_per_yr,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,M_S,M_DD,M_CAGR,L_H1,L_H2,L_OOS,L_DD,L_CAGR,O_S,O_DD,O_CAGR,A_H1,A_H2,A_DD,pass_4b,pass_4b_oos,pass_4a,S_C_ISSHARPE,S_C_ISCAGR,S_C_ISDD,S_C_ISMAR,S_C_IS4B
U56,D_GROSS,0,0.2,33,0.8135279630198514,0.041077445543971525,1.1374532593693099,-0.053794932121697614,1.2016506213450546,1.0944801023136401,0.03681086463697025,1.1100892768306232,-0.03803412322586064,0.04460293491371914,1.1617158168240194,-0.05379493212169739,0.23530309538233599,0.712671727111816,-0.6484546371374219,True,True,True,True,False,True,True,False,False,False,True,False,False,False,1.1100892768306232,0.03681086463697025,-0.03803412322586064,0.9678378654445056,-0.6484546371374219
U56,D_GROSS,1,0.225,33,0.9122888961155953,0.04624217620649684,1.137581240243658,-0.06037101515648202,1.2017705633519167,1.0946230373553785,0.04143201125411289,1.110195905968817,-0.04274786781004081,0.050218648111590936,1.1618612402145851,-0.060371015156481134,0.23542175187890596,0.677061806983892,-0.604322485383154,True,True,True,True,False,True,True,False,False,False,True,False,False,False,1.110195905968817,0.04143201125411289,-0.04274786781004081,0.9692181944190712,-0.604322485383154
U56,D_GROSS,2,0.25,33,1.0104622936198349,0.051412991507632455,1.1377074502024962,-0.06691438726390664,1.2018886838875606,1.0947643472987458,0.046057057467211004,1.110300703961076,-0.04745240875007617,0.055842654163187566,1.1620049623369262,-0.06691438726390708,0.23553837068329353,0.6415214156620008,-0.5601530923174226,True,True,True,True,False,True,True,False,False,False,True,False,False,False,1.110300703961076,0.046057057467211004,-0.04745240875007617,0.9705947217513394,-0.5601530923174226
U56,D_GROSS,3,0.275,33,1.1080818026481756,0.05658969339102349,1.1378316128969097,-0.07342512582046434,1.2020046398224735,1.0949038072092374,0.050685832847383816,1.1104033097380035,-0.05214764030966823,0.06147473166111528,1.162146765710459,-0.0734251258204639,0.23565254999885688,0.606051351929589,-0.5159480855434728,True,True,True,True,False,True,True,False,False,False,True,False,False,False,1.1104033097380035,0.050685832847383816,-0.05214764030966823,0.9719679077786882,-0.5159480855434728
U56,D_GROSS,4,0.3,33,1.2051726837514682,0.06177209068138412,1.1379536990502963,-0.07990335554891148,1.2021187900513193,1.0950410818139944,0.05531820206122129,1.1105042433202028,-0.056833521445480595,0.06711464253108934,1.1622862333844282,-0.07990335554891137,0.23576486850253148,0.5706519258479898,-0.4717087575012733,True,True,True,True,False,True,True,False,False,False,True,False,False,False,1.1105042433202028,0.05531820206122129,-0.056833521445480595,0.9733375770897299,-0.4717087575012733
U56,D_GROSS,5,0.325,33,1.3017553106447073,0.06695999555159893,1.1380737672891046,-0.08634920629833465,1.2022309993121805,1.0951763941893289,0.059953999333747676,1.1106033165996283,-0.06150998765024973,0.07276218005457813,1.1624236014591436,-0.0863492062983342,0.23587511686840473,0.5353236247364589,-0.427436691349073,True,True,True,True,False,True,True,False,False,False,True,False,False,False,1.1106033165996283,0.059953999333747676,-0.06150998765024973,0.9747034851421281,-0.427436691349073
U56,D_GROSS,6,0.35,33,1.3978688222866373,0.07215319829305278,1.138191557704988,-0.09276264906597609,1.2023407472267709,1.0953096903268418,0.06459302988917393,1.110699902011382,-0.06617702323668773,0.07841712152689095,1.1625588690865074,-0.09276264906597576,0.23598259674466177,0.500066567104402,-0.3831337472041529,True,True,True,True,False,True,True,False,False,False,True,False,False,False,1.110699902011382,0.06459302988917393,-0.06617702323668773,0.9760643004166489,-0.3831337472041529
U56,D_GROSS,7,0.375,33,1.493542445549624,0.07735149780944917,1.1383070465049694,-0.09914377047634149,1.2024480522435366,1.0954409126728377,0.06923512557310318,1.110794019219367,-0.07083460112260576,0.08407923780423876,1.1626919821941817,-0.09914377047634126,0.23608733001321897,0.4648809575438507,-0.33880153094833726,True,True,True,True,False,True,True,False,False,False,True,False,False,False,1.110794019219367,0.06923512557310318,-0.07083460112260576,0.9774195728619396,-0.33880153094833726
U56,D_GROSS,8,0.4,33,1.5888027165667664,0.0825546940363826,1.1384202601443685,-0.10549271071234223,1.2025531549706836,1.0955699100930012,0.0738801353292513,1.1108859332218428,-0.07548258742988656,0.08974828728098072,1.1628227967921534,-0.10549271071234234,0.2361896115631241,0.4297678074352432,-0.2944414851757285,True,True,True,True,False,True,True,False,False,False,True,False,False,False,1.1108859332218428,0.0738801353292513,-0.07548258742988656,0.9787705727215071,-0.2944414851757285
U56,D_GROSS,9,0.425,33,1.6836644015473459,0.08776259774054651,1.138531352579888,-0.11180951860898602,1.2026559585043763,1.0956970505888288,0.07852788504085573,1.1109755690228666,-0.0801209823597493,0.09542406740107423,1.16295163270498,-0.11180951860898647,0.2362893579391795,0.39472711525847193,-0.2500552727090034,True,True,True,True,False,True,True,False,False,False,True,False,False,False,1.1109755690228666,0.07852788504085573,-0.0801209823597493,0.9801163531452918,-0.2500552727090034
U56,D_GROSS,10,0.45,33,1.7781629313529852,0.0929749957228263,1.138640228440702,-0.11809419746843397,1.2027564703178721,1.0958221529435601,0.08317821188629448,1.1110630344561678,-0.0847497425086251,0.10110632211862614,1.163078248816334,-0.11809419746843308,0.2363866891383461,0.35975920890521473,-0.20564444850175354,True,True,True,True,False,True,True,False,False,False,True,False,False,False,1.1110630344561678,0.08317821188629448,-0.0847497425086251,0.9814568094744278,-0.20564444850175354
U56,D_GROSS,11,0.475,33,1.8723272498487302,0.09819167952124119,1.1387468331009778,-0.12434684254920736,1.2028545804554767,1.0959452060455601,0.08783094304216066,1.1111482541377864,-0.08936874254143001,0.10679481235061639,1.1632026042565227,-0.12434684254920747,0.23648152127364197,0.32486503521767945,-0.16121066302505305,True,True,True,True,False,True,True,True,False,False,False,False,True,False,1.1111482541377864,0.08783094304216066,-0.08936874254143001,0.9827926470090317,-0.16121066302505305
U56,D_GROSS,12,0.5,33,1.9661991825484069,0.10341242458587718,1.1388509902722965,-0.13056770565714293,1.2029503073680943,1.0960658774400929,0.09248591682400487,1.1112313458653993,-0.09397792559052176,0.11248926002886739,1.1633243139189244,-0.13056770565714304,0.23657398542987085,0.29004502380170555,-0.1167554603724457,True,True,True,True,False,True,True,True,False,False,False,False,True,False,1.1112313458653993,0.09248591682400487,-0.09397792559052176,0.984123838048758,-0.1167554603724457
U56,D_GROSS,13,0.525,33,2.0598379335039767,0.10863698503317809,1.1389523884724646,-0.13675692641553117,1.2030435044194878,1.096183725400978,0.09714293250325512,1.1113120393090945,-0.09857726481366913,0.11818938046163852,1.1634430384027679,-0.13675692641553117,0.23666378078494207,0.2552993774365681,-0.07228075751054919,True,True,True,True,True,True,True,True,False,False,False,True,True,False,1.1113120393090945,0.09714293250325512,-0.09857726481366913,0.9854496641479636,-0.07228075751054919
U56,D_GROSS,14,0.55,33,2.153258338945654,0.1138651615922377,1.139051195817924,-0.1429145056741674,1.2031337893197571,1.0962993655634516,0.1018017577703092,1.1113897430313078,-0.10316678231628362,0.12389500112939755,1.1635594865960943,-0.1429145056741673,0.23675024918939946,0.22062792912723286,-0.027788773006197358,True,True,True,True,True,True,True,True,False,False,False,True,True,False,1.1113897430313078,0.1018017577703092,-0.10316678231628362,0.9867687591361568,-0.027788773006197358
U56,D_GROSS,15,0.575,33,2.2465113767342517,0.11909671305065617,1.1391472172019228,-0.14904043654092336,1.2032204461769764,1.0964130247766697,0.1064621339570222,1.1114637547768027,-0.10774649238831246,0.12960589460444405,1.1636738229576586,-0.14904043654092358,0.2368326091763057,0.18603057092048556,0.016718022848543644,True,True,True,True,True,True,True,True,False,False,False,True,True,False,1.1114637547768027,0.1064621339570222,-0.10774649238831246,0.9880798121328952,0.016718022848543644
U56,D_GROSS,16,0.6,33,2.3396193499374083,0.12433142834103084,1.1392405805810095,-0.15513474393540005,1.2033043403219197,1.096524229375868,0.11112396667680113,1.1115350421260386,-0.11231620872827719,0.13532175085463272,1.16378557783891,-0.15513474393540005,0.23691193746548989,0.15150871022834211,0.06123872865759393,True,True,True,True,True,True,True,True,False,False,False,True,True,False,1.1115350421260386,0.11112396667680113,-0.11231620872827719,0.989384951068279,0.06123872865759393
U56,D_GROSS,17,0.625,33,2.4326281516472585,0.12956906770794063,1.139331160077223,-0.16121545048973251,1.2033852178793214,1.0966329537392974,0.11578704480238766,1.1116033652037098,-0.11687596680796697,0.14104230499205928,1.1638947050580255,-0.16121545048973285,0.23698796712463074,0.11706207907964786,0.1057713281464276,True,True,True,True,True,True,True,True,False,False,False,True,True,False,1.1116033652037098,0.11578704480238766,-0.11687596680796697,0.9906830973439693,0.1057713281464276
U56,D_GROSS,18,0.65,33,2.5255622404570284,0.1348094138632161,1.139419062951413,-0.16728466554095578,1.2034628399824598,1.0967395919987084,0.12045114813950608,1.111668505218874,-0.12142566817923428,0.14676734111671674,1.1640015451710854,-0.1672846655409559,0.23706045468400544,0.0826914211996105,0.15031371845010746,True,True,True,True,True,True,True,True,False,False,False,True,True,False,1.111668505218874,0.12045114813950608,-0.12142566817923428,0.9919743489631061,0.0826914211996105
U56,D_GROSS,19,0.675,33,2.6184598987369974,0.14005223105977005,1.1395042035945733,-0.1733252255390343,1.203537709969498,1.0968435777521992,0.12511614823092354,1.1117309705365153,-0.12596519220825986,0.1524965319920104,1.1641055896682764,-0.1733252255390345,0.23712996585022142,0.04839764791479686,0.19486467279645692,True,True,True,True,True,True,True,True,False,False,False,True,True,False,1.1117309705365153,0.12511614823092354,-0.12596519220825986,0.9932596937102071,0.04839764791479686
U56,D_GROSS,20,0.7,33,2.711366590163443,0.1452972734446305,1.1395864709049368,-0.179337189919768,1.203609203771474,1.096945217099251,0.1297817664540215,1.1117900550053696,-0.1304945166778818,0.1582296582160856,1.1642071506910663,-0.179337189919768,0.23719571482085666,0.014180927064457923,0.23942153032731625,True,True,True,True,True,True,True,True,False,False,False,True,True,False,1.1117900550053696,0.1297817664540215,-0.1304945166778818,0.9945380829631356,0.014180927064457923
U56,D_GROSS,21,0.725,33,2.804317857808545,0.1505443051060591,1.1396658932161599,-0.18532062618623402,1.2036777605711593,1.0970442242225678,0.1344478399004294,1.11184615858786,-0.13501363161458313,0.16396642111550253,1.1643059988311513,-0.18532062618623413,0.23725814667256354,-0.01995866600660604,0.28398273526064094,True,True,True,True,True,True,True,True,False,False,False,True,True,False,1.11184615858786,0.1344478399004294,-0.13501363161458313,0.9958093734137242,-0.01995866600660604
U56,D_GROSS,22,0.75,33,2.8973942661657444,0.15579303602884864,1.1397421543856086,-0.19127561830465034,1.2037428776668584,1.097140421431011,0.13911410293501003,1.1118987741862618,-0.13952273332906884,0.16970650886021055,1.1644019491864868,-0.19127561830465012,0.23731669710893621,-0.05402261432497854,0.3285457507692844,True,True,True,True,True,True,True,True,False,False,False,True,True,False,1.1118987741862618,0.13911410293501003,-0.13952273332906884,0.9970712271447906,-0.05402261432497854
U56,D_GROSS,23,0.775,33,2.990679787700364,0.16104316845861688,1.1398149118793375,-0.19720219574106002,1.203804280237653,1.0972334102381185,0.14378030830726907,1.1119476148929897,-0.14402172370290578,0.17544957975490183,1.1644946188303023,-0.19720219574106013,0.2373710468603128,-0.0880101766562746,0.3731082156002416,True,True,True,True,True,True,True,True,False,False,False,True,True,False,1.1119476148929897,0.14378030830726907,-0.14402172370290578,0.9983237570733793,-0.0880101766562746
U56,D_GROSS,24,0.8,33,3.084182289229613,0.1662944899495784,1.1398843797427103,-0.2031004182032674,1.2038622988477499,1.097323311112124,0.14844630784359913,1.1119930736103776,-0.14851028635363916,0.18119536564359606,1.164584095191781,-0.20310041820326752,0.23742163314690565,-0.1219189628934904,0.4176687146890993,True,True,True,False,True,True,False,True,False,False,False,False,False,False,1.1119930736103776,0.14844630784359913,-0.14851028635363916,0.9995691981235045,-0.1219189628934904
