panel,window,book,cost_bps,chooser,pick_k,pick_gross,full4b,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pick_turn,committed_turn,committed_OOS_Sharpe,committed_OOS_CAGR,base_OOS_Sharpe,spy_OOS_Sharpe,spy_OOS_CAGR
U56,252,CAP2,0.0,C_ISSHARPE,INF,0.75,True,0.13168913356431755,1.3693466954314064,-0.14765004422980454,3.506382942083226,3.506382942083226,1.3693466954314064,0.13168913356431755,1.2839355379722956,0.8831406547160487,0.15454794790057602
U56,252,CAP2,0.0,C_ISCALMAR,6,0.75,True,0.1267762258256362,1.3440866679927082,-0.1440895528710019,3.3618358594163222,3.506382942083226,1.3693466954314064,0.13168913356431755,1.2839355379722956,0.8831406547160487,0.15454794790057602
U56,252,CAP2,10.0,C_ISSHARPE,INF,0.75,True,0.12773946456006335,1.3318413815124672,-0.14809080759214632,3.506382942083226,3.506382942083226,1.3318413815124672,0.12773946456006335,1.2839355379722956,0.8831406547160487,0.15454794790057602
U56,252,CAP2,10.0,C_ISCALMAR,6,0.75,True,0.12302165026246592,1.3076824843857813,-0.14453894979082405,3.3618358594163222,3.506382942083226,1.3318413815124672,0.12773946456006335,1.2839355379722956,0.8831406547160487,0.15454794790057602
U56,252,CAP2,25.0,C_ISSHARPE,INF,0.75,True,0.12183969460699817,1.275468963789105,-0.14875179387181792,3.506382942083226,3.506382942083226,1.275468963789105,0.12183969460699817,1.2839355379722956,0.8831406547160487,0.15454794790057602
U56,252,CAP2,25.0,C_ISCALMAR,6,0.75,False,0.11741220030616151,1.25296374129429,-0.14521288309665248,3.3618358594163222,3.506382942083226,1.275468963789105,0.12183969460699817,1.2839355379722956,0.8831406547160487,0.15454794790057602
U56,252,CAP2,50.0,C_ISSHARPE,INF,0.75,False,0.1120723488705766,1.181260845927782,-0.14985301432639275,3.506382942083226,3.506382942083226,1.181260845927782,0.1120723488705766,1.2839355379722956,0.8831406547160487,0.15454794790057602
U56,252,CAP2,50.0,C_ISCALMAR,6,0.75,False,0.10812258248372109,1.1615145099615265,-0.1463356731022425,3.3618358594163222,3.506382942083226,1.181260845927782,0.1120723488705766,1.2839355379722956,0.8831406547160487,0.15454794790057602
U56,252,CAND,0.0,C_ISSHARPE,INF,0.75,True,0.14353853330986377,1.2803390722324455,-0.17274816551070737,4.394572810632718,4.394572810632718,1.2803390722324455,0.14353853330986377,1.2839355379722956,0.8831406547160487,0.15454794790057602
U56,252,CAND,0.0,C_ISCALMAR,6,0.75,True,0.13918159826673526,1.266002808262701,-0.17123594489161975,4.296977319812298,4.394572810632718,1.2803390722324455,0.14353853330986377,1.2839355379722956,0.8831406547160487,0.15454794790057602
