CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR,L4_DD_OOS,L5_CAGR_OOS,BOTHLEVEL,ALLSHARPE,PASS4b,BOTHLEVEL_OOS,PASS4b_OOS,panel,book,gross,cadence,cost,turnover,PASS4a_LIVE,PASS4a_MATCHED,PASS4a
0.05648232436657552,1.2124231852458127,-0.08065515191319328,1.2279988648151619,1.2010670781054518,0.0621885384938925,1.3003020125806317,-0.08065515191319317,1.1005795876421252,True,True,True,True,False,True,False,False,True,False,False,False,U56,BAND00,0.5,W,0,2.0990760174813574,False,False,False
0.054267520587541584,1.167016549410304,-0.08096494706348623,1.182121910101243,1.155978731318398,0.05994580162379615,1.2556257270850602,-0.08096494706348678,1.0542161978690991,True,True,True,True,False,True,False,False,True,False,False,False,U56,BAND00,0.5,W,10,2.0990760174813574,False,False,False
0.05095377204696194,1.0987996709415941,-0.08142955278371489,1.1131977770412145,1.0882407572844994,0.05659032765131289,1.1884982271953985,-0.08142955278371466,0.984573622997169,True,True,True,True,False,True,False,False,True,False,False,False,U56,BAND00,0.5,W,25,2.0990760174813574,False,False,False
0.045453335825011765,0.9848770193932449,-0.08220366364518539,0.9980956971420196,0.9751169873975524,0.051020811402772814,1.0763705910486334,-0.08220366364518561,0.8683057811580502,True,True,True,True,False,True,False,False,True,False,False,False,U56,BAND00,0.5,W,50,2.0990760174813574,False,False,False
0.059894078809916707,1.2252450803612798,-0.08009610310805537,1.2655788409826112,1.1886543745828149,0.06338419747583668,1.2852879701799524,-0.0800961031080556,1.150985659381462,True,True,True,True,False,True,False,False,True,False,False,False,U56,BAND00,0.5,M,0,0.995956358761202,False,True,False
0.058839609801243364,1.2048671960918382,-0.08030088044779093,1.2462039743571678,1.1673136233463512,0.06227912360613175,1.2642163585758701,-0.08030088044779038,1.1314753758917948,True,True,True,True,False,True,False,False,True,False,False,False,U56,BAND00,0.5,M,10,0.995956358761202,False,True,False
0.05725965972065361,1.1741913487849829,-0.08060804645739339,1.2170409604780694,1.1351864783922911,0.06062343728768438,1.2324840467737956,-0.08060804645739306,1.102119587737892,True,True,True,True,False,True,False,False,True,False,False,False,U56,BAND00,0.5,M,25,0.995956358761202,False,True,False
0.05463107929045585,1.1227966405061278,-0.08111998980673196,1.1681871838115023,1.0813567761026186,0.057869085005440635,1.1792880775455508,-0.08111998980673152,1.0529724836272862,True,True,True,True,False,True,False,False,True,False,False,False,U56,BAND00,0.5,M,50,0.995956358761202,True,True,True
0.055013834174967524,1.0201234515604432,-0.14025031757656203,1.191579792341966,0.8905652506246318,0.0558011964146925,0.9756657374986079,-0.1402503175765617,1.089063726692375,True,True,True,True,False,True,False,False,True,False,False,False,U56,BAND00,0.5,Q,0,0.6006401509951221,False,False,False
0.05438061149535178,1.0090318439533346,-0.1402503175765618,1.1799803062385732,0.8797983948999928,0.05513077531047528,0.9645959907902414,-0.14025031757656192,1.077887602898445,True,True,True,True,False,True,False,False,True,False,False,False,U56,BAND00,0.5,Q,10,0.6006401509951221,False,False,False
