panel,chooser,book,is_sharpe,is_resid,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,spy_oos_CAGR,spy_oos_Sharpe,spy_oos_MaxDD,keep4b_full,keep4b_oos,keep4b,keep4a
U56,IS_RESID,"('MADIST', 'ALL', 1.0)",1.0438766153267804,0.01497262262838453,0.15818520781265555,1.14109655607546,-0.22181808476366938,1.1451031674651224,1.1412951186993026,0.17447304412408005,1.2173994245274284,-0.2218180847636695,0.15286966214114894,0.8750760816641813,-0.33717256724185307,False,False,False,False
U56,IS_SHARPE,"('MOM', 5, 1.0)",1.2705905376874649,-0.02929736553392337,0.24931999542815997,1.0163260436280892,-0.3460670057986598,1.2372529712701477,0.8441300257062865,0.2092440005800471,0.8446420847364144,-0.3460670057986601,0.15286966214114894,0.8750760816641813,-0.33717256724185307,False,False,False,False
B136,IS_RESID,"('MADIST', 40, 1.0)",1.1051406053269623,0.024198712573350517,0.1808412264949617,1.0753153912723088,-0.2935154454989789,1.1943960369935889,0.975615179407733,0.18284898874018096,1.0540237492167985,-0.2935154454989788,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,False,False
B136,IS_SHARPE,"('MOM', 20, 1.0)",1.243391268611587,0.023252333996349628,0.21839139434499932,1.098714171041151,-0.33675172386421526,1.335309714039662,0.9148464276088757,0.20808941399312553,1.002396398065368,-0.33675172386421526,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,False,False
SMALL,IS_RESID,"('MADIST', 40, 1.0)",0.5740570717471448,0.05142338035181526,0.08040744738263061,0.48342747730775504,-0.48021492527502163,0.59313585436044,0.40440751199808916,0.07331968974033787,0.43808278151369706,-0.4802149252750221,0.15286966214114894,0.8750760816641813,-0.33717256724185307,False,False,False,False
SMALL,IS_SHARPE,"('LOWVOL', 10, 1.0)",1.782030878427787,-0.0032829898503928118,0.08235479872053664,0.8025494097277432,-0.35261253980240215,1.8196028506291948,0.27755888475680673,0.04713204755999567,0.4437727112770815,-0.35261253980240137,0.15286966214114894,0.8750760816641813,-0.33717256724185307,False,False,False,False
