panel,arm,leg,q,bps,theta,CAGR,Sharpe,MaxDD,H1,H2,gross,armed_gross,turnover_yr,stat_nom,stat_gross,stat_Sharpe,stat_CAGR,stat_MaxDD,timed_nom,timed_gross,timed_Sharpe,timed_CAGR,timed_MaxDD,total_edge,timing_edge,composition_edge,dCAGR_vs_static,dCAGR_vs_timed,pass4a,pass4b,pass4b_beats_static,pass4b_beats_timed
U56,BAND3DG@0.60,BAND3DG,0.6,10,0.15793991083946515,0.09782665836575344,1.2172276766896606,-0.1311111246044382,1.1727981611255531,1.2599055024472483,0.6308843640848556,0.41146407928935075,2.0842082987218937,0.6305940034716607,0.6308843640853021,1.122500130134952,0.11123502839998656,-0.19201929320378885,0.3982527567879078,0.6308843640848603,1.114889106697882,0.09432212147383967,-0.1602950433024929,0.09472754655470861,-0.007611023437069875,0.10233856999177848,-0.013408370034233119,0.0035045368919137676,False,False,False,False
U56,BAND3DG@0.60,BAND3DG,0.6,25,0.15793991083946515,0.0944003206492694,1.1776684760190501,-0.13158483378524133,1.1327426277390067,1.220743143224261,0.6308843640848556,0.41146407928935075,2.0842082987218937,0.6305940034716607,0.6308843640853021,1.1116320113572122,0.11005370537270887,-0.19222286879963202,0.3982527567879078,0.6308843640848603,1.0761393613529855,0.09078717756074961,-0.1608308514158151,0.06603646466183788,-0.035492650004226745,0.10152911466606462,-0.015653384723439467,0.003613143088519788,False,False,False,False
U56,BAND6DG@0.60,BAND6DG,0.6,10,0.15793991083946515,0.09670458307303198,1.1841961710444024,-0.14383609065301706,1.1767269954932718,1.1933490286275201,0.6256946641414186,0.3987575355472925,1.934605292579102,0.6254024289496077,0.625694664141863,1.1224852060904207,0.11031056367806658,-0.19055224103381485,0.3829678782682169,0.6256946641414244,1.11089610919566,0.09264486674580419,-0.15741662206655127,0.06171096495398176,-0.011589096894760731,0.07330006184874249,-0.013605980605034595,0.004059716327227791,False,False,False,False
U56,BAND6DG@0.60,BAND6DG,0.6,25,0.15793991083946515,0.0935262205037366,1.1480057655513562,-0.14417770113730088,1.1401416967918232,1.157437203192232,0.6256946641414186,0.3987575355472925,1.934605292579102,0.6254024289496077,0.625694664141863,1.1116071487597818,0.10913889561806589,-0.1907551352909499,0.3829678782682169,0.6256946641414244,1.0704757505587317,0.08901549198288827,-0.15797031655118787,0.03639861679157441,-0.04113139820105016,0.07753001499262457,-0.015612675114329289,0.004510728520848328,False,False,False,False
U56,MA200DG@0.60,MA200DG,0.6,10,0.15793991083946515,0.09525810733775142,1.1968979679335574,-0.12930130506230486,1.1552006397855357,1.2369669389125724,0.6319261889383526,0.41341549487411633,2.5929802477990553,0.6316362124478475,0.6319261889387997,1.1225031109453454,0.11142062592270308,-0.19231358317486158,0.40132128922595295,0.6319261889383571,1.1156311647732198,0.0946587217458934,-0.16087233002471135,0.07439485698821202,-0.006871946172125609,0.08126680316033763,-0.016162518584951657,0.0005993855918580149,False,False,False,False
U56,MA200DG@0.60,MA200DG,0.6,25,0.15793991083946515,0.09100698241332794,1.1472823500955183,-0.13005705585986038,1.107097647161821,1.1858885493993545,0.6319261889383526,0.41341549487411633,2.5929802477990553,0.6316362124478475,0.6319261889387997,1.1116369688701178,0.11023736303263787,-0.19251729435937204,0.40132128922595295,0.6319261889383571,1.0772128233547247,0.09114278155727629,-0.16140456197757957,0.03564538122540051,-0.03442414551539308,0.07006952674079359,-0.019230380619309928,-0.00013579914394834525,False,False,False,False
U56,ABSDG@0.60,ABSDG,0.6,10,0.15793991083946515,0.09270931040486974,1.0648492011121826,-0.15713064655800002,1.0650714585161971,1.0668941467956157,0.6457089941946815,0.45715891029598776,2.206330874331179,0.6454243443288848,0.6457089941951327,1.1225420995625737,0.11387637684019891,-0.19620001896646366,0.4419199699948872,0.645708994194684,1.123730249192969,0.09910836018742297,-0.16849211388620444,-0.05769289845039105,0.0011881496303953742,-0.058881048080786424,-0.021167066435329174,-0.006399049782553234,False,False,False,False
U56,ABSDG@0.60,ABSDG,0.6,25,0.15793991083946515,0.08909807518562407,1.0264782370496532,-0.1577217455471268,1.027457617575227,1.0277533075896088,0.6457089941946815,0.45715891029598776,2.206330874331179,0.6454243443288848,0.6457089941951327,1.1117015746995529,0.112667401655546,-0.19640549742544988,0.4419199699948872,0.645708994194684,1.089567370811682,0.09584530221141097,-0.16897744894895828,-0.08522333764989964,-0.022134203887870907,-0.06308913376202874,-0.023569326469921936,-0.006747227025786895,False,False,False,False
U56,GROSSCUT@0.60,GROSSCUT,0.6,10,0.15793991083946515,0.09432212147383967,1.114889106697882,-0.1602950433024929,1.0872132390154874,1.1419918610144573,0.6308843640848603,0.424632422314326,2.1565913375572205,0.6305940034716652,0.6308843640853067,1.1225001301349518,0.111235028399987,-0.19201929320378985,0.3982527567879214,0.630884364084865,1.1148891066978852,0.09432212147384145,-0.16029504330249578,-0.007611023437069653,-0.007611023437066544,-3.1086244689504383e-15,-0.01691290692614733,-1.7763568394002505e-15,False,False,False,False
U56,GROSSCUT@0.60,GROSSCUT,0.6,25,0.15793991083946515,0.09078717756074961,1.0761393613529855,-0.1608308514158151,1.0483254489119338,1.1033047146083885,0.6308843640848603,0.424632422314326,2.1565913375572205,0.6305940034716652,0.6308843640853067,1.1116320113572125,0.11005370537270909,-0.19222286879963346,0.3982527567879214,0.630884364084865,1.0761393613529904,0.09078717756075094,-0.16083085141581754,-0.03549265000422697,-0.03549265000422208,-4.884981308350689e-15,-0.019266527811959477,-1.3322676295501878e-15,False,False,False,False
U56,BAND3DG@0.70,BAND3DG,0.7,10,0.18129985538042,0.10473942864757135,1.23902570160942,-0.1311111246044382,1.2825030469177472,1.2013764573016563,0.6513320021034686,0.38028422215509255,1.9815968414768579,0.6510496557374209,0.6513320021039217,1.122557780171204,0.11487846290830084,-0.1977819104898343,0.3543052172466707,0.6513320021034755,1.1936602059169243,0.10471804124273887,-0.15200599113351632,0.11646792143821605,0.07110242574572045,0.045365495692495594,-0.010139034260729485,2.138740483248469e-05,False,False,False,False
U56,BAND3DG@0.70,BAND3DG,0.7,25,0.18129985538042,0.1014598839662213,1.2030031980272538,-0.13245377395779467,1.249158423370425,1.1628711016611348,0.6513320021034686,0.38028422215509255,1.9815968414768579,0.6510496557374209,0.6513320021039217,1.111727440183308,0.11365897270410619,-0.1979880912772074,0.3543052172466707,0.6513320021034755,1.1589666414453164,0.10143315056886504,-0.1525934119592003,0.09127575784394582,0.04723920126200842,0.04403655658193739,-0.012199088737884889,2.6733397356260014e-05,False,False,False,False
U56,BAND6DG@0.70,BAND6DG,0.7,10,0.18129985538042,0.10263925331660517,1.200486953116922,-0.14383609065301717,1.2728249204917108,1.1383513056944954,0.6476013226774182,0.36881998015276973,1.878239658466462,0.6473174395998492,0.6476013226778701,1.12254739084717,0.11421359877367143,-0.19673261438049794,0.3393891287267109,0.6476013226774266,1.1931716419984477,0.10364007538343856,-0.1491836118287556,0.07793956226975207,0.0706242511512778,0.007315311118474277,-0.01157434545706626,-0.0010008220668333845,False,False,False,False
U56,BAND6DG@0.70,BAND6DG,0.7,25,0.18129985538042,0.0995359609298152,1.1667634124012547,-0.14417770113730144,1.2420678368046651,1.1019151891332493,0.6476013226774182,0.36881998015276973,1.878239658466462,0.6473174395998492,0.6476013226778701,1.1117103102206825,0.11300108656181829,-0.19693832941684541,0.3393891287267109,0.6476013226774266,1.157320493925594,0.100283193401141,-0.14978866733994656,0.055053102180572244,0.045610183704911655,0.009442918475660589,-0.013465125632003083,-0.0007472324713257983,False,False,False,False
