arm,credit_IS_pp,credit_OOS_pp,credit_FULL_pp,dSharpe_IS,dSharpe_OOS,dSharpe_FULL,dMaxDD_FULL_pp
ZERO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLAT150,0.7587151543141379,0.7568922151507396,0.7577509162930873,0.10258860740871723,0.09463080791643241,0.09806664244529384,0.03771828406857747
FLAT300,1.5116334070465642,1.5079008323741094,1.5096570606525805,0.20369580840943602,0.1878978173736081,0.19471888980276164,0.07490432642075495
FLATMATCH_ORACLE,0.41082238056664444,0.8783771322642853,0.6672342337582515,0.05563688759680563,0.10976012701689686,0.08638731490430263,0.033225577874251844
FLATMATCH_IS,0.41082238056664444,0.4098480155486195,0.41030724698039034,0.05563688759680563,0.051320800154416535,0.05318427761415334,0.02045425587302585
BILLPATH,0.666328925883608,0.6398497016126825,0.6519459731810562,0.09009156622355063,0.07936981381345465,0.08402847661334745,0.11476331866957512
SHYPATH,0.39043002035898944,0.8075077116592055,0.6171627244872857,0.06456864882794244,0.09403248744649328,0.0815688571404749,0.587295639088059
