panel,cadence,N,H,full_cstar,full_binding,full_binding_kind,full_cstar_L_H1,full_cstar_L_H2,full_cstar_L_OOS,full_cstar_L_DD,full_cstar_L_CAGR,IS_cstar,IS_binding,IS_binding_kind,IS_cstar_L_H1,IS_cstar_L_H2,IS_cstar_L_DD,IS_cstar_L_CAGR,ann_turnover
U56,W,5,21,0.0,L_H2,SHARPE,42.112576961517334,0.0,0.0,0.0,75.36975145339966,0.0,L_DD,DD,50.91458559036255,23.106729984283447,0.0,96.03112936019897,7.64668666917756
U56,W,5,63,0.0,L_DD,DD,107.74809122085571,28.81711721420288,20.90660333633423,0.0,165.70876836776733,0.0,L_DD,DD,30.980980396270752,168.0362105369568,0.0,209.12271738052368,4.475905214334814
U56,W,5,126,0.0,L_DD,DD,131.31061792373657,15.94315767288208,27.62528657913208,0.0,211.4343523979187,0.0,L_DD,DD,135.65315008163452,80.42267560958862,0.0,251.15658044815063,2.994541240112701
U56,W,5,252,0.0,L_H1,SHARPE,0.0,246.6488242149353,241.0610318183899,0.0,300.0,0.0,L_H1,SHARPE,0.0,125.9215235710144,0.0,122.86244630813599,2.0103620247207044
U56,W,8,21,0.0,L_DD,DD,41.134536266326904,28.748595714569092,31.40662908554077,0.0,72.77873754501343,0.0,L_DD,DD,29.74909543991089,24.89393949508667,0.0,67.2162652015686,7.035692452064988
U56,W,8,63,0.0,L_DD,DD,114.82411623001099,144.45079565048218,143.0169939994812,0.0,205.88961839675903,0.0,L_DD,DD,103.69631052017212,84.83937978744507,0.0,164.21624422073364,4.085448063953816
U56,W,8,126,0.0,L_DD,DD,102.48709917068481,96.3924765586853,115.14970064163208,0.0,188.71768712997437,0.0,L_H2,SHARPE,146.2002396583557,0.0,0.0,155.60070276260376,2.923325526114526
U56,W,8,252,0.0,L_H1,SHARPE,0.0,209.75264310836792,214.20761346817017,0.0,210.93939542770386,0.0,L_H1,SHARPE,0.0,52.525484561920166,0.0,22.88614511489868,1.913460353822743
U56,W,10,21,36.37150526046753,L_DD,DD,56.426990032196045,45.521414279937744,47.584426403045654,36.37150526046753,77.88416147232056,0.0,L_DD,DD,11.78659200668335,80.69068193435669,0.0,76.5881896018982,7.352430942485297
U56,W,10,63,0.0,L_DD,DD,119.39438581466675,118.63642930984497,127.8816819190979,0.0,182.14620351791382,0.0,L_DD,DD,72.45923280715942,104.82484102249146,0.0,146.2154746055603,4.154025149931897
U56,W,10,126,0.0,L_DD,DD,146.97221517562866,103.46478223800659,120.15649080276489,0.0,198.7531542778015,0.0,L_DD,DD,87.37632036209106,127.71774530410767,0.0,196.2666392326355,2.902414661479168
U56,W,10,252,0.0,L_H1,SHARPE,0.0,190.77318906784058,192.3181414604187,0.0,189.82261419296265,0.0,L_H1,SHARPE,0.0,29.953157901763916,0.0,30.08211851119995,2.0062806234299586
U56,W,12,21,63.32277059555054,L_H1,SHARPE,63.32277059555054,67.82330274581909,64.68068361282349,92.47809648513794,86.03028059005737,0.0,L_DD,DD,38.35097551345825,78.54770421981812,0.0,79.49498891830444,6.832166887130939
U56,W,12,63,0.0,L_DD,DD,103.08390855789185,102.82248258590698,98.65390062332153,0.0,152.26761102676392,0.0,L_DD,DD,100.36336183547974,80.20824193954468,0.0,137.42233514785767,4.172885375196373
U56,W,12,126,64.2199158668518,L_DD,DD,157.54863023757935,140.9542679786682,155.5932641029358,64.2199158668518,214.19681310653687,0.0,L_DD,DD,79.26324605941772,155.60635328292847,0.0,191.9209599494934,2.9132781554105103
U56,W,12,252,0.0,L_DD,DD,103.30277681350708,284.54586267471313,287.93145418167114,0.0,273.9444851875305,0.0,L_DD,DD,31.41835927963257,75.74983835220337,0.0,132.63791799545288,2.013639774765111
U56,W,15,21,49.909508228302,L_H1,SHARPE,49.909508228302,61.82659864425659,61.180293560028076,79.34385538101196,70.79325914382935,18.460142612457275,L_H1,SHARPE,18.460142612457275,66.1800742149353,69.62910890579224,55.48313856124878,6.285045497691206
U56,W,15,63,0.0,L_DD,DD,108.46720933914185,101.81039571762085,105.1085114479065,0.0,142.65271425247192,0.0,L_DD,DD,71.4276909828186,108.46785306930542,0.0,125.89441537857056,3.9872176896758913
U56,W,15,126,0.0,L_DD,DD,135.6847643852234,153.52760553359985,167.6979660987854,0.0,196.42199277877808,0.0,L_DD,DD,59.61645841598511,131.3907265663147,0.0,139.0436053276062,2.893727442990595
U56,W,15,252,0.0,L_DD,DD,66.60071611404419,187.02853918075562,188.86181116104126,0.0,178.7943720817566,0.0,L_DD,DD,36.2057089805603,19.62229013442993,0.0,75.21175146102905,2.0119844613711804
U56,W,20,21,8.202016353607178,L_DD,DD,57.432711124420166,60.23801565170288,63.365328311920166,8.202016353607178,64.51882123947144,26.23389959335327,L_H1,SHARPE,26.23389959335327,64.94096517562866,82.33433961868286,48.852360248565674,5.8440081689336765
U56,W,20,63,0.0,L_DD,DD,86.07033491134644,90.53646326065063,94.23233270645142,0.0,110.0023627281189,45.21728754043579,L_H1,SHARPE,45.21728754043579,85.6324553489685,73.94109964370728,80.19565343856812,3.6978624878648807
U56,W,20,126,117.36835241317749,L_H1,SHARPE,117.36835241317749,142.74741411209106,149.94553327560425,193.20162534713745,162.75240182876587,0.0,L_DD,DD,46.7718243598938,132.51060247421265,0.0,119.32758092880249,2.777977066978717
U56,W,20,252,0.0,L_DD,DD,164.29277658462524,219.59563493728638,222.45937585830688,0.0,234.7190022468567,0.0,L_DD,DD,104.85817193984985,162.28877305984497,0.0,173.0695366859436,2.0100214867059525
U56,W,25,21,0.0,L_DD,DD,43.055784702301025,61.49994134902954,64.46317434310913,0.0,51.03482007980347,14.49061632156372,L_H1,SHARPE,14.49061632156372,46.550452709198,75.34013986587524,28.50097417831421,5.51723879384774
U56,W,25,63,0.0,L_DD,DD,101.17803812026978,98.91239404678345,109.01080369949341,0.0,107.83306360244751,46.98683023452759,L_H1,SHARPE,46.98683023452759,105.1324725151062,83.9847207069397,75.77716112136841,3.515641143374328
U56,W,25,126,0.0,L_DD,DD,117.76632070541382,139.68404531478882,150.2555251121521,0.0,149.95790719985962,0.0,L_DD,DD,35.35870313644409,139.2156958580017,0.0,97.97018766403198,2.624131322646841
U56,W,25,252,0.0,L_DD,DD,174.94350671768188,173.22317361831665,180.45741319656372,0.0,204.1436791419983,0.0,L_DD,DD,158.16954374313354,128.21327447891235,0.0,171.43124341964722,1.9473189743521708
U56,W,30,21,40.71618318557739,L_CAGR,CAGR,42.6395058631897,56.78812265396118,60.722815990448,68.40580701828003,40.71618318557739,17.991721630096436,L_H1,SHARPE,17.991721630096436,41.238534450531006,65.16827344894409,21.164309978485107,5.119985267415003
U56,W,30,63,0.0,L_DD,DD,105.66340684890747,98.45942258834839,102.1262526512146,0.0,99.65804815292358,68.57296228408813,L_H1,SHARPE,68.57296228408813,107.7527403831482,87.37739324569702,81.88480138778687,3.307251978230746
