panel,window,family,dial,gross,confound,in_596_corpus,fire_rate,degenerate,allcash,n_days,decline_days,recovery_days,long_decline,trough_year,arm_trough,arm_trough_year,same_episode,mean_gross_arm,mean_gross_ctlU,match_c,CAGR,Sharpe,MaxDD,H1,H2,ctlU_CAGR,ctlU_Sharpe,ctlU_MaxDD,ctlM_CAGR,ctlM_Sharpe,ctlM_MaxDD,ctlM_pass_4b,ctlM_fail_4b,dMaxDD_U,dMaxDD_M,tie_U,cover_EPISODE,cover_DECLINE,cover_RECOVERY,switch_DECLINE,switch_EPISODE,recovered,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turn_per_yr,pass_4a,pass_4b,fail_4b,pass_4a_OOS,pass_4b_OOS,fail_4b_OOS
U56,PRE20,SPYTR,50.0,0.5,False,False,0.2701919594349873,False,False,2761,160,277,True,2011,2018-05-29,2018,False,0.2805818401382235,0.35528153733569073,0.7897450631472398,0.025217181012075374,0.6915504459077989,-0.0682897436923775,0.8364075247482599,0.51567497557009,0.05114511213328288,1.1460163729558501,-0.052900266087158476,0.04033802148905763,1.1457922575547976,-0.04188274657812174,False,CAGR,-0.015389477605219026,-0.02640699711425576,False,0.36384439359267734,0.49375,0.2888086642599278,2.124697421121265,5.769055892950488,True,0.8364075247482599,0.01593651314257505,0.51567497557009,-0.06828974369237717,3.631147207887194,False,False,H1+H2+OOS+CAGR,False,False,H1+H2+OOS+CAGR
U56,E2011,SPYTR,50.0,0.5,False,False,0.3163163163163163,False,False,999,160,261,True,2011,2011-12-14,2011,True,0.2805818401382235,0.35528153733569073,0.7897450631472398,0.02570895573938725,0.6246742135657427,-0.04318750982315944,1.0052219352801737,0.14586487293923606,0.043940030653777606,0.8809738121899783,-0.052900266087158476,0.03476160848280485,0.8810271802534699,-0.04188274657812174,False,H2+OOS+CAGR,0.009712756263999034,-0.001304763245037699,False,0.37054631828978624,0.49375,0.2950191570881226,2.124697421121265,5.45852166609213,False,1.0052219352801737,0.004661499263028501,0.14586487293923606,-0.04318750982315955,3.3582993553541303,False,False,H1+H2+OOS+CAGR,False,False,H1+H2+OOS+CAGR
U56,E2018,SPYTR,50.0,0.5,False,False,0.25944333996023855,False,False,1006,77,209,True,2019,2018-05-29,2018,False,0.2805818401382235,0.35528153733569073,0.7897450631472398,0.03059728094480474,0.9560716091520525,-0.06828974369237772,1.7804976826167818,0.3501569670791944,0.0497528236365441,1.2333381788933264,-0.04468312843326572,0.039219876193298475,1.2332034013891566,-0.03540821125028604,False,H2+OOS+CAGR,-0.023606615259112007,-0.03288153244209169,False,0.34615384615384615,0.8571428571428571,0.15789473684210525,0.8457873349611639,2.443525745275978,True,1.7804976826167818,0.012087163704855408,0.3501569670791944,-0.06828974369237739,3.1148609278072015,False,False,H2+OOS+CAGR,False,False,H1+H2+OOS+CAGR
U56,BEAR22,SPYTR,50.0,0.5,False,False,0.2845771144278607,False,False,1005,336,58,True,2023,2023-04-26,2023,False,0.2805818401382235,0.35528153733569073,0.7897450631472398,0.03300321099351944,0.8062162021720984,-0.05013306183118116,0.6854806897637377,0.9144264139538406,0.06482263967875701,1.3461884960271324,-0.04577985759486425,0.05104581723596069,1.3460536736696918,-0.036184720985061314,False,H2+OOS+CAGR,-0.00435320423631691,-0.013948340846119844,False,0.4746192893401015,0.5119047619047619,0.25862068965517243,3.0082449687299153,3.660293895430331,True,0.6854806897637377,0.040027915096252364,0.9144264139538406,-0.04184832927943949,3.2120893349209285,False,False,H2+OOS+CAGR,False,False,H1+H2+OOS+CAGR
U56,PRE20,SPYTR,50.0,0.75,False,False,0.2701919594349873,False,False,2761,160,278,True,2011,2018-05-29,2018,False,0.4207950386185626,0.5327783468461396,0.7898125761107245,0.037587093376164615,0.6922752628625664,-0.10108742899314305,0.8376018687738404,0.5158368395229008,0.07693968399573081,1.1464695422909454,-0.07887203754149852,0.060660031198492614,1.146197731901235,-0.06253280291535601,False,CAGR,-0.02221539145164453,-0.038554626077787035,False,0.363013698630137,0.49375,0.28776978417266186,3.202087559036702,8.679859454992512,True,0.8376018687738404,0.02363975923479167,0.5158368395229008,-0.10108742899314271,5.4453813000302205,False,False,H1+H2+OOS+CAGR,False,False,H1+H2+OOS+CAGR
U56,E2011,SPYTR,50.0,0.75,False,False,0.3163163163163163,False,False,999,160,261,True,2011,2011-12-14,2011,True,0.4207950386185626,0.5327783468461396,0.7898125761107245,0.038183124133275514,0.6254252152060528,-0.06429103208058917,1.005087540265219,0.14785039952449536,0.06560794511729195,0.8807539306434842,-0.07887203754149852,0.05197242853161588,0.8809086250020279,-0.06253280291535601,False,H2+OOS+CAGR,0.014581005460909346,-0.0017582291652331605,False,0.37054631828978624,0.49375,0.2950191570881226,3.202087559036702,8.211856216831862,False,1.005087540265219,0.006611715302779375,0.14785039952449536,-0.06429103208058928,5.036090979338844,False,False,H1+H2+OOS+CAGR,False,False,H1+H2+OOS+CAGR
U56,E2018,SPYTR,50.0,0.75,False,False,0.25944333996023855,False,False,1006,77,209,True,2019,2018-05-29,2018,False,0.4207950386185626,0.5327783468461396,0.7898125761107245,0.045861581791836636,0.9557879500711365,-0.10108742899314316,1.782085667607842,0.3496263081219204,0.07494003097697477,1.2335783749717535,-0.0664857148239415,0.05903585636488362,1.2334412430712345,-0.052779340307148925,False,H2+OOS+CAGR,-0.03460171416920166,-0.04830808868599423,False,0.34615384615384615,0.8571428571428571,0.15789473684210525,1.272309413938641,3.669898001071539,True,1.782085667607842,0.017675992915201055,0.3496263081219204,-0.10108742899314316,4.671662200543135,False,False,H2+OOS+CAGR,False,False,H1+H2+OOS+CAGR
U56,BEAR22,SPYTR,50.0,0.75,False,False,0.2845771144278607,False,False,1005,336,58,True,2023,2023-04-26,2023,False,0.4207950386185626,0.5327783468461396,0.7898125761107245,0.04929735903891097,0.8071004248596587,-0.074440015762409,0.6873882744291743,0.9144326828646031,0.09787896468874191,1.3464322217040465,-0.06852336689094596,0.07698766552782743,1.3462917832852768,-0.05419480184594494,False,H2+OOS+CAGR,-0.005916648871463037,-0.020245213916464055,False,0.4746192893401015,0.5119047619047619,0.25862068965517243,4.516567143372818,5.500686586394199,True,0.6873882744291743,0.059865353673446586,0.9144326828646031,-0.06226919835993294,4.815183146491927,False,False,H2+OOS+CAGR,False,False,H1+H2+OOS+DD+CAGR
U56,PRE20,SPYTR,50.0,1.0,False,False,0.2701919594349873,False,False,2761,160,278,True,2011,2018-05-29,2018,False,0.5609607919672558,0.7101856117067521,0.7898791283860679,0.049776643751763716,0.6929085155990975,-0.13301183397355987,0.8386893895839003,0.5159260622020063,0.10284148782273617,1.1467904566276221,-0.10451949838088259,0.0810651377856011,1.1465302410599383,-0.0829849757386657,False,CAGR,-0.028492335592677276,-0.05002685823489417,False,0.363013698630137,0.49375,0.28776978417266186,4.2904776704363705,11.610569889000901,True,0.8386893895839003,0.031152858686756435,0.5159260622020063,-0.13301183397355976,7.265821618459864,False,False,H1+H2+OOS+DD+CAGR,False,False,H1+H2+OOS+DD+CAGR
U56,E2011,SPYTR,50.0,1.0,False,False,0.3163163163163163,False,False,999,160,261,True,2011,2011-12-14,2011,True,0.5609607919672558,0.7101856117067521,0.7898791283860679,0.05037517869327113,0.6260693779636656,-0.0850734876605882,1.0048235994570514,0.14975330140133053,0.08701416704912446,0.8803811899268406,-0.10451949838088259,0.06904141578259515,0.8807056655826545,-0.0829849757386657,False,H2+OOS+CAGR,0.019446010720294393,-0.002088511921922498,False,0.37054631828978624,0.49375,0.2950191570881226,4.2904776704363705,10.983665907408946,False,1.0048235994570514,0.008298597837153476,0.14975330140133053,-0.08507348766058842,6.72199775797387,False,False,H1+H2+OOS+CAGR,False,False,H1+H2+OOS+CAGR
