panel,form,parent_gross,family,chooser,pick,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,anchor_OOS_CAGR,anchor_OOS_Sharpe,anchor_OOS_MaxDD,v2_OOS_Sharpe,v2_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_CAGR,best_OOS_Sharpe,oos_floor,oos_closes,parent_cagr_only,regret,beats_anchor,beats_spy,beats_v2
B136,EWALL,0.35,VOLCAP,IS_Sharpe,maxvol=0.40,0.03003230997081796,1.0806414857562083,-0.040761422631852895,0.03419927181868587,1.082241043654905,-0.055405559220923606,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.114226577347393,0.10815310979047238,False,True,0.03358509159118461,False,True,False
B136,EWALL,0.35,VOLCAP,IS_CAGR,maxvol=1.00,0.03669228362866139,1.114226577347393,-0.05745956645947303,0.03419927181868587,1.082241043654905,-0.055405559220923606,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.114226577347393,0.10815310979047238,False,True,0.0,True,True,False
B136,EWALL,0.35,VOLSCALE,IS_Sharpe,volscale=on,0.03419927181868587,1.082241043654905,-0.055405559220923606,0.03419927181868587,1.082241043654905,-0.055405559220923606,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.082241043654905,0.10815310979047238,False,True,0.0,False,True,False
B136,EWALL,0.35,VOLSCALE,IS_CAGR,volscale=on,0.03419927181868587,1.082241043654905,-0.055405559220923606,0.03419927181868587,1.082241043654905,-0.055405559220923606,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.082241043654905,0.10815310979047238,False,True,0.0,False,True,False
B136,EWALL,0.5,BREADTH,IS_Sharpe,"B=0.30,d=0.50",0.048552542866997506,1.078466868743873,-0.0787086062759611,0.04888963519656153,1.0816531235643116,-0.07870860627596077,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.0876024034355565,0.10815310979047238,False,True,0.009135534691683489,False,True,False
B136,EWALL,0.5,BREADTH,IS_CAGR,"B=0.30,d=0.50",0.048552542866997506,1.078466868743873,-0.0787086062759611,0.04888963519656153,1.0816531235643116,-0.07870860627596077,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.0876024034355565,0.10815310979047238,False,True,0.009135534691683489,False,True,False
B136,EWALL,0.5,CADENCE,IS_Sharpe,freq=M,0.0528757346084372,1.0911294684118538,-0.10443992196054452,0.04888963519656153,1.0816531235643116,-0.07870860627596077,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.123898296472553,0.10815310979047238,False,True,0.03276882806069925,True,True,False
B136,EWALL,0.5,CADENCE,IS_CAGR,freq=M,0.0528757346084372,1.0911294684118538,-0.10443992196054452,0.04888963519656153,1.0816531235643116,-0.07870860627596077,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.123898296472553,0.10815310979047238,False,True,0.03276882806069925,True,True,False
B136,EWALL,0.5,CONC,IS_Sharpe,n=10,0.08945822734406783,0.8009351283584765,-0.1462470308864341,0.04888963519656153,1.0816531235643116,-0.07870860627596077,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.9066289160836354,0.10815310979047238,False,True,0.10569378772515892,False,False,False
B136,EWALL,0.5,CONC,IS_CAGR,n=5,0.11496910975919428,0.8438963173010088,-0.16569979748891972,0.04888963519656153,1.0816531235643116,-0.07870860627596077,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.9066289160836354,0.10815310979047238,True,True,0.0627325987826266,False,False,False
B136,EWALL,0.5,GROSS,IS_Sharpe,g=1.00,0.09788178005288528,1.0793579441328778,-0.15445825226178622,0.04888963519656153,1.0816531235643116,-0.07870860627596077,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.080105918858789,0.10815310979047238,False,True,0.0007479747259111491,False,True,False
B136,EWALL,0.5,GROSS,IS_CAGR,g=1.00,0.09788178005288528,1.0793579441328778,-0.15445825226178622,0.04888963519656153,1.0816531235643116,-0.07870860627596077,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.080105918858789,0.10815310979047238,False,True,0.0007479747259111491,False,True,False
B136,EWALL,0.5,MABAND,IS_Sharpe,b=0.12,0.05180297020311597,1.0667125494931413,-0.09628082872510879,0.04888963519656153,1.0816531235643116,-0.07870860627596077,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.0667125494931413,0.10815310979047238,False,True,0.0,False,True,False
B136,EWALL,0.5,MABAND,IS_CAGR,b=0.12,0.05180297020311597,1.0667125494931413,-0.09628082872510879,0.04888963519656153,1.0816531235643116,-0.07870860627596077,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.0667125494931413,0.10815310979047238,False,True,0.0,False,True,False
B136,EWALL,0.5,VOLCAP,IS_Sharpe,maxvol=0.40,0.042917254002698746,1.0799486417114403,-0.05803914726706827,0.04888963519656153,1.0816531235643116,-0.07870860627596077,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.113725200201301,0.10815310979047238,False,True,0.03377655848986061,False,True,False
B136,EWALL,0.5,VOLCAP,IS_CAGR,maxvol=1.00,0.0524831104480421,1.113725200201301,-0.08160611558892605,0.04888963519656153,1.0816531235643116,-0.07870860627596077,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.113725200201301,0.10815310979047238,False,True,0.0,True,True,False
B136,EWALL,0.5,VOLSCALE,IS_Sharpe,volscale=on,0.04888963519656153,1.0816531235643116,-0.07870860627596077,0.04888963519656153,1.0816531235643116,-0.07870860627596077,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.0816531235643116,0.10815310979047238,False,True,0.0,False,True,False
B136,EWALL,0.5,VOLSCALE,IS_CAGR,volscale=on,0.04888963519656153,1.0816531235643116,-0.07870860627596077,0.04888963519656153,1.0816531235643116,-0.07870860627596077,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.0816531235643116,0.10815310979047238,False,True,0.0,False,True,False
B136,EWALL,0.75,BREADTH,IS_Sharpe,"B=0.30,d=0.50",0.07287987985824951,1.0773859470742113,-0.1169547725010519,0.0733910941443372,1.0805750200595403,-0.11695477250105168,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.0862690768786807,0.10815310979047238,False,True,0.00888312980446937,False,True,False
B136,EWALL,0.75,BREADTH,IS_CAGR,"B=0.30,d=0.50",0.07287987985824951,1.0773859470742113,-0.1169547725010519,0.0733910941443372,1.0805750200595403,-0.11695477250105168,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.0862690768786807,0.10815310979047238,False,True,0.00888312980446937,False,True,False
B136,EWALL,0.75,CADENCE,IS_Sharpe,freq=M,0.07960429652570333,1.0917012570292821,-0.1535552274741402,0.0733910941443372,1.0805750200595403,-0.11695477250105168,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.1245207673236877,0.10815310979047238,False,True,0.03281951029440555,True,True,False
B136,EWALL,0.75,CADENCE,IS_CAGR,freq=M,0.07960429652570333,1.0917012570292821,-0.1535552274741402,0.0733910941443372,1.0805750200595403,-0.11695477250105168,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.1245207673236877,0.10815310979047238,False,True,0.03281951029440555,True,True,False
B136,EWALL,0.75,CONC,IS_Sharpe,n=10,0.13247289815871532,0.8055966064418125,-0.21444792932259604,0.0733910941443372,1.0805750200595403,-0.11695477250105168,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.9087446412032487,0.10815310979047238,True,True,0.10314803476143619,False,False,False
B136,EWALL,0.75,CONC,IS_CAGR,n=5,0.17029337836617175,0.8508776593935745,-0.23988843771808577,0.0733910941443372,1.0805750200595403,-0.11695477250105168,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.9087446412032487,0.10815310979047238,True,True,0.0578669818096742,False,False,False
B136,EWALL,0.75,GROSS,IS_Sharpe,g=1.00,0.09788178005288528,1.0793579441328778,-0.15445825226178622,0.0733910941443372,1.0805750200595403,-0.11695477250105168,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.080105918858789,0.10815310979047238,False,True,0.0007479747259111491,False,True,False
B136,EWALL,0.75,GROSS,IS_CAGR,g=1.00,0.09788178005288528,1.0793579441328778,-0.15445825226178622,0.0733910941443372,1.0805750200595403,-0.11695477250105168,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.080105918858789,0.10815310979047238,False,True,0.0007479747259111491,False,True,False
B136,EWALL,0.75,MABAND,IS_Sharpe,b=0.12,0.07779344632569063,1.0653289891758246,-0.14268184388785787,0.0733910941443372,1.0805750200595403,-0.11695477250105168,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.0653289891758246,0.10815310979047238,False,True,0.0,False,True,False
B136,EWALL,0.75,MABAND,IS_CAGR,b=0.12,0.07779344632569063,1.0653289891758246,-0.14268184388785787,0.0733910941443372,1.0805750200595403,-0.11695477250105168,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.0653289891758246,0.10815310979047238,False,True,0.0,False,True,False
B136,EWALL,0.75,VOLCAP,IS_Sharpe,maxvol=0.40,0.06439029186873846,1.0787018843920817,-0.08657927812491362,0.0733910941443372,1.0805750200595403,-0.11695477250105168,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.1127884873265521,0.10815310979047238,False,True,0.03408660293447041,False,True,False
B136,EWALL,0.75,VOLCAP,IS_CAGR,maxvol=1.00,0.07885916787125735,1.1127884873265521,-0.12120855333183556,0.0733910941443372,1.0805750200595403,-0.11695477250105168,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.1127884873265521,0.10815310979047238,False,True,0.0,True,True,False
B136,EWALL,0.75,VOLSCALE,IS_Sharpe,volscale=on,0.0733910941443372,1.0805750200595403,-0.11695477250105168,0.0733910941443372,1.0805750200595403,-0.11695477250105168,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.0805750200595403,0.10815310979047238,False,True,0.0,False,True,False
B136,EWALL,0.75,VOLSCALE,IS_CAGR,volscale=on,0.0733910941443372,1.0805750200595403,-0.11695477250105168,0.0733910941443372,1.0805750200595403,-0.11695477250105168,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.0805750200595403,0.10815310979047238,False,True,0.0,False,True,False
B136,MARS20,0.35,BREADTH,IS_Sharpe,"B=0.30,d=0.50",0.05801955712188489,0.8876096174597888,-0.09662565809511081,0.06046270434022483,0.9052700715349313,-0.09662565809511114,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.919233800267436,0.10815310979047238,False,False,0.03162418280764712,False,True,False
B136,MARS20,0.35,BREADTH,IS_CAGR,"B=0.30,d=0.50",0.05801955712188489,0.8876096174597888,-0.09662565809511081,0.06046270434022483,0.9052700715349313,-0.09662565809511114,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.919233800267436,0.10815310979047238,False,False,0.03162418280764712,False,True,False
B136,MARS20,0.35,CADENCE,IS_Sharpe,freq=M,0.0760903093769878,1.0370468158422725,-0.12860222822382206,0.06046270434022483,0.9052700715349313,-0.09662565809511114,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.0370468158422725,0.10815310979047238,False,False,0.0,True,True,False
B136,MARS20,0.35,CADENCE,IS_CAGR,freq=M,0.0760903093769878,1.0370468158422725,-0.12860222822382206,0.06046270434022483,0.9052700715349313,-0.09662565809511114,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.0370468158422725,0.10815310979047238,False,False,0.0,True,True,False
B136,MARS20,0.35,CONC,IS_Sharpe,n=10,0.06302885439582262,0.7980468197046114,-0.10376805559815094,0.06046270434022483,0.9052700715349313,-0.09662565809511114,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.8395942497893624,0.10815310979047238,False,False,0.041547430084750925,False,False,False
B136,MARS20,0.35,CONC,IS_CAGR,n=5,0.08096061383079123,0.8395942497893624,-0.11849431747241201,0.06046270434022483,0.9052700715349313,-0.09662565809511114,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.8395942497893624,0.10815310979047238,False,False,0.0,False,False,False
B136,MARS20,0.35,GROSS,IS_Sharpe,g=1.00,0.17011581494006767,0.9106362880057571,-0.26198457049262824,0.06046270434022483,0.9052700715349313,-0.09662565809511114,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.9106362880057571,0.10815310979047238,True,False,0.0,True,True,False
B136,MARS20,0.35,GROSS,IS_CAGR,g=1.00,0.17011581494006767,0.9106362880057571,-0.26198457049262824,0.06046270434022483,0.9052700715349313,-0.09662565809511114,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.9106362880057571,0.10815310979047238,True,False,0.0,True,True,False
B136,MARS20,0.35,MABAND,IS_Sharpe,b=0.12,0.06019483724777697,0.895485404412867,-0.09716447278611273,0.06046270434022483,0.9052700715349313,-0.09662565809511114,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.895485404412867,0.10815310979047238,False,False,0.0,False,True,False
B136,MARS20,0.35,MABAND,IS_CAGR,b=0.12,0.06019483724777697,0.895485404412867,-0.09716447278611273,0.06046270434022483,0.9052700715349313,-0.09662565809511114,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.895485404412867,0.10815310979047238,False,False,0.0,False,True,False
B136,MARS20,0.35,NTBAND,IS_Sharpe,m=20,0.06304353940408736,0.9831516104855063,-0.09679216897163567,0.06046270434022483,0.9052700715349313,-0.09662565809511114,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.017256269814724,0.10815310979047238,False,False,0.0341046593292178,True,True,False
B136,MARS20,0.35,NTBAND,IS_CAGR,m=20,0.06304353940408736,0.9831516104855063,-0.09679216897163567,0.06046270434022483,0.9052700715349313,-0.09662565809511114,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.017256269814724,0.10815310979047238,False,False,0.0341046593292178,True,True,False
B136,MARS20,0.35,VOLCAP,IS_Sharpe,maxvol=1.00,0.06786792907058503,0.9362954100536319,-0.10059484803823726,0.06046270434022483,0.9052700715349313,-0.09662565809511114,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.9362954100536319,0.10815310979047238,False,False,0.0,True,True,False
B136,MARS20,0.35,VOLCAP,IS_CAGR,maxvol=1.00,0.06786792907058503,0.9362954100536319,-0.10059484803823726,0.06046270434022483,0.9052700715349313,-0.09662565809511114,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.9362954100536319,0.10815310979047238,False,False,0.0,True,True,False
B136,MARS20,0.35,VOLSCALE,IS_Sharpe,volscale=on,0.03874444641670105,0.7760522783882415,-0.08302454066738074,0.06046270434022483,0.9052700715349313,-0.09662565809511114,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.7760522783882415,0.10815310979047238,False,False,0.0,False,False,False
B136,MARS20,0.35,VOLSCALE,IS_CAGR,volscale=on,0.03874444641670105,0.7760522783882415,-0.08302454066738074,0.06046270434022483,0.9052700715349313,-0.09662565809511114,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.7760522783882415,0.10815310979047238,False,False,0.0,False,False,False
B136,MARS20,0.5,BREADTH,IS_Sharpe,"B=0.30,d=0.50",0.08264936954614721,0.889007445271134,-0.13639591734821999,0.08616248447846542,0.9066289160836354,-0.13639591734821976,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.9203778766020966,0.10815310979047238,False,False,0.03137043133096262,False,True,False
B136,MARS20,0.5,BREADTH,IS_CAGR,"B=0.30,d=0.50",0.08264936954614721,0.889007445271134,-0.13639591734821999,0.08616248447846542,0.9066289160836354,-0.13639591734821976,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.9203778766020966,0.10815310979047238,False,False,0.03137043133096262,False,True,False
B136,MARS20,0.5,CADENCE,IS_Sharpe,freq=M,0.10916533470246104,1.0398553086218918,-0.17998891500797198,0.08616248447846542,0.9066289160836354,-0.13639591734821976,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.0398553086218918,0.10815310979047238,True,False,0.0,True,True,False
B136,MARS20,0.5,CADENCE,IS_CAGR,freq=M,0.10916533470246104,1.0398553086218918,-0.17998891500797198,0.08616248447846542,0.9066289160836354,-0.13639591734821976,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.0398553086218918,0.10815310979047238,True,False,0.0,True,True,False
B136,MARS20,0.5,CONC,IS_Sharpe,n=10,0.08945822734406783,0.8009351283584765,-0.1462470308864341,0.08616248447846542,0.9066289160836354,-0.13639591734821976,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.8438963173010088,0.10815310979047238,False,False,0.04296118894253231,False,False,False
B136,MARS20,0.5,CONC,IS_CAGR,n=5,0.11496910975919428,0.8438963173010088,-0.16569979748891972,0.08616248447846542,0.9066289160836354,-0.13639591734821976,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.8438963173010088,0.10815310979047238,True,False,0.0,False,False,False
B136,MARS20,0.5,GROSS,IS_Sharpe,g=1.00,0.17011581494006767,0.9106362880057571,-0.26198457049262824,0.08616248447846542,0.9066289160836354,-0.13639591734821976,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.9106362880057571,0.10815310979047238,True,False,0.0,True,True,False
B136,MARS20,0.5,GROSS,IS_CAGR,g=1.00,0.17011581494006767,0.9106362880057571,-0.26198457049262824,0.08616248447846542,0.9066289160836354,-0.13639591734821976,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.9106362880057571,0.10815310979047238,True,False,0.0,True,True,False
B136,MARS20,0.5,MABAND,IS_Sharpe,b=0.12,0.08573737985683683,0.8967350597394481,-0.13670269860752438,0.08616248447846542,0.9066289160836354,-0.13639591734821976,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.8967350597394481,0.10815310979047238,False,False,0.0,False,True,False
B136,MARS20,0.5,MABAND,IS_CAGR,b=0.12,0.08573737985683683,0.8967350597394481,-0.13670269860752438,0.08616248447846542,0.9066289160836354,-0.13639591734821976,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.8967350597394481,0.10815310979047238,False,False,0.0,False,True,False
B136,MARS20,0.5,NTBAND,IS_Sharpe,m=20,0.09003262734533402,0.9839437944317755,-0.13661371268090527,0.08616248447846542,0.9066289160836354,-0.13639591734821976,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.0177175652941857,0.10815310979047238,False,False,0.03377377086241018,True,True,False
B136,MARS20,0.5,NTBAND,IS_CAGR,m=20,0.09003262734533402,0.9839437944317755,-0.13661371268090527,0.08616248447846542,0.9066289160836354,-0.13639591734821976,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.0177175652941857,0.10815310979047238,False,False,0.03377377086241018,True,True,False
B136,MARS20,0.5,VOLCAP,IS_Sharpe,maxvol=1.00,0.09681086491096558,0.938079963707216,-0.14143770684662071,0.08616248447846542,0.9066289160836354,-0.13639591734821976,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.938079963707216,0.10815310979047238,False,False,0.0,True,True,False
B136,MARS20,0.5,VOLCAP,IS_CAGR,maxvol=1.00,0.09681086491096558,0.938079963707216,-0.14143770684662071,0.08616248447846542,0.9066289160836354,-0.13639591734821976,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.938079963707216,0.10815310979047238,False,False,0.0,True,True,False
B136,MARS20,0.5,VOLSCALE,IS_Sharpe,volscale=on,0.05500851472019885,0.7759202335132207,-0.11763999492703436,0.08616248447846542,0.9066289160836354,-0.13639591734821976,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.7759202335132207,0.10815310979047238,False,False,0.0,False,False,False
B136,MARS20,0.5,VOLSCALE,IS_CAGR,volscale=on,0.05500851472019885,0.7759202335132207,-0.11763999492703436,0.08616248447846542,0.9066289160836354,-0.13639591734821976,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.7759202335132207,0.10815310979047238,False,False,0.0,False,False,False
B136,MARS20,0.75,BREADTH,IS_Sharpe,"B=0.30,d=0.50",0.12322058667178681,0.8912010087720941,-0.20052048331108308,0.12853367768461288,0.9087446412032487,-0.2005204833110833,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.9221603260409849,0.10815310979047238,True,False,0.030959317268890785,False,True,False
B136,MARS20,0.75,BREADTH,IS_CAGR,"B=0.30,d=0.50",0.12322058667178681,0.8912010087720941,-0.20052048331108308,0.12853367768461288,0.9087446412032487,-0.2005204833110833,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.9221603260409849,0.10815310979047238,True,False,0.030959317268890785,False,True,False
B136,MARS20,0.75,CADENCE,IS_Sharpe,freq=M,0.16478652028018104,1.044336550719544,-0.2610459352657426,0.12853367768461288,0.9087446412032487,-0.2005204833110833,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.044336550719544,0.10815310979047238,True,False,0.0,True,True,False
B136,MARS20,0.75,CADENCE,IS_CAGR,freq=M,0.16478652028018104,1.044336550719544,-0.2610459352657426,0.12853367768461288,0.9087446412032487,-0.2005204833110833,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.044336550719544,0.10815310979047238,True,False,0.0,True,True,False
B136,MARS20,0.75,CONC,IS_Sharpe,n=10,0.13247289815871532,0.8055966064418125,-0.21444792932259604,0.12853367768461288,0.9087446412032487,-0.2005204833110833,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.8508776593935745,0.10815310979047238,True,False,0.04528105295176199,False,False,False
B136,MARS20,0.75,CONC,IS_CAGR,n=5,0.17029337836617175,0.8508776593935745,-0.23988843771808577,0.12853367768461288,0.9087446412032487,-0.2005204833110833,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.8508776593935745,0.10815310979047238,True,False,0.0,False,False,False
B136,MARS20,0.75,GROSS,IS_Sharpe,g=1.00,0.17011581494006767,0.9106362880057571,-0.26198457049262824,0.12853367768461288,0.9087446412032487,-0.2005204833110833,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.9106362880057571,0.10815310979047238,True,False,0.0,True,True,False
B136,MARS20,0.75,GROSS,IS_CAGR,g=1.00,0.17011581494006767,0.9106362880057571,-0.26198457049262824,0.12853367768461288,0.9087446412032487,-0.2005204833110833,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.9106362880057571,0.10815310979047238,True,False,0.0,True,True,False
B136,MARS20,0.75,MABAND,IS_Sharpe,b=0.12,0.1277831135880565,0.8986661866438682,-0.20052048331108308,0.12853367768461288,0.9087446412032487,-0.2005204833110833,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.8986661866438682,0.10815310979047238,True,False,0.0,False,True,False
B136,MARS20,0.75,MABAND,IS_CAGR,b=0.12,0.1277831135880565,0.8986661866438682,-0.20052048331108308,0.12853367768461288,0.9087446412032487,-0.2005204833110833,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,0.8986661866438682,0.10815310979047238,True,False,0.0,False,True,False
B136,MARS20,0.75,NTBAND,IS_Sharpe,m=20,0.13481965480953462,0.9851582368810197,-0.20079769977070028,0.12853367768461288,0.9087446412032487,-0.2005204833110833,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,1.0183473479279361,0.10815310979047238,True,False,0.033189111046916464,True,True,False
