universe,arm,book,conv,f,bps,d_Sharpe,d_EXC_Sharpe,d_S_CONTANGO,d_S_POST,d_S_Y1420,d_S_Y2126,d_CAGR,d_OOS_Sharpe,arm_Sharpe,S4_Sharpe,d_Turn
u56,noDBC,top20,natural,0.75,10,0.04477978773910096,0.04894357440203456,0.04365884908859019,0.04894357440203456,0.0686566188685771,0.04638311753661695,0.000661127685994467,0.05561520287266131,1.1627649342099398,1.1179851464708388,-0.12125402469178415
u56,noDBC,top20,natural,0.75,25,0.04311878988659079,0.046244529226922015,0.043607107676925216,0.046244529226922015,0.07515582340817728,0.0327770674397867,0.000844693574621358,0.04969348553765607,0.9675526579023408,0.92443386801575,-0.12125402469178415
u56,noDBC,top20,natural,1.0,0,-0.03548049875026238,-0.0325747925824037,-0.007658690369904131,-0.0325747925824037,0.050648825687707566,-0.09808919385644743,0.0004872622220737366,-0.047895422393274045,0.6892013064446878,0.7246818051949502,-0.17563465652661847
u56,noDBC,top20,natural,1.0,10,-0.02441611597568749,-0.023538548437288198,0.00520507436202472,-0.023538548437288198,0.06525140928774642,-0.09807848292966392,0.0006653823370401657,-0.041571458842937115,0.5912811554292912,0.6156972714049787,-0.17563465652661847
u56,noDBC,top20,natural,1.0,25,-0.007793491864686863,-0.010011956628171892,0.024586799268879883,-0.010011956628171892,0.08710670490240535,-0.09815004038703556,0.0009293144654274332,-0.03211587833950891,0.44402162624096086,0.45181511810564773,-0.17563465652661847
u56,noDBC,top20,g1.00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1551262869320016,1.1551262869320016,0.0
u56,noDBC,top20,g1.00,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0637782086043885,1.0637782086043885,0.0
u56,noDBC,top20,g1.00,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9264006942170792,0.9264006942170792,0.0
u56,noDBC,top20,g1.00,0.25,0,0.012727792268808047,0.0056968856258656775,0.030942934642190112,0.0056968856258656775,0.019384701855862607,-0.01085276049281525,-0.0012239696992730753,-0.0015419510394893976,1.2318483916152465,1.2191205993464385,-0.0555476065021594
u56,noDBC,top20,g1.00,0.25,10,0.01118255584224137,0.004317641654724369,0.028951159780503888,0.004317641654724369,0.01825900439929473,-0.012553065373806183,-0.001144106685018631,-0.0026730490383779504,1.127107249914008,1.1159246940717666,-0.0555476065021594
u56,noDBC,top20,g1.00,0.25,25,0.008844978171508422,0.0022348820070882125,0.025924577469805143,0.0022348820070882125,0.016569936509852723,-0.01513685107357654,-0.0010277893430934437,-0.004384561758130179,0.9695545461095221,0.9607095679380137,-0.0555476065021594
u56,noDBC,top20,g1.00,0.5,0,0.021732741536693245,-0.00042860053008264565,0.07477010172278664,-0.00042860053008264565,0.03122014678606333,-0.03766165929281606,-0.002146649099113107,-0.018498149715541423,1.2942564867165958,1.2725237451799025,-0.07403102027746122
u56,noDBC,top20,g1.00,0.5,10,0.018218024752224116,-0.0034824889707765205,0.0702230178309502,-0.0034824889707765205,0.02852152923361051,-0.04123241888460383,-0.0020370003180951723,-0.021080445554722216,1.167288542068541,1.149070517316317,-0.07403102027746122
u56,noDBC,top20,g1.00,0.5,25,0.012852791335532188,-0.008139248202738592,0.06325728285419052,-0.008139248202738592,0.024447598732418974,-0.04675115247621586,-0.0018771526768242008,-0.025035750683880753,0.9761566560803101,0.9633038647447779,-0.07403102027746122
u56,noDBC,top20,g1.00,0.75,0,-0.0038936264342779303,-0.04904433348802972,0.09453317576545395,-0.04904433348802972,0.01648456769041906,-0.12136073211670184,-0.003406413374068995,-0.0831614229813813,1.2077824463892977,1.2116760728235756,-0.16971604815613262
u56,noDBC,top20,g1.00,0.75,10,-0.006382825984180496,-0.0519041354836447,0.0927181109132712,-0.0519041354836447,0.014994502014428313,-0.12591529294768922,-0.0031825014681778896,-0.08655831240130163,1.0555098231016167,1.0618926490857972,-0.16971604815613262
u56,noDBC,top20,g1.00,0.75,25,-0.010350161986962703,-0.056433747053069805,0.08977298284745705,-0.056433747053069805,0.012646634789656663,-0.13327324579312982,-0.0028561319334907687,-0.09194023310297528,0.8260872363022792,0.8364373982892419,-0.16971604815613262
u56,noDBC,top20,g1.00,1.0,0,-0.11441407442295493,-0.203069647023164,0.05991869580905179,-0.203069647023164,-0.016103556997138724,-0.4228824995531818,-0.007777965222723449,-0.31740434124591743,0.5182570224137043,0.6326710968366592,-0.7453227404290175
u56,noDBC,top20,g1.00,1.0,10,-0.0996396894229184,-0.1913389614405644,0.08014329025623013,-0.1913389614405644,-0.0016821341056406647,-0.4139912611461817,-0.006926680891930603,-0.3087106049011907,0.39230682753963253,0.49194651696255093,-0.7453227404290175
u56,noDBC,top20,g1.00,1.0,25,-0.07753967484326085,-0.1739061663599185,0.1104588086537881,-0.1739061663599185,0.01974927788628958,-0.400965330766564,-0.005681543522183308,-0.29578166938617245,0.20305868873893934,0.2805983635822002,-0.7453227404290175
u56,noDBC,ewall,natural,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.132383792595266,1.132383792595266,0.0
u56,noDBC,ewall,natural,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0491473622777687,1.0491473622777687,0.0
u56,noDBC,ewall,natural,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923958662527169,0.923958662527169,0.0
u56,noDBC,ewall,natural,0.25,0,0.02822775524927046,0.020996104034070484,0.04646044386303627,0.020996104034070484,0.031152838997753562,0.01084126563030563,0.00028575579788392425,0.018697326983510898,1.2355561035277598,1.2073283482784893,-0.020165940355756362
u56,noDBC,ewall,natural,0.25,10,0.026386587584473098,0.01953655670773613,0.043709567923868375,0.01953655670773613,0.029939439520291433,0.009026200766679482,0.000305510174814172,0.017276603001113777,1.1381584113753593,1.1117718237908862,-0.020165940355756362
u56,noDBC,ewall,natural,0.25,25,0.02360143513514057,0.01733408998721253,0.039529054678363984,0.01733408998721253,0.028111840591258708,0.006279228934572556,0.0003345818875335471,0.01511961187607791,0.9916392187403678,0.9680377836052272,-0.020165940355756362
u56,noDBC,ewall,natural,0.5,0,0.06593129865448666,0.055148829466482585,0.08883111688771872,0.055148829466482585,0.07117735683356075,0.044957587388748665,0.00045803681772271787,0.05383394501182104,1.3447211109231483,1.2787898122686616,-0.0643697655935993
u56,noDBC,ewall,natural,0.5,10,0.06167618830469879,0.051556740809613144,0.08314419589574795,0.051556740809613144,0.06953841985787768,0.038865546517012906,0.0005236947775233425,0.04995426611592424,1.2261980577147642,1.1645218694100654,-0.0643697655935993
u56,noDBC,ewall,natural,0.5,25,0.05521050739925215,0.046112647528264716,0.07445749597037854,0.046112647528264716,0.06704789835147296,0.02961400222468691,0.0006205728585897408,0.0440322365698147,1.0477979777902662,0.992587470391014,-0.0643697655935993
u56,noDBC,ewall,natural,0.75,0,0.04485439606181929,0.05677169941794369,0.03602497085037637,0.05677169941794369,0.06765900471316444,0.07557590611075238,0.0005230899811092815,0.06781211455731273,1.2443151699788573,1.199460773917038,-0.11065159941293246
u56,noDBC,ewall,natural,0.75,10,0.04381185715410418,0.054193504654858726,0.03706445163697136,0.054193504654858726,0.07278091330870384,0.0629037829801724,0.0006360116044168418,0.062499092813006474,1.114158864054996,1.0703470069008918,-0.11065159941293246
u56,noDBC,ewall,natural,0.75,25,0.04214516587747463,0.05020900485962754,0.0385567232684082,0.05020900485962754,0.08040033388162082,0.043567335185829226,0.0008029882081623807,0.05431683352224037,0.9181494915747827,0.876004325697308,-0.11065159941293246
u56,noDBC,ewall,natural,1.0,0,-0.03548049875026238,-0.0325747925824037,-0.007658690369904131,-0.0325747925824037,0.050648825687707566,-0.09808919385644743,0.0004872622220737366,-0.047895422393274045,0.6892013064446878,0.7246818051949502,-0.17563465652661847
u56,noDBC,ewall,natural,1.0,10,-0.02441611597568749,-0.023538548437288198,0.00520507436202472,-0.023538548437288198,0.06525140928774642,-0.09807848292966392,0.0006653823370401657,-0.041571458842937115,0.5912811554292912,0.6156972714049787,-0.17563465652661847
u56,noDBC,ewall,natural,1.0,25,-0.007793491864686863,-0.010011956628171892,0.024586799268879883,-0.010011956628171892,0.08710670490240535,-0.09815004038703556,0.0009293144654274332,-0.03211587833950891,0.44402162624096086,0.45181511810564773,-0.17563465652661847
u56,noDBC,ewall,g1.00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1317671687938635,1.1317671687938635,0.0
u56,noDBC,ewall,g1.00,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0492529514808793,1.0492529514808793,0.0
u56,noDBC,ewall,g1.00,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9251526348465096,0.9251526348465096,0.0
u56,noDBC,ewall,g1.00,0.25,0,0.020347580054921988,0.00894485136626022,0.04952612350741581,0.00894485136626022,0.026469494312525432,-0.012916788273912294,-0.0009168696772461349,-0.0020664070148828095,1.2311904807561107,1.2108429007011887,-0.10379221035169373
u56,noDBC,ewall,g1.00,0.25,10,0.01889404114501758,0.007677329167223856,0.047676325073331416,0.007677329167223856,0.025409529325104874,-0.014442823552239137,-0.0007912147644475453,-0.0030498302892689733,1.1345125452832432,1.1156185041382256,-0.10379221035169373
u56,noDBC,ewall,g1.00,0.25,25,0.016704344825643758,0.005776707740121845,0.04486369748272123,0.005776707740121845,0.02383135877816478,-0.016748567131432912,-0.0006071422508122648,-0.00452721856759708,0.9891151935780583,0.9724108487524146,-0.10379221035169373
u56,noDBC,ewall,g1.00,0.5,0,0.041094058976029135,0.013429100315714537,0.10588773490298586,0.013429100315714537,0.04780817187543396,-0.025020081050234344,-0.0017412636184857,-0.010885766093450489,1.3207142884323133,1.2796202294562842,-0.145277079872983
u56,noDBC,ewall,g1.00,0.5,10,0.03690353417656267,0.009724267881851878,0.10076611750196984,0.009724267881851878,0.044733111181691765,-0.029626527121855428,-0.0015634700605502427,-0.013971472430812648,1.197721138576015,1.1608176043994523,-0.145277079872983
u56,noDBC,ewall,g1.00,0.5,25,0.030529686497586028,0.004111138211920662,0.0929122607196664,0.004111138211920662,0.04011025295159765,-0.036677912107456745,-0.001303155033122616,-0.018680111584952197,1.0126431778334526,0.9821134913358666,-0.145277079872983
u56,noDBC,ewall,g1.00,0.75,0,0.011654049826930635,-0.031696961816259916,0.10699943992520566,-0.031696961816259916,0.02985841218982399,-0.08992580187466626,-0.0030601069391542612,-0.07023595223950818,1.2147339054713873,1.2030798556444566,-0.23635625058268417
u56,noDBC,ewall,g1.00,0.75,10,0.008375117501622453,-0.035823476144909217,0.10489252605449761,-0.035823476144909217,0.02839862957273509,-0.09753626051152375,-0.002774038078814378,-0.07516388190114043,1.0639282964112033,1.055553178909581,-0.23635625058268417
u56,noDBC,ewall,g1.00,0.75,25,0.003197351034809337,-0.042270314439897816,0.10148288915150827,-0.042270314439897816,0.026080182094758597,-0.10953091492438727,-0.002355868565144359,-0.08290598393752135,0.8367726308582562,0.8335752798234468,-0.23635625058268417
u56,noDBC,ewall,g1.00,1.0,0,-0.11441407442295493,-0.203069647023164,0.05991869580905179,-0.203069647023164,-0.016103556997138724,-0.4228824995531818,-0.007777965222723449,-0.31740434124591743,0.5182570224137043,0.6326710968366592,-0.7453227404290175
u56,noDBC,ewall,g1.00,1.0,10,-0.0996396894229184,-0.1913389614405644,0.08014329025623013,-0.1913389614405644,-0.0016821341056406647,-0.4139912611461817,-0.006926680891930603,-0.3087106049011907,0.39230682753963253,0.49194651696255093,-0.7453227404290175
u56,noDBC,ewall,g1.00,1.0,25,-0.07753967484326085,-0.1739061663599185,0.1104588086537881,-0.1739061663599185,0.01974927788628958,-0.400965330766564,-0.005681543522183308,-0.29578166938617245,0.20305868873893934,0.2805983635822002,-0.7453227404290175
u56,noTLT,top20,natural,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1754601006115302,1.1754601006115302,0.0
u56,noTLT,top20,natural,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.092135905431323,1.092135905431323,0.0
u56,noTLT,top20,natural,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9668297371038527,0.9668297371038527,0.0
u56,noTLT,top20,natural,0.25,0,-0.0067875603538665175,0.0022379042575471075,-0.028980612360199665,0.0022379042575471075,-0.035264628908700635,0.048036371716425386,0.0014266643000140355,0.01457164638760644,1.2313216635543855,1.238109223908252,-0.012284995707807056
u56,noTLT,top20,natural,0.25,10,-0.004952259154088923,0.0036579288538189925,-0.02600200680081155,0.0036579288538189925,-0.03371293314425916,0.04930908370188569,0.0014281378306266745,0.016174771127229315,1.1386064004932595,1.1435586596473484,-0.012284995707807056
u56,noTLT,top20,natural,0.25,25,-0.002175208730110345,0.005794975064891794,-0.021458945563400222,0.005794975064891794,-0.03136820232637916,0.051212300969289304,0.0014301022693030685,0.018590178778854494,0.9991516434100565,1.0013268521401668,-0.012284995707807056
u56,noTLT,top20,natural,0.5,0,-0.025159188749602768,-0.0045657892611836726,-0.06761218400565783,-0.0045657892611836726,-0.09599563912408171,0.10112870958405673,0.0028571021714698386,0.025147168446643553,1.2787878632471699,1.3039470519967726,-0.023566577279141576
u56,noTLT,top20,natural,0.5,10,-0.019154618584625638,0.0004244379735649506,-0.05914789457587111,0.0004244379735649506,-0.0913526349169993,0.1065385091708908,0.002861782148791292,0.030728542661554448,1.1731936518789852,1.1923482704636108,-0.023566577279141576
u56,noTLT,top20,natural,0.5,25,-0.010055524044975561,0.007944061787136247,-0.04620634673882884,0.007944061787136247,-0.0843229594315853,0.11465963067676732,0.0028683473934507653,0.039151183435012005,1.0143211136374055,1.024376637682381,-0.023566577279141576
u56,noTLT,top20,natural,0.75,0,-0.04046650035487187,-0.026045475606969015,-0.061880809241021795,-0.026045475606969015,-0.17433806812370034,0.12345905761452514,0.004284924171135351,0.017765511758057295,1.2060382167445942,1.246504717099466,-0.038809608084963365
u56,noTLT,top20,natural,0.75,10,-0.027233948755967408,-0.0127829529722574,-0.04882048737928535,-0.0127829529722574,-0.16608131596456954,0.14099602220288876,0.004299843110485035,0.0334157856617705,1.0907511977148714,1.1179851464708388,-0.038809608084963365
u56,noTLT,top20,natural,0.75,25,-0.007147651171516722,0.0072408357758873,-0.028802697330730598,0.0072408357758873,-0.15345999131377785,0.16742373065054106,0.00432148360987572,0.05707807063642978,0.9172862168442333,0.92443386801575,-0.038809608084963365
u56,noTLT,top20,natural,1.0,0,0.05189500678007819,0.04811850389772698,0.034351909923095336,0.04811850389772698,-0.15572357118514224,0.21028283496137656,0.005704002983529799,0.09678905525581927,0.7765768119750284,0.7246818051949502,-0.06310756986986288
u56,noTLT,top20,natural,1.0,10,0.06294895763412778,0.0628766374145523,0.03987146999349672,0.0628766374145523,-0.15560546497052036,0.23587151329911904,0.005740959287584557,0.11797649519483377,0.6786462290391064,0.6156972714049787,-0.06310756986986288
u56,noTLT,top20,natural,1.0,25,0.07968728775487238,0.08510211500600684,0.04840522609207287,0.08510211500600684,-0.15498320288839063,0.27423874005483195,0.00579527980496275,0.14988189125238638,0.5315024058605201,0.45181511810564773,-0.06310756986986288
u56,noTLT,top20,g1.00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1551262869320016,1.1551262869320016,0.0
u56,noTLT,top20,g1.00,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0637782086043885,1.0637782086043885,0.0
u56,noTLT,top20,g1.00,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9264006942170792,0.9264006942170792,0.0
u56,noTLT,top20,g1.00,0.25,0,0.003910325982691365,0.009795474278619265,-0.010377795067349371,0.009795474278619265,-0.03016372999172856,0.06638327832636359,0.003069990480503604,0.021744670994185533,1.2230309253291298,1.2191205993464385,0.04350498250087931
u56,noTLT,top20,g1.00,0.25,10,0.0050234872549814735,0.010782772345902192,-0.008903072650233268,0.010782772345902192,-0.029288209585867753,0.06742843319297043,0.002977775293090623,0.023291914532903357,1.1209481813267481,1.1159246940717666,0.04350498250087931
u56,noTLT,top20,g1.00,0.25,25,0.006727466713271513,0.01228654459696188,-0.006619830602323851,0.01228654459696188,-0.027918391195178804,0.06896507631568172,0.002842845148992801,0.025638232039751907,0.9674370346512852,0.9607095679380137,0.04350498250087931
u56,noTLT,top20,g1.00,0.5,0,-0.005901151372056823,0.00785320128082212,-0.03428524307381675,0.00785320128082212,-0.07488287687590955,0.13442143561588593,0.006653443671322368,0.038683476504671965,1.2666225938078457,1.2725237451799025,0.09102398530383482
u56,noTLT,top20,g1.00,0.5,10,-0.000540811752065995,0.01283809715438311,-0.028173696342341792,0.01283809715438311,-0.07063995271583356,0.14023318454661804,0.006466405161229316,0.045096277425793696,1.148529705564251,1.149070517316317,0.09102398530383482
u56,noTLT,top20,g1.00,0.5,25,0.00760125396586564,0.0203659567606449,-0.018772571358595558,0.0203659567606449,-0.06417291030326333,0.1488910580957683,0.006192062629445383,0.054790948479831014,0.9709051187106436,0.9633038647447779,0.09102398530383482
u56,noTLT,top20,g1.00,0.75,0,-0.015137387190097051,-0.009534830635353986,-0.02210952838581326,-0.009534830635353986,-0.13625152752525693,0.16843162661628996,0.010721986002348194,0.04223655877639754,1.1965386856334785,1.2116760728235756,-0.02491299143604131
u56,noTLT,top20,g1.00,0.75,10,0.0015080392985662439,0.007018160270035212,-0.005216290920071587,0.007018160270035212,-0.12251871732388653,0.18905936654130273,0.010622057976819033,0.061540943535459025,1.0634006883843634,1.0618926490857972,-0.02491299143604131
u56,noTLT,top20,g1.00,0.75,25,0.02667115033042744,0.0318753036754198,0.020593982040466252,0.0318753036754198,-0.10184712294792952,0.21999703713973684,0.010472850221792562,0.0906449340831027,0.8631085486196693,0.8364373982892419,-0.02491299143604131
u56,noTLT,top20,g1.00,1.0,0,0.08883457943892181,0.060157412915350705,0.12916899109992958,0.060157412915350705,-0.12373382298569996,0.26284486351420644,0.014468278005240087,0.12515759917240776,0.721505676275581,0.6326710968366592,-0.6995886306721637
u56,noTLT,top20,g1.00,1.0,10,0.1141460061995973,0.08680237759420917,0.15399746508175569,0.08680237759420917,-0.10294779873452009,0.2957308344544688,0.015046888817292547,0.15609284127765377,0.6060925231621482,0.49194651696255093,-0.6995886306721637
u56,noTLT,top20,g1.00,1.0,25,0.15199486278546226,0.12640933212471367,0.1913646353573418,0.12640933212471367,-0.07195597300585269,0.34479784498878363,0.0158883013828941,0.20228623966401282,0.43259322636766245,0.2805983635822002,-0.6995886306721637
u56,noTLT,ewall,natural,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.132383792595266,1.132383792595266,0.0
u56,noTLT,ewall,natural,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0491473622777687,1.0491473622777687,0.0
u56,noTLT,ewall,natural,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923958662527169,0.923958662527169,0.0
u56,noTLT,ewall,natural,0.25,0,-0.005957917023006409,0.00478533921474078,-0.031712837831142204,0.00478533921474078,-0.04038690952457702,0.061627588687845236,0.0014245442554821075,0.020860216250391694,1.201370431255483,1.2073283482784893,0.002677484487779047
u56,noTLT,ewall,natural,0.25,10,-0.004144673216852857,0.0062724614963816094,-0.02920637109818025,0.0062724614963816094,-0.038614066199031294,0.0627486284515062,0.0014109051331860911,0.022515814040888982,1.1076271505740334,1.1117718237908862,0.002677484487779047
u56,noTLT,ewall,natural,0.25,25,-0.0013886041938270255,0.008519585164063925,-0.025360244314782565,0.008519585164063925,-0.0359067371279872,0.0644036300535622,0.001390640161474277,0.025016604677611243,0.9666491794114002,0.9680377836052272,0.002677484487779047
u56,noTLT,ewall,natural,0.5,0,-0.02417411266944347,-0.0010003310648378783,-0.0697330618870029,-0.0010003310648378783,-0.10802085211906265,0.12443863108597086,0.0028530092813157104,0.03620582178668785,1.2546156995992181,1.2787898122686616,-0.01497840051445909
u56,noTLT,ewall,natural,0.5,10,-0.017702380605840062,0.004721251013008576,-0.061947732401305244,0.004721251013008576,-0.10250832380137709,0.13045488187436605,0.0028500919328100505,0.042547863853746426,1.1468194888042254,1.1645218694100654,-0.01497840051445909
u56,noTLT,ewall,natural,0.5,25,-0.00787041767753105,0.01336438026759268,-0.05000539232317802,0.01336438026759268,-0.09407817235651494,0.13942773792002194,0.002845491849382986,0.052135091338168404,0.984717052713483,0.992587470391014,-0.01497840051445909
u56,noTLT,ewall,natural,0.75,0,-0.03244393617874408,-0.019293583553228633,-0.05374419072352421,-0.019293583553228633,-0.1811078052008912,0.14131598682012747,0.004280939687888452,0.030803814896229076,1.167016837738294,1.199460773917038,-0.03280744251784906
u56,noTLT,ewall,natural,0.75,10,-0.019078346641256294,-0.00505623327919924,-0.04220316884610087,-0.00505623327919924,-0.17248126124242735,0.16047935949201575,0.004290753740994191,0.04757254699861635,1.0512686602596355,1.0703470069008918,-0.03280744251784906
u56,noTLT,ewall,natural,0.75,25,0.0012249637541039693,0.01644614687384527,-0.02447193464760189,0.01644614687384527,-0.15915353069356442,0.18923729087033503,0.004304886903108596,0.07292114661957116,0.877229289451412,0.876004325697308,-0.03280744251784906
u56,noTLT,ewall,natural,1.0,0,0.05189500678007819,0.04811850389772698,0.034351909923095336,0.04811850389772698,-0.15572357118514224,0.21028283496137656,0.005704002983529799,0.09678905525581927,0.7765768119750284,0.7246818051949502,-0.06310756986986288
u56,noTLT,ewall,natural,1.0,10,0.06294895763412778,0.0628766374145523,0.03987146999349672,0.0628766374145523,-0.15560546497052036,0.23587151329911904,0.005740959287584557,0.11797649519483377,0.6786462290391064,0.6156972714049787,-0.06310756986986288
u56,noTLT,ewall,natural,1.0,25,0.07968728775487238,0.08510211500600684,0.04840522609207287,0.08510211500600684,-0.15498320288839063,0.27423874005483195,0.00579527980496275,0.14988189125238638,0.5315024058605201,0.45181511810564773,-0.06310756986986288
u56,noTLT,ewall,g1.00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1317671687938635,1.1317671687938635,0.0
u56,noTLT,ewall,g1.00,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0492529514808793,1.0492529514808793,0.0
u56,noTLT,ewall,g1.00,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9251526348465096,0.9251526348465096,0.0
u56,noTLT,ewall,g1.00,0.25,0,-0.0010440771248838576,0.015565975166436985,-0.04164708563447572,0.015565975166436985,-0.026932398271899638,0.08075297961956585,0.0024485505610325475,0.033936919328626525,1.2097988235763049,1.2108429007011887,0.022734757719470977
u56,noTLT,ewall,g1.00,0.25,10,0.00044239861081529774,0.0168569363502713,-0.03984723268106549,0.0168569363502713,-0.025509512259217604,0.08162908488098553,0.0023968450416018694,0.0357959849948406,1.116060902749041,1.1156185041382256,0.022734757719470977
u56,noTLT,ewall,g1.00,0.25,25,0.0027054513219731957,0.018812014338788097,-0.03707425666542341,0.018812014338788097,-0.02332819380994955,0.08290745915083275,0.002320670892934862,0.03859050925691476,0.9751163000743878,0.9724108487524146,0.022734757719470977
u56,noTLT,ewall,g1.00,0.5,0,-0.015745905981833896,0.015203047220847976,-0.08121183823979838,0.015203047220847976,-0.07540780631024213,0.1594000718022106,0.0054766188648869285,0.05896752766502811,1.2638743234744503,1.2796202294562842,0.040104437651010016
u56,noTLT,ewall,g1.00,0.5,10,-0.009520840671988884,0.020820466515401703,-0.07412825991482697,0.020820466515401703,-0.0699730606581952,0.16491452519784788,0.005374370662246664,0.06584656075086026,1.1512967637274634,1.1608176043994523,0.040104437651010016
u56,noTLT,ewall,g1.00,0.5,25,-7.516747851055161e-05,0.02929539349000576,-0.06325328628270277,0.02929539349000576,-0.06170322483126778,0.17308947032467747,0.005223423453653897,0.07620700583485895,0.982038323857356,0.9821134913358666,0.040104437651010016
u56,noTLT,ewall,g1.00,0.75,0,-0.021748325506637745,-0.005832444489616284,-0.049435702260731684,-0.005832444489616284,-0.1380557142774782,0.17848784846029653,0.009575811889938057,0.056645041942007035,1.1813315301378189,1.2030798556444566,-0.08788096041146609
u56,noTLT,ewall,g1.00,0.75,10,-0.0038734895412073644,0.012340115867643942,-0.032122830282451775,0.012340115867643942,-0.1228382259462687,0.20079410050873014,0.0095691779746514,0.07775474990837905,1.0516796893683735,1.055553178909581,-0.08788096041146609
u56,noTLT,ewall,g1.00,0.75,25,0.023121708271234276,0.03959152588837178,-0.005677533075113761,0.03959152588837178,-0.09991233038539571,0.23415105254499857,0.00955671088826282,0.10951301157077686,0.8566969880946811,0.8335752798234468,-0.08788096041146609
u56,noTLT,ewall,g1.00,1.0,0,0.08883457943892181,0.060157412915350705,0.12916899109992958,0.060157412915350705,-0.12373382298569996,0.26284486351420644,0.014468278005240087,0.12515759917240776,0.721505676275581,0.6326710968366592,-0.6995886306721637
u56,noTLT,ewall,g1.00,1.0,10,0.1141460061995973,0.08680237759420917,0.15399746508175569,0.08680237759420917,-0.10294779873452009,0.2957308344544688,0.015046888817292547,0.15609284127765377,0.6060925231621482,0.49194651696255093,-0.6995886306721637
u56,noTLT,ewall,g1.00,1.0,25,0.15199486278546226,0.12640933212471367,0.1913646353573418,0.12640933212471367,-0.07195597300585269,0.34479784498878363,0.0158883013828941,0.20228623966401282,0.43259322636766245,0.2805983635822002,-0.6995886306721637
