kind,dial,arm,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_margin,oos4b_pass,n,book,point,spy_OOS_Sharpe,v1_OOS_Sharpe
mean_over_books,GROSS,CONST,0.09962258675151794,0.9638473221129039,-0.17183773599126123,-0.1614750416695876,11.0,53.0,,,,
mean_over_books,GROSS,SEL-TRUNC,0.13004661621337915,0.9632676539083957,-0.22250625554724443,-0.2290483363183027,5.0,53.0,,,,
mean_over_books,GROSS,SEL-EXT,0.1846932561652735,0.9617060355321275,-0.31163742064121014,-0.5869029487720588,2.0,53.0,,,,
mean_over_books,GROSS,MODE-TRUNC-LOO,0.13220262383605577,0.9632105783414703,-0.22540480777518787,-0.23452630168451694,4.0,53.0,,,,
mean_over_books,GROSS,MODE-EXT-LOO,0.1956060016497332,0.961250633573184,-0.3268309779662736,-0.6430527679499146,1.0,53.0,,,,
mean_over_books,GROSS,RANDOM-EXT,0.10744301001615204,0.9637508856747823,-0.18161870752377363,-0.3931840848182479,3.0,53.0,,,,
mean_over_books,GROSS,ORACLE-EXT,0.07735244213487369,0.9654925819236083,-0.12953026992131741,-0.6606363120485137,3.0,53.0,,,,
mean_over_books,BAND,CONST,0.09962258675151794,0.9638473221129039,-0.17183773599126123,-0.1614750416695876,11.0,53.0,,,,
mean_over_books,BAND,SEL-TRUNC,0.1029001900717996,0.9723739871659048,-0.17715575302046357,-0.1341749808561613,10.0,53.0,,,,
mean_over_books,BAND,SEL-EXT,0.10428939374152257,0.9718850086897233,-0.17859282525806125,-0.1411942896946963,11.0,53.0,,,,
mean_over_books,BAND,MODE-TRUNC-LOO,0.10343545580161892,0.9728777747513689,-0.17978484306082065,-0.1312924562242755,9.0,53.0,,,,
mean_over_books,BAND,MODE-EXT-LOO,0.10595918055339568,0.9838831619563823,-0.18001220542273708,-0.13059506367673762,11.0,53.0,,,,
mean_over_books,BAND,RANDOM-EXT,0.10321153118026237,0.9741862780558194,-0.17566961980071302,-0.1379567701739972,8.0,53.0,,,,
mean_over_books,BAND,ORACLE-EXT,0.10754537736057197,1.0125726134694664,-0.17353885793139423,-0.11529675119240124,13.0,53.0,,,,
mean_over_books,SLEEVE,CONST,0.09962258675151794,0.9638473221129039,-0.17183773599126123,-0.1614750416695876,11.0,53.0,,,,
mean_over_books,SLEEVE,SEL-TRUNC,0.08818809330334748,1.1439741368495062,-0.12560757972541592,-0.19191874050592958,7.0,53.0,,,,
mean_over_books,SLEEVE,SEL-EXT,0.08188526145500157,1.2042656148588626,-0.11502664678675117,-0.2460202088504524,1.0,53.0,,,,
mean_over_books,SLEEVE,MODE-TRUNC-LOO,0.08818809330334748,1.1439741368495062,-0.12560757972541592,-0.19191874050592958,7.0,53.0,,,,
mean_over_books,SLEEVE,MODE-EXT-LOO,0.08200258554751935,1.2047027460335735,-0.1156879467540525,-0.24613164312695449,0.0,53.0,,,,
mean_over_books,SLEEVE,RANDOM-EXT,0.08947252445415291,1.1040990185206678,-0.13506581950252633,-0.1893115090904057,9.0,53.0,,,,
mean_over_books,SLEEVE,ORACLE-EXT,0.08036189827414056,1.2167192745573945,-0.11419057587650047,-0.26010542441947887,0.0,53.0,,,,
pooled,ALL,CONST,0.09962258675151793,0.9638473221129038,-0.17183773599126123,-0.16147504166958757,33.0,159.0,,,,
pooled,ALL,SEL-TRUNC,0.10704496652950875,1.0265385926412691,-0.17508986276437463,-0.1850473525601312,22.0,159.0,,,,
pooled,ALL,SEL-EXT,0.1236226371205992,1.0459522196935713,-0.20175229756200752,-0.3247058157724026,14.0,159.0,,,,
pooled,ALL,MODE-TRUNC-LOO,0.10794205764700741,1.0266874966474486,-0.17693241018714148,-0.18591249947157404,20.0,159.0,,,,
pooled,ALL,MODE-EXT-LOO,0.12785592258354944,1.0499455138543798,-0.20751037671435438,-0.3399264915845356,12.0,159.0,,,,
pooled,ALL,RANDOM-EXT,0.10004235521685577,1.014012060750423,-0.16411804894233764,-0.24015078802755024,20.0,159.0,,,,
pooled,ALL,ORACLE-EXT,0.08841990592319543,1.0649281566501565,-0.1390865679097374,-0.34534616255346456,16.0,159.0,,,,
benchmark,-,SPY/U56,0.15450717694493266,0.8820107671822842,-0.33717235283398284,,,,,,,
benchmark,-,RULESv1/U56,0.07730300522922962,0.747063834691694,-0.1382779615448081,,,,,,,
benchmark,-,SPY/B136,0.1545044425578177,0.8820239235972316,-0.3371595330739301,,,,,,,
benchmark,-,RULESv1/B136,0.05941502665859644,0.5762505378038234,-0.2119126361153264,,,,,,,
benchmark,-,SPY/SMALL,0.15450717694493266,0.8820107671822842,-0.33717235283398284,,,,,,,
benchmark,-,RULESv1/SMALL,0.1931168821403053,0.6046128159097157,-0.3500898251599208,,,,,,,
S1_pick,GROSS,CONST,0.09408600331251615,0.8077159140698605,-0.17781206143556305,,,,B136k80d13,0.75,0.8820239235972316,0.5762505378038234
S1_pick,GROSS,SEL-TRUNC,0.12369396311995962,0.8066625137967164,-0.23404759805754727,,,,B136k80d13,1.0,0.8820239235972316,0.5762505378038234
S1_pick,GROSS,SEL-EXT,0.1792502332585264,0.803830650468999,-0.3417127624852244,,,,B136k80d13,1.5,0.8820239235972316,0.5762505378038234
S1_pick,GROSS,MODE-TRUNC-LOO,0.12369396311995962,0.8066625137967164,-0.23404759805754727,,,,B136k80d13,1.0,0.8820239235972316,0.5762505378038234
S1_pick,GROSS,MODE-EXT-LOO,0.1792502332585264,0.803830650468999,-0.3417127624852244,,,,B136k80d13,1.5,0.8820239235972316,0.5762505378038234
S1_pick,GROSS,RANDOM-EXT,0.11198110832214914,0.8071186696974103,-0.21174094637649088,,,,B136k80d13,0.9,0.8820239235972316,0.5762505378038234
S1_pick,GROSS,ORACLE-EXT,0.02570727056695654,0.8091480400703832,-0.04871096453230339,,,,B136k80d13,0.2,0.8820239235972316,0.5762505378038234
S1_pick,BAND,CONST,0.09408600331251615,0.8077159140698605,-0.17781206143556305,,,,B136k80d13,0.0,0.8820239235972316,0.5762505378038234
S1_pick,BAND,SEL-TRUNC,0.06584485659811223,0.9917461613732647,-0.1293373134999679,,,,B136k20d04,0.08,0.8820239235972316,0.5762505378038234
S1_pick,BAND,SEL-EXT,0.10067067878209213,1.0664228136283211,-0.17364799539593456,,,,B136k20d00,0.12,0.8820239235972316,0.5762505378038234
S1_pick,BAND,MODE-TRUNC-LOO,0.06584485659811223,0.9917461613732647,-0.1293373134999679,,,,B136k20d04,0.08,0.8820239235972316,0.5762505378038234
S1_pick,BAND,MODE-EXT-LOO,0.10067067878209213,1.0664228136283211,-0.17364799539593456,,,,B136k20d00,0.12,0.8820239235972316,0.5762505378038234
S1_pick,BAND,RANDOM-EXT,0.09216871728873754,0.7913597106528993,-0.18598254598039576,,,,B136k80d13,0.02,0.8820239235972316,0.5762505378038234
S1_pick,BAND,ORACLE-EXT,0.09644437752635726,0.8172405771183469,-0.18720899393071877,,,,B136k80d13,0.08,0.8820239235972316,0.5762505378038234
S1_pick,SLEEVE,CONST,0.09408600331251615,0.8077159140698605,-0.17781206143556305,,,,B136k80d13,0.0,0.8820239235972316,0.5762505378038234
S1_pick,SLEEVE,SEL-TRUNC,0.08472391536354573,0.9713789898982284,-0.13583162750167044,,,,B136k80d13,0.3,0.8820239235972316,0.5762505378038234
S1_pick,SLEEVE,SEL-EXT,0.07944645013415674,1.0564304602526968,-0.13075647194548423,,,,B136k80d13,0.45,0.8820239235972316,0.5762505378038234
S1_pick,SLEEVE,MODE-TRUNC-LOO,0.08472391536354573,0.9713789898982284,-0.13583162750167044,,,,B136k80d13,0.3,0.8820239235972316,0.5762505378038234
S1_pick,SLEEVE,MODE-EXT-LOO,0.07944645013415674,1.0564304602526968,-0.13075647194548423,,,,B136k80d13,0.45,0.8820239235972316,0.5762505378038234
S1_pick,SLEEVE,RANDOM-EXT,0.08639540369298082,0.9413747542615584,-0.13758886844785367,,,,B136k80d13,0.25,0.8820239235972316,0.5762505378038234
S1_pick,SLEEVE,ORACLE-EXT,0.07759991902023389,1.0782739943403024,-0.1291307627866839,,,,B136k80d13,0.5,0.8820239235972316,0.5762505378038234
