panel,cost,metric,arm_star,margin_raw,margin_z,margin_rng,IS_star,OOS_star,OOS_mean,OOS_ctl,d_rand,d_ctl
broad136,10.0,Sharpe,control,0.03251502653971117,1.6670562822273007,0.35214260023874683,1.1480524682716666,1.100579361004539,1.1131969039152145,1.100579361004539,-0.012617542910675628,0.0
broad136,10.0,CAGR,control,0.07714742493751925,2.540450136381014,0.5424738820710114,0.19326015747810077,0.1859250895188882,0.08566946277779755,0.1859250895188882,0.10025562674109065,0.0
broad136,10.0,MaxDD,b0.015-g0.50-W,0.000435698368277615,0.014139979548771654,0.0029489801779421254,-0.052444493330684794,-0.08315312647082118,-0.1468836015898852,-0.32721478414341376,0.06373047511906402,0.24406165767259258
broad136,10.0,Calmar,b0-g1.00-M,0.01665764602135167,0.3411716172658472,0.08407674861263595,1.1090602668295668,0.6915935167385101,0.5916790286955466,0.5682050400186068,0.09991448804296355,0.12338847671990327
broad136,25.0,Sharpe,control,0.05148028886464817,1.6347172694742966,0.34528529696343047,1.1382615688686235,1.0898873739634305,1.0752962100914703,1.0898873739634305,0.014591163871960244,0.0
broad136,25.0,CAGR,control,0.07744072539014057,2.580489023538378,0.5390534662240867,0.19133949295791308,0.18380555262326337,0.08265138851595297,0.18380555262326337,0.1011541641073104,0.0
broad136,25.0,MaxDD,b0.015-g0.50-W,9.974118455557957e-05,0.0032323721479944776,0.0006779001801857356,-0.05334708979520564,-0.08358585417099773,-0.14729803649750364,-0.32744194874295707,0.06371218232650591,0.24385609457195934
broad136,25.0,Calmar,b0-g1.00-M,0.011415494954474026,0.20866434970287437,0.05467454252333613,1.0661205169555636,0.6657722704042197,0.5677401704946826,0.5613378289766755,0.0980320999095371,0.10443444142754421
small439,10.0,Sharpe,control,0.01600473712287931,0.18473166613385858,0.0630499926808971,0.7737304115156103,0.6351153641844328,0.601899084352554,0.6351153641844328,0.0332162798318788,0.0
small439,10.0,CAGR,control,0.06601403812760309,3.0787804210988745,0.5850828224500558,0.13522430665461194,0.12875683745266375,0.04443097179747947,0.12875683745266375,0.08432586565518428,0.0
small439,10.0,MaxDD,b0.045-g0.50-M,0.00033309466421049816,0.007429086670793566,0.0014633392949936841,-0.05595487590824,-0.11271320871986601,-0.1663277590747547,-0.46032779538269886,0.053614550354888685,0.34761458666283285
small439,10.0,Calmar,b0.045-g1.00-M,0.0030070792995245954,0.022238112356122473,0.008803377832042698,0.6277574917137249,0.2815979741166578,0.26622127307079857,0.27970684964965076,0.015376701045859253,0.001891124467007066
small439,25.0,Sharpe,control,0.0319305741400111,0.30744702876849056,0.09963683744688581,0.7571639780362476,0.6191913543087515,0.5545082198608142,0.6191913543087515,0.06468313444793727,0.0
small439,25.0,CAGR,control,0.06563764576705444,3.0772751922266006,0.5802919446801328,0.13173942557419305,0.12456085057054156,0.04077845779170529,0.12456085057054156,0.08378239277883627,0.0
small439,25.0,MaxDD,b0.045-g0.50-M,0.0004749905165409851,0.01038206953159683,0.0020895806485727586,-0.057827278122948744,-0.11496834590110605,-0.1707550327755972,-0.46325812156279356,0.05578668687449115,0.3482897756616875
small439,25.0,Calmar,b0.045-g1.00-M,0.002664830300352583,0.01917741332683481,0.007416178617608803,0.5796893383298186,0.2606441350021099,0.23637212304481953,0.26888001477521345,0.024272011957290396,-0.008235879773103527
u56,10.0,Sharpe,b0-g1.00-M,0.0021577298773782783,0.07825349574008489,0.023389594175525108,1.1358572466123087,1.275009964240691,1.238746997046817,1.1353160287711217,0.036262967193873896,0.1396939354695692
u56,10.0,CAGR,control,0.058104914675336516,2.1470187016543196,0.47948259907236956,0.16858429264295172,0.1847475372703109,0.09751632003467747,0.1847475372703109,0.08723121723563343,0.0
u56,10.0,MaxDD,b0.015-g0.50-M,0.00010818439407911384,0.0040285135347590114,0.000959910288636664,-0.05209123179813291,-0.08626323618541132,-0.13884934151242834,-0.29179000341006256,0.05258610532701702,0.20552676722465124
u56,10.0,Calmar,b0-g1.00-M,0.00761018804673852,0.10539397174733187,0.03037390768135923,1.0600054581941485,0.8211937751408824,0.7122304857018484,0.6331523873718141,0.108963289439034,0.1880413877690683
u56,25.0,Sharpe,b0-g1.00-M,0.0022474899769553414,0.06268294391698823,0.018388363972651638,1.1067807612918723,1.2434241557353332,1.205897406476967,1.124746719733084,0.03752674925836619,0.11867743600224911
u56,25.0,CAGR,control,0.05938598996043298,2.2245657997878268,0.4843122892331797,0.16675749975842247,0.18273997872988024,0.09480830035411095,0.18273997872988024,0.08793167837576929,0.0
u56,25.0,MaxDD,b0.015-g0.50-M,0.00010729574525636387,0.003962399783751248,0.0009576799821514801,-0.05302748480866215,-0.08652334332165568,-0.13919335124128282,-0.2920302228438909,0.05267000791962714,0.20550687952223523
u56,25.0,Calmar,b0-g1.00-M,0.010159753381397962,0.12162298684878936,0.03353050639993843,1.0233133189350527,0.7956418100318114,0.689513707174627,0.6257570772993815,0.10612810285718444,0.16988473273243
