script,csv,dial,key,d0,names0,dT,namesT,rel,width_changing,script_band_cue
2026-09-05_the-share-at-which-ranking-stops-paying_c,grid,m,u56/2,0.03,1.955620635278216,0.05,1.9997747240369448,0.022578044004146678,False,False
2026-09-06_is-the-low-price-tilt-a-split-artefact-or,cohorts,m,,0.2,147.0,1.0,146.0,-0.006802721088435374,False,False
2026-09-06_time-varying-share-vs-fixed-n_B,gross,m,broad,0.05,4.965082225726515,1.0,84.97341743635954,16.114201451905625,True,False
2026-09-06_time-varying-share-vs-fixed-n_B,gross,m,small,0.05,6.972292831723436,1.0,128.32511438739198,17.40500929672974,True,False
2026-09-06_time-varying-share-vs-fixed-n_B,gross,m,u56,0.05,1.9576481189457084,1.0,34.7267402568146,16.739010356731878,True,False
2026-09-07_does-WIDENING-into-narrow-markets-beat-th,grid,m,B136,1.5,29.37305699481865,5.0,36.89119170984456,0.2559534309402013,True,False
2026-09-07_does-WIDENING-into-narrow-markets-beat-th,grid,m,SMALL439,1.5,29.739196746314185,5.0,42.809354346720895,0.43949262355334456,True,False
2026-09-07_does-WIDENING-into-narrow-markets-beat-th,grid,m,U56,1.5,27.512052264023428,5.0,21.806037395809867,-0.20740055352668554,True,False
2026-09-07_does-a-band-on-the-EXIT-ONLY-beat-a-band-,grid,e,B136,0.0,19.700382969137195,16.0,14.072989412029736,-0.2856489422527159,True,True
2026-09-07_does-a-band-on-the-EXIT-ONLY-beat-a-band-,grid,e,SMALL439,0.0,19.868835790543976,16.0,11.53202846975089,-0.41959213960390973,True,True
2026-09-07_does-a-band-on-the-EXIT-ONLY-beat-a-band-,grid,e,U56,0.0,19.10745663437711,16.0,11.06037395809867,-0.42114881275201016,True,True
2026-09-07_does-a-band-on-the-EXIT-ONLY-beat-a-band-,matched,e,B136,0.0,19.700382969137195,16.0,7.3928812795674705,-0.6247341337907376,True,True
2026-09-07_does-a-band-on-the-EXIT-ONLY-beat-a-band-,matched,e,SMALL439,0.0,19.868835790543976,16.0,7.312913065582105,-0.6319405352847858,True,True
2026-09-07_does-a-band-on-the-EXIT-ONLY-beat-a-band-,matched,e,U56,0.0,19.10745663437711,16.0,7.6071187204325295,-0.6018769600792285,True,True
2026-09-07_does-the-BAND-earn-its-keep-on-a-held-out,grid,m,B136/2W,0.0,19.69497634602388,40.0,19.69497634602388,0.0,False,True
2026-09-07_does-the-BAND-earn-its-keep-on-a-held-out,grid,m,B136/6W,0.0,19.754449200270333,40.0,19.754449200270333,0.0,False,True
2026-09-07_does-the-BAND-earn-its-keep-on-a-held-out,grid,m,B136/D,0.0,19.72155890966434,40.0,19.72155890966434,0.0,False,True
2026-09-07_does-the-BAND-earn-its-keep-on-a-held-out,grid,m,B136/M,0.0,19.63505293985132,40.0,19.63505293985132,0.0,False,True
2026-09-07_does-the-BAND-earn-its-keep-on-a-held-out,grid,m,B136/Q,0.0,19.35210633025456,40.0,19.35210633025456,0.0,False,True
2026-09-07_does-the-BAND-earn-its-keep-on-a-held-out,grid,m,B136/W,0.0,19.700382969137195,40.0,19.700382969137195,0.0,False,True
2026-09-07_does-the-BAND-earn-its-keep-on-a-held-out,grid,m,B80held/2W,0.0,19.41608470376211,40.0,19.41608470376211,0.0,False,True
2026-09-07_does-the-BAND-earn-its-keep-on-a-held-out,grid,m,B80held/6W,0.0,19.5012390177968,40.0,19.5012390177968,0.0,False,True
2026-09-07_does-the-BAND-earn-its-keep-on-a-held-out,grid,m,B80held/D,0.0,19.41090335661185,40.0,19.41090335661185,0.0,False,True
2026-09-07_does-the-BAND-earn-its-keep-on-a-held-out,grid,m,B80held/M,0.0,19.3917548997522,40.0,19.3917548997522,0.0,False,True
2026-09-07_does-the-BAND-earn-its-keep-on-a-held-out,grid,m,B80held/Q,0.0,18.894345573327325,40.0,18.894345573327325,0.0,False,True
