panel,family,level,w,depth,cadence,gross,BLOCK,RAND,REAL,excess_vs_RAND,excess_vs_BLOCK,on_share,bk
B136,ABS,0.5,0,1.0,W,0.75,-0.12142743508121474,-0.57647043897166,-0.11017863965412811,0.46629179931753184,0.011248795427086636,0.1531876548772246,3
B136,ABS,0.5,0,1.0,W,1.0,-0.15581156675513133,-0.6088996598991457,-0.11041517360766251,0.49848448629148323,0.04539639314746882,0.1531876548772246,3
B136,QEXP,0.07,0,0.25,D,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0
B136,QEXP,0.07,0,0.25,D,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
B136,QEXP,0.07,0,0.25,W,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0
B136,QEXP,0.07,0,0.25,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
B136,QEXP,0.07,0,0.5,D,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0
B136,QEXP,0.07,0,0.5,D,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
B136,QEXP,0.07,0,0.5,W,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0
B136,QEXP,0.07,0,0.5,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
B136,QEXP,0.07,0,1.0,D,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0
B136,QEXP,0.07,0,1.0,D,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
B136,QEXP,0.07,0,1.0,W,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0
B136,QEXP,0.07,0,1.0,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
B136,QEXP,0.12,0,0.25,D,0.75,-0.0028139657468143177,-0.018856861310417007,0.019735728028727584,0.03859258933914459,0.0225496937755419,0.024780355936021625,0
B136,QEXP,0.12,0,0.25,D,1.0,-0.007836816009767489,-0.02225696753120888,0.020068862171982005,0.04232582970319089,0.027905678181749494,0.024780355936021625,0
B136,QEXP,0.12,0,0.25,W,0.75,0.0063479263764226745,-0.020312771655087027,0.006221336953406098,0.026534108608493125,-0.0001265894230165765,0.024780355936021625,0
B136,QEXP,0.12,0,0.25,W,1.0,-0.002036048279732516,-0.02097127370271702,0.006265251538877026,0.027236525241594044,0.008301299818609543,0.024780355936021625,0
B136,QEXP,0.12,0,0.5,D,0.75,-0.01501215819453674,-0.042635873567621295,0.03478157251823544,0.07741744608585674,0.049793730712772176,0.024780355936021625,0
B136,QEXP,0.12,0,0.5,D,1.0,-0.004650744275381524,-0.04224833064372634,0.03534960535929765,0.07759793600302399,0.040000349634679175,0.024780355936021625,0
B136,QEXP,0.12,0,0.5,W,0.75,-0.012568553034202823,-0.043406535337079145,0.00938601744963874,0.052792552786717885,0.021954570483841564,0.024780355936021625,0
B136,QEXP,0.12,0,0.5,W,1.0,-0.002270737771177056,-0.049921819710941506,0.009479738117946335,0.05940155782888784,0.011750475889123391,0.024780355936021625,0
B136,QEXP,0.12,0,1.0,D,0.75,-0.011001571568378232,-0.09529346667397491,0.048417515441875336,0.14371098211585026,0.05941908701025357,0.024780355936021625,0
B136,QEXP,0.12,0,1.0,D,1.0,-0.008249008031805272,-0.11109194070931554,0.049053791893914456,0.16014573260323,0.057302799925719725,0.024780355936021625,0
B136,QEXP,0.12,0,1.0,W,0.75,-0.0058805848271636044,-0.09705337771461217,0.005910355846048265,0.10296373356066044,0.01179094067321187,0.024780355936021625,0
B136,QEXP,0.12,0,1.0,W,1.0,-0.028447573219374512,-0.09125067364592496,0.006121425255107171,0.09737209890103213,0.03456899847448168,0.024780355936021625,0
B136,QEXP,0.17,0,0.25,D,0.75,0.0010776539730005031,-0.04712020141504013,0.010774152005955662,0.05789435342099579,0.009696498032955159,0.047082676278441093,0
B136,QEXP,0.17,0,0.25,D,1.0,-0.00957238954214057,-0.04339850768146848,0.011040698449355846,0.05443920613082433,0.020613087991496415,0.047082676278441093,0
B136,QEXP,0.17,0,0.25,W,0.75,-0.004375577953105414,-0.045405654234582385,0.008170130888507598,0.05357578512308998,0.012545708841613013,0.04640684838927686,0
B136,QEXP,0.17,0,0.25,W,1.0,-0.003685447095448957,-0.03740489581851314,0.008154571454335402,0.04555946727284854,0.01184001854978436,0.04640684838927686,0
B136,QEXP,0.17,0,0.5,D,0.75,-0.012062383855530556,-0.0880835955302856,0.013853728691980427,0.10193732422226602,0.025916112547510983,0.047082676278441093,0
B136,QEXP,0.17,0,0.5,D,1.0,-0.02278116840735569,-0.07468051814025209,0.014283658803799115,0.0889641769440512,0.037064827211154804,0.047082676278441093,0
B136,QEXP,0.17,0,0.5,W,0.75,-0.018262487670753814,-0.08771530423755046,0.010535751298866192,0.09825105553641665,0.028798238969620006,0.04640684838927686,0
B136,QEXP,0.17,0,0.5,W,1.0,-0.019380094040367522,-0.0761808908031961,0.01052536764552281,0.0867062584487189,0.029905461685890332,0.04640684838927686,0
B136,QEXP,0.17,0,1.0,D,0.75,-0.05190420528623282,-0.1788094925321949,-0.0070197001831788786,0.17178979234901604,0.04488450510305394,0.047082676278441093,0
B136,QEXP,0.17,0,1.0,D,1.0,-0.050163504553723745,-0.18129555903681807,-0.006711298096811369,0.1745842609400067,0.043452206456912376,0.047082676278441093,0
B136,QEXP,0.17,0,1.0,W,0.75,-0.022160800907116696,-0.198492616857291,-0.004271025200095702,0.1942215916571953,0.017889775707020994,0.04640684838927686,0
B136,QEXP,0.17,0,1.0,W,1.0,-0.013724060436733276,-0.17457392921349812,-0.0041940881844997335,0.1703798410289984,0.009529972252233542,0.04640684838927686,0
B136,QROLL,0.07,252,0.25,D,0.75,-0.01445527264381391,-0.10479141739530884,0.0315639184809533,0.13635533587626214,0.04601919112476721,0.12232484793872493,3
B136,QROLL,0.07,252,0.25,D,1.0,-0.0065216314458563795,-0.11152173480544567,0.031719951039701266,0.14324168584514693,0.038241582485557646,0.12232484793872493,3
B136,QROLL,0.07,252,0.25,W,0.75,-0.02323947955217589,-0.1174439435059674,0.03460248290189649,0.1520464264078639,0.05784196245407238,0.12592926334760082,3
B136,QROLL,0.07,252,0.25,W,1.0,-0.01565874144983246,-0.10264318217487181,0.03466421422937582,0.13730739640424763,0.05032295567920828,0.12592926334760082,3
B136,QROLL,0.07,252,0.5,D,0.75,-0.06919372949337167,-0.222813566019698,0.04784784948211196,0.27066141550181,0.11704157897548363,0.12232484793872493,3
B136,QROLL,0.07,252,0.5,D,1.0,-0.044467714521499835,-0.203091981220393,0.048095994829347344,0.2511879760497403,0.09256370935084718,0.12232484793872493,3
B136,QROLL,0.07,252,0.5,W,0.75,-0.026401677047828132,-0.21539527292395094,0.0547155898695435,0.27011086279349444,0.08111726691737163,0.12592926334760082,3
B136,QROLL,0.07,252,0.5,W,1.0,-0.007428609195155977,-0.24773061923207562,0.05478376308946853,0.30251438232154415,0.062212372284624506,0.12592926334760082,3
B136,QROLL,0.07,252,1.0,D,0.75,-0.13150730749574527,-0.5034411670411825,0.007164361921357276,0.5106055289625397,0.13867166941710254,0.12232484793872493,3
B136,QROLL,0.07,252,1.0,D,1.0,-0.1339574359513289,-0.5036064281960633,0.007016442787886712,0.51062287098395,0.1409738787392156,0.12232484793872493,3
B136,QROLL,0.07,252,1.0,W,0.75,-0.1058930746365305,-0.43354035272961855,0.02481058651822443,0.458350939247843,0.13070366115475493,0.12592926334760082,3
B136,QROLL,0.07,252,1.0,W,1.0,-0.12373730588310654,-0.49955949351620943,0.024444182012762328,0.5240036755289718,0.14818148789586888,0.12592926334760082,3
B136,QROLL,0.07,504,0.25,D,0.75,-0.007266486403211303,-0.09906778372736606,0.026494120764320117,0.1255619044916862,0.03376060716753142,0.10250056318990763,2
B136,QROLL,0.07,504,0.25,D,1.0,-0.017700808260202906,-0.06968970175105102,0.02669000640399055,0.09637970815504157,0.04439081466419346,0.10250056318990763,2
B136,QROLL,0.07,504,0.25,W,0.75,-0.0030198229659416987,-0.09466853449128751,0.025353120317586297,0.1200216548088738,0.028372943283527997,0.10610497859878351,2
B136,QROLL,0.07,504,0.25,W,1.0,-0.01624692702431162,-0.08955670335787254,0.025101036751262296,0.11465774010913483,0.04134796377557391,0.10610497859878351,2
B136,QROLL,0.07,504,0.5,D,0.75,-0.03827684594638816,-0.19237459258992623,0.04023174109352201,0.23260633368344824,0.07850858703991018,0.10250056318990763,2
B136,QROLL,0.07,504,0.5,D,1.0,-0.029857888052119152,-0.19177040852460941,0.04054099321576343,0.23231140174037285,0.07039888126788259,0.10250056318990763,2
B136,QROLL,0.07,504,0.5,W,0.75,-0.022205908612981762,-0.20154770619953294,0.039588252000544166,0.2411359582000771,0.061794160613525925,0.10610497859878351,2
B136,QROLL,0.07,504,0.5,W,1.0,-0.026190610294485606,-0.1979026243259676,0.039085451610580746,0.23698807593654836,0.06527606190506635,0.10610497859878351,2
B136,QROLL,0.07,504,1.0,D,0.75,-0.05755412380683901,-0.4290838961765486,0.012998222029101392,0.44208211820564997,0.0705523458359404,0.10250056318990763,2
B136,QROLL,0.07,504,1.0,D,1.0,-0.104299024733387,-0.4297266875903583,0.01297889120134399,0.4427055787917023,0.11727791593473098,0.10250056318990763,2
B136,QROLL,0.07,504,1.0,W,0.75,-0.08742428317306468,-0.4183519908115064,0.022516974926974687,0.4408689657384811,0.10994125810003937,0.10610497859878351,2
B136,QROLL,0.07,504,1.0,W,1.0,-0.10610616531508894,-0.42363014485483086,0.021596888801306058,0.4452270336561369,0.127703054116395,0.10610497859878351,2
B136,QROLL,0.07,1008,0.25,D,0.75,0.0012339772011015437,-0.05077327771595032,0.03375893211457215,0.08453220983052247,0.032524954913470606,0.05969813020950664,1
B136,QROLL,0.07,1008,0.25,D,1.0,0.00039755077780001535,-0.05240929781287187,0.03413258636028682,0.0865418841731587,0.033735035582486805,0.05969813020950664,1
B136,QROLL,0.07,1008,0.25,W,0.75,0.002404361063839233,-0.048315948513694605,0.034678634149463816,0.08299458266315843,0.03227427308562458,0.059472854246451906,1
B136,QROLL,0.07,1008,0.25,W,1.0,-0.001425912296596854,-0.05554267367157092,0.03488760816666514,0.09043028183823607,0.03631352046326199,0.059472854246451906,1
B136,QROLL,0.07,1008,0.5,D,0.75,-0.026600258541110377,-0.11926646677375578,0.05858755591595677,0.17785402268971257,0.08518781445706715,0.05969813020950664,1
B136,QROLL,0.07,1008,0.5,D,1.0,-0.0017900179249950576,-0.10709769115093412,0.05926032662335712,0.16635801777429124,0.061050344548352176,0.05969813020950664,1
B136,QROLL,0.07,1008,0.5,W,0.75,-0.013707107454786894,-0.11707463648133434,0.060683973986142226,0.17775861046747657,0.07439108144092912,0.059472854246451906,1
B136,QROLL,0.07,1008,0.5,W,1.0,-0.0081509039212323,-0.10023467114030549,0.061030020435942856,0.16126469157624834,0.06918092435717516,0.059472854246451906,1
B136,QROLL,0.07,1008,1.0,D,0.75,-0.025360053517589066,-0.23283998604729375,0.0712688924188496,0.3041088784661433,0.09662894593643866,0.05969813020950664,1
B136,QROLL,0.07,1008,1.0,D,1.0,-0.047076285367834425,-0.2281661263514815,0.0720665225512116,0.3002326489026931,0.11914280791904602,0.05969813020950664,1
B136,QROLL,0.07,1008,1.0,W,0.75,-0.06975875552639718,-0.24896841842431564,0.07679410729632452,0.32576252572064013,0.1465528628227217,0.059472854246451906,1
B136,QROLL,0.07,1008,1.0,W,1.0,-0.05756086795354359,-0.2713759041490388,0.07700191858572714,0.3483778227347659,0.13456278653927073,0.059472854246451906,1
B136,QROLL,0.07,2016,0.25,D,0.75,-0.0038930134547479067,-0.03901639959056681,0.015293680952231492,0.0543100805427983,0.0191866944069794,0.043027708943455735,0
B136,QROLL,0.07,2016,0.25,D,1.0,-0.005010492952166356,-0.03776217894635521,0.0156486794081514,0.05341085835450661,0.020659172360317758,0.043027708943455735,0
B136,QROLL,0.07,2016,0.25,W,0.75,-0.003190723032712772,-0.03899936339380385,0.009616224067446444,0.0486155874612503,0.012806947100159217,0.041225501239017796,0
B136,QROLL,0.07,2016,0.25,W,1.0,-0.0012028785534990317,-0.036323437997386666,0.009596301688057585,0.04591973968544425,0.010799180241556617,0.041225501239017796,0
B136,QROLL,0.07,2016,0.5,D,0.75,-0.013523799880739207,-0.07851797478926778,0.023509748923201235,0.10202772371246902,0.03703354880394044,0.043027708943455735,0
B136,QROLL,0.07,2016,0.5,D,1.0,-0.017100930908982803,-0.06910675060124624,0.02412089252736438,0.09322764312861062,0.041221823436347185,0.043027708943455735,0
B136,QROLL,0.07,2016,0.5,W,0.75,-0.010223376570077302,-0.06681645904774666,0.014085989757133932,0.0809024488048806,0.024309366327211236,0.041225501239017796,0
B136,QROLL,0.07,2016,0.5,W,1.0,-0.012706935129280183,-0.08178662588499606,0.014065404575814178,0.09585203046081024,0.02677233970509436,0.041225501239017796,0
B136,QROLL,0.07,2016,1.0,D,0.75,-0.05235603754074138,-0.1841451174927561,0.014735333744335666,0.19888045123709178,0.06709137128507706,0.043027708943455735,0
B136,QROLL,0.07,2016,1.0,D,1.0,-0.05000276527688262,-0.17848106563073188,0.015414393176024443,0.19389545880675632,0.06541715845290706,0.043027708943455735,0
B136,QROLL,0.07,2016,1.0,W,0.75,-0.05752056216108884,-0.1752615384145789,0.005755990166050884,0.18101752858062978,0.06327655232713972,0.041225501239017796,0
B136,QROLL,0.07,2016,1.0,W,1.0,0.009259860200376923,-0.15823726832246138,0.00580502314559217,0.16404229146805355,-0.0034548370547847537,0.041225501239017796,0
B136,QROLL,0.12,252,0.25,D,0.75,-0.021496038021398177,-0.12632908684224356,0.051787320658731595,0.17811640750097515,0.07328335868012978,0.17548997521964407,4
B136,QROLL,0.12,252,0.25,D,1.0,-0.0180149191330952,-0.14291020521358302,0.051997461443084925,0.19490766665666795,0.07001238057618012,0.17548997521964407,4
B136,QROLL,0.12,252,0.25,W,0.75,-0.014454954903474593,-0.13786533530597017,0.04099170413923514,0.1788570394452053,0.055446659042709734,0.17639107907186302,4
B136,QROLL,0.12,252,0.25,W,1.0,-0.020722923997741848,-0.1439701220539749,0.04110621059399455,0.18507633264796947,0.061829134591736404,0.17639107907186302,4
B136,QROLL,0.12,252,0.5,D,0.75,-0.07128346620445954,-0.32220924835796516,0.08850050933946663,0.4107097576974318,0.15978397554392615,0.17548997521964407,4
B136,QROLL,0.12,252,0.5,D,1.0,-0.03934678988040784,-0.3204484783975952,0.0889079133377011,0.4093563917352963,0.12825470321810895,0.17548997521964407,4
B136,QROLL,0.12,252,0.5,W,0.75,-0.05712445684851961,-0.2963627501529106,0.06575687982771572,0.3621196299806263,0.12288133667623533,0.17639107907186302,4
B136,QROLL,0.12,252,0.5,W,1.0,-0.033048195557583704,-0.32839550404598283,0.06595840882746651,0.39435391287344934,0.09900660438505021,0.17639107907186302,4
B136,QROLL,0.12,252,1.0,D,0.75,-0.17077932648408384,-0.6646383546243901,0.06806330195074906,0.7327016565751392,0.2388426284348329,0.17548997521964407,4
B136,QROLL,0.12,252,1.0,D,1.0,-0.1626240210461531,-0.6473515553847957,0.06828813352434193,0.7156396889091377,0.23091215457049502,0.17548997521964407,4
B136,QROLL,0.12,252,1.0,W,0.75,-0.13097373135035253,-0.6962851456860011,0.0247484130735367,0.7210335587595378,0.15572214442388924,0.17639107907186302,4
B136,QROLL,0.12,252,1.0,W,1.0,-0.09530854543088124,-0.6489275957028353,0.02467524821015754,0.6736028439129929,0.11998379364103878,0.17639107907186302,4
B136,QROLL,0.12,504,0.25,D,0.75,-0.014808515976924553,-0.12031748661359398,0.04536609789305723,0.16568358450665122,0.06017461386998178,0.15003379139445822,3
B136,QROLL,0.12,504,0.25,D,1.0,-0.04015925156237249,-0.12258541884112069,0.04566148635407741,0.16824690519519808,0.0858207379164499,0.15003379139445822,3
B136,QROLL,0.12,504,0.25,W,0.75,-0.026261701077173783,-0.12462516723330697,0.016654178040780288,0.14127934527408725,0.04291587911795407,0.15296237891416986,3
B136,QROLL,0.12,504,0.25,W,1.0,1.9068940505739818e-05,-0.13309431654660214,0.01646773409201141,0.14956205063861355,0.01644866515150567,0.15296237891416986,3
B136,QROLL,0.12,504,0.5,D,0.75,-0.02221542124704181,-0.25363647263467587,0.07705652703414789,0.33069299966882376,0.09927194828118971,0.15003379139445822,3
B136,QROLL,0.12,504,0.5,D,1.0,-0.03620446679448456,-0.2603637044795576,0.07760804196700222,0.3379717464465598,0.11381250876148677,0.15003379139445822,3
B136,QROLL,0.12,504,0.5,W,0.75,-0.03756873451106094,-0.2549399889693508,0.018752190899231858,0.27369217986858263,0.0563209254102928,0.15296237891416986,3
B136,QROLL,0.12,504,0.5,W,1.0,-0.029464017657174036,-0.27171976459385655,0.018391273545934395,0.29011103813979094,0.04785529120310843,0.15296237891416986,3
B136,QROLL,0.12,504,1.0,D,0.75,-0.1600085578677434,-0.5633144982804279,0.06829432227317933,0.6316088205536072,0.22830288014092273,0.15003379139445822,3
B136,QROLL,0.12,504,1.0,D,1.0,-0.12826143406956517,-0.6426025881000107,0.06876095164363383,0.7113635397436445,0.197022385713199,0.15003379139445822,3
B136,QROLL,0.12,504,1.0,W,0.75,-0.07541916380591618,-0.6053984717042417,-0.03740808412463659,0.5679903875796051,0.03801107968127959,0.15296237891416986,3
B136,QROLL,0.12,504,1.0,W,1.0,-0.06912143842038791,-0.6287372590109804,-0.03797649771534228,0.5907607612956381,0.03114494070504563,0.15296237891416986,3
B136,QROLL,0.12,1008,0.25,D,0.75,-0.006524872051791775,-0.08326441602715899,0.02845770389565261,0.1117221199228116,0.03498257594744438,0.09439062851993692,2
B136,QROLL,0.12,1008,0.25,D,1.0,0.007581309480923326,-0.07693158535760532,0.02880434693263445,0.10573593229023977,0.021223037451711124,0.09439062851993692,2
B136,QROLL,0.12,1008,0.25,W,0.75,-0.013301945988477204,-0.08855952650876175,0.04861659537034213,0.13717612187910388,0.061918541358819336,0.09506645640910115,2
B136,QROLL,0.12,1008,0.25,W,1.0,-0.009925719401949296,-0.08038236702129312,0.048838955381327764,0.12922132240262088,0.05876467478327706,0.09506645640910115,2
B136,QROLL,0.12,1008,0.5,D,0.75,-0.003091976757660442,-0.18525288825949673,0.04526760654426987,0.2305204948037666,0.04835958330193031,0.09439062851993692,2
B136,QROLL,0.12,1008,0.5,D,1.0,-0.04011484532839554,-0.1520762277742221,0.04589592416202759,0.1979721519362497,0.08601076949042313,0.09439062851993692,2
B136,QROLL,0.12,1008,0.5,W,0.75,-0.02643953404234318,-0.1939732691625659,0.08727379115046885,0.28124706031303476,0.11371332519281203,0.09506645640910115,2
B136,QROLL,0.12,1008,0.5,W,1.0,-0.003041402029625606,-0.18690634486465754,0.08766865176118666,0.27457499662584417,0.09071005379081226,0.09506645640910115,2
B136,QROLL,0.12,1008,1.0,D,0.75,-0.04815365739927522,-0.4112344580501469,0.029594085395626912,0.4408285434457738,0.07774774279490212,0.09439062851993692,2
B136,QROLL,0.12,1008,1.0,D,1.0,-0.08633307798268289,-0.4447335553538519,0.030299407233301823,0.4750329625871537,0.11663248521598471,0.09439062851993692,2
B136,QROLL,0.12,1008,1.0,W,0.75,-0.046304241031667435,-0.4038859699952642,0.11685369946784507,0.5207396694631092,0.16315794049951252,0.09506645640910115,2
B136,QROLL,0.12,1008,1.0,W,1.0,-0.058537960092899834,-0.3497604445824762,0.11717339569276786,0.46693384027524404,0.17571135578566768,0.09506645640910115,2
B136,QROLL,0.12,2016,0.25,D,0.75,-0.011859856268895009,-0.06766218972796086,0.04320852317696411,0.11087071290492496,0.055068379445859114,0.07051137643613427,1
B136,QROLL,0.12,2016,0.25,D,1.0,0.004769776886099209,-0.06186591061728525,0.043538716163855185,0.10540462678114043,0.03876893927775597,0.07051137643613427,1
B136,QROLL,0.12,2016,0.25,W,0.75,-0.011959285383967155,-0.06234537664792146,0.04014416692523137,0.10248954357315283,0.05210345230919853,0.07006082451002478,1
B136,QROLL,0.12,2016,0.25,W,1.0,0.00047029363378912057,-0.05917116625192884,0.040391615165227934,0.09956278141715677,0.03992132153143881,0.07006082451002478,1
B136,QROLL,0.12,2016,0.5,D,0.75,-0.012568415798582411,-0.1430093790913447,0.07749066184724662,0.22050004093859132,0.09005907764582903,0.07051137643613427,1
B136,QROLL,0.12,2016,0.5,D,1.0,-0.010158265050647286,-0.13085472891791078,0.07809250783031807,0.20894723674822885,0.08825077288096536,0.07051137643613427,1
B136,QROLL,0.12,2016,0.5,W,0.75,-0.02506308964928099,-0.1255464383562844,0.07156792457938277,0.19711436293566717,0.09663101422866376,0.07006082451002478,1
B136,QROLL,0.12,2016,0.5,W,1.0,-0.0187330384786177,-0.13540353240362785,0.07200450314413676,0.2074080355477646,0.09073754162275446,0.07006082451002478,1
B136,QROLL,0.12,2016,1.0,D,0.75,-0.041757527066578315,-0.2855813229799245,0.10642977903494044,0.39201110201486494,0.14818730610151876,0.07051137643613427,1
B136,QROLL,0.12,2016,1.0,D,1.0,-0.05919206788350401,-0.2789645374890669,0.10714390093045734,0.38610843841952425,0.16633596881396134,0.07051137643613427,1
B136,QROLL,0.12,2016,1.0,W,0.75,-0.030016702157894627,-0.27384838565141933,0.09681111661350972,0.37065950226492905,0.12682781877140434,0.07006082451002478,1
B136,QROLL,0.12,2016,1.0,W,1.0,-0.06603178078286286,-0.26331245476544407,0.0972456346978059,0.36055808946324996,0.16327741548066876,0.07006082451002478,1
B136,QROLL,0.17,252,0.25,D,0.75,-0.027587283607880497,-0.17649552695093504,0.06394583375778606,0.2404413607087211,0.09153311736566656,0.21829240820004506,4
B136,QROLL,0.17,252,0.25,D,1.0,-0.03741121613795477,-0.1780952827061319,0.06428617752094223,0.24238146022707413,0.101697393658897,0.21829240820004506,4
B136,QROLL,0.17,252,0.25,W,0.75,-0.015373814099168371,-0.17780049409740867,0.03841801131523637,0.21621850541264503,0.053791825414404734,0.22212209957197568,4
B136,QROLL,0.17,252,0.25,W,1.0,-0.007165415040363022,-0.15663127275288138,0.03850933048162175,0.19514060323450313,0.04567474552198477,0.22212209957197568,4
B136,QROLL,0.17,252,0.5,D,0.75,-0.07174143186997738,-0.34295195506904935,0.11398796122742971,0.45693991629647907,0.1857293930974071,0.21829240820004506,4
