panel,book,cost,family,budget,reachable,max_bought,level,paid_pp,bought_pp,xrate
broad,EWALL0,25,200d,4.0,True,5.017616602786079,300.0,3.537165756261529,4.371228987290987,0.8091925100573699
broad,EWALL0,25,200d,6.0,False,5.017616602786079,,,,
broad,EWALL0,25,200d,8.0,False,5.017616602786079,,,,
broad,EWALL0,25,200d,10.0,False,5.017616602786079,,,,
broad,EWALL0,25,abs,2.0,True,3.9825053313012337,378.0,2.2420773795834847,3.1899966206417885,0.7028463181043766
broad,EWALL0,25,abs,4.0,False,3.9825053313012337,,,,
broad,EWALL0,25,abs,6.0,False,3.9825053313012337,,,,
broad,EWALL0,25,abs,8.0,False,3.9825053313012337,,,,
broad,EWALL0,25,abs,10.0,False,3.9825053313012337,,,,
broad,EWALL0,25,band,2.0,True,6.673474483152986,0.12,0.7188857221242184,3.4987776711545293,0.20546767748377678
broad,EWALL0,25,band,4.0,True,6.673474483152986,0.08,1.8699798719139071,4.528193384421675,0.41296378338151174
broad,EWALL0,25,band,6.0,True,6.673474483152986,0.03,3.0746294933720275,6.673474483152986,0.46072394539513867
broad,EWALL0,25,band,8.0,False,6.673474483152986,,,,
broad,EWALL0,25,band,10.0,False,6.673474483152986,,,,
broad,EWALL0,25,ddctl,2.0,True,8.42747304134026,0.16,0.9539715360235235,2.962680496240233,0.3219960901062918
broad,EWALL0,25,ddctl,4.0,True,8.42747304134026,0.12,3.000952106568744,4.228512133327489,0.7096945715057563
broad,EWALL0,25,ddctl,6.0,True,8.42747304134026,0.08,3.478016474816159,6.223205757446593,0.5588785925412184
broad,EWALL0,25,ddctl,8.0,True,8.42747304134026,0.05,4.490367978244092,8.42747304134026,0.5328249590615086
broad,EWALL0,25,ddctl,10.0,False,8.42747304134026,,,,
broad,EWALL0,25,dg,2.0,True,14.66059835716964,0.9,1.407517034134509,2.324976145676527,0.6053898818497109
broad,EWALL0,25,dg,4.0,True,14.66059835716964,0.8,2.815184734359244,4.697181925869131,0.599334830710936
broad,EWALL0,25,dg,6.0,True,14.66059835716964,0.7,4.222549119036945,7.116754183304108,0.5933251325362673
broad,EWALL0,25,dg,8.0,True,14.66059835716964,0.6,5.629163479592503,9.583800789593678,0.5873623213980809
broad,EWALL0,25,dg,10.0,True,14.66059835716964,0.5,7.034588507745854,12.098399757651901,0.5814478483649602
broad,EWALL0,25,stop,2.0,True,2.268747944842864,0.08,3.6964121446458,2.268747944842864,1.6292740465278164
broad,EWALL0,25,stop,4.0,False,2.268747944842864,,,,
broad,EWALL0,25,stop,6.0,False,2.268747944842864,,,,
broad,EWALL0,25,stop,8.0,False,2.268747944842864,,,,
broad,EWALL0,25,stop,10.0,False,2.268747944842864,,,,
u56,CAND20,10,200d,2.0,False,1.212980832192645,,,,
u56,CAND20,10,200d,4.0,False,1.212980832192645,,,,
u56,CAND20,10,200d,6.0,False,1.212980832192645,,,,
u56,CAND20,10,200d,8.0,False,1.212980832192645,,,,
u56,CAND20,10,200d,10.0,False,1.212980832192645,,,,
u56,CAND20,10,abs,2.0,False,-0.1119211035793044,,,,
u56,CAND20,10,abs,4.0,False,-0.1119211035793044,,,,
u56,CAND20,10,abs,6.0,False,-0.1119211035793044,,,,
u56,CAND20,10,abs,8.0,False,-0.1119211035793044,,,,
u56,CAND20,10,abs,10.0,False,-0.1119211035793044,,,,
u56,CAND20,10,band,2.0,False,0.024520494675694948,,,,
u56,CAND20,10,band,4.0,False,0.024520494675694948,,,,
u56,CAND20,10,band,6.0,False,0.024520494675694948,,,,
u56,CAND20,10,band,8.0,False,0.024520494675694948,,,,
u56,CAND20,10,band,10.0,False,0.024520494675694948,,,,
u56,CAND20,10,ddctl,2.0,True,8.117196548089911,0.12,0.9251287509443706,4.150924774834774,0.2228729261857546
u56,CAND20,10,ddctl,4.0,True,8.117196548089911,0.12,0.9251287509443706,4.150924774834774,0.2228729261857546
u56,CAND20,10,ddctl,6.0,True,8.117196548089911,0.05,4.557633733974109,8.117196548089911,0.5614787946765418
u56,CAND20,10,ddctl,8.0,True,8.117196548089911,0.05,4.557633733974109,8.117196548089911,0.5614787946765418
u56,CAND20,10,ddctl,10.0,False,8.117196548089911,,,,
u56,CAND20,10,dg,2.0,True,12.74209713553337,0.9,1.5789390073055465,2.038100221867256,0.7747111699241965
u56,CAND20,10,dg,4.0,True,12.74209713553337,0.8,3.155588354809047,4.110379107618667,0.767712240693347
u56,CAND20,10,dg,6.0,True,12.74209713553337,0.7,4.729426098539302,6.216889139790782,0.7607383680479242
u56,CAND20,10,dg,8.0,True,12.74209713553337,0.6,6.299940299723228,8.357667354445407,0.7537917019839653
u56,CAND20,10,dg,10.0,True,12.74209713553337,0.5,7.86662918989669,10.53273498940258,0.7468743111652985
u56,CAND20,10,stop,2.0,True,2.5929907676758623,0.08,1.717545453767344,2.5929907676758623,0.6623800883436259
u56,CAND20,10,stop,4.0,False,2.5929907676758623,,,,
u56,CAND20,10,stop,6.0,False,2.5929907676758623,,,,
u56,CAND20,10,stop,8.0,False,2.5929907676758623,,,,
u56,CAND20,10,stop,10.0,False,2.5929907676758623,,,,
u56,CAND20,25,200d,2.0,False,1.055428062677699,,,,
u56,CAND20,25,200d,4.0,False,1.055428062677699,,,,
u56,CAND20,25,200d,6.0,False,1.055428062677699,,,,
u56,CAND20,25,200d,8.0,False,1.055428062677699,,,,
u56,CAND20,25,200d,10.0,False,1.055428062677699,,,,
u56,CAND20,25,abs,2.0,False,-0.461335988747269,,,,
u56,CAND20,25,abs,4.0,False,-0.461335988747269,,,,
u56,CAND20,25,abs,6.0,False,-0.461335988747269,,,,
u56,CAND20,25,abs,8.0,False,-0.461335988747269,,,,
u56,CAND20,25,abs,10.0,False,-0.461335988747269,,,,
u56,CAND20,25,band,2.0,False,-0.02666111287548123,,,,
u56,CAND20,25,band,4.0,False,-0.02666111287548123,,,,
u56,CAND20,25,band,6.0,False,-0.02666111287548123,,,,
u56,CAND20,25,band,8.0,False,-0.02666111287548123,,,,
u56,CAND20,25,band,10.0,False,-0.02666111287548123,,,,
u56,CAND20,25,ddctl,2.0,True,8.121318544025435,0.12,0.9786073895973413,4.072576205528533,0.24029197741441383
u56,CAND20,25,ddctl,4.0,True,8.121318544025435,0.12,0.9786073895973413,4.072576205528533,0.24029197741441383
u56,CAND20,25,ddctl,6.0,True,8.121318544025435,0.05,4.80392756432475,8.121318544025435,0.5915206426496876
u56,CAND20,25,ddctl,8.0,True,8.121318544025435,0.05,4.80392756432475,8.121318544025435,0.5915206426496876
u56,CAND20,25,ddctl,10.0,False,8.121318544025435,,,,
u56,CAND20,25,dg,2.0,True,12.813010073032238,0.9,1.407706184882862,2.0484453515260403,0.6872070977310458
u56,CAND20,25,dg,4.0,True,12.813010073032238,0.8,2.817101204726047,4.131641051880663,0.681835902333225
u56,CAND20,25,dg,6.0,True,12.813010073032238,0.7,4.227666608078273,6.249652917884497,0.676464223473923
u56,CAND20,25,dg,8.0,True,12.813010073032238,0.6,5.638891137702595,8.402531336637132,0.6710943300045337
u56,CAND20,25,dg,10.0,True,12.813010073032238,0.5,7.050270950810145,10.590310905183397,0.665728420433758
u56,CAND20,25,stop,2.0,True,2.2789579991095876,0.08,2.6384791015305886,2.2789579991095876,1.15775679172739
u56,CAND20,25,stop,4.0,False,2.2789579991095876,,,,
u56,CAND20,25,stop,6.0,False,2.2789579991095876,,,,
u56,CAND20,25,stop,8.0,False,2.2789579991095876,,,,
u56,CAND20,25,stop,10.0,False,2.2789579991095876,,,,
u56,EWALL0,10,200d,2.0,True,4.201124928181166,200.0,1.6860885825260574,3.833663658123465,0.43981129616137965
u56,EWALL0,10,200d,4.0,True,4.201124928181166,250.0,1.7453072010226611,4.201124928181166,0.4154380626282099
u56,EWALL0,10,200d,6.0,False,4.201124928181166,,,,
u56,EWALL0,10,200d,8.0,False,4.201124928181166,,,,
u56,EWALL0,10,200d,10.0,False,4.201124928181166,,,,
u56,EWALL0,10,abs,2.0,True,3.406856525512092,126.0,1.3231117461444342,3.248943582699082,0.407243681666288
u56,EWALL0,10,abs,4.0,False,3.406856525512092,,,,
u56,EWALL0,10,abs,6.0,False,3.406856525512092,,,,
u56,EWALL0,10,abs,8.0,False,3.406856525512092,,,,
u56,EWALL0,10,abs,10.0,False,3.406856525512092,,,,
u56,EWALL0,10,band,2.0,True,4.821620766004919,0.12,-0.7909448777930539,3.0959606602109613,-0.2554763979911677
u56,EWALL0,10,band,4.0,True,4.821620766004919,0.05,0.48062052741011385,4.048007703010281,0.11873014150953881
u56,EWALL0,10,band,6.0,False,4.821620766004919,,,,
u56,EWALL0,10,band,8.0,False,4.821620766004919,,,,
u56,EWALL0,10,band,10.0,False,4.821620766004919,,,,
u56,EWALL0,10,ddctl,2.0,True,7.491880148589747,0.16,1.0789906059802679,2.3082127012657327,0.467457182515542
u56,EWALL0,10,ddctl,4.0,True,7.491880148589747,0.08,2.7541565882093,5.370231348141397,0.5128562271646818
u56,EWALL0,10,ddctl,6.0,True,7.491880148589747,0.05,3.73120863548273,7.491880148589747,0.4980336793274895
u56,EWALL0,10,ddctl,8.0,False,7.491880148589747,,,,
u56,EWALL0,10,ddctl,10.0,False,7.491880148589747,,,,
u56,EWALL0,10,dg,2.0,True,13.042742947594155,0.9,1.3370457395007973,2.083982271430207,0.641582108365635
u56,EWALL0,10,dg,4.0,True,13.042742947594155,0.8,2.673529033794164,4.203833089872921,0.6359741161547836
u56,EWALL0,10,dg,6.0,True,13.042742947594155,0.7,4.009082092290028,6.359606489434844,0.6303978239770464
u56,EWALL0,10,dg,8.0,True,13.042742947594155,0.6,5.343342869661982,8.55133936047613,0.6248544987418755
u56,EWALL0,10,dg,10.0,True,13.042742947594155,0.5,6.675955158415103,10.779051047060673,0.6193453513920932
u56,EWALL0,10,stop,2.0,True,2.510705278712344,0.08,2.43207182490337,2.510705278712344,0.968680731077563
u56,EWALL0,10,stop,4.0,False,2.510705278712344,,,,
u56,EWALL0,10,stop,6.0,False,2.510705278712344,,,,
u56,EWALL0,10,stop,8.0,False,2.510705278712344,,,,
u56,EWALL0,10,stop,10.0,False,2.510705278712344,,,,
u56,EWALL0,25,200d,2.0,True,4.0304692659315355,250.0,2.7015904106790334,4.0304692659315355,0.6702917780603973
u56,EWALL0,25,200d,4.0,True,4.0304692659315355,250.0,2.7015904106790334,4.0304692659315355,0.6702917780603973
u56,EWALL0,25,200d,6.0,False,4.0304692659315355,,,,
u56,EWALL0,25,200d,8.0,False,4.0304692659315355,,,,
u56,EWALL0,25,200d,10.0,False,4.0304692659315355,,,,
u56,EWALL0,25,abs,2.0,True,3.3376066955215222,252.0,2.158016570611432,2.1252672827670516,1.0154094913660654
u56,EWALL0,25,abs,4.0,False,3.3376066955215222,,,,
u56,EWALL0,25,abs,6.0,False,3.3376066955215222,,,,
u56,EWALL0,25,abs,8.0,False,3.3376066955215222,,,,
u56,EWALL0,25,abs,10.0,False,3.3376066955215222,,,,
u56,EWALL0,25,band,2.0,True,4.668721234477358,0.12,-0.6027736699067088,3.013240087719904,-0.20004170008332228
u56,EWALL0,25,band,4.0,True,4.668721234477358,0.03,1.5619049723719192,4.668721234477358,0.3345466336344169
u56,EWALL0,25,band,6.0,False,4.668721234477358,,,,
u56,EWALL0,25,band,8.0,False,4.668721234477358,,,,
u56,EWALL0,25,band,10.0,False,4.668721234477358,,,,
u56,EWALL0,25,ddctl,2.0,True,7.35172523303258,0.16,1.135457370073989,2.2711268507649818,0.49995330278074684
u56,EWALL0,25,ddctl,4.0,True,7.35172523303258,0.08,3.0029159096615077,5.139855683278971,0.584241288997787
u56,EWALL0,25,ddctl,6.0,True,7.35172523303258,0.05,4.164740735271821,7.35172523303258,0.5664984208820696
u56,EWALL0,25,ddctl,8.0,False,7.35172523303258,,,,
u56,EWALL0,25,ddctl,10.0,False,7.35172523303258,,,,
u56,EWALL0,25,dg,2.0,True,13.054590837244994,0.9,1.3212800229166266,2.085700385808442,0.63349464376902
u56,EWALL0,25,dg,4.0,True,13.054590837244994,0.8,2.642333259137253,4.207368735716466,0.6280251209518232
u56,EWALL0,25,dg,6.0,True,13.054590837244994,0.7,3.9627919972036407,6.365061481305856,0.6225850306147607
u56,EWALL0,25,dg,8.0,True,13.054590837244994,0.6,5.282294085964279,8.558817910981054,0.6171756591745035
u56,EWALL0,25,dg,10.0,True,13.054590837244994,0.5,6.600483030572368,10.788659765599395,0.6117982375919017
u56,EWALL0,25,stop,2.0,True,2.082883846394734,0.08,3.6386941637031045,2.082883846394734,1.7469501095806779
u56,EWALL0,25,stop,4.0,False,2.082883846394734,,,,
u56,EWALL0,25,stop,6.0,False,2.082883846394734,,,,
u56,EWALL0,25,stop,8.0,False,2.082883846394734,,,,
u56,EWALL0,25,stop,10.0,False,2.082883846394734,,,,
