CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,p4a,p4b,fail4b,panel,base,series,tail,q,inst,cost,rate,ratio,mean_mult,nominal
0.1131490575803984,1.1321430124974432,-0.15769539333233729,1.150292667744362,1.1190034403349771,1.0530337219209345,0.12264541304762155,1.194775947127267,-0.15769539333233684,False,True,-,U56,EWALL0.75,-,-,,NOGATE,0,,,1.0,
0.10404991874757363,1.0490356175049331,-0.15874703883931918,1.0684672027739994,1.0345087030578517,0.9696220485116058,0.11329279517395063,1.1118864767300745,-0.1587470388393195,False,False,CAGR,U56,EWALL0.75,-,-,,NOGATE,10,,,1.0,
0.09053533752354115,0.9240459574829427,-0.16113523777780192,0.945432392243963,0.9074132321788981,0.8442461811040094,0.09940431531971972,0.9871695947549185,-0.16113523777780092,False,False,"H1,CAGR",U56,EWALL0.75,-,-,,NOGATE,25,,,1.0,
0.11118857260108372,1.116211725227968,-0.15769539333233729,1.150292667744362,1.0884901956004356,1.0530337219209345,0.11903913987166015,1.166378153205544,-0.15769539333233684,False,True,-,U56,EWALL0.75,BREADTH,LOW,0.07,QEXP,0,0.0022527596305474207,0.03218228043639172,0.9988736201847263,0.07
0.10203313947817239,1.0322813572485117,-0.15874703883931918,1.0684672027739994,1.0024427320952234,0.9696220485116058,0.1095836560231771,1.0820200730766165,-0.1587470388393195,False,False,CAGR,U56,EWALL0.75,BREADTH,LOW,0.07,QEXP,10,0.0022527596305474207,0.03218228043639172,0.9988736201847263,0.07
0.08843596931688813,0.9060571619500372,-0.16309627160804174,0.945432392243963,0.8730194064635399,0.8442461811040094,0.09554435594076094,0.9550988931741732,-0.16309627160804097,False,False,"H1,CAGR",U56,EWALL0.75,BREADTH,LOW,0.07,QEXP,25,0.0022527596305474207,0.03218228043639172,0.9988736201847263,0.07
0.11173229549512032,1.2362525377776923,-0.11804954847991411,1.1280229218624245,1.3409121440609024,1.0195501696564144,0.12860507433555002,1.4191214383364388,-0.118049548479914,False,True,-,U56,EWALL0.75,BREADTH,LOW,0.07,QROLL252,0,0.11106104978598784,1.5865864255141118,0.9421040774949313,0.07
0.10244719951480241,1.1417797788640383,-0.11893274777549356,1.0358069359645972,1.2442280024326737,0.9250103983065959,0.11928812370809783,1.3246655368113145,-0.1189327477754939,False,False,CAGR,U56,EWALL0.75,BREADTH,LOW,0.07,QROLL252,10,0.11106104978598784,1.5865864255141118,0.9421040774949313,0.07
0.08865889632419832,0.9994877581596989,-0.12555204252012464,0.8969371449071363,1.0985836865070866,0.7827061596171395,0.10545094177527536,1.182327314217339,-0.12237127077832421,False,False,"H1,CAGR",U56,EWALL0.75,BREADTH,LOW,0.07,QROLL252,25,0.11106104978598784,1.5865864255141118,0.9421040774949313,0.07
0.10899409845852359,1.177488896657914,-0.15769539333233729,1.1306478131934479,1.2222995584761533,1.0230856624795661,0.12284593596894511,1.3023392757365821,-0.15769539333233684,False,True,-,U56,EWALL0.75,BREADTH,LOW,0.07,QROLL504,0,0.11224976167778837,1.6035680239684051,0.947172786663663,0.07
0.10000105808150295,1.0883502863201429,-0.1587470388393195,1.0418841052853471,1.1326958484522802,0.9322823742047015,0.11378592693194522,1.2145863700568957,-0.1587470388393194,False,False,CAGR,U56,EWALL0.75,BREADTH,LOW,0.07,QROLL504,10,0.11224976167778837,1.6035680239684051,0.947172786663663,0.07
0.0866425217262663,0.9541374173439218,-0.1603233752514749,0.908323838762401,0.9977059422625539,0.795713454041886,0.10032716724183466,1.0823415616062526,-0.1603233752514751,False,False,"H1,CAGR",U56,EWALL0.75,BREADTH,LOW,0.07,QROLL504,25,0.11224976167778837,1.6035680239684051,0.947172786663663,0.07
0.11163680364381556,1.1733233882218854,-0.1629973772023141,1.1689608344075342,1.1796297252996903,1.0668141852678108,0.1224995740098378,1.2583006104938308,-0.16299737720231422,False,True,-,U56,EWALL0.75,BREADTH,LOW,0.07,QROLL1008,0,0.07150595882990249,1.0215136975700354,0.9703762108583014,0.07
0.10263589699436526,1.0864878086895404,-0.16434085876289628,1.0841139910104587,1.0908134038883146,0.9802071195639241,0.11324984720156817,1.1712687750409974,-0.1643408587628966,False,False,CAGR,U56,EWALL0.75,BREADTH,LOW,0.07,QROLL1008,10,0.07150595882990249,1.0215136975700354,0.9703762108583014,0.07
0.08926558692430331,0.9558523301446517,-0.16635403021718287,0.9564760787002293,0.9571958676391277,0.8499732428721366,0.09951223827429145,1.0402909008555454,-0.16635403021718265,False,False,"H1,CAGR",U56,EWALL0.75,BREADTH,LOW,0.07,QROLL1008,25,0.07150595882990249,1.0215136975700354,0.9703762108583014,0.07
0.11295141901096639,1.1650557072596717,-0.15769539333233729,1.150292667744362,1.179559199210086,1.0530337219209345,0.12228162306081813,1.2584470127181546,-0.15769539333233717,False,True,-,U56,EWALL0.75,BREADTH,LOW,0.07,QROLL2016,0,0.0741430700447094,1.0591867149244198,0.9789366974543816,0.07
0.103858575671256,1.0793080440944554,-0.15874703883931918,1.0684672027739994,1.0900404227707794,0.9696220485116058,0.11294064820370364,1.170797004902552,-0.1587470388393193,False,False,CAGR,U56,EWALL0.75,BREADTH,LOW,0.07,QROLL2016,10,0.0741430700447094,1.0591867149244198,0.9789366974543816,0.07
0.09035291842658255,0.9502514390397299,-0.16032337525147533,0.945432392243963,0.9551967424364141,0.8442461811040094,0.09906867077472992,1.0387239921108076,-0.1603233752514751,False,False,"H1,CAGR",U56,EWALL0.75,BREADTH,LOW,0.07,QROLL2016,25,0.0741430700447094,1.0591867149244198,0.9789366974543816,0.07
0.11372262304388991,1.1548733527997919,-0.15769539333233729,1.150292667744362,1.1606722019071247,1.0530337219209345,0.1237014671631651,1.2373260543685562,-0.15769539333233684,False,True,-,U56,EWALL0.75,BREADTH,LOW,0.1,QEXP,0,0.0198242847488173,0.198242847488173,0.9907636855147556,0.1
