panel,anchor,ladder,chooser,L,k_rungs,uniform_null,anchor_rung,pick_rung,reached,is_margin,P_pick,P_anchor,P_boot_top,resolved,resolved_supported,beats_uniform,C_STRICT,C_PROX,C_ALL
U56,A,GROSS,CH_ISSHARPE,126,10,0.1,0.75,0.75,True,0.00010871918089216948,0.724,0.724,0.724,False,False,True,True,True,True
U56,A,GROSS,CH_ISSHARPE,252,10,0.1,0.75,0.75,True,0.00010871918089216948,0.828,0.828,0.828,False,False,True,True,True,True
U56,A,GROSS,CH_ISCAGR,21,10,0.1,0.75,0.75,True,0.009332336480988523,1.0,1.0,1.0,True,True,True,False,True,True
U56,A,GROSS,CH_ISCAGR,63,10,0.1,0.75,0.75,True,0.009332336480988523,1.0,1.0,1.0,True,True,True,False,True,True
U56,A,GROSS,CH_ISCAGR,126,10,0.1,0.75,0.75,True,0.009332336480988523,1.0,1.0,1.0,True,True,True,False,True,True
U56,A,GROSS,CH_ISCAGR,252,10,0.1,0.75,0.75,True,0.009332336480988523,1.0,1.0,1.0,True,True,True,False,True,True
U56,A,GROSS,CH_ISDD,21,10,0.1,0.75,0.3,False,0.009343501791207132,1.0,0.0,1.0,True,True,True,False,True,True
U56,A,GROSS,CH_ISDD,63,10,0.1,0.75,0.3,False,0.009343501791207132,1.0,0.0,1.0,True,True,True,False,True,True
U56,A,GROSS,CH_ISDD,126,10,0.1,0.75,0.3,False,0.009343501791207132,1.0,0.0,1.0,True,True,True,False,True,True
U56,A,GROSS,CH_ISDD,252,10,0.1,0.75,0.3,False,0.009343501791207132,1.0,0.0,1.0,True,True,True,False,True,True
U56,A,CADENCE,CH_ISSHARPE,21,4,0.25,W,W,True,0.00784528187974276,0.28,0.28,0.331,False,False,True,True,True,True
U56,A,CADENCE,CH_ISSHARPE,63,4,0.25,W,W,True,0.00784528187974276,0.274,0.274,0.34,False,False,True,True,True,True
U56,A,CADENCE,CH_ISSHARPE,126,4,0.25,W,W,True,0.00784528187974276,0.247,0.247,0.32,False,False,False,True,True,True
U56,A,CADENCE,CH_ISSHARPE,252,4,0.25,W,W,True,0.00784528187974276,0.241,0.241,0.376,False,False,False,True,True,True
U56,A,CADENCE,CH_ISCAGR,21,4,0.25,W,W,True,0.006201025909649882,0.452,0.452,0.452,False,False,True,False,True,True
U56,A,CADENCE,CH_ISCAGR,63,4,0.25,W,W,True,0.006201025909649882,0.487,0.487,0.487,False,False,True,False,True,True
U56,A,CADENCE,CH_ISCAGR,126,4,0.25,W,W,True,0.006201025909649882,0.476,0.476,0.476,False,False,True,False,True,True
U56,A,CADENCE,CH_ISCAGR,252,4,0.25,W,W,True,0.006201025909649882,0.438,0.438,0.438,False,False,True,False,True,True
U56,A,CADENCE,CH_ISDD,21,4,0.25,W,D,False,0.007450943987093783,0.165,0.139,0.461,False,False,False,False,True,True
U56,A,CADENCE,CH_ISDD,63,4,0.25,W,D,False,0.007450943987093783,0.343,0.137,0.354,False,False,True,False,True,True
U56,A,CADENCE,CH_ISDD,126,4,0.25,W,D,False,0.007450943987093783,0.456,0.142,0.456,False,False,True,False,True,True
U56,A,CADENCE,CH_ISDD,252,4,0.25,W,D,False,0.007450943987093783,0.596,0.171,0.596,False,False,True,False,True,True
U56,B,N,CH_ISSHARPE,21,9,0.1111111111111111,12,10,False,0.009779610288575658,0.209,0.078,0.259,False,False,True,False,False,True
U56,B,N,CH_ISSHARPE,63,9,0.1111111111111111,12,10,False,0.009779610288575658,0.232,0.066,0.308,False,False,True,False,False,True
U56,B,N,CH_ISSHARPE,126,9,0.1111111111111111,12,10,False,0.009779610288575658,0.252,0.07,0.265,False,False,True,False,False,True
U56,B,N,CH_ISSHARPE,252,9,0.1111111111111111,12,10,False,0.009779610288575658,0.328,0.082,0.328,False,False,True,False,False,True
U56,B,N,CH_ISCAGR,21,9,0.1111111111111111,12,5,False,0.007780816866844509,0.636,0.008,0.636,False,False,True,False,False,True
U56,B,N,CH_ISCAGR,63,9,0.1111111111111111,12,5,False,0.007780816866844509,0.648,0.007,0.648,False,False,True,False,False,True
U56,B,N,CH_ISCAGR,126,9,0.1111111111111111,12,5,False,0.007780816866844509,0.664,0.007,0.664,False,False,True,False,False,True
U56,B,N,CH_ISCAGR,252,9,0.1111111111111111,12,5,False,0.007780816866844509,0.579,0.007,0.579,False,False,True,False,False,True
U56,B,N,CH_ISDD,21,9,0.1111111111111111,12,40,False,0.013117415607145522,0.797,0.005,0.797,False,False,True,False,False,True
U56,B,N,CH_ISDD,63,9,0.1111111111111111,12,40,False,0.013117415607145522,0.883,0.008,0.883,False,False,True,False,False,True
U56,B,N,CH_ISDD,126,9,0.1111111111111111,12,40,False,0.013117415607145522,0.92,0.003,0.92,True,True,True,False,False,True
U56,B,N,CH_ISDD,252,9,0.1111111111111111,12,40,False,0.013117415607145522,0.968,0.0,0.968,True,True,True,False,False,True
U56,B,H,CH_ISSHARPE,21,4,0.25,63,252,False,0.022382630930116054,0.413,0.123,0.413,False,False,True,False,False,True
U56,B,H,CH_ISSHARPE,63,4,0.25,63,252,False,0.022382630930116054,0.417,0.112,0.417,False,False,True,False,False,True
U56,B,H,CH_ISSHARPE,126,4,0.25,63,252,False,0.022382630930116054,0.442,0.088,0.442,False,False,True,False,False,True
U56,B,H,CH_ISSHARPE,252,4,0.25,63,252,False,0.022382630930116054,0.45,0.045,0.45,False,False,True,False,False,True
U56,B,H,CH_ISCAGR,21,4,0.25,63,126,False,0.00014225878672347037,0.269,0.152,0.318,False,False,True,False,False,True
U56,B,H,CH_ISCAGR,63,4,0.25,63,126,False,0.00014225878672347037,0.259,0.158,0.365,False,False,True,False,False,True
U56,B,H,CH_ISCAGR,126,4,0.25,63,126,False,0.00014225878672347037,0.307,0.138,0.333,False,False,True,False,False,True
U56,B,H,CH_ISCAGR,252,4,0.25,63,126,False,0.00014225878672347037,0.289,0.066,0.396,False,False,True,False,False,True
U56,B,H,CH_ISDD,21,4,0.25,63,21,False,0.00011979770466619133,0.247,0.133,0.377,False,False,False,False,False,True
U56,B,H,CH_ISDD,63,4,0.25,63,21,False,0.00011979770466619133,0.277,0.163,0.364,False,False,True,False,False,True
U56,B,H,CH_ISDD,126,4,0.25,63,21,False,0.00011979770466619133,0.396,0.132,0.396,False,False,True,False,False,True
U56,B,H,CH_ISDD,252,4,0.25,63,21,False,0.00011979770466619133,0.527,0.099,0.527,False,False,True,False,False,True
U56,B,GROSS,CH_ISSHARPE,21,10,0.1,0.55,0.75,False,0.0009182347058054319,0.963,0.0,0.963,True,True,True,False,False,True
U56,B,GROSS,CH_ISSHARPE,63,10,0.1,0.55,0.75,False,0.0009182347058054319,0.995,0.0,0.995,True,True,True,False,False,True
U56,B,GROSS,CH_ISSHARPE,126,10,0.1,0.55,0.75,False,0.0009182347058054319,0.996,0.001,0.996,True,True,True,False,False,True
U56,B,GROSS,CH_ISSHARPE,252,10,0.1,0.55,0.75,False,0.0009182347058054319,1.0,0.0,1.0,True,True,True,False,False,True
U56,B,GROSS,CH_ISCAGR,21,10,0.1,0.55,0.75,False,0.010112171000020709,0.998,0.0,0.998,True,True,True,False,False,True
U56,B,GROSS,CH_ISCAGR,63,10,0.1,0.55,0.75,False,0.010112171000020709,1.0,0.0,1.0,True,True,True,False,False,True
U56,B,GROSS,CH_ISCAGR,126,10,0.1,0.55,0.75,False,0.010112171000020709,1.0,0.0,1.0,True,True,True,False,False,True
U56,B,GROSS,CH_ISCAGR,252,10,0.1,0.55,0.75,False,0.010112171000020709,1.0,0.0,1.0,True,True,True,False,False,True
U56,B,GROSS,CH_ISDD,21,10,0.1,0.55,0.3,False,0.009739047905818365,1.0,0.0,1.0,True,True,True,False,False,True
U56,B,GROSS,CH_ISDD,63,10,0.1,0.55,0.3,False,0.009739047905818365,1.0,0.0,1.0,True,True,True,False,False,True
U56,B,GROSS,CH_ISDD,126,10,0.1,0.55,0.3,False,0.009739047905818365,1.0,0.0,1.0,True,True,True,False,False,True
U56,B,GROSS,CH_ISDD,252,10,0.1,0.55,0.3,False,0.009739047905818365,1.0,0.0,1.0,True,True,True,False,False,True
U56,B,CADENCE,CH_ISSHARPE,21,4,0.25,M,W,False,0.03312344404531342,0.528,0.152,0.528,False,False,True,False,False,True
U56,B,CADENCE,CH_ISSHARPE,63,4,0.25,M,W,False,0.03312344404531342,0.689,0.14,0.689,False,False,True,False,False,True
U56,B,CADENCE,CH_ISSHARPE,126,4,0.25,M,W,False,0.03312344404531342,0.753,0.11,0.753,False,False,True,False,False,True
U56,B,CADENCE,CH_ISSHARPE,252,4,0.25,M,W,False,0.03312344404531342,0.77,0.095,0.77,False,False,True,False,False,True
U56,B,CADENCE,CH_ISCAGR,21,4,0.25,M,W,False,0.004880030921019518,0.547,0.186,0.547,False,False,True,False,False,True
U56,B,CADENCE,CH_ISCAGR,63,4,0.25,M,W,False,0.004880030921019518,0.714,0.13,0.714,False,False,True,False,False,True
U56,B,CADENCE,CH_ISCAGR,126,4,0.25,M,W,False,0.004880030921019518,0.808,0.091,0.808,False,False,True,False,False,True
U56,B,CADENCE,CH_ISCAGR,252,4,0.25,M,W,False,0.004880030921019518,0.814,0.08,0.814,False,False,True,False,False,True
U56,B,CADENCE,CH_ISDD,21,4,0.25,M,W,False,0.002036747882469103,0.277,0.244,0.325,False,False,True,False,False,True
U56,B,CADENCE,CH_ISDD,63,4,0.25,M,W,False,0.002036747882469103,0.236,0.226,0.415,False,False,False,False,False,True
U56,B,CADENCE,CH_ISDD,126,4,0.25,M,W,False,0.002036747882469103,0.262,0.145,0.482,False,False,True,False,False,True
U56,B,CADENCE,CH_ISDD,252,4,0.25,M,W,False,0.002036747882469103,0.454,0.087,0.454,False,False,True,False,False,True
B136,A,N,CH_ISSHARPE,21,9,0.1111111111111111,20,8,False,0.009369302261435175,0.231,0.011,0.402,False,False,True,True,True,True
B136,A,N,CH_ISSHARPE,63,9,0.1111111111111111,20,8,False,0.009369302261435175,0.199,0.01,0.426,False,False,True,True,True,True
B136,A,N,CH_ISSHARPE,126,9,0.1111111111111111,20,8,False,0.009369302261435175,0.198,0.01,0.448,False,False,True,True,True,True
B136,A,N,CH_ISSHARPE,252,9,0.1111111111111111,20,8,False,0.009369302261435175,0.199,0.001,0.419,False,False,True,True,True,True
B136,A,N,CH_ISCAGR,21,9,0.1111111111111111,20,5,False,0.018795664533841183,0.819,0.0,0.819,False,False,True,False,True,True
B136,A,N,CH_ISCAGR,63,9,0.1111111111111111,20,5,False,0.018795664533841183,0.758,0.0,0.758,False,False,True,False,True,True
B136,A,N,CH_ISCAGR,126,9,0.1111111111111111,20,5,False,0.018795664533841183,0.787,0.0,0.787,False,False,True,False,True,True
B136,A,N,CH_ISCAGR,252,9,0.1111111111111111,20,5,False,0.018795664533841183,0.801,0.0,0.801,False,False,True,False,True,True
B136,A,N,CH_ISDD,21,9,0.1111111111111111,20,30,False,0.0007983238369267953,0.241,0.034,0.517,False,False,True,False,True,True
B136,A,N,CH_ISDD,63,9,0.1111111111111111,20,30,False,0.0007983238369267953,0.469,0.009,0.469,False,False,True,False,True,True
B136,A,N,CH_ISDD,126,9,0.1111111111111111,20,30,False,0.0007983238369267953,0.537,0.007,0.537,False,False,True,False,True,True
B136,A,N,CH_ISDD,252,9,0.1111111111111111,20,30,False,0.0007983238369267953,0.58,0.001,0.58,False,False,True,False,True,True
B136,A,H,CH_ISSHARPE,21,4,0.25,126,63,False,0.0046360134424350274,0.352,0.136,0.387,False,False,True,True,True,True
B136,A,H,CH_ISSHARPE,63,4,0.25,126,63,False,0.0046360134424350274,0.462,0.144,0.462,False,False,True,True,True,True
B136,A,H,CH_ISSHARPE,126,4,0.25,126,63,False,0.0046360134424350274,0.431,0.166,0.431,False,False,True,True,True,True
B136,A,H,CH_ISSHARPE,252,4,0.25,126,63,False,0.0046360134424350274,0.384,0.154,0.384,False,False,True,True,True,True
B136,A,H,CH_ISCAGR,21,4,0.25,126,63,False,0.0035585605592283187,0.446,0.111,0.446,False,False,True,False,True,True
B136,A,H,CH_ISCAGR,63,4,0.25,126,63,False,0.0035585605592283187,0.513,0.116,0.513,False,False,True,False,True,True
B136,A,H,CH_ISCAGR,126,4,0.25,126,63,False,0.0035585605592283187,0.57,0.122,0.57,False,False,True,False,True,True
B136,A,H,CH_ISCAGR,252,4,0.25,126,63,False,0.0035585605592283187,0.448,0.137,0.448,False,False,True,False,True,True
B136,A,H,CH_ISDD,21,4,0.25,126,21,False,0.003247419789500161,0.307,0.088,0.433,False,False,True,False,True,True
B136,A,H,CH_ISDD,63,4,0.25,126,21,False,0.003247419789500161,0.3,0.025,0.443,False,False,True,False,True,True
B136,A,H,CH_ISDD,126,4,0.25,126,21,False,0.003247419789500161,0.391,0.018,0.399,False,False,True,False,True,True
B136,A,H,CH_ISDD,252,4,0.25,126,21,False,0.003247419789500161,0.533,0.005,0.533,False,False,True,False,True,True
B136,A,GROSS,CH_ISSHARPE,21,10,0.1,0.75,0.75,True,0.000332938823043083,0.877,0.877,0.877,False,False,True,True,True,True
B136,A,GROSS,CH_ISSHARPE,63,10,0.1,0.75,0.75,True,0.000332938823043083,0.941,0.941,0.941,True,True,True,True,True,True
B136,A,GROSS,CH_ISSHARPE,126,10,0.1,0.75,0.75,True,0.000332938823043083,0.959,0.959,0.959,True,True,True,True,True,True
B136,A,GROSS,CH_ISSHARPE,252,10,0.1,0.75,0.75,True,0.000332938823043083,0.991,0.991,0.991,True,True,True,True,True,True
B136,A,GROSS,CH_ISCAGR,21,10,0.1,0.75,0.75,True,0.01084004186969545,0.999,0.999,0.999,True,True,True,False,True,True
B136,A,GROSS,CH_ISCAGR,63,10,0.1,0.75,0.75,True,0.01084004186969545,1.0,1.0,1.0,True,True,True,False,True,True
B136,A,GROSS,CH_ISCAGR,126,10,0.1,0.75,0.75,True,0.01084004186969545,1.0,1.0,1.0,True,True,True,False,True,True
B136,A,GROSS,CH_ISCAGR,252,10,0.1,0.75,0.75,True,0.01084004186969545,1.0,1.0,1.0,True,True,True,False,True,True
B136,A,GROSS,CH_ISDD,21,10,0.1,0.75,0.3,False,0.009800324617187939,1.0,0.0,1.0,True,True,True,False,True,True
B136,A,GROSS,CH_ISDD,63,10,0.1,0.75,0.3,False,0.009800324617187939,1.0,0.0,1.0,True,True,True,False,True,True
B136,A,GROSS,CH_ISDD,126,10,0.1,0.75,0.3,False,0.009800324617187939,1.0,0.0,1.0,True,True,True,False,True,True
B136,A,GROSS,CH_ISDD,252,10,0.1,0.75,0.3,False,0.009800324617187939,1.0,0.0,1.0,True,True,True,False,True,True
B136,A,CADENCE,CH_ISSHARPE,21,4,0.25,W,W,True,0.02047292148834412,0.416,0.416,0.416,False,False,True,True,True,True
B136,A,CADENCE,CH_ISSHARPE,63,4,0.25,W,W,True,0.02047292148834412,0.4,0.4,0.4,False,False,True,True,True,True
B136,A,CADENCE,CH_ISSHARPE,126,4,0.25,W,W,True,0.02047292148834412,0.369,0.369,0.369,False,False,True,True,True,True
B136,A,CADENCE,CH_ISSHARPE,252,4,0.25,W,W,True,0.02047292148834412,0.378,0.378,0.378,False,False,True,True,True,True
B136,A,CADENCE,CH_ISCAGR,21,4,0.25,W,W,True,0.000439770274247131,0.423,0.423,0.423,False,False,True,False,True,True
B136,A,CADENCE,CH_ISCAGR,63,4,0.25,W,W,True,0.000439770274247131,0.392,0.392,0.392,False,False,True,False,True,True
B136,A,CADENCE,CH_ISCAGR,126,4,0.25,W,W,True,0.000439770274247131,0.394,0.394,0.394,False,False,True,False,True,True
B136,A,CADENCE,CH_ISCAGR,252,4,0.25,W,W,True,0.000439770274247131,0.377,0.377,0.409,False,False,True,False,True,True
B136,A,CADENCE,CH_ISDD,21,4,0.25,W,D,False,0.007648003967920758,0.222,0.183,0.316,False,False,False,False,True,True
B136,A,CADENCE,CH_ISDD,63,4,0.25,W,D,False,0.007648003967920758,0.401,0.066,0.401,False,False,True,False,True,True
B136,A,CADENCE,CH_ISDD,126,4,0.25,W,D,False,0.007648003967920758,0.575,0.033,0.575,False,False,True,False,True,True
B136,A,CADENCE,CH_ISDD,252,4,0.25,W,D,False,0.007648003967920758,0.675,0.025,0.675,False,False,True,False,True,True
B136,B,N,CH_ISSHARPE,21,9,0.1111111111111111,12,5,False,0.021832924535146514,0.504,0.155,0.504,False,False,True,False,False,True
B136,B,N,CH_ISSHARPE,63,9,0.1111111111111111,12,5,False,0.021832924535146514,0.443,0.15,0.443,False,False,True,False,False,True
B136,B,N,CH_ISSHARPE,126,9,0.1111111111111111,12,5,False,0.021832924535146514,0.441,0.156,0.441,False,False,True,False,False,True
B136,B,N,CH_ISSHARPE,252,9,0.1111111111111111,12,5,False,0.021832924535146514,0.319,0.171,0.319,False,False,True,False,False,True
B136,B,N,CH_ISCAGR,21,9,0.1111111111111111,12,5,False,0.024824284778978356,0.912,0.021,0.912,True,True,True,False,False,True
B136,B,N,CH_ISCAGR,63,9,0.1111111111111111,12,5,False,0.024824284778978356,0.928,0.015,0.928,True,True,True,False,False,True
B136,B,N,CH_ISCAGR,126,9,0.1111111111111111,12,5,False,0.024824284778978356,0.917,0.026,0.917,True,True,True,False,False,True
B136,B,N,CH_ISCAGR,252,9,0.1111111111111111,12,5,False,0.024824284778978356,0.939,0.004,0.939,True,True,True,False,False,True
B136,B,N,CH_ISDD,21,9,0.1111111111111111,12,40,False,0.0012007415507463426,0.38,0.195,0.38,False,False,True,False,False,True
B136,B,N,CH_ISDD,63,9,0.1111111111111111,12,40,False,0.0012007415507463426,0.309,0.297,0.309,False,False,True,False,False,True
B136,B,N,CH_ISDD,126,9,0.1111111111111111,12,40,False,0.0012007415507463426,0.299,0.34,0.34,False,False,True,False,False,True
B136,B,N,CH_ISDD,252,9,0.1111111111111111,12,40,False,0.0012007415507463426,0.347,0.302,0.347,False,False,True,False,False,True
B136,B,H,CH_ISSHARPE,21,4,0.25,63,63,True,0.028145118754111742,0.541,0.541,0.541,False,False,True,False,False,True
B136,B,H,CH_ISSHARPE,63,4,0.25,63,63,True,0.028145118754111742,0.609,0.609,0.609,False,False,True,False,False,True
B136,B,H,CH_ISSHARPE,126,4,0.25,63,63,True,0.028145118754111742,0.611,0.611,0.611,False,False,True,False,False,True
B136,B,H,CH_ISSHARPE,252,4,0.25,63,63,True,0.028145118754111742,0.482,0.482,0.482,False,False,True,False,False,True
B136,B,H,CH_ISCAGR,21,4,0.25,63,21,False,0.00025870202256883523,0.492,0.444,0.492,False,False,True,False,False,True
B136,B,H,CH_ISCAGR,63,4,0.25,63,21,False,0.00025870202256883523,0.441,0.53,0.53,False,False,True,False,False,True
B136,B,H,CH_ISCAGR,126,4,0.25,63,21,False,0.00025870202256883523,0.444,0.524,0.524,False,False,True,False,False,True
B136,B,H,CH_ISCAGR,252,4,0.25,63,21,False,0.00025870202256883523,0.537,0.395,0.537,False,False,True,False,False,True
B136,B,H,CH_ISDD,21,4,0.25,63,63,True,0.00538661503652671,0.453,0.453,0.453,False,False,True,False,False,True
B136,B,H,CH_ISDD,63,4,0.25,63,63,True,0.00538661503652671,0.603,0.603,0.603,False,False,True,False,False,True
B136,B,H,CH_ISDD,126,4,0.25,63,63,True,0.00538661503652671,0.748,0.748,0.748,False,False,True,False,False,True
B136,B,H,CH_ISDD,252,4,0.25,63,63,True,0.00538661503652671,0.856,0.856,0.856,False,False,True,False,False,True
B136,B,GROSS,CH_ISSHARPE,21,10,0.1,0.55,0.75,False,0.0009865612884483177,0.958,0.0,0.958,True,True,True,False,False,True
B136,B,GROSS,CH_ISSHARPE,63,10,0.1,0.55,0.75,False,0.0009865612884483177,0.985,0.0,0.985,True,True,True,False,False,True
B136,B,GROSS,CH_ISSHARPE,126,10,0.1,0.55,0.75,False,0.0009865612884483177,0.992,0.0,0.992,True,True,True,False,False,True
B136,B,GROSS,CH_ISSHARPE,252,10,0.1,0.55,0.75,False,0.0009865612884483177,1.0,0.0,1.0,True,True,True,False,False,True
B136,B,GROSS,CH_ISCAGR,21,10,0.1,0.55,0.75,False,0.013627602784593185,1.0,0.0,1.0,True,True,True,False,False,True
B136,B,GROSS,CH_ISCAGR,63,10,0.1,0.55,0.75,False,0.013627602784593185,1.0,0.0,1.0,True,True,True,False,False,True
B136,B,GROSS,CH_ISCAGR,126,10,0.1,0.55,0.75,False,0.013627602784593185,1.0,0.0,1.0,True,True,True,False,False,True
B136,B,GROSS,CH_ISCAGR,252,10,0.1,0.55,0.75,False,0.013627602784593185,1.0,0.0,1.0,True,True,True,False,False,True
B136,B,GROSS,CH_ISDD,21,10,0.1,0.55,0.3,False,0.009511865403181496,1.0,0.0,1.0,True,True,True,False,False,True
B136,B,GROSS,CH_ISDD,63,10,0.1,0.55,0.3,False,0.009511865403181496,1.0,0.0,1.0,True,True,True,False,False,True
B136,B,GROSS,CH_ISDD,126,10,0.1,0.55,0.3,False,0.009511865403181496,1.0,0.0,1.0,True,True,True,False,False,True
B136,B,GROSS,CH_ISDD,252,10,0.1,0.55,0.3,False,0.009511865403181496,1.0,0.0,1.0,True,True,True,False,False,True
B136,B,CADENCE,CH_ISSHARPE,21,4,0.25,M,D,False,0.04073030581153558,0.373,0.222,0.373,False,False,True,False,False,True
B136,B,CADENCE,CH_ISSHARPE,63,4,0.25,M,D,False,0.04073030581153558,0.298,0.235,0.316,False,False,True,False,False,True
B136,B,CADENCE,CH_ISSHARPE,126,4,0.25,M,D,False,0.04073030581153558,0.296,0.261,0.318,False,False,True,False,False,True
B136,B,CADENCE,CH_ISSHARPE,252,4,0.25,M,D,False,0.04073030581153558,0.282,0.244,0.284,False,False,True,False,False,True
B136,B,CADENCE,CH_ISCAGR,21,4,0.25,M,D,False,0.004970639605227367,0.341,0.18,0.341,False,False,True,False,False,True
B136,B,CADENCE,CH_ISCAGR,63,4,0.25,M,D,False,0.004970639605227367,0.325,0.174,0.368,False,False,True,False,False,True
B136,B,CADENCE,CH_ISCAGR,126,4,0.25,M,D,False,0.004970639605227367,0.285,0.186,0.369,False,False,True,False,False,True
B136,B,CADENCE,CH_ISCAGR,252,4,0.25,M,D,False,0.004970639605227367,0.327,0.175,0.34,False,False,True,False,False,True
B136,B,CADENCE,CH_ISDD,21,4,0.25,M,W,False,0.0032827294213034763,0.27,0.402,0.402,False,False,True,False,False,True
B136,B,CADENCE,CH_ISDD,63,4,0.25,M,W,False,0.0032827294213034763,0.33,0.449,0.449,False,False,True,False,False,True
B136,B,CADENCE,CH_ISDD,126,4,0.25,M,W,False,0.0032827294213034763,0.432,0.436,0.436,False,False,True,False,False,True
B136,B,CADENCE,CH_ISDD,252,4,0.25,M,W,False,0.0032827294213034763,0.609,0.312,0.609,False,False,True,False,False,True
SMALL,A,N,CH_ISSHARPE,21,9,0.1111111111111111,20,25,False,0.07398521979710304,0.615,0.001,0.615,False,False,True,True,True,True
SMALL,A,N,CH_ISSHARPE,63,9,0.1111111111111111,20,25,False,0.07398521979710304,0.667,0.003,0.667,False,False,True,True,True,True
SMALL,A,N,CH_ISSHARPE,126,9,0.1111111111111111,20,25,False,0.07398521979710304,0.727,0.001,0.727,False,False,True,True,True,True
SMALL,A,N,CH_ISSHARPE,252,9,0.1111111111111111,20,25,False,0.07398521979710304,0.915,0.001,0.915,True,True,True,True,True,True
SMALL,A,N,CH_ISCAGR,21,9,0.1111111111111111,20,25,False,0.011181628826774093,0.422,0.003,0.422,False,False,True,False,True,True
SMALL,A,N,CH_ISCAGR,63,9,0.1111111111111111,20,25,False,0.011181628826774093,0.457,0.002,0.457,False,False,True,False,True,True
SMALL,A,N,CH_ISCAGR,126,9,0.1111111111111111,20,25,False,0.011181628826774093,0.453,0.002,0.453,False,False,True,False,True,True
SMALL,A,N,CH_ISCAGR,252,9,0.1111111111111111,20,25,False,0.011181628826774093,0.608,0.002,0.608,False,False,True,False,True,True
SMALL,A,N,CH_ISDD,21,9,0.1111111111111111,20,40,False,0.016789042911636076,0.744,0.048,0.744,False,False,True,False,True,True
SMALL,A,N,CH_ISDD,63,9,0.1111111111111111,20,40,False,0.016789042911636076,0.735,0.089,0.735,False,False,True,False,True,True
